iteration,Mnd_percent,gray_fraction,mid_fraction,broad_core_fraction,omega1_preupdate,omega2_preupdate,omega3_preupdate,move,stage,exA,exB,exE,gap12_preupdate,gap23_preupdate,warning
1.100000000000000000e+01,7.508849128541565676e+01,8.232000000000000428e-01,3.386000000000000121e-01,7.144000000000000350e-01,1.210538340058355260e+02,2.080110153940806015e+02,4.815797982163144297e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.183347979218338564e-01,1.315164883474814417e+00,0.000000000000000000e+00
1.200000000000000000e+01,7.177859325426885562e+01,7.843999999999999861e-01,3.326000000000000068e-01,6.663999999999999924e-01,1.261299720162058691e+02,1.829983713098295084e+02,4.754634607208068360e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.508714176699957776e-01,1.598184111244425942e+00,0.000000000000000000e+00
1.300000000000000000e+01,6.896926911798902893e+01,7.603999999999999648e-01,3.320000000000000173e-01,6.373999999999999666e-01,1.311044618678043037e+02,1.676400703028255919e+02,4.610403707545785892e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.786755531772899808e-01,1.750180013177957239e+00,1.000000000000000000e+00
1.400000000000000000e+01,6.709881226464754889e+01,7.409999999999999920e-01,3.340000000000000191e-01,6.141999999999999682e-01,1.349341927097993334e+02,1.602897575619817019e+02,4.224679608943515063e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879105980699358469e-01,1.635651630647636967e+00,0.000000000000000000e+00
1.500000000000000000e+01,6.563101770547967817e+01,7.207999999999999963e-01,3.386000000000000121e-01,5.904000000000000359e-01,1.374889199663467707e+02,1.551846626836941425e+02,4.040584574298786151e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287066821215758217e-01,1.603726750068417806e+00,0.000000000000000000e+00
1.600000000000000000e+01,6.436609286809073183e+01,7.107999999999999874e-01,3.442000000000000060e-01,5.774000000000000243e-01,1.395840399311942974e+02,1.513903360743089763e+02,3.916434108773184448e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.458199195935582615e-02,1.586977617151750009e+00,0.000000000000000000e+00
1.700000000000000000e+01,6.319746322886366130e+01,6.942000000000000393e-01,3.442000000000000060e-01,5.594000000000000083e-01,1.413515501512091532e+02,1.482646398901695477e+02,3.811977396491919876e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.890706703651426929e-02,1.571063066227881500e+00,0.000000000000000000e+00
1.800000000000000000e+01,6.216638265374765382e+01,6.840000000000000524e-01,3.380000000000000226e-01,5.485999999999999766e-01,1.429988099391395053e+02,1.456862094354030717e+02,3.732995417153301787e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879315986900399749e-02,1.562353315128638398e+00,0.000000000000000000e+00
1.900000000000000000e+01,6.124659101389207194e+01,6.722000000000000197e-01,3.209000000000000186e-01,5.415999999999999703e-01,1.443194306510607134e+02,1.453189382466525785e+02,3.720662280676997398e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.925661992171384604e-03,1.560342323972837564e+00,0.000000000000000000e+00
2.000000000000000000e+01,6.049910575623028564e+01,6.622999999999999998e-01,3.145999999999999908e-01,5.262000000000000011e-01,1.452677530105465564e+02,1.458803930446505888e+02,3.740629369804517523e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.217316103592200389e-03,1.564175549389696274e+00,0.000000000000000000e+00
2.100000000000000000e+01,5.977543247695601281e+01,6.542000000000000037e-01,3.099000000000000088e-01,5.161000000000000032e-01,1.461223373702175650e+02,1.468027912279722500e+02,3.780346152836825695e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.656740851541936281e-03,1.575118716214509496e+00,0.000000000000000000e+00
2.200000000000000000e+01,5.911250281276554119e+01,6.427000000000000490e-01,3.064000000000000057e-01,5.099000000000000199e-01,1.467778534650796303e+02,1.474654301409459549e+02,3.806382573638891245e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.684471530508572783e-03,1.581203316601585529e+00,0.000000000000000000e+00
2.300000000000000000e+01,5.854521206982668247e+01,6.377000000000000446e-01,3.038000000000000145e-01,5.042999999999999705e-01,1.474707168382346367e+02,1.483724256552827399e+02,3.847656017026853874e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.114494025530617383e-03,1.593241972040146059e+00,0.000000000000000000e+00
2.400000000000000000e+01,5.794194197455210116e+01,6.294999999999999485e-01,3.023000000000000131e-01,4.998000000000000220e-01,1.479885533636491459e+02,1.486877540180623782e+02,3.867208209950038622e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.724694163981056801e-03,1.600892208971194552e+00,0.000000000000000000e+00
2.500000000000000000e+01,5.747939719051205998e+01,6.256000000000000449e-01,3.012000000000000233e-01,4.963000000000000189e-01,1.484782636983882469e+02,1.494539439359147934e+02,3.898905068840532522e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.571199131938243974e-03,1.608766932582499365e+00,0.000000000000000000e+00
2.600000000000000000e+01,5.699463349594407191e+01,6.208000000000000185e-01,2.998999999999999999e-01,4.913000000000000145e-01,1.489123750783997764e+02,1.495808875053903648e+02,3.912952878572158397e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.489300681952243695e-03,1.615944418989457843e+00,0.000000000000000000e+00
2.700000000000000000e+01,5.651762066127626838e+01,6.139000000000000012e-01,2.982000000000000206e-01,4.865999999999999770e-01,1.492499165862994346e+02,1.500846363886739425e+02,3.930979966928857721e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.592765620688675346e-03,1.619175460937124278e+00,0.000000000000000000e+00
2.800000000000000000e+01,5.617778944846156719e+01,6.102999999999999536e-01,2.983000000000000096e-01,4.833999999999999964e-01,1.496081906923735119e+02,1.505907807711072337e+02,3.951193857164197993e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.567755910865452282e-03,1.623795319296388762e+00,0.000000000000000000e+00
2.900000000000000000e+01,5.571430496136567001e+01,6.062999999999999501e-01,2.942000000000000171e-01,4.797000000000000153e-01,1.498503675600306906e+02,1.506605099375909447e+02,3.952592487254845537e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.406342278311113483e-03,1.623509298416786706e+00,0.000000000000000000e+00
3.000000000000000000e+01,5.539057970473392345e+01,6.030999999999999694e-01,2.931000000000000272e-01,4.753999999999999893e-01,1.501450476474988989e+02,1.511256741005586264e+02,3.965405460094349337e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.531194124777132785e-03,1.623912504407278190e+00,0.000000000000000000e+00
3.100000000000000000e+01,5.502710704707044442e+01,5.988999999999999879e-01,2.911000000000000254e-01,4.722000000000000086e-01,1.503488294621771786e+02,1.511536432597285682e+02,3.963784715932889071e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.352976810197610132e-03,1.622354731550786910e+00,0.000000000000000000e+00
3.200000000000000000e+01,5.474251671513057715e+01,5.961999999999999522e-01,2.909999999999999809e-01,4.692000000000000060e-01,1.505722865717035859e+02,1.516591501878081090e+02,3.977575722288156612e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.218218178462415188e-03,1.622707378593708061e+00,0.000000000000000000e+00
3.300000000000000000e+01,5.441606983090520089e+01,5.925000000000000266e-01,2.893999999999999906e-01,4.658999999999999808e-01,1.507612954809412429e+02,1.514275522556422118e+02,3.966597786788758526e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.419282632028025473e-03,1.619468998674884475e+00,0.000000000000000000e+00
3.400000000000000000e+01,5.413262010225956544e+01,5.901999999999999469e-01,2.883000000000000007e-01,4.633999999999999786e-01,1.509494208088487426e+02,1.520096842817635832e+02,3.981608172082986243e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.023965161532354402e-03,1.619312177968028843e+00,0.000000000000000000e+00
3.500000000000000000e+01,5.381548003641677269e+01,5.869999999999999662e-01,2.879999999999999782e-01,4.598999999999999755e-01,1.511356592314861018e+02,1.519624985764643270e+02,3.976392236144880599e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.470842216738548182e-03,1.616693114021183098e+00,0.000000000000000000e+00
3.600000000000000000e+01,5.351621049318373480e+01,5.836999999999999966e-01,2.869999999999999774e-01,4.561999999999999944e-01,1.513075544315974241e+02,1.521655010574899336e+02,3.979220238313358209e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.670216725896306230e-03,1.615060713932760406e+00,0.000000000000000000e+00
3.700000000000000000e+01,5.327421451057296764e+01,5.816000000000000059e-01,2.868999999999999884e-01,4.539000000000000257e-01,1.514775877445751746e+02,1.525975105196251320e+02,3.991194697283345931e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.393323274584987816e-03,1.615504462486004877e+00,0.000000000000000000e+00
3.800000000000000000e+01,5.293479062011326164e+01,5.783000000000000362e-01,2.858999999999999875e-01,4.501999999999999891e-01,1.516332835429425643e+02,1.523526417585163983e+02,3.981212107301907963e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.744065410745469322e-03,1.613155939633952096e+00,0.000000000000000000e+00
3.900000000000000000e+01,5.260137621932443608e+01,5.737999999999999767e-01,2.857999999999999985e-01,4.455999999999999961e-01,1.517909892890692163e+02,1.529905283851022659e+02,3.997538981055506611e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.902571171393181493e-03,1.612932331989235912e+00,0.000000000000000000e+00
4.000000000000000000e+01,5.229410605241493215e+01,5.695000000000000062e-01,2.852999999999999980e-01,4.428000000000000269e-01,1.519857486394382704e+02,1.530016679207205073e+02,3.995230794846175399e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.684306195657474699e-03,1.611233491203735158e+00,0.000000000000000000e+00
4.100000000000000000e+01,5.200003065487415199e+01,5.651000000000000467e-01,2.846000000000000196e-01,4.383000000000000229e-01,1.521552420522428406e+02,1.533368525508874711e+02,4.004377957012080174e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.765821819263525085e-03,1.611490904108103139e+00,0.000000000000000000e+00
4.200000000000000000e+01,5.172786783367710228e+01,5.626999999999999780e-01,2.834999999999999742e-01,4.349999999999999978e-01,1.523232585257881624e+02,1.530080529677112509e+02,3.992184319347430232e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.495665655728823054e-03,1.609133468412859758e+00,0.000000000000000000e+00
4.300000000000000000e+01,5.142061102642036019e+01,5.595999999999999863e-01,2.839999999999999747e-01,4.304000000000000048e-01,1.524526569103940687e+02,1.533859544662861651e+02,4.000853586658922154e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.121884490610443076e-03,1.608357199705856555e+00,0.000000000000000000e+00
4.400000000000000000e+01,5.109460901437775959e+01,5.558999999999999497e-01,2.838999999999999857e-01,4.250999999999999779e-01,1.525894602399179689e+02,1.539603201289961873e+02,4.015319794734265884e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.983974954251764886e-03,1.608022503051446117e+00,0.000000000000000000e+00
4.500000000000000000e+01,5.077298878062852339e+01,5.523000000000000131e-01,2.847000000000000086e-01,4.181000000000000272e-01,1.527692795698004318e+02,1.540138823032934283e+02,4.013601354246940218e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.146943789993697435e-03,1.605999728221326306e+00,0.000000000000000000e+00
4.600000000000000000e+01,5.056003388429952849e+01,5.497999999999999554e-01,2.847000000000000086e-01,4.133999999999999897e-01,1.529295861902243985e+02,1.542019472898885795e+02,4.014358348616655690e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.319914617970195284e-03,1.603312357054707205e+00,0.000000000000000000e+00
4.700000000000000000e+01,5.027887416709434376e+01,5.456999999999999629e-01,2.852000000000000091e-01,4.058999999999999830e-01,1.530410494632670009e+02,1.539814030177940367e+02,4.004811467465920600e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.144453124341257150e-03,1.600841003509447136e+00,0.000000000000000000e+00
4.800000000000000000e+01,5.005019157291938114e+01,5.411000000000000254e-01,2.862999999999999989e-01,3.955000000000000182e-01,1.531729318377889797e+02,1.541777714831162314e+02,4.006588092820034035e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.560164601349947541e-03,1.598680765896781208e+00,0.000000000000000000e+00
4.900000000000000000e+01,4.981840066202719441e+01,5.364999999999999769e-01,2.892000000000000126e-01,3.857999999999999763e-01,1.532861367945085647e+02,1.544422382760208166e+02,4.011686707382782515e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.542113759850910086e-03,1.597532094952582415e+00,0.000000000000000000e+00
5.000000000000000000e+01,4.953570298357451662e+01,5.314999999999999725e-01,2.901000000000000245e-01,3.816999999999999837e-01,1.533996229232144799e+02,1.549636980726070021e+02,4.023641047415866296e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019608209972871701e-02,1.596505567084893329e+00,0.000000000000000000e+00
5.100000000000000000e+01,4.923642719970690962e+01,5.276999999999999469e-01,2.822999999999999954e-01,3.785000000000000031e-01,1.535383882760440883e+02,1.548027329603178828e+02,4.011293728043032729e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.234713796791004112e-03,1.591229270526695050e+00,0.000000000000000000e+00
5.200000000000000000e+01,4.892548297336636409e+01,5.240000000000000213e-01,2.781000000000000139e-01,3.760999999999999899e-01,1.536946955911137707e+02,1.548738594623590927e+02,4.005457668359451873e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.672118199722035257e-03,1.586270970623643306e+00,0.000000000000000000e+00
5.300000000000000000e+01,4.869680534208985279e+01,5.210000000000000187e-01,2.762000000000000011e-01,3.729000000000000092e-01,1.538478297323725599e+02,1.551120094830741891e+02,4.001337840740137608e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.217078868780567508e-03,1.579644125606382010e+00,0.000000000000000000e+00
5.400000000000000000e+01,4.848097540021195329e+01,5.181000000000000050e-01,2.761000000000000121e-01,3.675999999999999823e-01,1.539576720960196212e+02,1.551178130628497058e+02,3.993150917348526150e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.535454070171528768e-03,1.574269736339439785e+00,0.000000000000000000e+00
5.500000000000000000e+01,4.824492683769494761e+01,5.164999999999999591e-01,2.758999999999999786e-01,3.665999999999999814e-01,1.540708223727429242e+02,1.553480563206099418e+02,3.990655117206395062e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.289914522407173733e-03,1.568847793608961316e+00,0.000000000000000000e+00
5.600000000000000000e+01,4.801128747017421006e+01,5.134999999999999565e-01,2.747999999999999887e-01,3.634999999999999898e-01,1.541967402019282929e+02,1.556305505337834916e+02,3.988505105473763024e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.298577453567130613e-03,1.562803441736819288e+00,0.000000000000000000e+00
5.700000000000000000e+01,4.782922831315411827e+01,5.117000000000000437e-01,2.742999999999999883e-01,3.620999999999999774e-01,1.543464507033594657e+02,1.554841777269079444e+02,3.973452497488237327e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.371254851432195408e-03,1.555534946113424022e+00,0.000000000000000000e+00
5.800000000000000000e+01,4.764480751459583985e+01,5.104999999999999538e-01,2.745000000000000218e-01,3.603000000000000091e-01,1.544572337579947998e+02,1.554618672091022802e+02,3.964445426971723805e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.504282296558220808e-03,1.550107944888755140e+00,0.000000000000000000e+00
5.900000000000000000e+01,4.739685309599628482e+01,5.074999999999999512e-01,2.731999999999999984e-01,3.568999999999999950e-01,1.545470412342983764e+02,1.562510738437823079e+02,3.977864582338461332e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102598015383913013e-02,1.545815836322172121e+00,0.000000000000000000e+00
6.000000000000000000e+01,4.713607597255778359e+01,5.054999999999999494e-01,2.726000000000000090e-01,3.544999999999999818e-01,1.546844784700514595e+02,1.565309741050393200e+02,3.973267303685422007e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.193717464900889529e-02,1.538326568528974425e+00,0.000000000000000000e+00
6.100000000000000000e+01,4.685472669701609760e+01,5.021999999999999797e-01,2.717999999999999861e-01,3.521000000000000241e-01,1.548282517617590202e+02,1.566002438208221577e+02,3.962851101742487003e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.144488837728258393e-02,1.530552319111760706e+00,0.000000000000000000e+00
6.200000000000000000e+01,4.661471369820885968e+01,4.996999999999999775e-01,2.710000000000000187e-01,3.506000000000000227e-01,1.549744425343837406e+02,1.566851555676734904e+02,3.950230275431634368e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103867841247564881e-02,1.521126051233041343e+00,0.000000000000000000e+00
6.300000000000000000e+01,4.640719720609578047e+01,4.978000000000000203e-01,2.692999999999999838e-01,3.488999999999999879e-01,1.551028076910054097e+02,1.569248704306044431e+02,3.944764345345737979e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174745168526499135e-02,1.513791685486971739e+00,0.000000000000000000e+00
6.400000000000000000e+01,4.625587755714558824e+01,4.966999999999999749e-01,2.691000000000000059e-01,3.482999999999999985e-01,1.551977144037228129e+02,1.573513816144568978e+02,3.947085875981831009e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.387692608108682078e-02,1.508453269036429178e+00,0.000000000000000000e+00
6.500000000000000000e+01,4.606402908369133087e+01,4.958000000000000185e-01,2.700000000000000178e-01,3.474999999999999756e-01,1.552778589324143468e+02,1.574658479406816127e+02,3.942018362455407896e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409079841331146825e-02,1.503411637512910959e+00,0.000000000000000000e+00
6.600000000000000000e+01,4.592923446413358590e+01,4.939000000000000057e-01,2.690000000000000169e-01,3.454999999999999738e-01,1.553787150656611971e+02,1.575284086232959737e+02,3.935949175867027634e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.383518686408458098e-02,1.498564678120516858e+00,0.000000000000000000e+00
6.700000000000000000e+01,4.577273036353319213e+01,4.924999999999999933e-01,2.680000000000000160e-01,3.447000000000000064e-01,1.554587877361161361e+02,1.575397022463120038e+02,3.927699292058881611e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338563448550827983e-02,1.493148860925201271e+00,0.000000000000000000e+00
6.800000000000000000e+01,4.561692135675588844e+01,4.903000000000000136e-01,2.674000000000000266e-01,3.430000000000000271e-01,1.555405092004138510e+02,1.577344573695862096e+02,3.925036164149299225e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410531687501072676e-02,1.488382202344400662e+00,0.000000000000000000e+00
6.900000000000000000e+01,4.544585833565781030e+01,4.877000000000000224e-01,2.677999999999999825e-01,3.407999999999999918e-01,1.556292072335035073e+02,1.578418979849021468e+02,3.918719066047381148e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421770881399373083e-02,1.482686229750109552e+00,0.000000000000000000e+00
7.000000000000000000e+01,4.528514258192139863e+01,4.863999999999999990e-01,2.665000000000000147e-01,3.395000000000000240e-01,1.557139789411745880e+02,1.580217528487316940e+02,3.915161394299807966e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.482059557690021921e-02,1.477609141601944787e+00,0.000000000000000000e+00
7.100000000000000000e+01,4.507073543979186780e+01,4.839999999999999858e-01,2.657999999999999807e-01,3.380000000000000226e-01,1.558014777587370645e+02,1.582251644938478421e+02,3.910910801061282882e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555624997898880091e-02,1.471737547925474399e+00,0.000000000000000000e+00
