iteration,final_core_gray_fraction,final_core_mid_fraction,domain_L1_to_final,final_core_L1_to_final,threshold_flip_to_final
1.400000000000000000e+01,1.000000000000000000e+00,9.583133684714901790e-01,2.746047884902378389e-01,9.523398942478776552e-02,2.104000000000000037e-01
1.500000000000000000e+01,1.000000000000000000e+00,9.304024916147580759e-01,2.681132241489033174e-01,9.570458476833106076e-02,2.053999999999999992e-01
1.600000000000000000e+01,1.000000000000000000e+00,9.047676090081456790e-01,2.618160752220519694e-01,9.615035839778347804e-02,2.041999999999999926e-01
1.700000000000000000e+01,1.000000000000000000e+00,8.836847149017729164e-01,2.557965789859577010e-01,9.656253711244185134e-02,1.993499999999999994e-01
1.800000000000000000e+01,1.000000000000000000e+00,8.677527551509343073e-01,2.500710000884988071e-01,9.694859775830254323e-02,1.980000000000000093e-01
1.900000000000000000e+01,1.000000000000000000e+00,8.549353138476282199e-01,2.446360392351272228e-01,9.731088042425255213e-02,1.960000000000000075e-01
2.000000000000000000e+01,1.000000000000000000e+00,8.460709151892669144e-01,2.392244773093008814e-01,9.766346349746567179e-02,1.933999999999999886e-01
2.100000000000000000e+01,1.000000000000000000e+00,8.391231432678485369e-01,2.340909477612226064e-01,9.797786237867001091e-02,1.925499999999999989e-01
2.200000000000000000e+01,1.000000000000000000e+00,8.350503114518447179e-01,2.292208867702605068e-01,9.826883196383227881e-02,1.903499999999999914e-01
2.300000000000000000e+01,1.000000000000000000e+00,8.330138955438428638e-01,2.245900168252891460e-01,9.854067784212396097e-02,1.859999999999999987e-01
2.400000000000000000e+01,1.000000000000000000e+00,8.325347388596070486e-01,2.201793407493888577e-01,9.880105696806437687e-02,1.785499999999999865e-01
2.500000000000000000e+01,1.000000000000000000e+00,8.339722089123142723e-01,2.159727799256468683e-01,9.904818757064294543e-02,1.759999999999999898e-01
2.600000000000000000e+01,1.000000000000000000e+00,8.373263057019645350e-01,2.119377153157823990e-01,9.928701057881850200e-02,1.763000000000000123e-01
2.700000000000000000e+01,1.000000000000000000e+00,8.406804024916147977e-01,2.082467264624281167e-01,9.950964858239169653e-02,1.777499999999999913e-01
2.800000000000000000e+01,1.000000000000000000e+00,8.476281744130330642e-01,2.045058719727399776e-01,9.974125727295167498e-02,1.819500000000000006e-01
2.900000000000000000e+01,1.000000000000000000e+00,8.533780546238619591e-01,2.010581792214332364e-01,9.996531453141241363e-02,1.859000000000000097e-01
3.000000000000000000e+01,1.000000000000000000e+00,8.603258265452803366e-01,1.976018424280890917e-01,1.001834325736195436e-01,1.891500000000000126e-01
3.100000000000000000e+01,1.000000000000000000e+00,8.711068519405845700e-01,1.939993018880043496e-01,1.003912970415256345e-01,1.922000000000000097e-01
3.200000000000000000e+01,1.000000000000000000e+00,8.815285098227120253e-01,1.905129310526983144e-01,1.006106162086189970e-01,1.950000000000000067e-01
3.300000000000000000e+01,1.000000000000000000e+00,8.911116435074268871e-01,1.872163661686899183e-01,1.008506412241397948e-01,1.983499999999999985e-01
3.400000000000000000e+01,1.000000000000000000e+00,9.011739338763775642e-01,1.841215962095363035e-01,1.010971578834320150e-01,2.009499999999999897e-01
3.500000000000000000e+01,1.000000000000000000e+00,9.097987541926210175e-01,1.812058140382080684e-01,1.013501327878753855e-01,2.033000000000000085e-01
3.600000000000000000e+01,1.000000000000000000e+00,9.181839961667465078e-01,1.784596686348768890e-01,1.016048796299503926e-01,2.056000000000000050e-01
3.700000000000000000e+01,1.000000000000000000e+00,9.251317680881648853e-01,1.758745651385907882e-01,1.018636320101835302e-01,2.079000000000000015e-01
3.800000000000000000e+01,1.000000000000000000e+00,9.316003833253473365e-01,1.734445255143166331e-01,1.021188926698874816e-01,2.111000000000000099e-01
3.900000000000000000e+01,1.000000000000000000e+00,9.339961667465260797e-01,1.715911003576045257e-01,1.023519955622019945e-01,2.132499999999999951e-01
4.000000000000000000e+01,1.000000000000000000e+00,9.330378533780546713e-01,1.701584278195004962e-01,1.025599775682694420e-01,2.156250000000000111e-01
4.100000000000000000e+01,1.000000000000000000e+00,9.325586966938188560e-01,1.687907193974801101e-01,1.027164916436002634e-01,2.169250000000000067e-01
4.200000000000000000e+01,1.000000000000000000e+00,9.317201724964063736e-01,1.674742078278013691e-01,1.028686075294701768e-01,2.178750000000000131e-01
4.300000000000000000e+01,1.000000000000000000e+00,9.311212266411116323e-01,1.662520565103568770e-01,1.030076495979034834e-01,2.185749999999999915e-01
4.400000000000000000e+01,1.000000000000000000e+00,9.307618591279348541e-01,1.651020167997030996e-01,1.031361077022485834e-01,2.195000000000000007e-01
4.500000000000000000e+01,1.000000000000000000e+00,9.304024916147580759e-01,1.640264255122305670e-01,1.032541808191556609e-01,2.202250000000000041e-01
4.600000000000000000e+01,1.000000000000000000e+00,9.298035457594633346e-01,1.630089442335393990e-01,1.033616066724924315e-01,2.207500000000000018e-01
4.700000000000000000e+01,1.000000000000000000e+00,9.293243890752276304e-01,1.621231471240362210e-01,1.034607425551044846e-01,2.211249999999999882e-01
4.800000000000000000e+01,1.000000000000000000e+00,9.294441782462865564e-01,1.612186461964212336e-01,1.035400974397788082e-01,2.214750000000000052e-01
4.900000000000000000e+01,1.000000000000000000e+00,9.289650215620507412e-01,1.604413491429736438e-01,1.036146855507641962e-01,2.217500000000000027e-01
5.000000000000000000e+01,1.000000000000000000e+00,9.287254432199328891e-01,1.596645998715025550e-01,1.036833977464808737e-01,2.220000000000000029e-01
5.100000000000000000e+01,1.000000000000000000e+00,9.281264973646382588e-01,1.590291821797724936e-01,1.037249812068500449e-01,2.220250000000000001e-01
5.200000000000000000e+01,1.000000000000000000e+00,9.280067081935793327e-01,1.583944350699634795e-01,1.037701380716101046e-01,2.220999999999999919e-01
5.300000000000000000e+01,1.000000000000000000e+00,9.275275515093435175e-01,1.577186444143701405e-01,1.038211663153635334e-01,2.222750000000000004e-01
5.400000000000000000e+01,1.000000000000000000e+00,9.271681839961667393e-01,1.571071257050157544e-01,1.038480847852369104e-01,2.220999999999999919e-01
5.500000000000000000e+01,1.000000000000000000e+00,9.268088164829899611e-01,1.564612074522219731e-01,1.038689497425126784e-01,2.217999999999999972e-01
5.600000000000000000e+01,1.000000000000000000e+00,9.268088164829899611e-01,1.560115148154257725e-01,1.038789082030332767e-01,2.218499999999999917e-01
5.700000000000000000e+01,1.000000000000000000e+00,9.265692381408721090e-01,1.554660315652402758e-01,1.038861657794761528e-01,2.215749999999999942e-01
5.800000000000000000e+01,1.000000000000000000e+00,9.266890273119310351e-01,1.548510650630266772e-01,1.038897821083346051e-01,2.212999999999999967e-01
5.900000000000000000e+01,1.000000000000000000e+00,9.264494489698131829e-01,1.543701196494819128e-01,1.038644019872286828e-01,2.208749999999999880e-01
6.000000000000000000e+01,1.000000000000000000e+00,9.259702922855773677e-01,1.538826841103859699e-01,1.038566028295677263e-01,2.205249999999999988e-01
6.100000000000000000e+01,1.000000000000000000e+00,9.258505031145184416e-01,1.533786047745456516e-01,1.038366021959062219e-01,2.202749999999999986e-01
6.200000000000000000e+01,1.000000000000000000e+00,9.262098706276952198e-01,1.528953564088259276e-01,1.038053146671550908e-01,2.202000000000000068e-01
6.300000000000000000e+01,1.000000000000000000e+00,9.262098706276952198e-01,1.525132522691227954e-01,1.037767015064069709e-01,2.198749999999999871e-01
6.400000000000000000e+01,1.000000000000000000e+00,9.264494489698131829e-01,1.521149800268523089e-01,1.037380152943219169e-01,2.194750000000000034e-01
6.500000000000000000e+01,1.000000000000000000e+00,9.271681839961667393e-01,1.517072272920788889e-01,1.036942736211457911e-01,2.192000000000000060e-01
6.600000000000000000e+01,1.000000000000000000e+00,9.270483948251078132e-01,1.510664778898395399e-01,1.036278802009613365e-01,2.184750000000000025e-01
6.700000000000000000e+01,1.000000000000000000e+00,9.277671298514614806e-01,1.505830627766360508e-01,1.035652307966055952e-01,2.179500000000000048e-01
6.800000000000000000e+01,1.000000000000000000e+00,9.282462865356971848e-01,1.500217471734497376e-01,1.035079453341699735e-01,2.171250000000000124e-01
6.900000000000000000e+01,1.000000000000000000e+00,9.292045999041687043e-01,1.496234780288014377e-01,1.034403810219666070e-01,2.166500000000000092e-01
7.000000000000000000e+01,1.000000000000000000e+00,9.292045999041687043e-01,1.488805468107996521e-01,1.033238899368485869e-01,2.156000000000000139e-01
7.100000000000000000e+01,1.000000000000000000e+00,9.300431241015811867e-01,1.484620009489696635e-01,1.032345656483645291e-01,2.150499999999999912e-01
7.200000000000000000e+01,1.000000000000000000e+00,9.306420699568759280e-01,1.478914220484850994e-01,1.031334383413671091e-01,2.144749999999999990e-01
7.300000000000000000e+01,1.000000000000000000e+00,9.311212266411116323e-01,1.473037421782222023e-01,1.030001474612021461e-01,2.135249999999999926e-01
7.400000000000000000e+01,1.000000000000000000e+00,9.326784858648777821e-01,1.466507420986340737e-01,1.028431421067190210e-01,2.125499999999999889e-01
7.500000000000000000e+01,1.000000000000000000e+00,9.348346909439386732e-01,1.462495732364010870e-01,1.027242449262536356e-01,2.121999999999999997e-01
7.600000000000000000e+01,1.000000000000000000e+00,9.357930043124101926e-01,1.456268731507204539e-01,1.025508228350516665e-01,2.112249999999999961e-01
7.700000000000000000e+01,1.000000000000000000e+00,9.363919501677048229e-01,1.450869111623061258e-01,1.023987519957785669e-01,2.103250000000000119e-01
7.800000000000000000e+01,1.000000000000000000e+00,9.375898418782941945e-01,1.444172273987027744e-01,1.022146089472677905e-01,2.094999999999999918e-01
7.900000000000000000e+01,1.000000000000000000e+00,9.389075227599424922e-01,1.439650165102283885e-01,1.020742297964670753e-01,2.089249999999999996e-01
8.000000000000000000e+01,1.000000000000000000e+00,9.403449928126497159e-01,1.433747277449049784e-01,1.019007520184697924e-01,2.083750000000000047e-01
8.100000000000000000e+01,1.000000000000000000e+00,9.411835170100623094e-01,1.428845272154666002e-01,1.017814309934963746e-01,2.079999999999999905e-01
8.200000000000000000e+01,1.000000000000000000e+00,9.423814087206516810e-01,1.424042624253811506e-01,1.016153615574008767e-01,2.073500000000000065e-01
8.300000000000000000e+01,1.000000000000000000e+00,9.436990896022999786e-01,1.418535479282140299e-01,1.014518426545909513e-01,2.069000000000000006e-01
8.400000000000000000e+01,1.000000000000000000e+00,9.450167704839482763e-01,1.413435263562536071e-01,1.012840196606973886e-01,2.063000000000000111e-01
8.500000000000000000e+01,1.000000000000000000e+00,9.459750838524197958e-01,1.407805213060316085e-01,1.010859617530015936e-01,2.058000000000000107e-01
8.600000000000000000e+01,1.000000000000000000e+00,9.474125539051270195e-01,1.402928014265279744e-01,1.009085910425446819e-01,2.052249999999999908e-01
8.700000000000000000e+01,1.000000000000000000e+00,9.492093914710110214e-01,1.397715845407033475e-01,1.007230753175505228e-01,2.047499999999999876e-01
8.800000000000000000e+01,1.000000000000000000e+00,9.499281264973646888e-01,1.393688826985974849e-01,1.005865117722737900e-01,2.043500000000000039e-01
8.900000000000000000e+01,1.000000000000000000e+00,9.505270723526593191e-01,1.386853349842556427e-01,1.003399442384201312e-01,2.037499999999999867e-01
9.000000000000000000e+01,1.000000000000000000e+00,9.520843315764254688e-01,1.381871295538357192e-01,1.001424849547772611e-01,2.033000000000000085e-01
9.100000000000000000e+01,1.000000000000000000e+00,9.532822232870148405e-01,1.376034965810939981e-01,9.994214403532905577e-02,2.026499999999999968e-01
9.200000000000000000e+01,1.000000000000000000e+00,9.544801149976042121e-01,1.370995468123215599e-01,9.974227093022502988e-02,2.020750000000000046e-01
9.300000000000000000e+01,1.000000000000000000e+00,9.561571633924292879e-01,1.365918908165743850e-01,9.955007532872249543e-02,2.014749999999999874e-01
9.400000000000000000e+01,1.000000000000000000e+00,9.578342117872544748e-01,1.360834621906009401e-01,9.933947291916848943e-02,2.007500000000000118e-01
9.500000000000000000e+01,1.000000000000000000e+00,9.596310493531384767e-01,1.355626471373502229e-01,9.912072675547031753e-02,2.004249999999999921e-01
9.600000000000000000e+01,1.000000000000000000e+00,9.605893627216099961e-01,1.350482405586211354e-01,9.888522168128624501e-02,1.999499999999999889e-01
9.700000000000000000e+01,1.000000000000000000e+00,9.620268327743172199e-01,1.345290780388840868e-01,9.865697774001933040e-02,1.993499999999999994e-01
9.800000000000000000e+01,1.000000000000000000e+00,9.634643028270244436e-01,1.340105731995153426e-01,9.846094448294169521e-02,1.990250000000000075e-01
9.900000000000000000e+01,1.000000000000000000e+00,9.646621945376138152e-01,1.332899575834703698e-01,9.813186654198481629e-02,1.985999999999999988e-01
1.000000000000000000e+02,1.000000000000000000e+00,9.652611403929084455e-01,1.325915122035886407e-01,9.780996030080528481e-02,1.981499999999999928e-01
1.010000000000000000e+02,1.000000000000000000e+00,9.665788212745567431e-01,1.319000801823321523e-01,9.745989431174968687e-02,1.975000000000000089e-01
1.020000000000000000e+02,1.000000000000000000e+00,9.675371346430282626e-01,1.313638396481908444e-01,9.722200900601393747e-02,1.967500000000000082e-01
1.030000000000000000e+02,1.000000000000000000e+00,9.687350263536176342e-01,1.307664372564004140e-01,9.694596787953901895e-02,1.962250000000000105e-01
1.040000000000000000e+02,1.000000000000000000e+00,9.700527072352659319e-01,1.301410409465940943e-01,9.663506119958309437e-02,1.957250000000000101e-01
1.050000000000000000e+02,1.000000000000000000e+00,9.712505989458553035e-01,1.295208640397429445e-01,9.634002985508301198e-02,1.955250000000000044e-01
1.060000000000000000e+02,1.000000000000000000e+00,9.720891231432678969e-01,1.289533782260284256e-01,9.606524717786103784e-02,1.950500000000000012e-01
1.070000000000000000e+02,1.000000000000000000e+00,9.736463823670340467e-01,1.283396877360289956e-01,9.577214380924968518e-02,1.945000000000000062e-01
1.080000000000000000e+02,1.000000000000000000e+00,9.743651173933876031e-01,1.277852683677641044e-01,9.549550632729478239e-02,1.939750000000000085e-01
1.090000000000000000e+02,1.000000000000000000e+00,9.753234307618591226e-01,1.270986520320814828e-01,9.514431264469731808e-02,1.933749999999999913e-01
1.100000000000000000e+02,1.000000000000000000e+00,9.764015333013895681e-01,1.265953445719111559e-01,9.490654243708193660e-02,1.928999999999999881e-01
1.110000000000000000e+02,1.000000000000000000e+00,9.775994250119789397e-01,1.261306160344587979e-01,9.467120464680958691e-02,1.926499999999999879e-01
1.120000000000000000e+02,1.000000000000000000e+00,9.786775275515093853e-01,1.255641227341354471e-01,9.441458350925595322e-02,1.922500000000000042e-01
1.130000000000000000e+02,1.000000000000000000e+00,9.797556300910397198e-01,1.251107613331488289e-01,9.416316753548605034e-02,1.920499999999999985e-01
1.140000000000000000e+02,1.000000000000000000e+00,9.804743651173933872e-01,1.245402452240022551e-01,9.389949494782319495e-02,1.918499999999999928e-01
1.150000000000000000e+02,1.000000000000000000e+00,9.811931001437470545e-01,1.240995371265446873e-01,9.367279223787181031e-02,1.917250000000000065e-01
1.160000000000000000e+02,1.000000000000000000e+00,9.822712026832773891e-01,1.236114129703374115e-01,9.340047105864940358e-02,1.913249999999999951e-01
1.170000000000000000e+02,1.000000000000000000e+00,9.829899377096310564e-01,1.231214363453391608e-01,9.316782913905961860e-02,1.909500000000000086e-01
1.180000000000000000e+02,1.000000000000000000e+00,9.835888835649256867e-01,1.226663375429221103e-01,9.296154251732743901e-02,1.906249999999999889e-01
1.190000000000000000e+02,1.000000000000000000e+00,9.843076185912793541e-01,1.222499489657958988e-01,9.274403429275537847e-02,1.906499999999999861e-01
1.200000000000000000e+02,1.000000000000000000e+00,9.844274077623382802e-01,1.217718171579821457e-01,9.249101226829724298e-02,1.904250000000000109e-01
1.210000000000000000e+02,1.000000000000000000e+00,9.849065644465739844e-01,1.212969003448359645e-01,9.224000064454639103e-02,1.903749999999999887e-01
1.220000000000000000e+02,1.000000000000000000e+00,9.853857211308097996e-01,1.207939043276547858e-01,9.199813109272465816e-02,1.900499999999999967e-01
1.230000000000000000e+02,1.000000000000000000e+00,9.856252994729276518e-01,1.203761973331726048e-01,9.178577992369403582e-02,1.898499999999999910e-01
1.240000000000000000e+02,1.000000000000000000e+00,9.864638236703402452e-01,1.198644131842837163e-01,9.152463346717530646e-02,1.895000000000000018e-01
1.250000000000000000e+02,1.000000000000000000e+00,9.871825586966938015e-01,1.193529070631288019e-01,9.125300942507386104e-02,1.892000000000000071e-01
1.260000000000000000e+02,1.000000000000000000e+00,9.875419262098705797e-01,1.186824431323009604e-01,9.093786387496333168e-02,1.885249999999999981e-01
1.270000000000000000e+02,1.000000000000000000e+00,9.885002395783420992e-01,1.181993708326023323e-01,9.069792617124830536e-02,1.877000000000000057e-01
1.280000000000000000e+02,1.000000000000000000e+00,9.888596070915188774e-01,1.177523571850186274e-01,9.045389928127554879e-02,1.871750000000000080e-01
1.290000000000000000e+02,1.000000000000000000e+00,9.893387637757546926e-01,1.172145536958320855e-01,9.019591178817676358e-02,1.864250000000000074e-01
1.300000000000000000e+02,1.000000000000000000e+00,9.898179204599903969e-01,1.167052365321132879e-01,8.990817792574179457e-02,1.857499999999999984e-01
1.310000000000000000e+02,1.000000000000000000e+00,9.902970771442262121e-01,1.161418083903479337e-01,8.965391239872382012e-02,1.851500000000000090e-01
1.320000000000000000e+02,1.000000000000000000e+00,9.906564446574029903e-01,1.156594876820476597e-01,8.942319586418935595e-02,1.848499999999999865e-01
1.330000000000000000e+02,1.000000000000000000e+00,9.910158121705797685e-01,1.151455496855851857e-01,8.915054913917204449e-02,1.843750000000000111e-01
1.340000000000000000e+02,1.000000000000000000e+00,9.916147580258745098e-01,1.146245043058424645e-01,8.886680697179380473e-02,1.839999999999999969e-01
1.350000000000000000e+02,1.000000000000000000e+00,9.923334930522280661e-01,1.141385530213658989e-01,8.863118450733023512e-02,1.836250000000000104e-01
1.360000000000000000e+02,1.000000000000000000e+00,9.929324389075228074e-01,1.137745413004581929e-01,8.845357335834434787e-02,1.833750000000000102e-01
1.370000000000000000e+02,1.000000000000000000e+00,9.935313847628174377e-01,1.132393651018635400e-01,8.817608493760950572e-02,1.827000000000000013e-01
1.380000000000000000e+02,1.000000000000000000e+00,9.936511739338763638e-01,1.128030314943698625e-01,8.794516342500993678e-02,1.824250000000000038e-01
1.390000000000000000e+02,1.000000000000000000e+00,9.940105414470531420e-01,1.123098367240587259e-01,8.766420320925914778e-02,1.819749999999999979e-01
1.400000000000000000e+02,1.000000000000000000e+00,9.944896981312889572e-01,1.118793273034138502e-01,8.743905069943966324e-02,1.816750000000000032e-01
1.410000000000000000e+02,1.000000000000000000e+00,9.946094873023478833e-01,1.114565041930199590e-01,8.722303028935761426e-02,1.814500000000000002e-01
1.420000000000000000e+02,1.000000000000000000e+00,9.948490656444657354e-01,1.110400708466573599e-01,8.703868370180373182e-02,1.812499999999999944e-01
1.430000000000000000e+02,1.000000000000000000e+00,9.953282223287014396e-01,1.105910633268196719e-01,8.681908246364242188e-02,1.811500000000000055e-01
1.440000000000000000e+02,1.000000000000000000e+00,9.954480114997604767e-01,1.101366919249469889e-01,8.656117974142152338e-02,1.809499999999999997e-01
1.450000000000000000e+02,1.000000000000000000e+00,9.954480114997604767e-01,1.097457820950276802e-01,8.634106740319644202e-02,1.806750000000000023e-01
1.460000000000000000e+02,1.000000000000000000e+00,9.955678006708194028e-01,1.092667084892999518e-01,8.610218002068731336e-02,1.804499999999999993e-01
1.470000000000000000e+02,1.000000000000000000e+00,9.956875898418783288e-01,1.087333537979374987e-01,8.578608490490799432e-02,1.801999999999999991e-01
1.480000000000000000e+02,1.000000000000000000e+00,9.960469573550551070e-01,1.083128121473512229e-01,8.554382753137891593e-02,1.796000000000000096e-01
1.490000000000000000e+02,1.000000000000000000e+00,9.962865356971729591e-01,1.079009539574275617e-01,8.534568321723856599e-02,1.789999999999999925e-01
1.500000000000000000e+02,1.000000000000000000e+00,9.965261140392908112e-01,1.073377694350955841e-01,8.504016284673078518e-02,1.781999999999999973e-01
1.510000000000000000e+02,1.000000000000000000e+00,9.965261140392908112e-01,1.068004262738338206e-01,8.475322736108741040e-02,1.769249999999999989e-01
1.520000000000000000e+02,1.000000000000000000e+00,9.970052707235266265e-01,1.063116702383662820e-01,8.448940614820113493e-02,1.754999999999999893e-01
1.530000000000000000e+02,1.000000000000000000e+00,9.970052707235266265e-01,1.057889192853934263e-01,8.420738839265594355e-02,1.741499999999999992e-01
1.540000000000000000e+02,1.000000000000000000e+00,9.973646382367034047e-01,1.053874858892873828e-01,8.398232654649497031e-02,1.730250000000000121e-01
1.550000000000000000e+02,1.000000000000000000e+00,9.973646382367034047e-01,1.049581729839850625e-01,8.374166336006143296e-02,1.718250000000000055e-01
1.560000000000000000e+02,1.000000000000000000e+00,9.973646382367034047e-01,1.044956689543084793e-01,8.349498229116611436e-02,1.704749999999999877e-01
1.570000000000000000e+02,1.000000000000000000e+00,9.976042165788212568e-01,1.040632278643902758e-01,8.324848910191769147e-02,1.691499999999999948e-01
1.580000000000000000e+02,1.000000000000000000e+00,9.977240057498801828e-01,1.035887640479368627e-01,8.300982526620155622e-02,1.683499999999999996e-01
1.590000000000000000e+02,1.000000000000000000e+00,9.978437949209391089e-01,1.030550411738591771e-01,8.271301032907782402e-02,1.667250000000000121e-01
1.600000000000000000e+02,1.000000000000000000e+00,9.982031624341159981e-01,1.026445042906294070e-01,8.247989844370616497e-02,1.654750000000000110e-01
1.610000000000000000e+02,1.000000000000000000e+00,9.983229516051749242e-01,1.022177776997507670e-01,8.225038301034470756e-02,1.638499999999999956e-01
1.620000000000000000e+02,1.000000000000000000e+00,9.983229516051749242e-01,1.017978390726020782e-01,8.201368583375077959e-02,1.627250000000000085e-01
1.630000000000000000e+02,1.000000000000000000e+00,9.984427407762338502e-01,1.013175376159310415e-01,8.176253575417473385e-02,1.615749999999999964e-01
1.640000000000000000e+02,1.000000000000000000e+00,9.985625299472927763e-01,1.009192697390958460e-01,8.157885874347833854e-02,1.609500000000000097e-01
1.650000000000000000e+02,1.000000000000000000e+00,9.985625299472927763e-01,1.005138360830513389e-01,8.134886227827271832e-02,1.597250000000000059e-01
1.660000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.997600894003252914e-02,8.103304084341135527e-02,1.581500000000000128e-01
1.670000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.955440958021616327e-02,8.078618608122020706e-02,1.566249999999999865e-01
1.680000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.912603816675130686e-02,8.055604923463524636e-02,1.552749999999999964e-01
1.690000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.871033525874597925e-02,8.032109732413636460e-02,1.539750000000000008e-01
1.700000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.827758787343215952e-02,8.008312794722592665e-02,1.529500000000000026e-01
1.710000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.780516832860980392e-02,7.982279058425255369e-02,1.513500000000000123e-01
1.720000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.741043189085525633e-02,7.958673749621905658e-02,1.494499999999999995e-01
1.730000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.690520827283991001e-02,7.933486681299536936e-02,1.479250000000000009e-01
1.740000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.644885856680410208e-02,7.910132491186429304e-02,1.468750000000000056e-01
1.750000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.604763914296575444e-02,7.888745157515443529e-02,1.459499999999999964e-01
1.760000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.564342386523760897e-02,7.866890120667606456e-02,1.446749999999999980e-01
1.770000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.521418264247531738e-02,7.845318708111741202e-02,1.436499999999999999e-01
1.780000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.478854537032857519e-02,7.821081047635076999e-02,1.420750000000000068e-01
1.790000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.437047447382132526e-02,7.797696665087110179e-02,1.404749999999999888e-01
1.800000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.389405414673931971e-02,7.771924847494328381e-02,1.388000000000000067e-01
1.810000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.344681135738928945e-02,7.746163761854996110e-02,1.371999999999999886e-01
1.820000000000000000e+02,1.000000000000000000e+00,9.988021082894106284e-01,9.298283635955421900e-02,7.721008549693425538e-02,1.358000000000000040e-01
1.830000000000000000e+02,1.000000000000000000e+00,9.875419262098705797e-01,9.255795176608584696e-02,7.697811965196568740e-02,1.348499999999999976e-01
1.840000000000000000e+02,1.000000000000000000e+00,9.789171058936272374e-01,9.213679799495684553e-02,7.674130893542628618e-02,1.328249999999999986e-01
1.850000000000000000e+02,1.000000000000000000e+00,9.723287014853857491e-01,9.170881588095000647e-02,7.651286806727715384e-02,1.313249999999999973e-01
1.860000000000000000e+02,1.000000000000000000e+00,9.666986104456156692e-01,9.119883111699297884e-02,7.617995126416425566e-02,1.288999999999999868e-01
1.870000000000000000e+02,1.000000000000000000e+00,9.641830378533779999e-01,9.076703122345006203e-02,7.595965401522047911e-02,1.275749999999999940e-01
1.880000000000000000e+02,1.000000000000000000e+00,9.597508385241974027e-01,9.029651140098601814e-02,7.571001412974502631e-02,1.264000000000000123e-01
1.890000000000000000e+02,1.000000000000000000e+00,9.565165309056061771e-01,8.979718504669696733e-02,7.538791945684189533e-02,1.239750000000000019e-01
1.900000000000000000e+02,1.000000000000000000e+00,9.543603258265452860e-01,8.936116304967647861e-02,7.516642223021174907e-02,1.231000000000000011e-01
1.910000000000000000e+02,1.000000000000000000e+00,9.517249640632486907e-01,8.889917749270338787e-02,7.489401745319669568e-02,1.217249999999999999e-01
1.920000000000000000e+02,1.000000000000000000e+00,9.494489698131288735e-01,8.840528334885813799e-02,7.458270105771092062e-02,1.202249999999999985e-01
