outer,move,stage,omega1,omega2,omega3,lam1,beta,pred,act,nInner,vol,multJ,frac_lower_density,frac_lower_move,frac_upper_move,frac_upper_density,frac_interior,frac_any_bound,frac_pm_move,frac_density_limited,gray_n,gray_full_move_frac,max_abs_drho,norm2_drho,Mnd_percent,gray_fraction,mid_fraction,broad_core_fraction,exA,exB,exNA,exNB,exAmp,exCos,exNet,exMedcos,exMednet,exDecl,tEig,tGrad,tInner,tOuter,void_n,void_pm_move_frac,shell_n,shell_pm_move_frac,core_n,core_pm_move_frac,solid_n,solid_pm_move_frac,cos_prev,sum_norm,sum_norm_ratio,sign_reversal_frac,void_sign_reversal_frac,shell_sign_reversal_frac,core_sign_reversal_frac,solid_sign_reversal_frac,recurrence,eligible,r,model_err_abs,model_err_rel,sign_agree,cum_pred,cum_act_eligible,cum_act_all
59.0,0.04,1.0,152.55874643919057,153.5764321283515,412.73636096208446,23274.17111509724,23303.10537536814,28.934260270900268,24.993614362632798,23.0,0.4999818658476237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16382.0,0.0,0.0164014637443365,0.4125230067510384,51.7168420126992,0.5670833333333334,0.28284722222222225,0.4521527777777778,0.0,0.0,0.0,0.0,0.41252300675103853,0.9478281267737946,0.9529520914705781,0.9275180052763023,0.939981007097666,0.0,0.2781480416666667,0.015465083333333334,5.057855833333333,5.353288625,5776.0,0.0,8250.0,0.0,8132.0,0.0,6642.0,0.0,0.9478281267737949,0.9615425098522623,0.9871800023190401,0.21083333333333334,0.15200831024930747,0.176,0.043777668470241025,0.5097862089732008,2.3308821426111694,1.0,0.863806923993469,-3.94064590826747,-0.136193076006531,1.0,18495.61254686112,18645.795606900483,18645.795606900483
60.0,0.04,1.0,152.64063918059264,153.6467280470991,412.4406590147647,23299.164729459873,23323.969602797428,24.804873337554454,22.46209980887943,21.0,0.4999919119653498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16332.0,0.0,0.014153218825349458,0.3766061088507605,51.55130619325924,0.5651388888888889,0.2834027777777778,0.44895833333333335,0.0,0.0,0.0,0.0,0.37660610885076107,0.8924063922328548,0.9554737367266337,0.9229217010640958,0.9424720764586916,0.0,0.2626800833333333,0.014934291666666667,4.579451416666667,4.8590985,5790.0,0.0,8186.0,0.0,8146.0,0.0,6678.0,0.0,0.8924063922328567,0.7676545827316021,0.9727870478409353,0.4322916666666667,0.8860103626943006,0.3210359149767896,0.04124723790817579,0.6522911051212938,2.03834872746529,1.0,0.9055518850351041,-2.342773528675025,-0.09444811496489593,1.0,18520.417420198675,18668.257706709363,18668.257706709363
61.0,0.04,1.0,152.71419982853183,153.75770306734904,412.31473048034286,23321.626829268753,23362.433928113605,40.80709884485259,37.75998837097359,33.0,0.49997521533073785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16276.0,0.0,0.02145675413960879,0.5764998654586524,51.29903507069754,0.5624305555555555,0.28430555555555553,0.445,0.0,0.0,0.0,0.0,0.5764998654586523,0.9254755828524154,0.9562492812222251,0.9265882287823664,0.9442850370319387,0.0,0.26592791666666665,0.014848833333333334,8.16123875,8.443793083333333,5808.0,0.0,8114.0,0.0,8162.0,0.0,6716.0,0.0,0.9254755828524168,0.9359756959421679,0.9820268901580886,0.2284027777777778,0.07403581267217631,0.3135321666255854,0.0215633423180593,0.5104228707564026,1.6235488540791307,1.0,0.9253289118772196,-3.047110473879002,-0.07467108812278049,1.0,18561.224519043528,18706.017695080336,18706.017695080336
62.0,0.04,1.0,152.83777941870173,153.8193001915933,411.85508316414627,23359.386817639726,23390.089129777643,30.702312137917033,31.570008126742323,34.0,0.4999835392895962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16198.0,0.0,0.022821982763307273,0.5841737656920339,51.06495261194297,0.559375,0.2849305555555556,0.4396527777777778,0.0,0.0,0.0,0.0,0.5841737656920336,0.9526661613023782,0.9563269401184424,0.9265882287823664,0.9459739105701854,0.0,0.269975375,0.01541875,8.032122333333334,8.319309041666667,5836.0,0.0,8010.0,0.0,8188.0,0.0,6766.0,0.0,0.9526661613023782,1.1468572130446057,0.9880962074649846,0.3682638888888889,0.8927347498286498,0.11760299625468165,0.06399609184171959,0.5808454034880284,1.963212455605561,1.0,1.0282615844998102,0.8676959888252895,0.028261584499810165,1.0,18591.926831181445,18737.58770320708,18737.58770320708
63.0,0.04,1.0,152.94102401176235,154.2975191510148,412.8526075365395,23390.95682576647,23411.115748111843,20.158922345373867,24.408619959936914,18.0,0.4999910511279285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16110.0,0.0,0.015460717048363028,0.360927411658293,50.91054781193892,0.5572222222222222,0.285,0.4359722222222222,0.0,0.0,0.0,0.0,0.36092741165829295,0.8956194575114127,0.9559917789997245,0.9218090551341449,0.9477371074730737,0.0,0.26664466666666664,0.014901333333333334,4.385565541666667,4.668792416666666,5868.0,0.0,7904.0,0.0,8206.0,0.0,6822.0,0.0,0.8956194575114124,0.9215205615377633,0.975049638728973,0.45013888888888887,0.8861622358554874,0.326417004048583,0.11893736290519133,0.6168279097038991,2.553201923078678,1.0,1.2108097616407696,4.249697614563047,0.2108097616407695,1.0,18612.08575352682,18761.996323167015,18761.996323167015
64.0,0.04,1.0,153.02080069626615,154.09672917954657,411.7163996904191,23415.365445726406,23450.618487691416,35.2530419650102,31.146273701029713,29.0,0.4999817930269492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16048.0,0.0,0.020772915592392742,0.510371850568203,50.68296704696286,0.5545833333333333,0.28618055555555555,0.4313888888888889,0.0,0.0,0.0,0.0,0.510371850568203,0.9258039478927882,0.9564362523763734,0.9256397653726018,0.9501760361373472,0.0,0.267816125,0.014901458333333333,6.3578833333333336,6.642566583333333,5894.0,0.0,7840.0,0.0,8208.0,0.0,6858.0,0.0,0.9258039478927882,0.8554691763419691,0.9818316317127652,0.24321133412042503,0.1011197828299966,0.2530612244897959,0.06042884990253411,0.572928821470245,1.6761684160079857,1.0,0.8835059888432724,-4.106768263980484,-0.1164940111567276,1.0,18647.33879549183,18793.142596868045,18793.142596868045
65.0,0.04,1.0,153.12253824772966,154.32917261256912,411.5508574655339,23446.511719427435,23453.826421698017,7.31470227058162,27.977020768121292,25.0,0.49995079474393234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15972.0,0.0,0.029020975883848794,0.4678351783973646,50.48083810741786,0.5519444444444445,0.2856944444444444,0.42243055555555553,0.0,0.0,0.0,0.0,0.4678351783973647,0.9402779654231403,0.9556594365860338,0.9267524113025527,0.9521657811248595,0.0,0.26550470833333334,0.015054083333333333,5.827215625,6.10927875,5914.0,0.0,7730.0,0.0,8242.0,0.0,6914.0,0.0,0.9402779654231398,0.9635192485790156,0.9849849981122258,0.3832210570178485,0.8677713899222185,0.14204398447606728,0.032516379519534094,0.6565393518518519,2.0595271434689604,1.0,3.824765483708024,20.662318497539673,2.824765483708024,1.0,18654.65349776241,18821.119617636166,18821.119617636166
66.0,0.04,1.0,153.21386601804537,154.1862029427915,410.2256113360328,23474.488740195557,23496.607294068588,22.118553873031487,23.01878821081118,21.0,0.4999619776424762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15896.0,0.0,0.023524500100332083,0.3805259701116476,50.33156909030245,0.5486805555555555,0.2848611111111111,0.41479166666666667,0.0,0.0,0.0,0.0,0.3805259701116479,0.9072939019929863,0.9569419608368326,0.9256397653726018,0.9522181095525402,0.0,0.26789216666666665,0.0155765,4.476396416666667,4.761287833333333,5934.0,0.0,7668.0,0.0,8228.0,0.0,6970.0,0.0,0.907293901992987,0.8286790224528747,0.9767998262405949,0.24520833333333333,0.1435793731041456,0.21100678142931664,0.03573164803111327,0.6166427546628408,2.1777200179260765,1.0,1.040700415720999,0.9002343377796933,0.040700415720998966,1.0,18676.772051635442,18844.138405846978,18844.138405846978
67.0,0.04,1.0,153.28896740602818,154.46190200799288,410.3668582422246,23497.507528406368,23544.476029004807,46.96850059843928,27.577648583828704,28.0,0.49998940082454935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15802.0,0.0,0.031137870250421452,0.5087559532211647,50.129764389746654,0.5452083333333333,0.285,0.40458333333333335,0.0,0.0,0.0,0.0,0.5087559532211647,0.9399766908629058,0.9564493898338282,0.9256397653726018,0.952302556905231,0.0,0.26672245833333336,0.015247083333333333,6.68546825,6.968867708333334,5960.0,0.0,7598.0,0.0,8204.0,0.0,7038.0,0.0,0.9399766908629064,0.8761175330916718,0.9851966065026897,0.3815277777777778,0.8671140939597315,0.16267438799684128,0.030472940029254023,0.6157999431656721,1.7220781939642658,1.0,0.5871519897900485,-19.390852014610573,-0.41284801020995154,1.0,18723.74055223388,18871.716054430806,18871.716054430806
68.0,0.04,1.0,153.3788941705807,155.06653017615972,411.3637118123629,23525.085176990196,23552.81288832711,27.727711336912762,26.107157503065537,18.0,0.49999080832604453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15702.0,0.0,0.03582737391650961,0.3629989837738244,49.978488043242294,0.5410416666666666,0.2849305555555556,0.4,0.0,0.0,0.0,0.0,0.36299898377382456,0.9033546036151725,0.9570793949679564,0.9218090551341449,0.9526543228232198,0.0,0.26321916666666667,0.015479833333333333,3.982541708333333,4.26263575,5980.0,0.0,7494.0,0.0,8208.0,0.0,7118.0,0.0,0.903354603615173,0.8510347429072849,0.9762316297753031,0.4063888888888889,0.84314381270903,0.20523085134774485,0.0891812865497076,0.617027254846867,2.344454890919318,1.0,0.9415547206851563,-1.6205538338472252,-0.05844527931484372,1.0,18751.468263570794,18897.82321193387,18897.82321193387
69.0,0.04,1.0,153.46397731876124,155.04866355577008,410.42961997062105,23551.192334493262,23582.970336110022,31.778001616759866,36.26864662137086,21.0,0.4999934362688935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15582.0,0.0,0.03962406014076921,0.4629273906457332,49.776508888777826,0.5381944444444444,0.2840972222222222,0.39645833333333336,0.0,0.0,0.0,0.0,0.46292739064573296,0.9434015879906271,0.9535576625092148,0.9218090551341449,0.9532548769898965,0.0,0.262471375,0.015541291666666667,5.257840083333333,5.537587666666667,6006.0,0.0,7376.0,0.0,8206.0,0.0,7212.0,0.0,0.943401587990627,0.8143295007236647,0.9859589497864834,0.3904166666666667,0.8501498501498501,0.14696312364425163,0.039483304898854495,0.6558513588463671,1.759086883123861,1.0,1.1413130082491596,4.490645004610997,0.14131300824915968,1.0,18783.246265187554,18934.091858555243,18934.091858555243
70.0,0.04,1.0,153.58209850472363,154.85053768524207,408.689638120205,23587.460981114633,23637.819327665995,50.35834655136205,43.51483078495221,30.0,0.4999624824287528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15500.0,0.0,0.039673725572598205,0.590927496872779,49.52838032716413,0.5339583333333333,0.2820138888888889,0.3918055555555556,0.0,0.0,0.0,0.0,0.5909274968727792,0.9668750299879408,0.9532281341162946,0.9256397653726018,0.9533928983127546,0.0,0.26600925,0.015600208333333334,7.526668083333333,7.809843833333334,6030.0,0.0,7318.0,0.0,8182.0,0.0,7270.0,0.0,0.9668750299879408,1.045221039123298,0.9918073650390858,0.32611111111111113,0.8391376451077943,0.13391637059305822,0.03911024199462234,0.4170563961485557,1.7687805097150924,1.0,0.8641036444786779,-6.843515766409837,-0.135896355521322,1.0,18833.604611738916,18977.606689340195,18977.606689340195
71.0,0.04,1.0,153.72369957784514,154.89385035456615,407.644027369051,23630.975811899585,23661.651562109077,30.675750209491525,33.65990208911535,23.0,0.4999757937727238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15378.0,0.0,0.03970410931993635,0.4563285123983002,49.335074330191716,0.530625,0.27944444444444444,0.38895833333333335,0.0,0.0,0.0,0.0,0.4563285123982999,0.9603123214584499,0.9525770881921176,0.9318401575769323,0.9533928983127546,0.0,0.2711547083333333,0.015812375,5.429331,5.718027833333333,6094.0,0.0,7256.0,0.0,8122.0,0.0,7328.0,0.0,0.9603123214584492,1.036986510560161,0.9901938985119159,0.24097222222222223,0.11749261568756153,0.19514884233737598,0.015267175572519083,0.6391921397379913,2.272456097713748,1.0,1.0972804857010632,2.9841518796238233,0.09728048570106308,1.0,18864.280361948408,19011.26659142931,19011.26659142931
72.0,0.04,1.0,153.83314244332624,154.99500038367452,407.0319717640455,23664.6357139887,23700.642943181694,36.00722919299369,31.84889431020565,26.0,0.4999468364139636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15282.0,0.0,0.0393130630040181,0.536809965421609,49.1251410947186,0.5274305555555555,0.27805555555555556,0.38590277777777776,0.0,0.0,0.0,0.0,0.5368099654216089,0.9216655798575535,0.9504766736889172,0.9318401575769323,0.9533928983127546,0.0,0.27137058333333336,0.015622541666666667,5.859188083333334,6.147552083333333,6138.0,0.0,7234.0,0.0,8048.0,0.0,7380.0,0.0,0.9216655798575526,0.9736252727697425,0.9803519796222163,0.4070138888888889,0.8859563375692407,0.14376555156206802,0.07032803180914513,0.6338753387533875,1.8137242888273504,1.0,0.88451388857221,-4.15833488278804,-0.11548611142778993,1.0,18900.2875911414,19043.115485739516,19043.115485739516
73.0,0.04,1.0,153.93662529852637,155.44808137609752,407.47078589315777,23696.484608298906,23746.091247736626,49.60663943771942,35.48684518673326,29.0,0.49995453489920416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15190.0,0.0,0.03921071589681638,0.54049628713618,48.9073687862702,0.5242361111111111,0.27666666666666667,0.38263888888888886,0.0,0.0,0.0,0.0,0.5404962871361801,0.939739502979343,0.9486526758833986,0.9388079351202097,0.9533928983127546,0.0,0.26797554166666665,0.015699958333333333,7.000536583333333,7.285722958333333,6182.0,0.0,7182.0,0.0,8008.0,0.0,7428.0,0.0,0.939739502979343,1.0609525641741728,0.9848198334087559,0.35965277777777777,0.8256227758007118,0.1261487050960735,0.06618381618381618,0.5140010770059236,1.9629229458644957,1.0,0.715364829969718,-14.11979425098616,-0.284635170030282,1.0,18949.89423057912,19078.60233092625,19078.60233092625
74.0,0.04,1.0,154.0518466409463,155.66384000210033,407.17817568038623,23731.97145348564,23779.373221852948,47.40176836730825,33.99390962602047,25.0,0.499972989549887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15098.0,0.0,0.03914460688240477,0.5006059554196063,48.688838271942615,0.5220138888888889,0.2752777777777778,0.38125,0.0,0.0,0.0,0.0,0.5006059554196061,0.9373023092181743,0.9439176685125318,0.9388079351202097,0.9533928983127546,0.0,0.26500270833333334,0.015955708333333332,6.4873472083333334,6.76978825,6230.0,0.0,7130.0,0.0,7968.0,0.0,7472.0,0.0,0.9373023092181746,1.0246779695588484,0.9842241498235387,0.40375,0.8654895666131621,0.1458625525946704,0.04944779116465863,0.6426659528907923,2.0468753087445126,1.0,0.7171443344182318,-13.407858741287782,-0.2828556655817682,1.0,18997.29599894643,19112.59624055227,19112.59624055227
75.0,0.04,1.0,154.1621398499374,155.62177520422287,406.0205021345346,23765.96536311166,23805.968117551725,40.00275444006547,39.95323313046174,33.0,0.4999513741149534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15034.0,0.0,0.03917687859190031,0.5886505998440276,48.43903769228841,0.5198611111111111,0.27361111111111114,0.37895833333333334,0.0,0.0,0.0,0.0,0.5886505998440276,0.9301037531596634,0.9394101683508229,0.9388079351202097,0.9533928983127546,0.0,0.27279241666666665,0.015734833333333333,8.261182708333333,8.551166625,6260.0,0.0,7106.0,0.0,7928.0,0.0,7506.0,0.0,0.9301037531596634,1.070180130692536,0.9824867479760259,0.1973611111111111,0.08817891373801917,0.14551083591331268,0.04994954591321897,0.49320543565147884,1.8180226622993292,1.0,0.9987620525062111,-0.04952130960373324,-0.001237947493788935,1.0,19037.298753386494,19152.54947368273,19152.54947368273
76.0,0.04,1.0,154.29166729361026,155.75829977161976,405.2704327438314,23805.91859624212,23826.159130343967,20.240534101845697,21.802125704725768,23.0,0.49997686213092485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14972.0,0.0,0.030902888933560402,0.4168760054482165,48.28894298854411,0.5184027777777778,0.2734027777777778,0.3773611111111111,0.0,0.0,0.0,0.0,0.4168760054482167,0.9403179426955555,0.9344957149816312,0.9398580969211244,0.9533928983127546,0.0,0.26600425,0.01524875,5.329760916666666,5.612452833333333,6288.0,0.0,7092.0,0.0,7880.0,0.0,7540.0,0.0,0.9403179426955558,0.9908544188364097,0.9854084552525887,0.41291666666666665,0.8797709923664122,0.10547095318668923,0.03578680203045685,0.7068965517241379,2.3768564414520896,1.0,1.0771516994078567,1.5615916028800712,0.07715169940785666,1.0,19057.53928748834,19174.351599387457,19174.351599387457
77.0,0.04,1.0,154.36230343560842,156.1539993211851,405.57659270702453,23827.720721946847,23851.032725825517,23.312003878669202,23.799015341130143,20.0,0.49996631071635955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14930.0,0.0,0.029026329607055944,0.36974723694780187,48.13573129276777,0.5166666666666667,0.27270833333333333,0.37569444444444444,0.0,0.0,0.0,0.0,0.3697472369478021,0.8993324231683523,0.9323504897529216,0.9385209060987587,0.9533928983127546,0.0,0.2667205,0.015286458333333334,4.624693125,4.908173208333333,6306.0,0.0,7056.0,0.0,7874.0,0.0,7564.0,0.0,0.8993324231683529,0.7666437088547,0.9746008858313648,0.19618055555555555,0.09736758642562639,0.19756235827664398,0.0873761747523495,0.39053410893707036,2.073426471508505,1.0,1.020891016705199,0.4870114624609414,0.020891016705198967,1.0,19080.85129136701,19198.150614728587,19198.150614728587
78.0,0.04,1.0,154.43937236756688,156.1973017265855,404.72034609403227,23851.519737287977,23902.30532211712,50.78558482914377,31.781982950426027,30.0,0.49996096753279023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14880.0,0.0,0.03298568773914473,0.500885043710378,47.92605106637495,0.5142361111111111,0.27291666666666664,0.3740277777777778,0.0,0.0,0.0,0.0,0.5008850437103781,0.9477258204065548,0.928010159622085,0.9385209060987587,0.9533928983127546,0.0,0.26234720833333336,0.015262333333333333,7.8011695,8.080076875,6326.0,0.0,7026.0,0.0,7854.0,0.0,7594.0,0.0,0.9477258204065555,0.8594405866566612,0.987145326161054,0.38895833333333335,0.8381283591527031,0.21548534016510104,0.042271454036159915,0.5338425072425599,1.7158439794692841,1.0,0.6258071666861587,-19.003601878717745,-0.37419283331384134,1.0,19131.636876196153,19229.932597679013,19229.932597679013
79.0,0.04,1.0,154.54223280462335,156.3699606165572,403.98142626771204,23883.301720238404,23915.0190397195,31.717319481096638,31.9127414305367,25.0,0.4999944947198273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14810.0,0.0,0.032199431717371954,0.4547467832864701,47.737300649259254,0.5123611111111112,0.2727777777777778,0.37256944444444445,0.0,0.0,0.0,0.0,0.4547467832864701,0.9528887323880227,0.9253772871905673,0.9385209060987587,0.9533928983127546,0.0,0.2624655416666667,0.015363708333333333,6.620283333333333,6.899300791666667,6364.0,0.0,6950.0,0.0,7860.0,0.0,7626.0,0.0,0.952888732388023,0.9443360469393083,0.9881797783011919,0.22131944444444446,0.09962287869264613,0.10388489208633093,0.0628498727735369,0.5932336742722266,2.0766195202406057,1.0,1.006161363968873,0.19542194944006042,0.006161363968872935,1.0,19163.35419567725,19261.84533910955,19261.84533910955
80.0,0.04,1.0,154.64544759438908,156.25824491911402,402.6452383659428,23915.21446166894,23957.335955591083,42.12149392214269,35.20134346665509,32.0,0.4999566727134014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14756.0,0.0,0.033927103172846924,0.5294757968118504,47.523232973189984,0.5097222222222222,0.2722222222222222,0.3698611111111111,0.0,0.0,0.0,0.0,0.5294757968118508,0.9532209675527976,0.9227680330533177,0.9398580969211244,0.952902611154206,0.0,0.26786570833333334,0.015428791666666667,8.794247833333333,9.078671666666667,6398.0,0.0,6900.0,0.0,7856.0,0.0,7646.0,0.0,0.9532209675527978,0.9727113745184919,0.988304265912413,0.37548611111111113,0.8971553610503282,0.09768115942028986,0.03589613034623218,0.538582265236725,1.8371215084343988,1.0,0.8357097573918247,-6.920150455487601,-0.16429024260817524,1.0,19205.475689599392,19297.046682576205,19297.046682576205
81.0,0.04,1.0,154.7592188050056,156.2750770824904,401.42798835869536,23950.415805135595,23989.62777428941,39.2119691538137,34.260952018285025,28.0,0.4999924797162342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14680.0,0.0,0.03583468915804392,0.5044808690987542,47.320854745991824,0.5077777777777778,0.2715972222222222,0.3679861111111111,0.0,0.0,0.0,0.0,0.5044808690987546,0.9611074806207579,0.9213167305366033,0.9401273281430231,0.9515268809405174,0.0,0.2618959166666667,0.016020375,7.697363125,7.976443416666666,6432.0,0.0,6840.0,0.0,7840.0,0.0,7688.0,0.0,0.9611074806207592,1.0238599481253539,0.9902348733577159,0.2665972222222222,0.15485074626865672,0.16871345029239765,0.04642857142857143,0.6716961498439126,2.029531763918939,1.0,0.8737370950153585,-4.951017135528673,-0.12626290498464152,1.0,19244.687658753206,19331.30763459449,19331.30763459449
82.0,0.04,1.0,154.86987039819553,156.26400857401615,400.2281424564288,23984.67675715388,24012.931301585813,28.254544431933027,32.265870666604314,31.0,0.49999413187280445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14624.0,0.0,0.037311496243226876,0.5147230658448176,47.12552600178296,0.505625,0.2708333333333333,0.3663194444444444,0.0,0.0,0.0,0.0,0.5147230658448178,0.9440534003192741,0.9270458436579039,0.9401273281430231,0.9495646747861579,0.0,0.273828625,0.0159625,8.726243625,9.017244958333333,6480.0,0.0,6802.0,0.0,7822.0,0.0,7696.0,0.0,0.9440534003192753,1.004849035661941,0.9859155770602224,0.4051951659952771,0.8231481481481482,0.23228462216995002,0.0552288417284582,0.5618824752990119,1.9522129516630022,1.0,1.1419710108699443,4.011326234671287,0.14197101086994426,1.0,19272.94220318514,19363.573505261094,19363.573505261094
83.0,0.04,1.0,154.9740062972513,156.3710088515375,399.5434660655499,24016.942627820485,24019.636827820552,2.6942000000672124,19.360026772134006,23.0,0.4999593831812501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14562.0,0.0,0.02978443660493808,0.37476279703222043,46.98642072034623,0.5042361111111111,0.2704861111111111,0.3653472222222222,0.0,0.0,0.0,0.0,0.3747627970322203,0.8970785429190674,0.9322238978742151,0.9401273281430231,0.9462851721979653,0.0,0.273372625,0.01598295833333333,6.216183,6.5067035,6516.0,0.0,6762.0,0.0,7800.0,0.0,7722.0,0.0,0.8970785429190676,0.8668784208078169,0.9745836971527602,0.42758908105855387,0.8532391771568928,0.2738834664300503,0.04051282051282051,0.5941953874060637,2.3131389446143085,1.0,7.18581648417008,16.665826772066794,6.18581648417008,1.0,19275.636403185206,19382.93353203323,19382.93353203323
84.0,0.04,1.0,155.03645588890575,156.43003103616826,398.9331167748476,24036.30265459262,23995.13316275454,-41.1694918380781,6.70600139079761,12.0,0.4999697849404828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14522.0,0.0,0.015669434419210544,0.22902965026402186,46.94320034694573,0.5036805555555556,0.2704166666666667,0.36506944444444445,0.0,0.0,0.0,0.0,0.22902965026402164,0.6925699908406175,0.9294632494899566,0.9401273281430231,0.9416639184316773,0.0,0.264062625,0.015552458333333333,2.4926784166666667,2.7734029583333335,6536.0,0.0,6732.0,0.0,7790.0,0.0,7742.0,0.0,0.6925699908406168,0.5583822901953306,0.9247917768692595,0.27258837419265225,0.10743801652892562,0.23945335710041593,0.21181001283697048,0.5019374838543013,2.4380349424261705,0.0,nan,47.87549322887571,nan,nan,19275.636403185206,19382.93353203323,19389.639533424026
85.0,0.04,1.0,155.0580815565039,156.7630903147842,399.3920566824287,24043.008655983416,24075.392759702027,32.38410371861028,16.54688924707807,21.0,0.49998502374321163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14506.0,0.0,0.02007772685625435,0.34615469920061026,46.82276537810191,0.5022222222222222,0.27055555555555555,0.36354166666666665,0.0,0.0,0.0,0.0,0.34615469920060987,0.7780683485628848,0.9294376434099835,0.9398580969211244,0.936952941666227,0.0,0.26549079166666667,0.01597925,4.719658416666666,5.002240916666667,6548.0,0.0,6718.0,0.0,7788.0,0.0,7746.0,0.0,0.7780683485628835,0.5437349454928497,0.9453229142951216,0.431875,0.9108124618204032,0.1446859184281036,0.18233179250128403,0.5269816679576556,1.5707859715569943,1.0,0.5109571470884654,-15.837214471532207,-0.4890428529115346,1.0,19308.020506903817,19399.480421280306,19406.186422671104
86.0,0.04,1.0,155.11142944744753,157.32361013425438,400.45758416789374,24059.555545230494,24104.57808900852,45.022543778024556,31.01312799270454,28.0,0.4999945016284898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14464.0,0.0,0.03263065682537413,0.4692076379670557,46.63320854533509,0.5003472222222223,0.26993055555555556,0.3616666666666667,0.0,0.0,0.0,0.0,0.4692076379670558,0.8352308011034385,0.9295321001654278,0.9398580969211244,0.9334231023672763,0.0,0.26140470833333335,0.0155605,7.679310208333334,7.957391,6574.0,0.0,6672.0,0.0,7792.0,0.0,7762.0,0.0,0.8352308011034372,0.781852052551027,0.9589013582194095,0.2507638888888889,0.0800121691512017,0.1579736211031175,0.10934291581108829,0.617108992527699,1.6663242225522403,1.0,0.6888355341628211,-14.009415785320016,-0.31116446583717894,1.0,19353.04305068184,19430.49354927301,19437.19955066381
87.0,0.04,1.0,155.2113677319519,157.36275264630765,399.58330685944634,24090.5686732232,24049.398671420615,-41.17000180258401,11.61802146298578,14.0,0.4999833020562311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14410.0,0.0,0.013693417866603564,0.2177428671346328,46.56051497023572,0.4996527777777778,0.26993055555555556,0.36104166666666665,0.0,0.0,0.0,0.0,0.21774286713463276,0.9106615652111227,0.9290335110079108,0.9385209060987587,0.9322871938135684,0.0,0.270182125,0.01605275,3.6469449583333335,3.9343330416666666,6608.0,0.0,6636.0,0.0,7774.0,0.0,7782.0,0.0,0.9106615652111226,0.6735326163376874,0.9804674592065189,0.37375,0.8756053268765133,0.08529234478601568,0.030100334448160536,0.5368799794397328,3.093247669606714,0.0,nan,52.78802326556979,nan,nan,19353.04305068184,19430.49354927301,19448.817572126794
88.0,0.04,1.0,155.24878967221028,157.375285356676,399.12064147947433,24102.186694686185,24124.009978860628,21.82328417444296,19.08684998789613,20.0,0.49998875386393593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14390.0,0.0,0.02247159939678011,0.30144640648161336,46.44027867874333,0.49868055555555557,0.26993055555555556,0.3603472222222222,0.0,0.0,0.0,0.0,0.301446406481613,0.9073594127317873,0.9268984727031403,0.9385209060987587,0.9308779990198215,0.0,0.26962366666666665,0.0161045,5.188511833333333,5.475400666666666,6622.0,0.0,6616.0,0.0,7774.0,0.0,7788.0,0.0,0.9073594127317866,0.5073421451687138,0.9771814845768768,0.21611111111111111,0.1117487163998792,0.16717049576783555,0.06997684589657834,0.49229583975346686,1.6830260180914078,1.0,0.8746094233721503,-2.7364341865468305,-0.12539057662784972,1.0,19374.866334856284,19449.580399260907,19467.90442211469
