mesh,k,evaluator,selected_ordinal_double,selected_ordinal_single,selected_ordinal_identical,escalation_double,escalation_single,final_requested_double,final_requested_single,relevant_classifier_mismatch,all_examined_classifier_mismatch_count,omega_double,omega_single,lambda_double,lambda_single,selected_min_abs_margin_double,selected_min_abs_margin_single
96x12,1011,E1,1,1,1,0,0,3,3,0,0,162.163932580884,162.163932653784,26297.1410300975,26297.141053741,0.409364926754155,0.409364927096559
96x12,1011,E2,1,1,1,0,0,3,3,0,0,162.489289785218,162.489289882634,26402.7692949045,26402.7693265627,0.41290104332116,0.412901043899069
96x12,1011,E3,1,1,1,0,0,3,3,0,0,162.489286952385,162.489287049588,26402.7683742945,26402.7684058835,0.412901042329408,0.412901042907307
96x12,1012,E1,1,1,1,0,0,3,3,0,0,162.179196925749,162.179197050209,26302.091915481,26302.0919558505,0.409810614822743,0.409810614679946
96x12,1012,E2,1,1,1,0,0,3,3,0,0,162.549977214738,162.54997733291,26422.4950925117,26422.4951309295,0.413694759327925,0.413694758802896
96x12,1012,E3,1,1,1,0,0,3,3,0,0,162.549974910057,162.549975028142,26422.49434326,26422.4943816494,0.41369479275249,0.413694792226984
96x12,1013,E1,1,1,1,0,0,3,3,0,0,162.162264746079,162.16226482241,26296.6001075776,26296.6001323333,0.409407401567683,0.409407401881278
96x12,1013,E2,1,1,1,0,0,3,3,0,0,162.483799820874,162.483799920048,26400.9852042297,26400.9852364583,0.412897416206973,0.412897416743761
96x12,1013,E3,1,1,1,0,0,3,3,0,0,162.483797022637,162.483797121653,26400.9842948936,26400.9843270706,0.412897416123922,0.412897416660722
96x12,1014,E1,1,1,1,0,0,3,3,0,0,162.180847783325,162.180847910026,26302.627387718,26302.6274288151,0.409848346121018,0.409848345880362
96x12,1014,E2,1,1,1,0,0,3,3,0,0,162.547367096253,162.547367216694,26421.6465499239,26421.6465890789,0.413690754483019,0.413690753906006
96x12,1014,E3,1,1,1,0,0,3,3,0,0,162.547364800708,162.547364921335,26421.6458036543,26421.6458428695,0.413690787981584,0.413690787403254
96x12,1015,E1,1,1,1,0,0,3,3,0,0,162.1644306523,162.16443073073,26297.3025687848,26297.3025942216,0.409463325492844,0.409463325691523
96x12,1015,E2,1,1,1,0,0,3,3,0,0,162.482547989703,162.482548092153,26400.5784012262,26400.5784345188,0.412915126537549,0.412915126968572
96x12,1015,E3,1,1,1,0,0,3,3,0,0,162.482545161315,162.482545263832,26400.5774820987,26400.5775154132,0.412915126640973,0.41291512707199
96x12,1016,E1,1,1,1,0,0,3,3,0,0,162.185636755726,162.185636891587,26304.1807698604,26304.1808139298,0.40990632844331,0.409906328111896
96x12,1016,E2,1,1,1,0,0,3,3,0,0,162.549027425678,162.549027555849,26422.1863170339,26422.1863593521,0.413720031388747,0.413720030718511
96x12,1016,E3,1,1,1,0,0,3,3,0,0,162.549025098754,162.549025228811,26422.1855605555,26422.1856028365,0.413720065758576,0.41372006508909
96x12,1017,E1,1,1,1,0,0,3,3,0,0,162.170269298564,162.170269378024,26299.1962443686,26299.196270141,0.409531785669191,0.409531785832889
96x12,1017,E2,1,1,1,0,0,3,3,0,0,162.484359253382,162.484359356267,26401.167001982,26401.1670354165,0.412938328195076,0.412938328577874
96x12,1017,E3,1,1,1,0,0,3,3,0,0,162.484356446486,162.484356549183,26401.1660898289,26401.166123202,0.412938329151777,0.41293832953457
96x12,1018,E1,1,1,1,0,0,3,3,0,0,162.190222743859,162.190222865232,26305.6683537026,26305.6683930737,0.409962530082067,0.409962529783857
96x12,1018,E2,1,1,1,0,0,3,3,0,0,162.549297058696,162.549297176976,26422.2739742762,26422.2740127289,0.413735077824902,0.413735077280596
96x12,1018,E3,1,1,1,0,0,3,3,0,0,162.549294739053,162.549294857643,26422.2732201634,26422.2732587171,0.413735111931889,0.413735111387664
96x12,1019,E1,1,1,1,0,0,3,3,0,0,162.178081884897,162.178081940348,26301.7302438644,26301.7302618503,0.409634846964393,0.409634847073051
96x12,1019,E2,1,1,1,0,0,3,3,0,0,162.498662463946,162.498662543125,26405.8153025716,26405.8153283043,0.413096407759402,0.413096408113241
96x12,1019,E3,1,1,1,0,0,3,3,0,0,162.498659880596,162.498659959546,26405.8144629895,26405.814488648,0.413096415004286,0.413096415358144
96x12,1020,E1,1,1,1,0,0,3,3,0,0,162.197093760344,162.197093919894,26307.8972243019,26307.897276059,0.410031475671561,0.410031475139118
96x12,1020,E2,1,1,1,0,0,3,3,0,0,162.56064036772,162.560640523354,26425.9617967631,26425.9618473631,0.413826489683205,0.413826488752369
96x12,1020,E3,1,1,1,0,0,3,3,0,0,162.56063823303,162.560638389082,26425.96110273,26425.9611534658,0.413826527681372,0.413826526749752
96x12,1021,E1,1,1,1,0,0,3,3,0,0,162.182216130606,162.182216235573,26303.0712290347,26303.071263082,0.409714542408523,0.409714542558501
96x12,1021,E2,1,1,1,0,0,3,3,0,0,162.506615065457,162.506615186982,26408.3999400327,26408.3999795299,0.413209993378664,0.413209993608411
96x12,1021,E3,1,1,1,0,0,3,3,0,0,162.50661255717,162.506612678273,26408.3991248062,26408.3991641663,0.413210004063688,0.413210004293673
96x12,1022,E1,1,1,1,0,0,3,3,0,0,162.205912519862,162.205912662554,26310.7580564012,26310.7581026921,0.410054950951507,0.410054950419254
96x12,1022,E2,1,1,1,0,0,3,3,0,0,162.57060233916,162.570602477564,26429.2007449172,26429.2007899181,0.413836099395759,0.41383609842792
96x12,1022,E3,1,1,1,0,0,3,3,0,0,162.570600342876,162.570600481351,26429.200095843,26429.2001408671,0.413836143183505,0.413836142215488
96x12,1023,E1,1,1,1,0,0,3,3,0,0,162.183473605047,162.183473645938,26303.4791105991,26303.4791238628,0.409645451480352,0.40964545159694
96x12,1023,E2,1,1,1,0,0,3,3,0,0,162.510591781058,162.510591844602,26409.6924410296,26409.6924616828,0.413181130854027,0.413181131250681
96x12,1023,E3,1,1,1,0,0,3,3,0,0,162.51058916121,162.510589224731,26409.6915895236,26409.6916101692,0.413181139607067,0.413181140003708
96x12,1024,E1,1,1,1,0,0,3,3,0,0,162.19518977618,162.195189910223,26307.279586531,26307.2796300133,0.410045779993294,0.41004577959055
96x12,1024,E2,1,1,1,0,0,3,3,0,0,162.567626384484,162.567626515471,26428.2331482852,26428.2331908738,0.413937887774296,0.41393788700237
96x12,1024,E3,1,1,1,0,0,3,3,0,0,162.567624077732,162.567624208701,26428.2323982789,26428.2324408614,0.413937926176026,0.413937925403619
96x12,1025,E1,1,1,1,0,0,3,3,0,0,162.19357175954,162.193571795481,26306.7547201171,26306.7547317759,0.409965421061473,0.409965420969621
96x12,1025,E2,1,1,1,0,0,3,3,0,0,162.533227187577,162.533227230622,26417.0499400087,26417.0499540011,0.413589400899591,0.413589400911111
96x12,1025,E3,1,1,1,0,0,3,3,0,0,162.533224863077,162.533224905924,26417.0491843916,26417.0491983197,0.413589420162386,0.413589420174433
96x12,1026,E1,1,1,1,0,0,3,3,0,0,162.216719377199,162.216719493857,26314.2640455009,26314.2640833486,0.410305213663099,0.41030521301687
96x12,1026,E2,1,1,1,0,0,3,3,0,0,162.598538606378,162.598538720303,26438.28475693,26438.2847939777,0.414204995904759,0.414204994834096
96x12,1026,E3,1,1,1,0,0,3,3,0,0,162.598536719103,162.598536833036,26438.2841431935,26438.2841802442,0.414205045039029,0.414205043969648
96x12,1027,E1,1,1,1,0,0,3,3,0,0,162.195614761688,162.195614808484,26307.417447922,26307.4174631022,0.409924164795059,0.409924164718615
96x12,1027,E2,1,1,1,0,0,3,3,0,0,162.537396517351,162.537396571546,26418.4052666384,26418.4052842559,0.413571154190698,0.413571154227052
96x12,1027,E3,1,1,1,0,0,3,3,0,0,162.537394223139,162.53739427732,26418.4045208479,26418.4045384609,0.413571173997281,0.413571174033745
96x12,1028,E1,1,1,1,0,0,3,3,0,0,162.203191624154,162.203191719393,26309.8753730619,26309.8754039581,0.410269421633087,0.410269421194777
96x12,1028,E2,1,1,1,0,0,3,3,0,0,162.591059577174,162.591059674214,26435.8526544282,26435.8526859838,0.414260659394647,0.414260658731383
96x12,1028,E3,1,1,1,0,0,3,3,0,0,162.59105750156,162.59105759866,26435.8519794755,26435.8520110509,0.414260703167449,0.414260702504902
96x12,1029,E1,1,1,1,0,0,3,3,0,0,162.206953929528,162.206953905465,26311.0959030961,26311.0958952895,0.41025602296545,0.410256022827752
96x12,1029,E2,1,1,1,0,0,3,3,0,0,162.564845629792,162.564845627429,26427.3290346382,26427.3290338698,0.413996213870725,0.413996214190015
96x12,1029,E3,1,1,1,0,0,3,3,0,0,162.564843680953,162.564843678877,26427.3284010127,26427.3284003379,0.413996243216383,0.413996243535004
96x12,1030,E1,1,1,1,0,0,3,3,0,0,162.244059121988,162.244059176314,26323.134720379,26323.1347380071,0.410327716201226,0.410327716007444
96x12,1030,E2,1,1,1,0,0,3,3,0,0,162.643488091085,162.64348815771,26452.904218435,26452.9042401072,0.414186121521301,0.414186121183277
96x12,1030,E3,1,1,1,0,0,3,3,0,0,162.643486864493,162.643486931357,26452.9038194404,26452.9038411906,0.414186185326578,0.414186184987989
96x12,1031,E1,1,1,1,0,0,3,3,0,0,162.206589887442,162.20658986146,26310.9778029127,26310.977794484,0.409907608832123,0.40990760834168
96x12,1031,E2,1,1,1,0,0,3,3,0,0,162.586597277986,162.586597275416,26434.4016144339,26434.4016135984,0.414037901731711,0.41403790184093
96x12,1031,E3,1,1,1,0,0,3,3,0,0,162.58659437798,162.586594375349,26434.4006714299,26434.4006705741,0.414037919434,0.414037919543208
96x12,1032,E1,1,1,1,0,0,3,3,0,0,162.215303364149,162.215303416494,26313.8046455227,26313.8046625051,0.410318761251045,0.410318761102199
96x12,1032,E2,1,1,1,0,0,3,3,0,0,162.623582669935,162.623582739691,26446.4296404053,26446.4296630932,0.41465949956956,0.414659499579016
96x12,1032,E3,1,1,1,0,0,3,3,0,0,162.623579195746,162.623579265617,26446.4285104351,26446.4285331605,0.414659538050006,0.414659538059701
96x12,1033,E1,1,1,1,0,0,3,3,0,0,162.190730550519,162.190730526319,26305.8330765112,26305.8330686609,0.409716932340351,0.409716931718888
96x12,1033,E2,1,1,1,0,0,3,3,0,0,162.540146613953,162.540146597791,26419.2992612855,26419.2992560315,0.4136118969244,0.413611896574906
96x12,1033,E3,1,1,1,0,0,3,3,0,0,162.540142557256,162.540142541153,26419.297942533,26419.2979372982,0.413611875863004,0.413611875513398
96x12,1034,E1,1,1,1,0,0,3,3,0,0,162.220246267969,162.220246322605,26315.4082992405,26315.4083169665,0.409955658938781,0.409955658981394
96x12,1034,E2,1,1,1,0,0,3,3,0,0,162.60049487134,162.600494937051,26438.9209324047,26438.9209537739,0.414093922080554,0.414093922160649
96x12,1034,E3,1,1,1,0,0,3,3,0,0,162.60049061799,162.600490683696,26438.9195492111,26438.9195705788,0.41409392438264,0.414093924462782
96x12,1035,E1,1,1,1,0,0,3,3,0,0,162.226221413547,162.226221360725,26317.3469141172,26317.3468969788,0.409607743962975,0.409607743676549
96x12,1035,E2,1,1,1,0,0,3,3,0,0,162.549503974142,162.549503942865,26422.3412422395,26422.3412320715,0.413160976853922,0.413160976913457
96x12,1035,E3,1,1,1,0,0,3,3,0,0,162.549500924086,162.549500892883,26422.3402506694,26422.3402405254,0.413160970666919,0.413160970726488
96x12,1036,E1,1,1,1,0,0,3,3,0,0,162.208525867698,162.208525897216,26311.6058641715,26311.6058737477,0.40990785088072,0.409907850908028
96x12,1036,E2,1,1,1,0,0,3,3,0,0,162.56433914709,162.564339192032,26427.16436233,26427.1643769419,0.413761451399734,0.413761451571759
96x12,1036,E3,1,1,1,0,0,3,3,0,0,162.564335622909,162.564335668289,26427.1632165177,26427.1632312722,0.413761462932612,0.413761463104651
96x12,1037,E1,1,1,1,0,0,3,3,0,0,162.217607099698,162.217607146577,26314.5520531521,26314.5520683612,0.410321938084889,0.410321938070083
96x12,1037,E2,1,1,1,0,0,3,3,0,0,162.560170225585,162.560170281698,26425.8089437711,26425.8089620147,0.413939195841852,0.413939195854378
96x12,1037,E3,1,1,1,0,0,3,3,0,0,162.560167913407,162.560167969717,26425.8081920351,26425.8082103425,0.413939231910119,0.413939231922361
96x12,1038,E1,1,1,1,0,0,3,3,0,0,162.17425806099,162.17425807234,26300.4899776327,26300.4899813139,0.409717788046037,0.409717788054972
96x12,1038,E2,1,1,1,0,0,3,3,0,0,162.508836311725,162.508836334877,26409.1218793911,26409.1218869158,0.413356328053849,0.413356328195496
96x12,1038,E3,1,1,1,0,0,3,3,0,0,162.508832760286,162.508832783417,26409.1207251105,26409.1207326285,0.413356319998878,0.413356320140461
96x12,1039,E1,1,1,1,0,0,3,3,0,0,162.213794019807,162.21379409933,26313.3149703005,26313.3149960998,0.410256742286589,0.410256742173547
96x12,1039,E2,1,1,1,0,0,3,3,0,0,162.565641628027,162.565641718926,26427.5878379322,26427.5878674862,0.413997530697375,0.413997530552681
96x12,1039,E3,1,1,1,0,0,3,3,0,0,162.565638709843,162.565638800856,26427.5868891391,26427.5869187302,0.413997572109371,0.413997571963672
96x12,1040,E1,1,1,1,0,0,3,3,0,0,162.200586867047,162.200586876961,26309.0303800145,26309.0303832305,0.409702682448151,0.409702682551733
96x12,1040,E2,1,1,1,0,0,3,3,0,0,162.548820214627,162.548820237293,26422.1189531672,26422.1189605359,0.413470218330888,0.413470218563425
96x12,1040,E3,1,1,1,0,0,3,3,0,0,162.548817592075,162.548817614499,26422.1181005817,26422.1181078716,0.413470231607392,0.413470231840081
96x12,1041,E1,1,1,1,0,0,3,3,0,0,162.237233826754,162.237233919071,26320.9200397568,26320.9200697115,0.410166159152063,0.410166158549741
96x12,1041,E2,1,1,1,0,0,3,3,0,0,162.58420099491,162.58420109422,26433.6224131534,26433.6224454458,0.41376954136581,0.413769540514361
96x12,1041,E3,1,1,1,0,0,3,3,0,0,162.584199176867,162.584199276193,26433.621821983,26433.6218542808,0.413769596734926,0.413769595882094
96x12,1042,E1,1,1,1,0,0,3,3,0,0,162.233147053549,162.233147048287,26319.5940028984,26319.594001191,0.409586130998956,0.40958613116513
96x12,1042,E2,1,1,1,0,0,3,3,0,0,162.578381544696,162.578381557832,26431.7301456926,26431.7301499641,0.413160713019983,0.413160713407806
96x12,1042,E3,1,1,1,0,0,3,3,0,0,162.578380354406,162.578380367215,26431.729758662,26431.7297628268,0.413160753356349,0.413160753743751
96x12,1043,E1,1,1,1,0,0,3,3,0,0,162.267841207584,162.267841202446,26330.8522901698,26330.8522885022,0.409893535150102,0.409893535433668
96x12,1043,E2,1,1,1,0,0,3,3,0,0,162.579974931118,162.579974949835,26432.248248603,26432.248254689,0.413156453328479,0.4131564538395
96x12,1043,E3,1,1,1,0,0,3,3,0,0,162.579973797139,162.579973816023,26432.2478798785,26432.2478860189,0.413156487434755,0.413156487944433
96x12,1044,E1,1,1,1,0,0,3,3,0,0,162.257176537903,162.257176541661,26327.3913380522,26327.3913392717,0.409869670252417,0.409869670626673
96x12,1044,E2,1,1,1,0,0,3,3,0,0,162.605865455522,162.605865464111,26440.6674805394,26440.6674833325,0.413251296236788,0.413251296782428
96x12,1044,E3,1,1,1,0,0,3,3,0,0,162.605864767911,162.605864776624,26440.66725692,26440.6672597536,0.413251337449338,0.41325133799594
96x12,1045,E1,1,1,1,0,0,3,3,0,0,162.226262576189,162.226262566172,26317.3602694387,26317.3602661885,0.40971240060012,0.409712400727365
96x12,1045,E2,1,1,1,0,0,3,3,0,0,162.5625415287,162.562541549788,26426.5799082704,26426.5799151266,0.413354679049907,0.413354679651371
96x12,1045,E3,1,1,1,0,0,3,3,0,0,162.562539102419,162.562539123159,26426.5791194257,26426.5791261687,0.413354693862506,0.413354694464285
96x12,1046,E1,1,1,1,0,0,3,3,0,0,162.213114501614,162.213114523683,26313.0945163138,26313.0945234734,0.410030272372315,0.410030272465902
96x12,1046,E2,1,1,1,0,0,3,3,0,0,162.571303607143,162.571303644751,26429.428756526,26429.4287687539,0.413839505687531,0.41383950591644
96x12,1046,E3,1,1,1,0,0,3,3,0,0,162.571300964153,162.571301001739,26429.4278971772,26429.427909398,0.413839540669028,0.413839540898941
96x12,1047,E1,1,1,1,0,0,3,3,0,0,162.235861108655,162.235861124523,26320.4746296669,26320.4746348157,0.41042177512609,0.410421775490669
96x12,1047,E2,1,1,1,0,0,3,3,0,0,162.583084008601,162.58308403368,26433.2592057479,26433.2592139027,0.414006817283547,0.41400681782103
96x12,1047,E3,1,1,1,0,0,3,3,0,0,162.583082219656,162.583082244768,26433.2586240434,26433.258632209,0.414006858729896,0.414006859267768
96x12,1048,E1,1,1,1,0,0,3,3,0,0,162.221120176004,162.221120204464,26315.6918311577,26315.6918403912,0.410210337866222,0.410210337958355
96x12,1048,E2,1,1,1,0,0,3,3,0,0,162.584275166978,162.584275195761,26433.6465315718,26433.6465409308,0.414046634501319,0.414046634592769
96x12,1048,E3,1,1,1,0,0,3,3,0,0,162.584272953439,162.584272982219,26433.6458117983,26433.6458211568,0.414046662976898,0.414046663067259
96x12,1049,E1,1,1,1,0,0,3,3,0,0,162.247310438746,162.247310483668,26324.1897446069,26324.1897591839,0.410462430303931,0.410462430494929
96x12,1049,E2,1,1,1,0,0,3,3,0,0,162.630759443337,162.630759485721,26448.7639171166,26448.7639309023,0.414141493906353,0.414141494225957
96x12,1049,E3,1,1,1,0,0,3,3,0,0,162.630758009991,162.630758052302,26448.7634509041,26448.7634646664,0.414141574166556,0.414141574490412
96x12,1050,E1,1,1,1,0,0,3,3,0,0,162.239568041622,162.239568096809,26321.6774383322,26321.6774562391,0.409649441390586,0.409649441335537
96x12,1050,E2,1,1,1,0,0,3,3,0,0,162.614681741457,162.614681804763,26443.5347178753,26443.5347384643,0.413218636061109,0.413218635984275
96x12,1050,E3,1,1,1,0,0,3,3,0,0,162.614680993536,162.614681056506,26443.5344746295,26443.5344951091,0.413218683398338,0.413218683322005
96x12,1051,E1,1,1,1,0,0,3,3,0,0,162.219129043304,162.219129022481,26315.045827568,26315.0458208123,0.409557069382224,0.409557069073144
96x12,1051,E2,1,1,1,0,0,3,3,0,0,162.567223069726,162.567223076482,26428.1020166019,26428.1020187988,0.413386927268399,0.413386927514071
96x12,1051,E3,1,1,1,0,0,3,3,0,0,162.567220018635,162.567220025488,26428.1010245872,26428.1010268154,0.413386931478383,0.413386931724059
96x12,1052,E1,1,1,1,0,0,3,3,0,0,162.201906096457,162.201906144302,26309.4583413238,26309.4583568448,0.40990536451399,0.409905364468084
96x12,1052,E2,1,1,1,0,0,3,3,0,0,162.56693460959,162.566934678991,26428.0082283588,26428.0082509235,0.413842029844791,0.413842030017459
96x12,1052,E3,1,1,1,0,0,3,3,0,0,162.566931241987,162.566931311014,26428.0071334369,26428.00715588,0.413842051087506,0.413842051260388
96x12,1053,E1,1,1,1,0,0,3,3,0,0,162.210963130899,162.210963203836,26312.396559854,26312.3965835161,0.410275518844819,0.41027551864333
96x12,1053,E2,1,1,1,0,0,3,3,0,0,162.549813550689,162.549813629031,26422.4418853638,26422.4419108327,0.413824940773472,0.413824940583625
96x12,1053,E3,1,1,1,0,0,3,3,0,0,162.549811649515,162.549811728172,26422.441267293,26422.4412928643,0.413824978954342,0.413824978763157
96x12,1054,E1,1,1,1,0,0,3,3,0,0,162.222658153441,162.222658246894,26316.1908183683,26316.1908486886,0.41043350198727,0.410433501852943
96x12,1054,E2,1,1,1,0,0,3,3,0,0,162.597006333733,162.597006429392,26437.7864686921,26437.7864997997,0.414270195476798,0.414270195234759
96x12,1054,E3,1,1,1,0,0,3,3,0,0,162.597004573856,162.597004669514,26437.7858963907,26437.7859274981,0.414270237451647,0.414270237207656
96x12,1055,E1,1,1,1,0,0,3,3,0,0,162.242472766722,162.242472883871,26322.6199694605,26322.6200074736,0.410736049152463,0.410736049028558
96x12,1055,E2,1,1,1,0,0,3,3,0,0,162.643827495532,162.64382759987,26453.0146223963,26453.0146563363,0.414718186083504,0.4147181855298
96x12,1055,E3,1,1,1,0,0,3,3,0,0,162.643825846966,162.643825951179,26453.0140861381,26453.0141200374,0.414718245345708,0.414718244791792
96x12,1056,E1,1,1,1,0,0,3,3,0,0,162.235665607222,162.235665634968,26320.4111950184,26320.4112040211,0.410629027127534,0.410629027404165
96x12,1056,E2,1,1,1,0,0,3,3,0,0,162.644270345511,162.644270380458,26453.1586762236,26453.1586875915,0.414644815758227,0.414644816329679
96x12,1056,E3,1,1,1,0,0,3,3,0,0,162.644269055012,162.644269090115,26453.1582564391,26453.1582678576,0.414644865554837,0.41464486612673
96x12,1057,E1,1,1,1,0,0,3,3,0,0,162.25900777497,162.259007814692,26327.9856041178,26327.9856170081,0.410875984347032,0.410875984051805
96x12,1057,E2,1,1,1,0,0,3,3,0,0,162.681192050627,162.681192088155,26465.170247013,26465.1702592233,0.414503270049762,0.414503269445671
96x12,1057,E3,1,1,1,0,0,3,3,0,0,162.681191242884,162.681191280238,26465.1699842038,26465.1699963575,0.414503341931465,0.414503341326596
96x12,1058,E1,1,1,1,0,0,3,3,0,0,162.252191362498,162.252191421347,26325.7736019326,26325.7736210295,0.41019755081166,0.410197550935707
96x12,1058,E2,1,1,1,0,0,3,3,0,0,162.680925286438,162.680925354757,26465.0834520517,26465.0834742799,0.414036461345686,0.414036461336361
96x12,1058,E3,1,1,1,0,0,3,3,0,0,162.680924605779,162.680924674203,26465.0832305911,26465.0832528538,0.414036511493969,0.414036511483138
96x12,1059,E1,1,1,1,0,0,3,3,0,0,162.26416657038,162.264166577497,26329.6597527801,26329.6597550896,0.410239542148642,0.410239542753387
96x12,1059,E2,1,1,1,0,0,3,3,0,0,162.647847121811,162.647847142516,26454.3221733599,26454.3221800954,0.413319289215262,0.413319290254404
96x12,1059,E3,1,1,1,0,0,3,3,0,0,162.647846764766,162.647846785545,26454.3220572147,26454.322063974,0.413319310684275,0.413319311727755
96x12,1060,E1,1,1,1,0,0,3,3,0,0,162.245345370302,162.245345380618,26323.5520943287,26323.5520976761,0.410161661505538,0.410161662137549
96x12,1060,E2,1,1,1,0,0,3,3,0,0,162.640795135043,162.640795162253,26452.0282421592,26452.0282510099,0.41378809605781,0.413788097107796
96x12,1060,E3,1,1,1,0,0,3,3,0,0,162.640794587367,162.64079461453,26452.02806401,26452.0280728456,0.413788130385907,0.413788131436037
96x12,1061,E1,1,1,1,0,0,3,3,0,0,162.271365040368,162.271365061921,26331.9959120644,26331.9959190591,0.410079907109387,0.410079907511856
96x12,1061,E2,1,1,1,0,0,3,3,0,0,162.659038082334,162.659038116932,26457.9626698703,26457.9626811254,0.412784785421371,0.412784786166515
96x12,1061,E3,1,1,1,0,0,3,3,0,0,162.659037764689,162.659037799287,26457.9625665344,26457.9625777899,0.412784791117699,0.412784791861019
96x12,1062,E1,1,1,1,0,0,3,3,0,0,162.233074648363,162.233074651321,26319.5705098612,26319.570510821,0.410342669827033,0.410342670131059
96x12,1062,E2,1,1,1,0,0,3,3,0,0,162.660335470814,162.660335506145,26458.3847354777,26458.3847469717,0.414459781905298,0.414459783302231
96x12,1062,E3,1,1,1,0,0,3,3,0,0,162.660334224006,162.660334258877,26458.3843298652,26458.3843412094,0.414459852106917,0.414459853508275
96x12,1063,E1,1,1,1,0,0,3,3,0,0,162.250456909036,162.250456938506,26325.2107671911,26325.2107767538,0.410753943126926,0.410753942919897
96x12,1063,E2,1,1,1,0,0,3,3,0,0,162.673887059889,162.673887088569,26462.7935311736,26462.7935405045,0.414417737493868,0.414417737240902
96x12,1063,E3,1,1,1,0,0,3,3,0,0,162.67388605369,162.673886082729,26462.7932038088,26462.7932132566,0.414417814525121,0.414417814268494
96x12,1064,E1,1,1,1,0,0,3,3,0,0,162.222555279611,162.222555333882,26316.1574414466,26316.1574590546,0.410560170208117,0.410560170574618
96x12,1064,E2,1,1,1,0,0,3,3,0,0,162.632817578371,162.632817635172,26449.4333534797,26449.4333719553,0.414019799099139,0.414019799496538
96x12,1064,E3,1,1,1,0,0,3,3,0,0,162.632816978761,162.632817035538,26449.4331584473,26449.4331769147,0.414019844265713,0.414019844660711
96x12,1065,E1,1,1,1,0,0,3,3,0,0,162.262524690372,162.262524727111,26329.1269188936,26329.1269308162,0.410958727593941,0.410958727332404
96x12,1065,E2,1,1,1,0,0,3,3,0,0,162.674121998619,162.67412202768,26462.8699680216,26462.8699774766,0.414222269418159,0.414222269073746
96x12,1065,E3,1,1,1,0,0,3,3,0,0,162.674121473849,162.674121502855,26462.8697972885,26462.8698067256,0.41422231654974,0.414222316204157
96x12,1066,E1,1,1,1,0,0,3,3,0,0,162.263041663266,162.263041712539,26329.2946898149,26329.294705805,0.41080040375746,0.410800404255933
96x12,1066,E2,1,1,1,0,0,3,3,0,0,162.688327466788,162.688327533794,26467.4918939408,26467.4919157432,0.413210700794242,0.413210701473466
96x12,1066,E3,1,1,1,0,0,3,3,0,0,162.688327147554,162.688327214403,26467.4917900696,26467.4918118207,0.413210716552202,0.413210717223992
96x12,1067,E1,1,1,1,0,0,3,3,0,0,162.233859529932,162.233859613467,26319.8251779778,26319.8252050821,0.410954526651216,0.410954526488569
96x12,1067,E2,1,1,1,0,0,3,3,0,0,162.678962106893,162.678962176507,26464.4447121759,26464.4447348254,0.414666564585656,0.414666562980837
96x12,1067,E3,1,1,1,0,0,3,3,0,0,162.678961184961,162.678961254441,26464.4444122181,26464.4444348239,0.414666662926759,0.41466666131359
96x12,1068,E1,1,1,1,0,0,3,3,0,0,162.235094377846,162.235094412073,26320.2258477885,26320.2258588942,0.411109674543067,0.411109674759728
96x12,1068,E2,1,1,1,0,0,3,3,0,0,162.700181099244,162.700181167506,26471.3489297269,26471.3489519394,0.414810145416319,0.414810146442159
96x12,1068,E3,1,1,1,0,0,3,3,0,0,162.700180051245,162.700180119313,26471.3485887077,26471.3486108569,0.414810272924121,0.414810273951302
96x12,1069,E1,1,1,1,0,0,3,3,0,0,162.221658960085,162.221659002608,26315.866635762,26315.8666495583,0.410688531833797,0.410688531743342
96x12,1069,E2,1,1,1,0,0,3,3,0,0,162.664952782896,162.664952832973,26459.8868638617,26459.8868801535,0.415078665467167,0.415078665442271
96x12,1069,E3,1,1,1,0,0,3,3,0,0,162.664950912614,162.664950962508,26459.886255403,26459.8862716351,0.41507876567062,0.415078765647979
96x12,1070,E1,1,1,1,0,0,3,3,0,0,162.242056823007,162.242056835955,26322.4850021599,26322.4850063612,0.410767910409672,0.410767910319491
96x12,1070,E2,1,1,1,0,0,3,3,0,0,162.702796520569,162.702796572342,26472.1999956137,26472.2000124609,0.414745125859438,0.414745127291356
96x12,1070,E3,1,1,1,0,0,3,3,0,0,162.70279524764,162.702795299617,26472.1995813956,26472.1995983089,0.414745280624065,0.41474528204927
96x12,1071,E1,1,1,1,0,0,3,3,0,0,162.263347948131,162.263348034674,26329.3940873361,26329.3941154218,0.410279962763443,0.410279962387855
96x12,1071,E2,1,1,1,0,0,3,3,0,0,162.668971434744,162.668971499284,26461.1942676374,26461.1942886349,0.413312396974538,0.413312394793892
96x12,1071,E3,1,1,1,0,0,3,3,0,0,162.668971023803,162.668971088228,26461.1941339428,26461.1941549026,0.413312434686537,0.413312432506141
96x12,1072,E1,1,1,1,0,0,3,3,0,0,162.245186628223,162.245186676007,26323.500584027,26323.5005995325,0.40997687529576,0.40997687549111
96x12,1072,E2,1,1,1,0,0,3,3,0,0,162.659338365688,162.659338445781,26458.0603575632,26458.0603836192,0.413904837491994,0.413904838143679
96x12,1072,E3,1,1,1,0,0,3,3,0,0,162.659337463765,162.659337543578,26458.0600641509,26458.0600901155,0.413904896439185,0.413904897093696
96x12,1073,E1,1,1,1,0,0,3,3,0,0,162.265015738579,162.265015858581,26329.9353326411,26329.9353715857,0.410313566690357,0.410313565753838
