outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,itersSinceMoveChange,moveDescent,maxAbs,rms,l2,r_rho,r_rho_below_thr,utilPersistCount,beta,betaStallRel,betaStallFires,objRelRange_W10,nInner,innerConv,multN,degen,multJ
98,164.09164604019,176.319307408388,0.0745172692411398,0.499991735494002,28.9659642626913,0.32453125,0.1384375,0.04,1,97,0,0.0384628923217189,0.00435617334584796,0.492844754059709,0.961572308042972,0,0,26966.0744381316,0.0330075021724823,0,0.00693874509726997,16,1,2,1,0
99,164.193981287558,176.796141425724,0.0767516570299579,0.499990558461486,28.7531702845408,0.32203125,0.13640625,0.04,1,98,0,0.0384481617817879,0.00360508738258439,0.407869077599277,0.961204044544698,0,0,26985.5334749941,0.0297072554374997,0,0.00647501072856986,15,1,2,1,0
100,164.292172769469,176.988388429422,0.0772782747098244,0.499991522384636,28.4834237015109,0.32015625,0.13421875,0.04,1,99,0,0.0378327731987621,0.0041601827144824,0.470670945341691,0.945819329969053,0,0,27029.4519884536,0.0264486990025237,0,0.0062482956489918,15,1,2,1,0
101,164.395050515442,177.447036338394,0.0793940315236337,0.499991165731342,28.2689486867434,0.31703125,0.13390625,0.04,1,100,0,0.039176159307058,0.003597341613962,0.406992743916335,0.979403982676451,0,0,27051.8130311884,0.0235709576347954,0,0.00602474422829792,15,1,2,1,0
102,164.482684402056,177.6385509963,0.07998329211412,0.499992116667553,28.0047308094018,0.313125,0.13234375,0.04,1,101,0,0.0354716103784865,0.0041962814157964,0.474755047180275,0.886790259462162,0,0,27091.3799831182,0.0208307764131139,0,0.00571952548750557,16,1,2,1,0
103,164.576588527911,178.106001573674,0.0822073975817587,0.499992187967531,27.7358207185587,0.31140625,0.13046875,0.04,1,102,0,0.0385201756497423,0.0042287191451653,0.478424957324762,0.963004391243557,0,0,27121.0493168853,0.0184957468889331,0,0.005573466755427,16,1,2,1,0
104,164.681543432802,178.577632786966,0.0843815831725769,0.499992946942856,27.5088211425224,0.30890625,0.13,0.04,1,103,0,0.0375950330183045,0.00363707046881461,0.411487550744343,0.939875825457612,0,0,27149.310831957,0.0165720533861525,0,0.00550581506059437,15,1,2,1,0
105,164.766167212986,178.83060308,0.085359974713948,0.499993465691274,27.2918459188747,0.3059375,0.1296875,0.04,1,104,0,0.0381787294885288,0.00360419450673495,0.407768060228414,0.95446823721322,0,0,27176.1662096561,0.015011978932405,0,0.00537916625240738,16,1,2,1,0
106,164.847341708287,179.0780063825,0.0863263218365685,0.499992924879857,27.0935338877428,0.30359375,0.129375,0.04,1,105,0,0.0379589883433281,0.00341450317898037,0.386306936358407,0.948974708583201,0,0,27198.3511953885,0.0140344022513328,0,0.005196674009705,16,1,2,1,0
107,164.922984893603,179.260643256739,0.0869354770190818,0.499993684023323,26.8655240597894,0.3015625,0.12765625,0.04,1,106,0,0.0383263295524304,0.003797801344582,0.429672173496531,0.95815823881076,0,0,27230.0853323002,0.0131283599760654,0,0.0050529632102506,16,1,2,1,0
108,164.992043867529,179.689208929937,0.0890780229027775,0.499993898898197,26.6845518719245,0.3,0.12640625,0.04,1,107,0,0.0353971093911321,0.00315232236041988,0.356644562806221,0.884927734778303,0,0,27242.2250583104,0.0127251104442666,0,0.00484805339216118,16,1,2,1,0
109,165.056895809141,179.853732942575,0.0896468884919739,0.499994936900804,26.496790243052,0.29796875,0.1253125,0.04,1,108,0,0.0360728182215904,0.00314728453162755,0.356074597541979,0.90182045553976,0,0,27267.0883049941,0.0122337441635498,0,0.00464308915588193,16,1,2,1,0
110,165.117448994976,180.078038935316,0.0906057477958919,0.499993412098551,26.3255326730103,0.29578125,0.125,0.04,1,109,0,0.0367000427029131,0.00305631440081106,0.345782502120256,0.917501067572827,0,0,27282.6212541401,0.011918731032573,0,0.00438391486917231,16,1,2,1,0
111,165.17644194024,180.264138049999,0.0913429053957797,0.499994786969244,26.1417927701984,0.293125,0.12421875,0.04,1,110,0,0.0361347741227453,0.00318594890798675,0.360448972376209,0.903369353068634,0,0,27304.5165044337,0.0114617784473222,0,0.00420811029186844,17,1,2,1,0
112,165.238382170948,180.470418093958,0.0921821898937032,0.499993224460491,25.9677062422283,0.2915625,0.1234375,0.04,1,111,0,0.0355360337974785,0.00309115332592577,0.349724076551914,0.888400844936961,0,0,27322.4551456792,0.0111149627819163,0,0.00401238836877489,16,1,2,1,0
113,165.296366412992,180.651565667928,0.0928949594485953,0.499995187429287,25.7858607517946,0.2890625,0.12203125,0.04,1,112,0,0.0350768365483101,0.00312423501627095,0.353466842564104,0.876920913707753,0,0,27343.8117481649,0.0106910617463368,0,0.00372598396155637,17,1,2,1,0
114,165.351302379007,180.830009647741,0.0936110393207199,0.499995065268939,25.6137851375129,0.286875,0.12109375,0.04,1,113,0,0.0323270345479926,0.00300894039422861,0.340422745111228,0.808175863699816,0,0,27359.8558363112,0.0102647291573165,0,0.00354462950789387,17,1,2,1,0
115,165.403432099349,181.003085377256,0.0943127544568595,0.49999524844447,25.4506122846646,0.28546875,0.120625,0.04,1,114,0,0.0357014118397591,0.00289804475095409,0.327876335293075,0.892535295993977,0,0,27376.2558295138,0.00984073279330553,0,0.00336738223313224,17,1,2,1,0
116,165.450795383202,181.189335183651,0.0951251987879343,0.499995647983247,25.291163459109,0.28375,0.11984375,0.04,1,115,0,0.0333588631177496,0.00284510256204411,0.321886610366818,0.83397157794374,0,0,27390.7204989601,0.00937619556826768,0,0.00319496696490191,17,1,2,1,0
117,165.498391230711,181.358909280396,0.095834877497841,0.499995950162349,25.135890473208,0.28265625,0.11828125,0.04,1,116,0,0.0330798518267103,0.00275866336546997,0.312107131637555,0.826996295667757,0,0,27405.7821922229,0.00897178938454024,0,0.00306397816442305,17,1,2,1,0
118,165.542543346468,181.529931701833,0.0965757081664746,0.499996010283625,24.9844776180237,0.28125,0.11625,0.04,1,117,0,0.0333811709735875,0.00271865312827911,0.307580490032029,0.834529274339687,0,0,27419.5908920147,0.00847277939111967,0,0.0029377420399286,17,1,2,1,0
119,165.582883820582,181.698915030443,0.0973290888406287,0.499996249349882,24.8282406394232,0.27953125,0.1146875,0.04,1,118,0,0.0294935416319146,0.00276948384272315,0.313331328892178,0.737338540797864,0,0,27433.1823500027,0.0081000048517583,0,0.00281457731311991,18,1,2,1,0
120,165.623011212227,181.869480737476,0.0980930693527326,0.499996364377137,24.6863341019825,0.27734375,0.113125,0.04,1,119,0,0.0298206384647125,0.00259033511360634,0.293062963900267,0.745515961617812,0,0,27444.7641197157,0.00766642584394873,0,0.00269966819174441,17,1,2,1,0
121,165.660508154272,182.02930564435,0.0988092918007596,0.499996415287771,24.5430658125849,0.27515625,0.11203125,0.04,1,120,0,0.0319362991416131,0.00259997795754599,0.294153927154611,0.798407478540327,0,0,27457.6697468782,0.0073243954824743,0,0.00255115336455425,17,1,2,1,0
122,165.699347149483,182.19303814106,0.0995398670864874,0.499996482246375,24.3993054879167,0.27359375,0.11046875,0.04,1,121,0,0.0299578401819522,0.00260692511733323,0.294939908561898,0.748946004548806,0,0,27470.5639344811,0.00695168325126125,0,0.0024347691811337,17,1,2,1,0
123,165.735823013857,182.356611999533,0.100284830903974,0.499996661272106,24.2513738895904,0.271875,0.10890625,0.04,1,122,0,0.0280826723951759,0.002634811232942,0.298094862393565,0.702066809879397,0,0,27482.5671552668,0.00664108964384969,0,0.0023226184083624,18,1,2,1,0
124,165.769701606167,182.527936777802,0.101093474918892,0.499996794813138,24.1164897720491,0.26921875,0.10796875,0.04,1,123,0,0.0303581865444215,0.00246147749981484,0.278484389097149,0.758954663610539,0,0,27492.2933680848,0.00632739719522395,0,0.00221181721217891,17,1,2,1,0
125,165.801514296029,182.689165557765,0.10185462619831,0.499996704882837,23.9803359972598,0.2684375,0.1065625,0.04,1,124,0,0.0322366089677113,0.00250110942484252,0.282968229567317,0.805915224192782,0,0,27503.6386154302,0.00603611828622771,0,0.00211740174797851,17,1,2,1,0
126,165.834670455292,182.862635932238,0.102680370939305,0.499996847213307,23.8478552993216,0.26625,0.105,0.04,1,125,0,0.0291456573773561,0.00242329129321237,0.274164112995325,0.728641434433901,0,0,27513.5985108193,0.00576529668756027,0,0.00202975434134042,17,1,2,1,0
127,165.863473258108,183.036368899687,0.103536332046151,0.49999683174363,23.7078169365354,0.2653125,0.10234375,0.04,1,126,0,0.0290251564762963,0.00249731726469877,0.282539195622839,0.725628911907408,0,0,27523.2741959501,0.0055068005977844,0,0.00193668035549153,18,1,2,1,0
128,165.893427936447,183.206168387278,0.104360616729575,0.499997158477976,23.5799723861935,0.26484375,0.09984375,0.04,1,127,0,0.0308199900292399,0.00231478074947318,0.261887546386011,0.770499750730996,0,0,27532.6419612659,0.00529028616537533,0,0.0018736096123138,17,1,2,1,0
129,165.918844506453,183.378245790503,0.105228561204037,0.49999715071745,23.4506347127922,0.26421875,0.096875,0.04,1,128,0,0.0258826766747165,0.00237806490200557,0.269047330929577,0.647066916867913,0,0,27540.8342417608,0.00505167704315904,0,0.0017844929233866,18,1,2,1,0
130,165.943303705874,183.550731780978,0.106105083374217,0.499997153402733,23.3223989034503,0.26328125,0.095,0.04,1,129,0,0.0268826626577023,0.00235660416927938,0.26661932618719,0.672066566442556,0,0,27548.6504895758,0.00483503668220403,1,0.00170551858049066,18,1,2,1,0
131,165.967069636127,183.718771062106,0.106959178497873,0.499997226493403,23.1961796338584,0.261875,0.0928125,0.04,1,130,0,0.0244848172474056,0.00232761627853334,0.263339720728179,0.612120431185141,0,0,27556.3142334298,0.00461940388170552,1,0.00161431560329313,18,1,2,1,0
132,165.990055692982,183.889284417024,0.10783313885471,0.499997247330496,23.071308834869,0.25953125,0.0903125,0.04,1,131,0,0.0271728507440281,0.00233299335827759,0.263948067856202,0.679321268600702,0,0,27563.9694393999,0.00441785101236767,1,0.00153270596260369,18,1,2,1,0
133,166.013057613617,184.062133951592,0.108720823514876,0.499997188930908,22.9524588885526,0.25859375,0.08765625,0.04,1,132,0,0.0283216672859468,0.00226818980493324,0.256616382733838,0.70804168214867,0,0,27571.1428752422,0.00421589127975147,1,0.00146688802580402,17,1,2,1,0
134,166.035540809065,184.225958586104,0.109557373610492,0.499997239830901,22.8251359706356,0.25765625,0.0846875,0.04,1,133,0,0.0287091337125504,0.0023658725730346,0.267667926370565,0.71772834281376,0,0,27579.4174651807,0.00403078156377263,1,0.00141042620161721,18,1,2,1,0
135,166.056562279129,184.417319322122,0.110569295130472,0.499997266133257,22.7003716401449,0.25671875,0.081875,0.04,1,134,0,0.0268051530154904,0.00235390678974478,0.266314152529534,0.67012882538726,0,0,27585.9990937237,0.00386368350289772,1,0.00133708757884636,18,1,2,1,0
136,166.077467021506,184.593911392372,0.11149281538879,0.499997245508271,22.5690033910566,0.25546875,0.0796875,0.04,1,135,0,0.027216641174316,0.00244791506386148,0.276949974628024,0.6804160293579,0,0,27594.0489987347,0.00369787531986442,1,0.00128930639247625,18,1,2,1,0
137,166.097547493587,184.79915728327,0.11259413562627,0.499997389661388,22.4429898765337,0.25390625,0.07625,0.04,1,136,0,0.0234370043969139,0.00235762073883775,0.266734337903714,0.585925109922846,0,0,27599.6077657927,0.00354172740116537,1,0.00122964116295307,18,1,2,1,0
138,166.114544010814,184.999462662682,0.113686124019577,0.499997376391476,22.3124830332733,0.2525,0.074375,0.04,1,137,0,0.0243734565506068,0.0024032908758824,0.271901324080033,0.60933641376517,0,0,27605.7316544387,0.00339040474851652,1,0.00117876072128751,18,1,2,1,0
139,166.132190537158,185.210283059083,0.114836820367201,0.499997269411145,22.184939066146,0.2503125,0.07171875,0.04,1,138,0,0.0250921467720812,0.0023699961982038,0.268134461301799,0.62730366930203,0,0,27611.4247605433,0.00324361904959903,1,0.00113757962706699,17,1,2,1,0
140,166.144207111341,185.450884205201,0.116204334954159,0.499997162869806,22.0554195960164,0.24890625,0.06921875,0.04,1,139,0,0.0267581541698242,0.00241858365599576,0.273631504643449,0.668953854245604,0,0,27615.8440042048,0.00310756179195701,1,0.00106668952576077,17,1,2,1,0
141,166.159428368126,185.680505584866,0.117484017659781,0.499997091559769,21.93635069914,0.24671875,0.06703125,0.04,1,140,0,0.0265139045129233,0.00258119043751903,0.292028361904573,0.662847612823083,0,0,27621.3538551097,0.00297299145400174,1,0.00101981318781865,17,1,2,1,0
142,166.158920552261,186.004980790216,0.119440233313948,0.499997305487318,21.793184750049,0.245625,0.06453125,0.04,1,141,0,0.0239376422147582,0.00263804593382214,0.298460827021958,0.598441055368956,0,0,27621.5726185297,0.00284979914803204,1,0.000881226266167344,18,1,2,1,0
143,166.172363730307,186.351500623946,0.121434975351194,0.499997466988843,21.6552508900355,0.24515625,0.0621875,0.04,1,142,0,0.0244041868692256,0.0024058024587329,0.272185477242448,0.61010467173064,0,0,27625.1972073285,0.00271876375122099,1,0.000823664463745915,18,1,2,1,0
144,166.190369994369,186.566997768207,0.122610159508811,0.49999733945073,21.5165614505833,0.24421875,0.0596875,0.04,1,143,0,0.0228885057549399,0.00257558986437148,0.291394729384386,0.572212643873497,0,0,27631.7988040863,0.00259251474394549,1,0.000805438061719458,18,1,2,1,0
145,166.195037515514,186.870164183728,0.124402791908176,0.499997293559076,21.3927645470553,0.24359375,0.0575,0.04,1,144,0,0.0253201259760592,0.00235169383603275,0.266063785397338,0.633003149401479,0,0,27631.3518126085,0.0024655562186456,1,0.000707641245414606,18,1,2,1,0
146,166.212393182911,187.043026248898,0.125325390406138,0.499997278687123,21.2572878806515,0.24265625,0.055625,0.04,1,145,0,0.025224182942963,0.00244354006121182,0.276454999581419,0.630604573574075,0,0,27638.4797932758,0.00233049747407547,1,0.00069118487528393,18,1,2,1,0
147,166.230359121539,187.225145269124,0.126299349039092,0.499997172084491,21.122247431118,0.24109375,0.0546875,0.04,1,146,0,0.0271609641431027,0.00244063224530317,0.276126017765828,0.679024103577567,0,0,27644.1261887403,0.0021991198614098,1,0.000696963511566679,18,1,2,1,0
148,166.248560387675,187.386150887428,0.12714450248749,0.499997156271266,20.9740324019759,0.24,0.05296875,0.04,1,147,0,0.0265223293138956,0.00256757921980141,0.290488428408839,0.663058232847389,0,0,27651.7273482918,0.00208310176428067,1,0.000700245404422119,18,1,2,1,0
149,166.265918840403,187.58411136765,0.128217452355409,0.49999712039677,20.8329278949911,0.23921875,0.05125,0.04,1,148,0,0.0248988939613054,0.00249682637372124,0.282483657648592,0.622472349032635,0,0,27656.6579316941,0.00198429242298497,1,0.000732330761125151,18,1,2,1,0
150,166.283961765093,187.758316844406,0.129142671676596,0.499996935954553,20.6865599377529,0.2384375,0.05078125,0.04,1,149,0,0.0229497511197637,0.00255639435190328,0.289223005058847,0.573743777994092,0,0,27663.835891243,0.00189184894072177,1,0.000752300766137238,17,1,2,1,0
151,166.296358178436,187.993111621714,0.130470406453502,0.499996689044568,20.5415588183531,0.23671875,0.0503125,0.04,1,150,0,0.0258784304903546,0.00289890962315442,0.327974184412709,0.646960762258866,0,0,27669.3283301161,0.001821787673738,1,0.000826814710998952,18,1,2,1,0
152,166.298399222484,188.325684774963,0.132456389571195,0.499996603500037,20.3682666084422,0.23484375,0.04984375,0.04,1,151,0,0.028185566236423,0.00288938191562336,0.326896247356009,0.704639155910576,0,0,27671.5695523067,0.00175951651600644,1,0.000758156690040373,18,1,2,1,0
153,166.316785734923,188.633374225622,0.13418121563669,0.499996498697271,20.21238378492,0.23375,0.04796875,0.04,1,152,0,0.0269615773967657,0.00273160049038601,0.309045316839112,0.674039434919141,0,0,27675.6098589596,0.00173159105387159,1,0.000760377986004179,17,1,2,1,0
154,166.334140667909,188.855845148003,0.135400371743641,0.49999632795219,20.0469642472878,0.23140625,0.04640625,0.04,1,153,0,0.0260778555605042,0.00280427620875673,0.317267635765117,0.651946389012605,0,0,27682.3828616753,0.00171806038017104,1,0.000836619146287359,17,1,2,1,0
155,166.350738043787,189.088075352537,0.136683116505109,0.49999620591405,19.8772987157314,0.23078125,0.04609375,0.04,1,154,0,0.0248080394237719,0.00285325981301591,0.322809497963297,0.620200985594298,0,0,27688.5896671864,0.0017112252130515,1,0.000831980583166723,17,1,2,1,0
156,166.368878036468,189.320503899137,0.137956245985132,0.499995942153818,19.7092980903171,0.22984375,0.0453125,0.04,1,155,0,0.0258869703783054,0.00324453125642841,0.367076808510758,0.647174259457635,0,0,27697.2278055348,0.00175398164200398,1,0.000832948925847599,18,1,2,1,0
157,166.365801310957,189.651818948649,0.139968776360278,0.499995773400429,19.5171353322204,0.2284375,0.044375,0.04,1,156,0,0.0255133160866914,0.00329582683649226,0.372880240912046,0.637832902167285,0,0,27697.4790680684,0.00180553546219039,1,0.000723441233772075,18,1,2,1,0
158,166.38737378847,190.008605441643,0.14196528928453,0.499995313409205,19.331916868806,0.22703125,0.0440625,0.04,1,157,0,0.0269298092008322,0.00345318004338322,0.390682724053493,0.673245230020805,0,0,27707.2781638897,0.00183722478576627,1,0.000730218594367245,18,1,2,1,0
159,166.382158906374,190.338468108566,0.143983641994165,0.499995269608397,19.118949921883,0.22453125,0.04375,0.04,1,158,0,0.0250051967939193,0.00337156526885855,0.381449066371668,0.625129919847982,0,0,27703.561271865,0.0018715022432227,1,0.000621696411323089,17,1,2,1,0
160,166.423001339206,190.691910060858,0.145826649720051,0.499994643340991,18.9393528581746,0.2225,0.04359375,0.04,1,159,0,0.0362282172015961,0.00340730547475181,0.385492609083369,0.905705430039903,0,0,27719.2645370497,0.00187723983418139,1,0.000761294628391668,16,1,2,1,0
161,166.400999054094,190.986282121879,0.147747208295261,0.4999943810484,18.6309302490076,0.21984375,0.043125,0.04,1,160,0,0.0360525709035414,0.00444335228495805,0.502707925103133,0.901314272588535,0,0,27719.9165916338,0.00190382100612838,1,0.000748978113153511,23,1,2,1,0
162,166.48379323105,191.301470839488,0.149069630903927,0.499993902356857,18.3675819959987,0.21640625,0.04171875,0.04,1,161,0,0.0387375833448812,0.00445502668222266,0.504028732378663,0.968439583622031,0,0,27748.8067095321,0.00191294597268553,1,0.00100376321655722,22,1,2,1,0
163,166.485283955928,191.571701791572,0.15068249420943,0.499993653316293,18.1079686201137,0.21375,0.04078125,0.04,1,162,0,0.0364713305677894,0.00389554063869966,0.440730112321969,0.911783264194734,0,0,27745.5585613975,0.0020111237148406,1,0.000908322762676466,17,1,2,1,0
164,166.542498391863,191.917794938956,0.152365292895913,0.499993328171906,17.9227647267931,0.21234375,0.03921875,0.04,1,163,0,0.0396976578025865,0.00373493596405886,0.422559767597365,0.992441445064662,0,0,27765.4811261629,0.00208140306785348,1,0.00115227400392743,15,1,2,1,0
165,166.505073712482,192.21004397066,0.154379501387234,0.49999323108798,17.661466425453,0.20953125,0.03921875,0.04,1,164,0,0.0368410858672624,0.00386711644116058,0.437514281469221,0.92102714668156,0,0,27753.2631695813,0.00219857830488438,1,0.00106166146793882,16,1,2,1,0
166,166.577729932696,192.582512445545,0.156111999625377,0.499993237191086,17.4621900508927,0.20671875,0.03875,0.04,1,165,0,0.0397004721634428,0.00379628826532915,0.429500988120505,0.992511804086071,0,0,27779.1691916973,0.00222500161655985,1,0.00127318583956822,15,1,2,1,0
167,166.544389900346,192.878026017145,0.158117821516267,0.499993167884078,17.1415351240213,0.2034375,0.0378125,0.04,1,166,0,0.039279647225966,0.00444798522729882,0.503232082694493,0.981991180649151,0,0,27771.7122492377,0.00230835026676659,1,0.00117478964072374,20,1,2,1,0
168,166.642826473348,193.175061628643,0.159216185399606,0.499993037464892,16.9425239488311,0.19921875,0.038125,0.04,1,167,0,0.039748852505342,0.00372734007455544,0.421700390801044,0.993721312633549,0,0,27800.1327508494,0.00238335230497875,1,0.00156558248676172,15,1,2,1,0
169,166.616535665041,193.412612721478,0.160824836199371,0.499993047522207,16.6883685119912,0.19546875,0.0365625,0.04,1,168,0,0.0383690254130649,0.00393625789361488,0.445336743851865,0.959225635326623,0,0,27791.9440418728,0.00251763712014284,1,0.00145222318786793,16,1,2,1,0
170,166.687072925916,193.762574501301,0.162433121537976,0.499993049366597,16.5240004865274,0.19296875,0.03609375,0.04,1,169,0,0.0397336237042048,0.00369272248020326,0.417783857086677,0.993340592605119,0,0,27816.7946517887,0.00266703325169423,1,0.00171765981168091,14,1,2,1,0
171,166.633827570327,194.018727865385,0.164341782784173,0.499993187529254,16.2728159209276,0.1915625,0.03640625,0.04,1,170,0,0.0379567521865828,0.00388890183707523,0.439979017658354,0.948918804664571,0,0,27797.8606042321,0.00281853840417998,1,0.00122037204948891,16,1,2,1,0
172,166.719377191398,194.369812984375,0.165850162463326,0.499994048447451,16.1197697330874,0.19,0.03546875,0.04,1,171,0,0.0397473465267927,0.00372432639826329,0.421359432250247,0.993683663169818,0,0,27828.4433323913,0.00291679404834377,1,0.00140515974001321,15,1,2,1,0
173,166.654860514151,194.618308102282,0.167792571436927,0.499994053011338,15.9012444990368,0.188125,0.03484375,0.04,1,172,0,0.0386559690768497,0.00349907640354127,0.39587530445342,0.966399226921242,0,0,27801.8739501515,0.00292464193976306,1,0.00128623952469134,16,1,2,1,0
174,166.750989818011,194.819937741115,0.1683285235892,0.499994640005283,15.7884026582514,0.18703125,0.03515625,0.04,1,173,0,0.0396661409235199,0.00334582264535487,0.37853662098847,0.991653523087998,0,0,27833.4185360957,0.00287470550536941,1,0.00147579236687829,14,1,2,1,0
175,166.691116115759,195.034658180792,0.170036308625772,0.499994452141514,15.589802173682,0.18484375,0.03515625,0.04,1,174,0,0.0380401739683114,0.00336379655707524,0.380570136966378,0.951004349207786,0,0,27812.0919673002,0.00281914952628709,1,0.00123970954798472,16,1,2,1,0
176,166.77584895809,195.21495772605,0.170522944093105,0.499994973968389,15.4890082647389,0.184375,0.0353125,0.04,1,175,0,0.0396978879299868,0.00332873821166146,0.376603737961696,0.992447198249671,0,0,27842.0009585463,0.00279741153318,1,0.00138871253638308,14,1,2,1,0
177,166.707496517739,195.421396713211,0.172241205676178,0.499994537900648,15.3060174711558,0.1825,0.034375,0.04,1,176,0,0.0378870088969322,0.0033082569575628,0.374286548576037,0.947175222423305,0,0,27816.6874576341,0.00272768174827679,1,0.000955757449008953,16,1,2,1,0
178,166.793115607125,195.591428608904,0.172658882813917,0.499995335877461,15.2023934331045,0.18125,0.03390625,0.04,1,177,0,0.0397424776310473,0.00339392304590357,0.383978560093395,0.993561940776181,0,0,27847.1349637835,0.00262148503132156,1,0.00105924858321903,15,1,2,1,0
179,166.722112062929,195.804808061123,0.174438145236646,0.49999474641215,15.0264777706795,0.17984375,0.0334375,0.04,1,178,0,0.0378261578767467,0.0032507953864306,0.367785513919203,0.945653946918667,0,0,27820.7931445832,0.00245537818296308,1,0.000955459268206088,16,1,2,1,0
180,166.804931207908,195.987985254116,0.174953185345782,0.499995454423866,14.9305633668335,0.1765625,0.03359375,0.04,1,179,0,0.0397417050386667,0.00330426818456531,0.373835270426415,0.993542625966669,0,0,27849.8174070432,0.00224013429585365,1,0.00102626037110496,15,1,2,1,0
181,166.73057792487,196.198119101424,0.176737473973324,0.499995018622908,14.7649716555696,0.17484375,0.0334375,0.04,1,180,0,0.0373654138575657,0.00317701936765783,0.359438710213096,0.934135346439141,0,0,27822.2952987099,0.0020070499489641,1,0.000900054910021461,16,1,2,1,0
182,166.813271097292,196.379687410822,0.177242590586727,0.499995715460997,14.6783778743556,0.17234375,0.03328125,0.04,1,181,0,0.0397266775622662,0.00314103640578555,0.355367702797565,0.993166939056655,0,0,27849.2982135335,0.00181384832189362,1,0.000950020227113052,15,1,2,1,0
183,166.741888748064,196.580450184693,0.1789506023991,0.499995524809603,14.540001215095,0.1696875,0.03328125,0.04,1,182,0,0.0366131526272195,0.00313686237420356,0.354895465031723,0.915328815680488,0,0,27823.7593538777,0.00160176945131105,1,0.000732549835875152,16,1,2,1,0
184,166.803920484508,196.837469543621,0.180053016571052,0.499995894151559,14.4687476768531,0.16640625,0.033125,0.04,1,183,0,0.0396648646407039,0.00296297893062924,0.335222799097728,0.991621616017598,0,0,27844.4886397475,0.0014775544093773,1,0.000732526584066203,15,1,2,1,0
185,166.72435853172,197.019097667519,0.181705537226796,0.499996630912357,14.3486906208271,0.16453125,0.03296875,0.04,1,184,0,0.0352865422355454,0.00285478700512297,0.32298228002651,0.882163555888635,0,0,27813.9230920603,0.00127261595477302,1,0.000634285609336166,17,1,2,1,0
186,166.785628180741,197.269943225261,0.182775430815208,0.499997012331453,14.2829967075365,0.16375,0.03390625,0.04,1,185,0,0.0389736314452631,0.00256704612808019,0.290428115965468,0.974340786131577,0,0,27832.0928419538,0.00106734374304368,1,0.000634281889787921,16,1,2,1,0
187,166.725802304655,197.457391195476,0.184324132593858,0.499997451138402,14.1917558770689,0.16234375,0.03359375,0.04,1,186,0,0.0282900661337303,0.00244172145163467,0.276249247395125,0.707251653343257,0,0,27809.2962130743,0.00080553891647038,1,0.000546633133723831,17,1,2,1,0
188,166.773572478198,197.679604873944,0.185317325380113,0.499997580171643,14.1426362301346,0.161875,0.03359375,0.04,1,187,0,0.0348618322677247,0.00236058911012308,0.267070170778103,0.871545806693118,0,0,27825.2175800367,0.00061713578472957,1,0.000546639539789343,17,1,2,1,0
189,166.71187573865,197.857608223752,0.186823718149077,0.499998176866484,14.0758103879946,0.16109375,0.03328125,0.04,1,188,0,0.0307505379420086,0.00204375204656319,0.231224148990194,0.768763448550215,0,0,27801.1829761638,0.000369287058863669,1,0.000608025883532561,17,1,2,1,0
190,166.742873876142,198.055156674173,0.187787832068253,0.499998203923906,14.0352317538106,0.1609375,0.0328125,0.04,1,189,0,0.0378187178541425,0.00183783384309358,0.207927163703296,0.945467946353561,0,0,27810.9950113333,0.000195070862930059,1,0.000608048510967232,15,1,2,1,0
191,166.724793495682,198.210908939857,0.188850828866017,0.49999853609196,13.9787545840544,0.16015625,0.0328125,0.04,1,190,0,0.0250632783016917,0.00191020868953914,0.216115442856735,0.626581957542292,0,0,27804.067456387,-6.31557719487448e-05,1,0.000608050620180032,18,1,2,1,0
192,166.734771613871,198.39858527644,0.189905281040577,0.499998512938893,13.9346802249545,0.16015625,0.03296875,0.04,1,191,0,0.0264694803373792,0.00187129906647856,0.211713321525608,0.661737008434479,0,0,27807.2768536285,-0.000216461176747898,1,0.000552002580319066,18,1,2,1,0
193,166.70677461258,198.571217077767,0.191140657236267,0.49999853261451,13.8802027854124,0.1590625,0.0321875,0.04,1,192,0,0.0274959377955163,0.00191045513907794,0.216143325439152,0.687398444887909,0,0,27797.6334951549,-0.000442378400271036,1,0.000582606869561505,18,1,2,1,0
194,166.72700097836,198.755204902085,0.192099682329691,0.499998356465333,13.8511889666261,0.15921875,0.0325,0.04,1,193,0,0.0367744924725997,0.00194155259364062,0.219661600798978,0.919362311814993,0,0,27805.8408041049,-0.00061484910649241,1,0.000472925395062428,17,1,2,1,0
195,166.678328636792,198.90410937174,0.19334115597698,0.499998865768579,13.8025240056221,0.159375,0.03296875,0.04,1,194,0,0.0186893386881224,0.00164693666189511,0.186329613089723,0.46723346720306,1,0,27786.9473202267,-0.000793455165639907,1,0.000643548305007359,18,1,2,1,0
196,166.690561043806,199.076051245441,0.194285087282918,0.499998793435931,13.7583095544011,0.15890625,0.033125,0.04,1,195,0,0.0202920147080637,0.00171493118402618,0.19402231511891,0.507300367701592,0,1,27791.1330809969,-0.000896948943284068,1,0.000571274634710162,18,1,2,1,0
197,166.691803327602,199.238786551427,0.195252451374946,0.499998944360947,13.724011419543,0.1578125,0.03265625,0.04,1,196,0,0.0196644208067193,0.00150004690668779,0.169710934370695,0.491610520167982,1,0,27790.6487945059,-0.00100854889667976,1,0.000571286284757398,17,1,2,1,0
