outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
80,166.530886538671,196.772718261324,341.6147790643,605.656708477576,706.106497282221,0.18159893549615,2,18,1679,1,0.174159682911077,0.0100695946816144,0.1,0.0300507195972653,0.499999682652934,-3.17347066347562e-07,0.12178870888846,27733.7178526028,8.749299,0.173260666666667,0.009123,8.56612845833333
81,166.524558629696,196.907228001331,341.564893363183,606.045749649465,706.030105132929,0.182451583247835,2,18,1697,1,0.15945913422885,0.00988790766443385,0.1,0.0296059402761444,0.499999694629776,-3.05370223663282e-07,0.121724125081815,27731.5818221861,8.70411295833333,0.17592275,0.008998125,8.5183765
82,166.52089474215,197.0151516011,341.52864883186,606.368421247889,706.006166127984,0.183125708675594,2,18,1715,1,0.155692812324773,0.00966896115989253,0.1,0.0293659601628532,0.499999705044936,-2.94955063706581e-07,0.121686331635842,27730.1945828524,8.59085966666667,0.175829666666667,0.009010125,8.40522929166667
83,166.515751810841,197.118585870229,341.485915704704,606.685774741655,705.976835918723,0.183783418244733,2,18,1733,1,0.151584484028716,0.00945407726112884,0.1,0.0290388852167714,0.499999712324343,-2.87675656740483e-07,0.121651290845725,27728.4116343101,8.557474125,0.172196833333333,0.00881558333333333,8.37566845833333
84,166.510291123913,197.221871345767,341.438599018707,606.972265389194,705.9563415633,0.184442535140358,2,18,1751,1,0.143581713440212,0.00921676436799162,0.1,0.0286972084490788,0.499999728859793,-2.71140207064313e-07,0.121618526368044,27726.5597486623,8.56496233333333,0.17606275,0.009119,8.37895533333333
85,166.506036662893,197.311870637449,341.390943974661,607.228201579709,705.961891859039,0.185013315985207,2,18,1769,1,0.145170876759047,0.00897657744372668,0.1,0.0284960747728492,0.499999733384865,-2.66615134858483e-07,0.12160941307577,27725.0520174074,8.49001791666667,0.166643833333333,0.00897954166666667,8.31358404166667
86,166.4995331694,197.409954873713,341.332943416309,607.491156512166,705.943568693879,0.185648698923764,2,18,1787,1,0.144800089396908,0.00876862744795776,0.1,0.0282208721610002,0.49999974603147,-2.53968530317117e-07,0.121611116816329,27722.8065873988,8.40752283333333,0.172112083333333,0.009225,8.22539820833333
87,166.492209242765,197.513560459233,341.263158887965,607.758363465436,705.919741662852,0.186323140028946,2,18,1805,1,0.131399354688301,0.00841906488151748,0.1,0.0278078176624516,0.499999754784687,-2.45215312888458e-07,0.121583172186888,27720.4701543623,8.488371375,0.175467583333333,0.00894616666666667,8.30316316666667
88,166.488849189907,197.595240670495,341.223052619283,607.991720246459,705.9403031768,0.186837686919837,2,18,1823,1,0.135057868603409,0.00827247489914952,0.1,0.0274626334128196,0.499999756693811,-2.43306189362524e-07,0.121583916588407,27719.2128492854,8.30206320833333,0.172731625,0.00905325,8.119475625
89,166.482623125827,197.685828023884,341.161183640768,608.238787472411,705.932788579162,0.187426196873852,2,18,1841,1,0.127451944472007,0.00797872454628297,0.1,0.0272722739246126,0.49999976737306,-2.326269398778e-07,0.121578464526385,27717.081579573,8.63182329166667,0.171782666666667,0.00878654166666667,8.450456
90,166.478003503121,197.764600828452,341.112056294852,608.452366584904,705.953734073449,0.187932319387434,2,18,1859,1,0.132089310108952,0.00781141638730735,0.1,0.0271911755647537,0.499999768826223,-2.31173777343052e-07,0.121585439163939,27715.53127986,8.25572491666667,0.172907291666667,0.00894016666666667,8.07308191666667
