outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
11,148.86432837313,149.933464347537,394.644979661093,472.209804885249,662.897278535279,0.00718194873204818,2,19,199,1,2.76347534986867,0.0996697143178952,0.1,0.0808432852607825,0.499969687279657,-3.03127203433728e-05,0.546042346935892,22537.1917001196,3.069725875,0.253200958333333,0.0130540833333333,2.80254804166667
12,150.073209988713,150.517389122433,396.735074920219,476.326289434258,677.132818858806,0.00295974966986535,2,22,221,1,2.20500461428696,0.099410316264578,0.1,0.0768104981496031,0.499958221019369,-4.17789806313462e-05,0.534958284143349,22753.8450676466,3.49739341666667,0.257179541666667,0.0130474583333333,3.22624966666667
13,150.759455841153,152.303512362284,401.903359877125,483.741918297779,685.303105569601,0.0102418552290181,2,24,245,1,2.334589800409,0.0990009015381437,0.1,0.0741273300503567,0.499959126886833,-4.08731131673612e-05,0.52409830127123,22923.2055806444,3.90027154166667,0.254790666666667,0.0129962916666667,3.63155158333333
14,151.382755405952,153.875150086818,404.986310876413,488.774776218376,691.972022975666,0.0164641915400589,2,21,266,1,1.8081064386121,0.0707551022435156,0.1,0.0720724162653931,0.499957317633433,-4.2682366566571e-05,0.51582816599201,23061.5478120093,3.47654758333333,0.254588208333333,0.01317225,3.20785579166667
15,151.864315784836,153.6516336974,402.060333840495,486.644703337514,696.935715383105,0.0117691763422301,2,18,284,1,1.78365154951904,0.0906384062276218,0.1,0.0690127747745206,0.499971078496055,-2.89215039447899e-05,0.508377723266163,23209.7372183705,3.252128,0.262716708333333,0.0133167916666667,2.97513679166667
16,152.285079565555,154.699460719557,403.541632918228,490.26523489332,699.738305485795,0.0158543513316578,2,22,306,1,1.92436780577837,0.0954522661751864,0.1,0.0674839021249845,0.499949048128906,-5.09518710936074e-05,0.500144084680253,23300.4677959932,4.35752616666667,0.258716833333333,0.01305075,4.08481808333333
17,152.672555624749,154.171449421641,400.150592510152,486.863547003584,703.778291783606,0.00981770293134063,2,24,330,1,1.80979861730438,0.0885426321694769,0.1,0.0643357495538369,0.499980159959909,-1.98400400909793e-05,0.492255072064999,23430.8501804007,5.08996516666667,0.25900225,0.0131445416666667,4.81686854166667
18,153.07777446118,154.23253827735,398.742904736873,486.13811418653,707.619502002623,0.00754364126493353,2,18,348,1,1.19660013825087,0.0636253034709952,0.1,0.0611369658224722,0.499953660584186,-4.63394158141117e-05,0.487325482616829,23466.887164504,3.59774329166667,0.25819925,0.0131185,3.325470125
19,153.301601209904,154.517299558135,398.557230662464,486.798180967227,709.443088286976,0.00793010861358349,2,24,372,1,1.58432667473814,0.0715486959315669,0.1,0.0596117095314923,0.499967359956648,-3.26400433521279e-05,0.481192132179674,23596.6887816647,4.945468375,0.257781041666667,0.0132340833333333,4.673509375
20,153.556361240648,155.55436321186,400.3042847014,490.555788986646,709.839057338903,0.0130115219914616,2,29,401,1,1.88815920110758,0.0817098826528674,0.1,0.0596134536600399,0.499961356324964,-3.86436750364205e-05,0.473696518243865,23696.1789125333,6.98275529166667,0.265510916666667,0.0139742083333333,6.70230695833333
21,153.921376528604,155.923933067901,399.037775117819,491.41612360903,710.333117938872,0.0130102561740358,2,17,418,1,1.37037435376614,0.0858823206092078,0.1,0.059850107978563,0.499968140591748,-3.18594082520662e-05,0.468396039193619,23736.7725984521,3.68174929166667,0.257707958333333,0.0130932916666667,3.40998404166667
22,154.2307902274,155.616968357701,395.998899450366,489.567243438057,711.630140511094,0.0089876874018252,2,20,438,1,1.46233606395012,0.099046917919288,0.1,0.0581266547475127,0.499981595753311,-1.840424668903e-05,0.462910236254144,23870.2916803005,4.55223266666667,0.257842916666667,0.0134070833333333,4.28003520833333
23,154.485918179408,156.610709740437,396.34299929844,493.346123130229,710.977255182048,0.0137539497843513,2,27,465,1,1.73814241191039,0.0985579979222134,0.1,0.055976105654006,0.499963718239867,-3.628176013315e-05,0.456259428559618,23968.7784746083,6.94226275,0.26272525,0.013469625,6.66510216666667
24,154.842822099263,156.942952661861,394.333462605316,494.202694284931,710.809024044415,0.0135629829922136,2,21,486,1,1.42385885280334,0.099228660902449,0.1,0.0556262042780165,0.499982187367494,-1.78126325058314e-05,0.451148392781947,24049.0842445577,5.78703316666667,0.2509565,0.0129993333333333,5.522100625
25,155.110166622886,157.251116768163,392.973707978538,495.15960770193,710.156008719774,0.0138027712295742,2,18,504,1,1.06363301720247,0.0795568535671798,0.1,0.0551641360360358,0.499974073828199,-2.59261718012493e-05,0.447318641875028,24085.050804638,5.03561758333333,0.266976666666667,0.013103125,4.7546075
26,155.29252893037,157.44822299719,391.812779559826,495.637106501144,709.819347908105,0.0138815053220445,2,24,528,1,1.47533754915256,0.0816826349914279,0.1,0.0549394247815241,0.499972473035939,-2.75269640613307e-05,0.442378842667605,24187.7186981901,6.469517375,0.259901458333333,0.013106125,6.19556820833333
27,155.515758569823,158.897800456565,393.581657815886,501.953520894781,707.617036079394,0.0217472616141539,2,32,560,1,1.84090102123838,0.0986315487546557,0.1,0.0539522875428044,0.499958956604393,-4.10433956066214e-05,0.435543191020124,24287.7220877556,9.39562104166667,0.257101958333333,0.0129911666666667,9.124573625
28,155.837745883081,159.348701388031,390.72581619831,502.835595364404,706.460640084832,0.0225295578106229,2,26,586,1,1.76948707362613,0.0989963604689236,0.1,0.0534479614169829,0.499988111689277,-1.18883107226297e-05,0.429121405795976,24361.7920820079,8.13585008333333,0.269851291666667,0.0138424583333333,7.85118529166667
29,156.145533337919,159.47391034736,387.389433087019,502.381744236823,705.919252120413,0.0213158643625005,2,30,616,1,1.89720707288009,0.0993192002087214,0.1,0.0526999095562234,0.499987712178524,-1.22878214764977e-05,0.422112643733171,24461.7205982128,9.90159408333333,0.26559925,0.01337275,9.62165975
30,156.484566954212,160.305492368015,386.891505578775,506.202434422324,703.342012380015,0.0244172667514283,2,20,636,1,1.23738779194208,0.0623905730061475,0.1,0.0510860766655763,0.499978514253127,-2.14857468732732e-05,0.417370802255459,24501.4642523535,6.66390920833333,0.2716325,0.013342,6.37797904166667
31,156.67885218258,160.487147049585,384.582606126173,506.044187827697,703.029324764919,0.0243063745614276,2,29,665,1,2.03526085773108,0.0873424408538526,0.1,0.0505216795443395,0.499987385824608,-1.26141753917786e-05,0.409077990583075,24648.2928208926,9.45104691666667,0.256316875,0.0130719583333333,9.18069
32,157.062480329913,160.972129776225,381.318182495799,507.188219667782,703.066689219685,0.0248923195285025,2,26,691,1,2.19518496786221,0.0990313044038107,0.1,0.049831168183988,0.499981564032027,-1.84359679732404e-05,0.400040275634694,24777.6177121407,8.688076,0.262584083333333,0.0135080833333333,8.41101920833333
33,157.510028621478,161.828062256572,378.601555629694,510.311849843607,703.91747237197,0.0274143409971099,2,22,713,1,2.55978742477593,0.0982283889987354,0.1,0.0500534491007059,0.499969704267844,-3.02957321556274e-05,0.388709452257477,24958.7779679572,7.17932404166667,0.264745208333333,0.013083125,6.900548875
34,158.097460342061,163.196207559909,375.559016107082,514.776857280066,706.619421260094,0.0322506585925967,2,24,737,1,3.57016992273081,0.0990548189258748,0.1,0.0498757362693387,0.499964525441587,-3.54745584126293e-05,0.371579019679549,25269.6775561174,7.96268133333333,0.262134208333333,0.0131659166666667,7.68640408333333
35,159.143351322707,165.126272741811,375.838250536207,523.21631857263,711.650614411877,0.0375945420865989,2,28,765,1,3.57683308102872,0.0992438211295542,0.1,0.0506088146260266,0.499979919865538,-2.00801344615864e-05,0.353708122210225,25637.765327551,10.3082677916667,0.262487458333333,0.0131535,10.0316225833333
36,160.140488029731,166.560785896348,375.606869775356,528.253503188687,717.201170411529,0.0400916591775671,2,27,792,1,2.88056578714175,0.0998252409813774,0.1,0.0513675132110658,0.499980181464273,-1.98185357269676e-05,0.3415073495685,25834.9671791061,10.59169325,0.258451583333333,0.0133046666666667,10.3189047083333
37,160.687180287233,167.776163726188,373.936873748188,531.435638666334,720.434678336889,0.0441166708276513,2,18,810,1,2.0578630891374,0.0979969458243315,0.1,0.0501788145024149,0.499967676377742,-3.23236222581902e-05,0.333493325783073,25936.4741691434,6.420873625,0.265486791666667,0.0130900416666667,6.14113975
38,161.056710771637,169.0525563518,373.344876107972,536.02752248785,722.081695677388,0.0496461497434905,2,27,837,1,3.13801223511415,0.0993154513153817,0.1,0.0491753100472613,0.499970729654797,-2.92703452032805e-05,0.319490984671193,26149.1748557562,10.2922640833333,0.26227125,0.0130797083333333,10.0159339583333
39,161.707163860396,170.597315778709,370.403092912479,539.867887707318,725.792668571172,0.0549768588235718,2,22,859,1,3.208012012205,0.0992360158487106,0.1,0.0481468610865377,0.499964164570239,-3.58354297605445e-05,0.304656272785589,26391.4629067161,9.09694004166667,0.256870583333333,0.0131535416666667,8.82594991666667
40,162.458531656607,172.414162644885,369.725963126028,545.767919787504,730.451715902126,0.061281059768051,2,28,887,1,3.44363700186493,0.0991457519772096,0.1,0.0481544052461068,0.499978343452085,-2.16565479154718e-05,0.288628328715087,26676.1438185364,11.6459340833333,0.309305583333333,0.0131831666666667,11.32248675
41,163.253235218318,174.435948616486,370.473539581333,553.498472959546,734.631294200095,0.0684991840021614,2,18,905,1,1.95703637331706,0.0990431160080428,0.1,0.0477628944560631,0.499973510535797,-2.64894642029168e-05,0.281178065779506,26770.7571157256,7.98579733333333,0.312859083333333,0.013083375,7.65890820833333
42,163.547268665718,175.477779233509,369.667510277082,556.280583775902,736.469224825496,0.072948393850443,2,24,929,1,2.45620322918218,0.0987604292093834,0.1,0.0462135847082865,0.499976928449745,-2.30715502551604e-05,0.271546486358126,26896.6397258363,10.34652225,0.317740666666667,0.01334875,10.0144663333333
43,163.96377617014,176.547194271331,368.589178360841,559.078972061552,738.869661925418,0.0767451103842196,2,15,944,1,1.6812122514799,0.0971221780247061,0.1,0.0456067644384314,0.499977843769025,-2.21562309754009e-05,0.265220159018344,26980.657347184,6.66936479166667,0.316249583333333,0.0130719583333333,6.33905070833333
44,164.222133292697,177.166394883052,367.966367767207,560.802197423673,740.548052420231,0.0788216626517957,2,15,959,1,1.86980244929768,0.0989698208919603,0.1,0.0458126037782906,0.499976547303292,-2.34526967076709e-05,0.258398164984371,27080.8382814912,7.366793125,0.318983083333333,0.0131020416666667,7.03376295833333
45,164.474324408637,178.333982850137,367.739355033207,564.481809213379,741.364060501807,0.0842663953254261,2,14,973,1,1.6145964455163,0.0992647198101554,0.1,0.046070129422762,0.499979944281909,-2.00557180905503e-05,0.252474628514974,27146.7101719609,6.826352,0.315350333333333,0.0131432916666667,6.496882
46,164.676516923943,179.3421121275,367.370938021335,567.571003153606,741.798925282752,0.089056991716256,2,14,987,1,1.3879412408322,0.0987202553482267,0.1,0.0468145436334697,0.499983711352876,-1.62886471244961e-05,0.247353948582002,27194.2782823596,6.3551215,0.319469458333333,0.0134742083333333,6.02120983333333
47,164.856367574509,179.93299962026,366.892900902903,569.217096632502,742.435946151367,0.0914531374648706,2,15,1002,1,1.53976913987581,0.0990971833776566,0.1,0.0467461475508679,0.499983504714947,-1.6495285053153e-05,0.242248293933582,27257.5258201157,7.215643,0.312109458333333,0.0131102916666667,6.889446875
48,165.009147458157,180.919924655975,366.624898799614,572.161569844109,742.111032966292,0.0964236070721658,2,16,1018,1,1.45060918486369,0.0955143369849523,0.1,0.0463044268552541,0.499985780328267,-1.42196717332621e-05,0.237370031117037,27299.3430850314,7.78128245833333,0.315926916666667,0.0136963333333333,7.45068758333333
49,165.162977373263,181.707291988659,366.303618991478,574.030966339821,741.476189744097,0.100169631708722,2,16,1034,1,1.2711903883605,0.0967439838003542,0.1,0.0457891943362934,0.499987092546708,-1.29074532919105e-05,0.2332525846136,27334.0474056419,7.16355520833333,0.315655791666667,0.013313,6.83360804166667
50,165.294009021747,182.174878900072,365.775049441697,574.847531964718,645.46712045352,0.102126326164089,2,14,1048,1,1.3168111993278,0.0993238470046894,0.1,0.0461917283040003,0.499986184465854,-1.38155341457002e-05,0.229501260123667,27382.8679169076,7.15890458333333,0.316089958333333,0.0131070833333333,6.82874233333333
51,165.370978479508,183.054330842733,365.570984899036,577.469974718527,668.126147925365,0.106931412789678,2,14,1062,1,1.18141245504066,0.0959724780725955,0.1,0.0447060250909699,0.499988707251225,-1.12927487753156e-05,0.225964729510294,27399.6695075591,7.288803625,0.312026125,0.0132686666666667,6.96252720833333
52,165.436561538174,183.877609177882,365.366039804087,579.485335227587,638.113266208419,0.111468997350099,2,14,1076,1,0.974305537944542,0.0975208664722115,0.1,0.0448481354874187,0.499990459233829,-9.540766170546e-06,0.222906279564961,27406.151584329,6.53502270833333,0.320715541666667,0.0132985,6.20003604166667
53,165.508200841356,184.27268172984,365.19593431241,580.404890889073,662.032909152197,0.11337493123057,2,17,1093,1,1.3150781974694,0.0830541160117333,0.1,0.0445379156402377,0.499989419985444,-1.05800145563939e-05,0.219195472989296,27444.3266638695,8.69354670833333,0.317837541666667,0.0134072083333333,8.3613365
54,165.551732897083,185.222173254855,365.270357108964,583.057037861568,727.626103701539,0.118817483897926,2,17,1110,1,1.27658137888946,0.0764256246395094,0.1,0.0439181243412446,0.499990055055025,-9.94494497480458e-06,0.215439755825779,27455.476932526,9.314214375,0.313408625,0.0131207916666667,8.9867005
55,165.599428801283,186.144602575608,365.370566152086,585.474895715698,735.468981223978,0.124065486958767,2,16,1126,1,1.20272222725728,0.0918183179819742,0.1,0.0434096296861925,0.499990142028953,-9.85797104724462e-06,0.211835943852191,27467.1731750347,8.21633120833333,0.319477291666667,0.01326425,7.88258645833333
56,165.649856134842,186.927859940948,365.501327375657,587.268808584001,733.705275841212,0.128451689017979,2,16,1142,1,1.20092337110688,0.094610131695391,0.1,0.0432581955805741,0.499989822251148,-1.01777488522581e-05,0.208129236242158,27483.6376789088,7.79304925,0.31739025,0.01361575,7.46104775
57,165.70699781868,187.623736161523,365.794403233583,589.030545559243,731.598105944825,0.132261996363151,2,15,1157,1,1.1937918075474,0.0803863273034546,0.1,0.0436405724781337,0.49998923118916,-1.0768810839612e-05,0.204629221288275,27504.9648230712,7.56453004166667,0.256842666666667,0.013377375,7.2933465
58,165.736581043222,188.440011504569,366.072582059687,591.272702544342,728.849731656076,0.136985029608078,2,17,1174,1,1.36237934788059,0.0897029920789325,0.1,0.0428041524789886,0.499989160096901,-1.08399030991357e-05,0.200329475609166,27520.7042560819,8.27468141666667,0.264131625,0.0134599166666667,7.99612345833333
59,165.784689907917,189.361142957834,366.438376674905,593.735678654697,725.606534993806,0.142211280565245,2,17,1191,1,1.40571022930576,0.0903531420721616,0.1,0.0417711128575009,0.499988596483972,-1.14035160284076e-05,0.195736870584306,27538.4457460083,8.297141375,0.263395708333333,0.013163875,8.01959954166667
60,165.833506361736,190.274671904284,366.864122307565,596.16908450568,722.13493590673,0.147383759041036,2,17,1208,1,1.47639109153138,0.0682665669623143,0.1,0.0418826973504102,0.499987446808334,-1.25531916657096e-05,0.190727566192644,27558.1820853509,8.16769541666667,0.26206,0.0134032083333333,7.891270375
61,165.88530305693,191.188512011113,367.366947090817,598.638710166309,718.804398694009,0.152534362525775,2,17,1225,1,1.57416436732624,0.0857280321285327,0.1,0.0417930552881112,0.499985744803569,-1.42551964313897e-05,0.185130690660763,27581.6573934758,8.22775520833333,0.264031541666667,0.0131826666666667,7.949581875
62,165.947334721815,192.114384575822,367.95740634017,601.173104678396,716.310299900926,0.157682857021305,2,17,1242,1,1.55816162292306,0.0823366329749006,0.1,0.0415127849409491,0.499985814382741,-1.41856172591326e-05,0.179417497975606,27603.9445845266,8.10321858333333,0.260537708333333,0.0133174583333333,7.82834925
63,166.007357427593,193.016591459617,368.50597591848,603.509203065484,714.360325069277,0.162699017986621,2,18,1260,1,1.44392106152013,0.068624103716789,0.1,0.0413089652986525,0.499988752970065,-1.12470299347134e-05,0.174232188970313,27617.535718353,8.89337816666667,0.261703875,0.013112875,8.61757516666667
64,166.052511321331,193.879754308792,368.851095010995,605.424340235928,712.045988556379,0.167580982461695,2,18,1278,1,1.33789531584251,0.0691071055329056,0.1,0.0408863650652378,0.499990420959487,-9.57904051296365e-06,0.169931550495187,27623.0184276404,9.67406341666667,0.262934666666667,0.013331125,9.3968205
65,166.078875462751,194.650808264503,369.039067223617,606.936667354237,709.20150860368,0.172038332522065,2,17,1295,1,1.2856695466196,0.0624872509294757,0.1,0.0402687402478668,0.499990247955105,-9.75204489517267e-06,0.165985278639266,27627.0804725907,9.54031233333333,0.264446833333333,0.0133500416666667,9.261527
66,166.100862103091,195.344862144053,369.240913878837,608.316092814815,706.464139873274,0.176061699323463,2,17,1312,1,1.3279375394948,0.0599124653841295,0.1,0.0393931362577214,0.499989595201825,-1.04047981748789e-05,0.161827690306193,27636.6559004301,9.39850354166667,0.262363041666667,0.0132617083333333,9.12186825
67,166.127018861187,196.016080012466,369.497869443077,609.683000083365,704.125688846071,0.17991691752594,2,18,1330,1,1.43797891358659,0.0654588645178704,0.1,0.039046868479753,0.499988984281182,-1.10157188175641e-05,0.157177448879863,27650.3391696418,9.69295970833333,0.26172475,0.0132009583333333,9.41704375
68,166.164922285695,196.671619491051,369.846659362829,610.946612186797,702.690009335152,0.18359288341799,2,18,1348,1,1.41268569894229,0.0666530389503463,0.1,0.0389634253743446,0.499989254613188,-1.07453868122276e-05,0.152595295629073,27661.6761880311,10.0127254166667,0.264761291666667,0.0132443333333333,9.733721
69,166.207839166191,197.242461369914,370.254334201786,612.077572241443,702.094429572924,0.18672177172517,2,18,1366,1,1.3856146443386,0.0707036979200568,0.1,0.0390251082544497,0.499989632931696,-1.03670683044288e-05,0.148304104300587,27673.7907709435,10.191832625,0.269685541666667,0.0135370416666667,9.90761266666667
70,166.245223501209,197.77104945748,370.629825682232,613.11347812845,702.054114271477,0.189634476662372,2,18,1384,1,1.28465407723474,0.0670086596522246,0.1,0.0385389935855004,0.499990993894676,-9.00610532433843e-06,0.144532199761671,27681.2213366272,10.3861972083333,0.264664416666667,0.0133038333333333,10.1072480833333
71,166.272312121701,198.273555930427,370.896581497262,613.975148986733,702.140095956358,0.192462854460713,2,18,1402,1,1.0508266511167,0.0695860767776922,0.1,0.0376779252514298,0.499993757194933,-6.24280506711372e-06,0.14175462526369,27678.5914142999,11.1824231666667,0.263466958333333,0.0135451666666667,10.904410625
72,166.287170009662,198.669127469376,371.019339054028,614.499933948771,702.004148690162,0.194735152795202,2,18,1420,1,0.856403239689843,0.0679781649386742,0.1,0.0366180085746324,0.499995825272375,-4.17472762465065e-06,0.139992355472613,27673.1630046762,12.128803125,0.265110833333333,0.013531875,11.8491595416667
73,166.283764606152,199.032626313567,370.958631986274,614.787552946069,701.49156499943,0.196945635582529,2,18,1438,1,0.749204329145662,0.0632760949407124,0.1,0.0360854381549468,0.499996788431732,-3.21156826843527e-06,0.138764240964679,27665.8959499475,12.5704136666667,0.269080208333333,0.0134517083333333,12.286855375
74,166.274337156694,199.350652930897,370.863917195036,615.015272371283,700.844226847632,0.198926162267797,2,18,1456,1,0.680222311744823,0.0601749764013529,0.1,0.0360684836154211,0.49999733360143,-2.66639857005035e-06,0.137754530485919,27659.6766101694,12.4398789583333,0.254949708333333,0.0133336666666667,12.1705894166667
75,166.263068058049,199.642388585149,370.797509102946,615.268982455101,700.185344805527,0.20076208695635,2,18,1474,1,0.620920028732075,0.0524322925730997,0.1,0.0360862134566526,0.49999776888437,-2.23111563046885e-06,0.136853356456576,27653.9179808483,12.1476870416667,0.261936041666667,0.0132228333333333,11.871539125
76,166.253930497922,199.908669857493,370.776391403382,615.555597055377,699.573653527685,0.202429736600977,2,18,1492,1,0.566259243873382,0.044902901817264,0.1,0.0359694164282063,0.499998103034744,-1.89696525570993e-06,0.136065357524992,27649.0842232531,12.2275149166667,0.261515541666667,0.0132083333333333,11.9518120416667
77,166.24601500241,200.147011132289,370.776108144234,615.827143242221,698.993826921435,0.203920654154547,2,18,1510,1,0.521826342246063,0.0424792870445392,0.1,0.0359154640266589,0.499998361189451,-1.63881054948689e-06,0.135368597832442,27645.0360916,12.4227074583333,0.272189541666667,0.0132308333333333,12.1362870416667
78,166.239576080619,200.357286560696,370.80874515894,616.096916473599,698.466476996051,0.205232179270782,2,18,1528,1,0.47959993380831,0.0385820635209817,0.1,0.0355594885787503,0.499998583545687,-1.41645431289694e-06,0.134756939973449,27641.8593972961,12.244539,0.260776416666667,0.0131879166666667,11.9695748333333
79,166.233729916251,200.549804495904,370.848983782787,616.356755740402,697.986451073603,0.2064326812431,2,18,1546,1,0.447614038047355,0.0335213134254738,0.1,0.0351798740214067,0.499998761142042,-1.2388579577749e-06,0.134238435545902,27639.0480626187,12.194370125,0.267663291666667,0.0134074583333333,11.9123025833333
80,166.226091118003,200.736634874095,370.872989427991,616.591667306234,697.512493681033,0.20761207536062,2,18,1564,1,0.421268691452392,0.0307288730506043,0.1,0.0349153161750715,0.499998906989866,-1.09301013390128e-06,0.133781547382733,27635.8467050384,12.29011525,0.262867125,0.0132055,12.0130341666667
81,166.217465310998,200.922287946442,370.894682043806,616.813842093833,697.052487275878,0.208791672827582,2,18,1582,1,0.396208132827171,0.0284234295423911,0.1,0.0347073109653636,0.499999023411331,-9.76588669099332e-07,0.133375913711596,27632.4896039106,12.2046224166667,0.267556708333333,0.0136465416666667,11.9224291666667
82,166.208898400674,201.098136987944,370.921678934404,617.037001490772,696.616296104193,0.209911977776086,2,18,1600,1,0.373016604376084,0.0244578170845689,0.1,0.0345047689168212,0.499999122249461,-8.77750539085564e-07,0.133010984320554,27629.1904155703,12.2401141666667,0.267343666666667,0.01417375,11.9575865
83,166.200921027675,201.261656753772,370.953442664237,617.249344564008,696.224014585631,0.210953919564976,2,18,1618,1,0.35547554231227,0.0218659518637451,0.1,0.0342618431393421,0.499999202519398,-7.97480602166001e-07,0.132710011606729,27626.0985807317,12.3969812083333,0.260120666666667,0.0136088333333333,12.122244625
84,166.190806131907,201.42388894807,370.963679562198,617.447935728668,695.83588735071,0.212003802353536,2,17,1635,1,0.324646380502344,0.019519562138792,0.1,0.0339056095571341,0.499999275990469,-7.24009531216652e-07,0.132493663487699,27622.1681224973,11.6514345,0.273470041666667,0.0128054166666667,11.3641640416667
85,166.177971606773,201.572564797376,370.938053877315,617.623423828246,695.46424016639,0.212992088231509,2,18,1653,1,0.321775788946698,0.018843762043669,0.1,0.0332376196111102,0.499999338829088,-6.61170911631093e-07,0.132241639085841,27618.0756547608,12.1081028333333,0.258043625,0.0124499583333333,11.8366114583333
86,166.168956710953,201.720823933893,370.936171014828,617.824716061422,695.122536224475,0.213950113948069,2,18,1671,1,0.301862002547458,0.0169824349698228,0.1,0.0327605192365327,0.499999383087871,-6.16912129214331e-07,0.131997825019357,27614.8418375546,12.73151,0.264840666666667,0.0126725833333333,12.4529932083333
87,166.162985097397,201.842851870085,370.975732422685,618.004232314336,694.833209351765,0.21472812823972,2,18,1689,1,0.285694895862654,0.0152508935256963,0.1,0.0324804970100336,0.499999416559276,-5.83440724122308e-07,0.131791203310145,27612.6058129037,12.1039444166667,0.270858875,0.0124650416666667,11.8195652083333
88,166.157591561711,201.941466865814,371.015754521568,618.15226912359,694.581671928198,0.215361061554704,2,18,1707,1,0.271645502357819,0.0147413775284973,0.1,0.0323008823716118,0.499999448498516,-5.51501484036265e-07,0.131610341311851,27610.5955531201,11.8279825833333,0.261646291666667,0.0125085416666667,11.5528302916667
89,166.153000480942,202.022792798095,371.043256382241,618.275953063758,694.368704001902,0.215884108101115,2,18,1725,1,0.260411327086674,0.0142008417663999,0.1,0.0319266831064038,0.499999477015977,-5.22984023199058e-07,0.131444206071862,27608.841405637,11.7288509583333,0.2677315,0.0124586666666667,11.4476720833333
90,166.148764961091,202.098525685108,371.067779390653,618.382628256931,694.185683600834,0.216370917547511,2,18,1743,1,0.249633799883748,0.0136069416383175,0.1,0.0316862661521878,0.499999498868971,-5.01131028673996e-07,0.131296966220527,27607.2655084749,11.594042125,0.263178375,0.0124306666666667,11.31743825
91,166.14491171056,202.168219930092,371.084918863222,618.472498670894,694.024795574376,0.216818606412021,2,18,1761,1,0.241011955891229,0.0130084755756812,0.1,0.031431239914988,0.49999952151178,-4.78488220490014e-07,0.13117346738987,27605.8742958821,11.5571673333333,0.266722166666667,0.0128814166666667,11.2765524166667
92,166.14079018361,202.234407500199,371.09573467103,618.554025626734,693.871447231783,0.217247174981537,2,18,1779,1,0.233210454297198,0.0125022826551038,0.1,0.0310541290467933,0.499999541358069,-4.58641930545234e-07,0.131061037869055,27604.3965262077,11.6148045833333,0.264290791666667,0.012404625,11.3371186666667
