iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
40,2.310763935,1.520119711,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206284,1,0.03053654119,0.07964493974,0.1094896898,1617.551859,0.01539323524,0.04608042495,0.0653651957,0.09488365781
41,0.6081068579,0.7798120658,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232907,1,0.01539323524,0.04608042495,0.0653651957,0.09488365781,0.03053701511,0.0796448965,0.10948972,1617.551859
42,2.310758946,1.52011807,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.208834,1,0.03053701511,0.0796448965,0.10948972,1617.551859,0.01539278819,0.04608033261,0.0653651177,0.0948837009
43,0.608105588,0.7798112515,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.231005,1,0.01539278819,0.04608033261,0.0653651177,0.0948837009,0.03053680775,0.07964486126,0.1094896711,1617.551859
44,2.310760668,1.520118636,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203499,1,0.03053680775,0.07964486126,0.1094896711,1617.551859,0.01539360169,0.04608055791,0.06536529706,0.09488374825
45,0.6081037615,0.7798100804,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.2298,1,0.01539360169,0.04608055791,0.06536529706,0.09488374825,0.03053694745,0.07964481264,0.1094896829,1617.551859
46,2.310761841,1.520119022,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.2021,1,0.03053694745,0.07964481264,0.1094896829,1617.551859,0.01539301654,0.04608035994,0.06536523885,0.09488366625
47,0.6081050254,0.7798108908,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.23423,1,0.01539301654,0.04608035994,0.06536523885,0.09488366625,0.0305372162,0.07964480835,0.1094897227,1617.551859
48,2.310756741,1.520117344,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.207067,1,0.0305372162,0.07964480835,0.1094897227,1617.551859,0.01539290776,0.04608027099,0.06536516633,0.09488360622
49,0.6081069894,0.77981215,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.233206,1,0.01539290776,0.04608027099,0.06536516633,0.09488360622,0.03053739028,0.07964486053,0.109489734,1617.551859
50,2.310758058,1.520117778,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.207298,1,0.03053739028,0.07964486053,0.109489734,1617.551859,0.01539271426,0.04608031643,0.06536517491,0.09488364303
51,0.6081051391,0.7798109637,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.235986,1,0.01539271426,0.04608031643,0.06536517491,0.09488364303,0.03053695019,0.07964473234,0.1094896223,1617.551859
52,2.310760965,1.520118734,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202636,1,0.03053695019,0.07964473234,0.1094896223,1617.551859,0.01539368138,0.04608055333,0.06536533014,0.09488377076
53,0.6081020721,0.7798089972,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.233517,1,0.01539368138,0.04608055333,0.06536533014,0.09488377076,0.03053689452,0.0796447548,0.1094897465,1617.551859
54,2.31076169,1.520118972,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203921,1,0.03053689452,0.0796447548,0.1094897465,1617.551859,0.01539242518,0.04608012551,0.06536529854,0.0948836146
55,0.6081085466,0.7798131485,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.228135,1,0.01539242518,0.04608012551,0.06536529854,0.0948836146,0.03053694177,0.07964481117,0.1094896609,1617.551859
56,2.310759616,1.52011829,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203299,1,0.03053694177,0.07964481117,0.1094896609,1617.551859,0.01539270079,0.04608041428,0.06536511393,0.09488378438
57,0.6081048839,0.7798108001,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.224925,1,0.01539270079,0.04608041428,0.06536511393,0.09488378438,0.03053739985,0.07964491193,0.1094898005,1617.551859
58,2.310756524,1.520117273,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.20494,1,0.03053739985,0.07964491193,0.1094898005,1617.551859,0.01539290348,0.0460802819,0.06536520043,0.09488364134
59,0.6081044234,0.7798105048,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.229443,1,0.01539290348,0.0460802819,0.06536520043,0.09488364134,0.03053696243,0.07964491324,0.1094896904,1617.551859
60,2.310762302,1.520119174,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.200802,1,0.03053696243,0.07964491324,0.1094896904,1617.551859,0.01539356469,0.04608061188,0.06536514561,0.09488373548
61,0.6081032824,0.7798097732,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.231967,1,0.01539356469,0.04608061188,0.06536514561,0.09488373548,0.0305370227,0.07964486338,0.1094897335,1617.551859
62,2.310759487,1.520118248,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203589,1,0.0305370227,0.07964486338,0.1094897335,1617.551859,0.01539340188,0.04608040863,0.06536512943,0.09488373782
63,0.6081044135,0.7798104985,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.226846,1,0.01539340188,0.04608040863,0.06536512943,0.09488373782,0.03053695992,0.07964487207,0.1094897873,1617.551859
64,2.310760576,1.520118606,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.200754,1,0.03053695992,0.07964487207,0.1094897873,1617.551859,0.01539394032,0.04608064523,0.06536522701,0.09488381498
65,0.6081064652,0.779811814,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.227029,1,0.01539394032,0.04608064523,0.06536522701,0.09488381498,0.03053703793,0.07964500958,0.109489807,1617.551859
66,2.310760909,1.520118715,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.204797,1,0.03053703793,0.07964500958,0.109489807,1617.551859,0.01539229457,0.04608013583,0.06536526654,0.09488363143
67,0.6081065895,0.7798118936,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.227825,1,0.01539229457,0.04608013583,0.06536526654,0.09488363143,0.03053721323,0.07964475838,0.1094896819,1617.551859
68,2.310758787,1.520118017,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203107,1,0.03053721323,0.07964475838,0.1094896819,1617.551859,0.01539270796,0.0460803142,0.06536520065,0.09488366319
69,0.608105859,0.7798114253,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.226157,1,0.01539270796,0.0460803142,0.06536520065,0.09488366319,0.0305367889,0.07964477033,0.1094896956,1617.551859
70,2.310760276,1.520118507,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203591,1,0.0305367889,0.07964477033,0.1094896956,1617.551859,0.01539240851,0.04608024076,0.06536515177,0.09488356336
71,0.608107647,0.7798125717,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.23437,1,0.01539240851,0.04608024076,0.06536515177,0.09488356336,0.03053725387,0.07964484922,0.1094896939,1617.551859
72,2.310757328,1.520117537,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206061,1,0.03053725387,0.07964484922,0.1094896939,1617.551859,0.0153930118,0.04608042399,0.06536519913,0.09488372983
73,0.6081026193,0.779809348,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.233184,1,0.0153930118,0.04608042399,0.06536519913,0.09488372983,0.03053662324,0.07964488705,0.1094896171,1617.551859
74,2.310763539,1.520119581,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202296,1,0.03053662324,0.07964488705,0.1094896171,1617.551859,0.01539255826,0.04608024663,0.06536516034,0.09488367066
75,0.6081045672,0.779810597,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.229222,1,0.01539255826,0.04608024663,0.06536516034,0.09488367066,0.03053759509,0.07964492255,0.1094897515,1617.551859
76,2.310756546,1.52011728,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202124,1,0.03053759509,0.07964492255,0.1094897515,1617.551859,0.01539263205,0.04608023861,0.06536525272,0.09488363205
77,0.6081066501,0.7798119325,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.22558,1,0.01539263205,0.04608023861,0.06536525272,0.09488363205,0.03053681973,0.07964486895,0.109489628,1617.551859
78,2.310760174,1.520118474,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.20325,1,0.03053681973,0.07964486895,0.109489628,1617.551859,0.01539336224,0.04608055508,0.06536532012,0.09488374962
79,0.6081057751,0.7798113715,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.230293,1,0.01539336224,0.04608055508,0.06536532012,0.09488374962,0.03053680129,0.07964486141,0.1094896005,1617.551859
80,2.310759568,1.520118274,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.199064,1,0.03053680129,0.07964486141,0.1094896005,1617.551859,0.01539273739,0.04608026787,0.06536520818,0.09488363759
81,0.6081049642,0.7798108515,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.228857,1,0.01539273739,0.04608026787,0.06536520818,0.09488363759,0.03053696344,0.0796447257,0.1094896785,1617.551859
82,2.310762166,1.520119129,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203069,1,0.03053696344,0.0796447257,0.1094896785,1617.551859,0.01539389852,0.04608063989,0.06536511948,0.0948837594
83,0.6081045571,0.7798105905,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.223463,1,0.01539389852,0.04608063989,0.06536511948,0.0948837594,0.03053695399,0.07964477132,0.1094895736,1617.551859
84,2.310761407,1.520118879,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206039,1,0.03053695399,0.07964477132,0.1094895736,1617.551859,0.01539294759,0.04608033597,0.06536514714,0.09488360054
85,0.6081045049,0.779810557,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232477,1,0.01539294759,0.04608033597,0.06536514714,0.09488360054,0.03053700273,0.07964489335,0.1094897761,1617.551859
86,2.310758158,1.520117811,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206408,1,0.03053700273,0.07964489335,0.1094897761,1617.551859,0.01539362783,0.04608049218,0.06536519252,0.09488379564
87,0.6081052524,0.7798110364,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232124,1,0.01539362783,0.04608049218,0.06536519252,0.09488379564,0.03053747346,0.07964505406,0.1094898432,1617.551859
88,2.310757548,1.52011761,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.199564,1,0.03053747346,0.07964505406,0.1094898432,1617.551859,0.01539221321,0.0460802562,0.06536522734,0.09488367822
89,0.6081071341,0.7798122429,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232027,1,0.01539221321,0.0460802562,0.06536522734,0.09488367822,0.03053658866,0.07964484797,0.1094895304,1617.551859
90,2.310760666,1.520118635,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.203643,1,0.03053658866,0.07964484797,0.1094895304,1617.551859,0.01539333159,0.04608045589,0.06536526779,0.09488373463
91,0.6081032009,0.779809721,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.228206,1,0.01539333159,0.04608045589,0.06536526779,0.09488373463,0.03053731363,0.07964487637,0.1094897099,1617.551859
92,2.310757953,1.520117743,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206661,1,0.03053731363,0.07964487637,0.1094897099,1617.551859,0.01539326103,0.0460804773,0.06536524912,0.09488373497
93,0.6081025329,0.7798092927,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.23125,1,0.01539326103,0.0460804773,0.06536524912,0.09488373497,0.03053687869,0.07964480807,0.1094897143,1617.551859
94,2.310761818,1.520119014,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.204625,1,0.03053687869,0.07964480807,0.1094897143,1617.551859,0.01539368545,0.04608046094,0.0653652324,0.09488366746
95,0.6081036239,0.7798099922,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.234997,1,0.01539368545,0.04608046094,0.0653652324,0.09488366746,0.03053704121,0.07964492944,0.1094896827,1617.551859
96,2.310760296,1.520118514,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.20015,1,0.03053704121,0.07964492944,0.1094896827,1617.551859,0.01539242835,0.04608024302,0.06536520009,0.0948836912
97,0.6081068084,0.779812034,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.228763,1,0.01539242835,0.04608024302,0.06536520009,0.0948836912,0.03053720231,0.07964489551,0.1094897528,1617.551859
98,2.310760945,1.520118727,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202026,1,0.03053720231,0.07964489551,0.1094897528,1617.551859,0.01539271779,0.0460802993,0.06536523395,0.09488365352
99,0.6081067172,0.7798119755,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.228213,1,0.01539271779,0.0460802993,0.06536523395,0.09488365352,0.03053658788,0.07964474357,0.1094896241,1617.551859
100,2.310765019,1.520120067,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202234,1,0.03053658788,0.07964474357,0.1094896241,1617.551859,0.01539335923,0.04608043793,0.06536516303,0.09488363738
101,0.6081044132,0.7798104983,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.230484,1,0.01539335923,0.04608043793,0.06536516303,0.09488363738,0.0305366113,0.07964478203,0.1094896314,1617.551859
102,2.310761055,1.520118764,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202476,1,0.0305366113,0.07964478203,0.1094896314,1617.551859,0.0153931409,0.04608040162,0.06536520599,0.09488373703
103,0.6081058283,0.7798114056,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.229581,1,0.0153931409,0.04608040162,0.06536520599,0.09488373703,0.03053713498,0.07964485982,0.1094897498,1617.551859
104,2.310759161,1.52011814,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.215513,1,0.03053713498,0.07964485982,0.1094897498,1617.551859,0.01539280837,0.04608027758,0.06536520744,0.0948836828
105,0.6081077144,0.7798126149,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232475,1,0.01539280837,0.04608027758,0.06536520744,0.0948836828,0.03053685402,0.07964480693,0.1094896428,1617.551859
106,2.310761795,1.520119007,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202732,1,0.03053685402,0.07964480693,0.1094896428,1617.551859,0.01539254437,0.0460803797,0.06536509553,0.09488375271
107,0.6081075848,0.7798125318,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.231034,1,0.01539254437,0.0460803797,0.06536509553,0.09488375271,0.03053716074,0.0796448559,0.1094897179,1617.551859
108,2.310759891,1.520118381,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.202275,1,0.03053716074,0.0796448559,0.1094897179,1617.551859,0.01539307071,0.04608036098,0.06536527069,0.09488368689
109,0.608104498,0.7798105527,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.236003,1,0.01539307071,0.04608036098,0.06536527069,0.09488368689,0.03053678796,0.07964476806,0.1094896715,1617.551859
110,2.310763659,1.52011962,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.205736,1,0.03053678796,0.07964476806,0.1094896715,1617.551859,0.01539251155,0.04608022728,0.06536522593,0.09488363814
111,0.6081075375,0.7798125015,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.231544,1,0.01539251155,0.04608022728,0.06536522593,0.09488363814,0.03053691338,0.07964488946,0.1094896236,1617.551859
112,2.310759441,1.520118232,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.207315,1,0.03053691338,0.07964488946,0.1094896236,1617.551859,0.01539385982,0.04608064104,0.06536521872,0.09488379945
113,0.6081029007,0.7798095285,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232991,1,0.01539385982,0.04608064104,0.06536521872,0.09488379945,0.03053718516,0.07964499197,0.1094897866,1617.551859
114,2.310759548,1.520118268,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.204503,1,0.03053718516,0.07964499197,0.1094897866,1617.551859,0.01539305189,0.04608037894,0.0653652423,0.09488369954
115,0.6081048794,0.7798107972,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.233346,1,0.01539305189,0.04608037894,0.0653652423,0.09488369954,0.03053659259,0.0796448169,0.1094896614,1617.551859
116,2.310763761,1.520119654,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206067,1,0.03053659259,0.0796448169,0.1094896614,1617.551859,0.01539238084,0.04608034828,0.06536520275,0.0948837333
117,0.6081080307,0.7798128177,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.231414,1,0.01539238084,0.04608034828,0.06536520275,0.0948837333,0.03053662946,0.07964484873,0.1094896767,1617.551859
118,2.310764494,1.520119895,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206134,1,0.03053662946,0.07964484873,0.1094896767,1617.551859,0.01539287433,0.04608023575,0.06536518521,0.09488366268
119,0.608107034,0.7798121787,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.23137,1,0.01539287433,0.04608023575,0.06536518521,0.09488366268,0.03053677918,0.07964472197,0.1094896625,1617.551859
120,2.310761536,1.520118922,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.205928,1,0.03053677918,0.07964472197,0.1094896625,1617.551859,0.01539317877,0.04608042583,0.06536526217,0.0948836978
121,0.6081050345,0.7798108966,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.229021,1,0.01539317877,0.04608042583,0.06536526217,0.0948836978,0.03053724124,0.07964483835,0.1094897418,1617.551859
122,2.310757933,1.520117736,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.20369,1,0.03053724124,0.07964483835,0.1094897418,1617.551859,0.01539339364,0.04608059566,0.06536526812,0.09488381197
123,0.6081032295,0.7798097393,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.233323,1,0.01539339364,0.04608059566,0.06536526812,0.09488381197,0.03053695748,0.07964492887,0.1094897215,1617.551859
124,2.310759887,1.520118379,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.204988,1,0.03053695748,0.07964492887,0.1094897215,1617.551859,0.01539315123,0.04608058923,0.06536521653,0.09488383965
125,0.6081041852,0.779810352,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.230958,1,0.01539315123,0.04608058923,0.06536521653,0.09488383965,0.03053716076,0.0796448241,0.1094897526,1617.551859
126,2.310761316,1.520118849,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.206977,1,0.03053716076,0.0796448241,0.1094897526,1617.551859,0.0153930282,0.04608032116,0.06536527333,0.09488364949
127,0.6081058976,0.77981145,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.232184,1,0.0153930282,0.04608032116,0.06536527333,0.09488364949,0.03053715437,0.07964483504,0.1094896455,1617.551859
128,2.310758918,1.520118061,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.205569,1,0.03053715437,0.07964483504,0.1094896455,1617.551859,0.01539393925,0.04608062747,0.06536533575,0.09488372999
129,0.6081047228,0.7798106968,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.230706,1,0.01539393925,0.04608062747,0.06536533575,0.09488372999,0.03053726014,0.07964476799,0.1094897568,1617.551859
130,2.310761232,1.520118822,0.5005000071,1,1,0.9989999715,0.998999978,1,25,0.204975,1,0.03053726014,0.07964476799,0.1094897568,1617.551859,0.01539304989,0.04608034152,0.06536527946,0.09488360671
131,0.6081051735,0.7798109858,0.5005000043,1,1,0.9989999715,0.998999978,1,29,0.229858,1,0.01539304989,0.04608034152,0.06536527946,0.09488360671,0.03053708316,0.07964494189,0.1094897025,1617.551859
