outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
1,68.544740220048325,254.59950384766009,440.64101582001814,518.39179331375169,825.15974674666199,0.73072220943398303,0.9658654166666667,0.012369416666666667,0.0016339166666666668,0.94994912499999995,0.0019129583333333811,2,0,0,22,0.039999999999996434,1.3576450198668519,0.040000000000000001,1,0.50000000000000522
2,74.565863988882995,271.63577805760167,435.22168229186821,543.77055623724505,852.59003429756899,0.6022251759470999,0.36444887500000001,0.014326041666666667,0.0015850833333333333,0.34574612500000002,0.0027916249999999643,2,0,0,21,0.039999999999964307,1.357645019680066,0.040000000000000001,1,0.50000000000041844
3,80.45855164783643,287.38777975918407,429.3583681812467,562.25443366351305,865.84375626577366,0.49400356737863582,0.35483145833333335,0.014570916666666666,0.0016689166666666666,0.33689791666666669,0.0016937083333333214,2,0,0,21,0.039999999999717546,1.3576450177901243,0.040000000000000001,1,0.50000000000024458
4,86.379481056311917,302.46651672751665,441.61670858235203,577.69307627517765,871.24218214591178,0.46005155664946468,0.37195699999999998,0.012880166666666667,0.0015570416666666666,0.35611037499999998,0.001409416666666663,2,0,0,26,0.040000000000000001,1.3576450152813324,0.040000000000000001,1,0.50000000000174105
5,92.17949122464718,312.28392102625577,457.11016751597776,573.60415693153732,843.37480478264013,0.46376466010091344,0.38839779166666666,0.012102916666666666,0.0015444583333333332,0.37336929166666666,0.0013811249999999831,2,0,0,27,0.040000000000000001,1.3576450198730936,0.040000000000000001,1,0.50000000000174238
6,97.723144671641975,314.16307330350702,455.25152878554002,552.0997806026586,810.3643063820283,0.4490930585776709,0.34204241666666668,0.012219541666666667,0.0016041250000000001,0.32675145833333336,0.001467291666666648,2,0,0,21,0.039999999989861805,1.3576449686039853,0.040000000000000001,1,0.50000000000633849
