outer,accepted,acceptedAttempt,exitflag1,iters1,tSolve1,tCert1,exitflag2,iters2,tSolve2,tCert2,move,lam1,lam2,lamJ,dOff2,lamref,bs,beta,predGain,dlam1,dlam2,fJJdrho,predLam1,predLam2,predLamJ,maxAbsDrho,norm2Drho,sumDrho,nLowerDensity,nLowerMove,nUpperMove,nUpperDensity,nInterior,nGray,nGrayFullMove,primalResidual,gap,dualBound,bestGap,rowComp,boxComp,bsStat,statRms,statMax,mu,nu1,nu2,sRow0,coneNorm,separationPred,apex,rawBoxViolation,gapSolverDuals,gapComplementarySlackness,gapDualboundGeneral,gapDualboundAligned,candidateIndex,tEligibility,tAssembly,tSolve,tCertificate,tTotal,cross_d2,cross_dinf,cross_dbs,cross_sign,cross_bound,cross_tSolve,cross_nDiffGt0p1Move,cross_certified,cross_bestGap,cross_iterations,cross_tCertificate,eqZero_cone_err,eqAcc_cone_err,eqAcc_grad_relerr,eqAcc_redundancy,eqAcc_row_nextmode_err,eqAcc_row_volume_err
1,1,1,-7,22,0.152702583333333,0.21151325,NaN,NaN,NaN,NaN,0.04,4698.38141183391,64820.9073594747,194164.504822897,60122.5259476408,4698.38141183391,1.1768442944127,5529.2633574914,830.881945657493,830.881945657529,9245.27751120265,-1537.55686938981,5529.26335749144,74066.1848706773,192626.947953508,0.0399999999999964,1.35764501986685,6.11743988798708e-12,0,576,576,0,0,1152,1152,1.04607680542459e-14,1.97397653778353e-13,-1.17684429441289,1.97397653778353e-13,7.54951656745106e-15,2.28072844999645e-12,0,0,0,1,0,0.649509910914151,0.00673104188540843,7.29367366180197,68536.9215131859,0,0,1.38569432619072,0.0129200073096858,1.97397653778353e-13,1.97397653778353e-13,3,0.00140204166666667,0.0987951666666667,0.152702583333333,0.21151325,0.946495541666667,1.10124719969602e-08,1.11932147231486e-07,8.18309864314415e-11,1,1,0.0793534166666667,0,1,8.20283840852198e-11,21,0.07505575,0,4.44089209850063e-16,5.03069808033274e-17,-14.5873473236039,0,1.68552117672033e-16
2,1,1,-7,21,0.112561916666667,0.0742246666666667,NaN,NaN,NaN,NaN,0.04,5560.0680724086,73785.9959209586,189417.912736964,68225.92784855,5560.0680724086,1.16057252149714,6452.86222249097,892.794150082372,892.794150085167,9326.66339944195,-3106.94502478447,6452.86222249377,83112.6593204006,186310.967712179,0.0399999999999643,1.35764501968007,4.76148676042953e-10,0,576,576,0,0,1152,1152,8.36861444339674e-13,1.61026747491633e-12,-1.16057252149875,1.61026747491633e-12,5.57415606927421e-13,8.67014444293146e-12,6.66133814775094e-16,0,0,1,0,0.66607872868041,0.00616317712551192,6.8937822432719,76659.7970979068,0,0,0.478284677960003,0.017992495587223,1.61026747491633e-12,1.61026747491633e-12,3,0.000388,0.000861625,0.112561916666667,0.0742246666666667,0.345101916666667,4.45155170146932e-10,6.82299425291966e-09,8.10684852581289e-13,1,1,0.07484525,0,1,2.42095232749762e-12,19,0.07547,0,1.99840144432528e-15,4.5102810375397e-17,-13.7875644865438,7.105427357601e-15,2.46494207183007e-16
3,1,1,-7,21,0.113159625,0.0656489583333333,NaN,NaN,NaN,NaN,0.04,6473.57853326756,82591.7359549133,184348.608327263,76118.1574216457,6473.57853326756,1.14796198116127,7431.42203825293,957.843504985364,957.843504988499,9697.87298544862,9988.15803270196,7431.42203825606,92289.6089403619,194336.766359965,0.0399999999997175,1.35764501779012,-2.00565786201423e-10,0,576,576,0,0,1152,1152,4.89090249781536e-13,1.06903375041156e-11,-1.14796198117196,1.06903375041156e-11,4.84279283341493e-13,5.88660235761955e-11,4.44089209850063e-16,0,0,1,0,0.735398610764458,0.00567396565621314,6.55419459778094,84858.1869021058,0,0,0.00106030411723412,0.0198159526001815,1.06903375041156e-11,1.06903375041156e-11,3,0.000374708333333333,0.000823791666666667,0.113159625,0.0656489583333333,0.336334833333333,4.86017231331888e-09,6.58585515983523e-08,6.43440856151756e-12,1,1,0.086621125,0,1,4.25592894259808e-12,23,0.0625072083333333,0,2.22044604925031e-16,4.5102810375397e-17,-13.1083891955619,3.5527136788005e-15,4.27290762089919e-16
4,1,1,-7,26,0.138190333333333,0.0625036666666667,NaN,NaN,NaN,NaN,0.04,7461.41474755775,91485.9937412771,195025.31729911,84024.5789937193,7461.41474755775,1.13819228455521,8492.5246975367,1031.10994997895,1031.10995000132,7612.17090040402,13873.4404107938,8492.52469755907,99098.1646416811,208898.757709904,0.04,1.35764501528133,1.72398584297184e-09,0,576,576,0,0,1152,1152,3.4820541511888e-12,9.13469300201086e-12,-1.13819228456435,9.13469300201086e-12,3.09244798597041e-12,7.35341957157707e-11,4.44089209850063e-16,0,0,1,0,0.888110250931802,0.00535364026533556,6.07161262371716,90605.639944122,0,6.3574145947598e-13,0.0574781287118793,0.0231936785146061,9.13469300201086e-12,9.13469300201086e-12,3,0.000332916666666667,0.000806041666666667,0.138190333333333,0.0625036666666667,0.355718041666667,6.0389763073535e-09,4.66279240912693e-08,2.67625921424042e-11,1,1,0.0880417083333333,0,1,3.5897285144415e-11,24,0.0603030833333333,0,1.77635683940025e-15,2.94902990916057e-17,-12.1432252474343,0,5.9037157396322e-17
5,1,1,-7,27,0.143135375,0.0612524166666667,NaN,NaN,NaN,NaN,0.04,8497.05860243481,97521.2473315328,208949.705246485,89024.188729098,8497.05860243481,1.12618130802799,9569.22857128053,1072.16996884572,1072.16996887548,3559.99664364947,-166.929293795873,9569.22857131029,101081.243975182,208782.775952689,0.04,1.35764501987309,1.55497836828999e-12,0,576,576,0,0,1152,1152,3.48481737293898e-12,2.1538326677728e-14,-1.12618130802801,2.1538326677728e-14,3.50275364269237e-12,1.16733887442952e-12,0,0,0,1,0,1.00391675395393,0.00500499235841083,5.38492316492024,91512.0154038719,0,2.78527201302836e-14,2.00445784383629,0.0314461348742041,2.1538326677728e-14,2.1538326677728e-14,3,0.000324333333333333,0.000750791666666667,0.143135375,0.0612524166666667,0.372960125,7.52692459613644e-10,1.43002297503525e-08,6.09956529729061e-13,1,1,0.0953867916666667,0,1,6.31494856406789e-13,26,0.065705875,0,2.22044604925031e-16,3.07913416985883e-17,-10.7698463298405,0,6.75810921499031e-17
6,1,1,-7,21,0.113000583333333,0.0624380833333333,NaN,NaN,NaN,NaN,0.04,9549.81300451467,98698.4366275047,207253.954461571,89148.6236229901,9549.81300451467,1.11349442471236,10633.6635375726,1083.85053305798,1083.85053314427,-1782.11647236274,8188.00362477331,10633.6635376589,96916.320155142,215441.958086345,0.0399999999898618,1.35764496860399,5.29459764919693e-09,0,576,572,0,4,1152,1148,1.26768718978888e-11,2.70620414966061e-10,-1.11349442498298,2.70620414966061e-10,1.41262324390706e-11,1.63650714408409e-09,2.22044604925031e-16,0,0,1,0,1.11433108678989,0.00468637659435864,4.51750503264792,86282.6566174831,0,0,4.25625826894205e-06,2.70620414966061e-10,2.70620414966061e-10,2.70620414966061e-10,2,0.000340958333333333,0.000796291666666667,0.113000583333333,0.0624380833333333,0.326334375,6.95658492050254e-08,8.59410733203281e-07,1.66691327407875e-10,1,1,0.0805654166666667,0,1,1.03929087558186e-10,22,0.0622276666666667,0,1.55431223447522e-15,3.33934269125535e-17,-9.03501006529583,3.5527136788005e-15,4.17138353193661e-17
