arm_N,iteration,max_design_change,surrogate_objective,feasibility_relative,reference_mac_phi0,reference_mode_index,reference_omega,reference_identity,reference_event_id
inf,464,0.00413894881818144,7330.75691604054,4.77608818201247e-05,1,1,136.483085251141,solid_phi0,0
inf,465,0.00456251141126574,7331.02479016519,0.00012998264889974,1,1,136.483085251141,solid_phi0,0
inf,466,0.0065782446436155,7330.65072850107,2.7507761169554e-05,1,1,136.483085251141,solid_phi0,0
inf,467,0.00679348346406785,7330.94044494883,0.000115758532900134,1,1,136.483085251141,solid_phi0,0
inf,468,0.00492985506626466,7331.5542555676,4.76928127846055e-05,1,1,136.483085251141,solid_phi0,0
inf,469,0.00301294291236902,7331.2251097347,9.08061191839948e-05,1,1,136.483085251141,solid_phi0,0
inf,470,0.00277712875199976,7331.57515143351,8.06058254955166e-05,1,1,136.483085251141,solid_phi0,0
inf,471,0.00369930717701072,7331.19507217544,6.9923657280091e-05,1,1,136.483085251141,solid_phi0,0
inf,472,0.00425780026886635,7331.4798394292,0.000104016211975644,1,1,136.483085251141,solid_phi0,0
inf,473,0.00474015442791931,7331.10626221776,5.29121210464112e-05,1,1,136.483085251141,solid_phi0,0
inf,474,0.0049537255978146,7331.37998392713,0.000120986178165916,1,1,136.483085251141,solid_phi0,0
inf,475,0.00521042600219912,7331.02319291424,3.976502298908e-05,1,1,136.483085251141,solid_phi0,0
inf,476,0.00357770720489281,7331.30132574327,0.000128754673208276,1,1,136.483085251141,solid_phi0,0
inf,477,0.00261291982496226,7331.90649526042,3.31503540519362e-05,1,1,136.483085251141,solid_phi0,0
inf,478,0.00266162078899701,7331.57305791597,0.000107435476029316,1,1,136.483085251141,solid_phi0,0
inf,479,0.00265367694488894,7331.932565036,6.16590046814691e-05,1,1,136.483085251141,solid_phi0,0
inf,480,0.00366386428948207,7331.56707986641,9.17823641173321e-05,1,1,136.483085251141,solid_phi0,0
inf,481,0.00423405498412277,7331.87173070551,7.95930477112128e-05,1,1,136.483085251141,solid_phi0,0
inf,482,0.00472507848656278,7331.51876219179,8.03002904632422e-05,1,1,136.483085251141,solid_phi0,0
inf,483,0.00494525534050583,7331.81386131149,9.13812582273854e-05,1,1,136.483085251141,solid_phi0,0
inf,484,0.00520345820291257,7331.47730787968,7.25010515367774e-05,1,1,136.483085251141,solid_phi0,0
inf,485,0.00526461319398797,7331.77666271314,9.91398889105266e-05,1,1,136.483085251141,solid_phi0,0
inf,486,0.00541811392989366,7331.45255548299,6.75654187900498e-05,1,1,136.483085251141,solid_phi0,0
inf,487,0.00540695488409193,7331.76036457352,0.000103766321580823,1,1,136.483085251141,solid_phi0,0
inf,488,0.00551357330418878,7331.44552176866,6.48479258682499e-05,1,1,136.483085251141,solid_phi0,0
inf,489,0.00546992750532393,7331.76327866073,0.000104254424362571,1,1,136.483085251141,solid_phi0,0
inf,490,0.00706282194839882,7331.4678193662,6.80813956959181e-05,1,1,136.483085251141,solid_phi0,0
inf,491,0.00672935917557366,7331.81103968373,9.91052876987419e-05,1,1,136.483085251141,solid_phi0,0
inf,492,0.00557454187858153,7331.5298118821,7.3379716517108e-05,1,1,136.483085251141,solid_phi0,0
inf,493,0.00550925645735567,7331.87158852039,9.47443449736962e-05,1,1,136.483085251141,solid_phi0,0
inf,494,0.00558193518656813,7331.58356678201,7.70302877022289e-05,1,1,136.483085251141,solid_phi0,0
inf,495,0.00551582819408014,7331.92066962068,9.14918955753352e-05,1,1,136.483085251141,solid_phi0,0
inf,496,0.00558705788308633,7331.63034540294,8.01151134584011e-05,1,1,136.483085251141,solid_phi0,0
inf,497,0.00552146143673726,7331.96756803283,8.83558041250287e-05,1,1,136.483085251141,solid_phi0,0
inf,498,0.00559205954720965,7331.67788100135,8.33356881029257e-05,1,1,136.483085251141,solid_phi0,0
inf,499,0.00552676189578616,7332.01670153374,8.49596578403888e-05,1,1,136.483085251141,solid_phi0,0
inf,500,0.00559679348749909,7331.72832756253,8.68799189661651e-05,1,1,136.483085251141,solid_phi0,0
inf,501,0.00553170724994856,7332.06896353772,8.12079185896764e-05,1,1,136.483085251141,solid_phi0,0
inf,502,0.00560130201953468,7331.78194979615,9.06520546928302e-05,1,1,136.483085251141,solid_phi0,0
inf,503,0.00553935775042269,7332.12457098514,7.70775590075434e-05,1,1,136.483085251141,solid_phi0,0
inf,504,0.00560858184164426,7331.83883909163,9.50631549516689e-05,1,1,136.483085251141,solid_phi0,0
inf,505,0.00555176803818402,7332.18387858705,7.12772156697961e-05,1,1,136.483085251141,solid_phi0,0
inf,506,0.00561858976188334,7331.90055656815,0.000101809111849205,1,1,136.483085251141,solid_phi0,0
inf,507,0.00556444619568208,7332.24834139864,6.46894623490546e-05,1,1,136.483085251141,solid_phi0,0
inf,508,0.00562616529101212,7331.96553020531,0.000107624347862378,1,1,136.483085251141,solid_phi0,0
inf,509,0.00557309212063395,7332.31258938126,5.95964523015802e-05,1,1,136.483085251141,solid_phi0,0
inf,510,0.00563112339507188,7332.0287021528,0.000112228467918252,1,1,136.483085251141,solid_phi0,0
inf,511,0.00557947968349626,7332.37555145808,5.52459919844761e-05,1,1,136.483085251141,solid_phi0,0
inf,512,0.00563488895435671,7332.09146419194,0.000116430632085107,1,1,136.483085251141,solid_phi0,0
inf,513,0.00558471677324268,7332.43865216323,5.11974504392443e-05,1,1,136.483085251141,solid_phi0,0
inf,514,0.00563851284459982,7332.15463279421,0.000120329585603374,1,1,136.483085251141,solid_phi0,0
inf,515,0.00558990060722497,7332.50225493919,4.65359733483606e-05,1,1,136.483085251141,solid_phi0,0
inf,516,0.0056431949175616,7332.22002551311,0.00012544637958456,1,1,136.483085251141,solid_phi0,0
inf,517,0.00559551422556681,7332.5683757699,4.16373332325914e-05,1,1,136.483085251141,solid_phi0,0
inf,518,0.00564784341973246,7332.28701571089,0.000130594151262375,1,1,136.483085251141,solid_phi0,0
inf,519,0.00560017748430075,7332.63730566206,3.70047929456607e-05,1,1,136.483085251141,solid_phi0,0
inf,520,0.00395268688865191,7332.35634651575,0.000127393417351906,1,1,136.483085251141,solid_phi0,0
inf,521,0.00258923048237181,7331.75273803982,3.14757586905579e-05,1,1,136.483085251141,solid_phi0,0
inf,522,0.00263784284558588,7332.10894915261,0.000110598990530675,1,1,136.483085251141,solid_phi0,0
inf,523,0.00266632880762319,7331.7569447641,5.88237783063494e-05,1,1,136.483085251141,solid_phi0,0
inf,524,0.00359152632307047,7332.15805530663,9.49725435419602e-05,1,1,136.483085251141,solid_phi0,0
inf,525,0.00431572480118447,7331.87574121053,7.93381035302243e-05,1,1,136.483085251141,solid_phi0,0
inf,526,0.00470104887892597,7332.27727103245,7.84147171428717e-05,1,1,136.483085251141,solid_phi0,0
inf,527,0.0050584218573384,7332.01949181938,9.78707357746078e-05,1,1,136.483085251141,solid_phi0,0
inf,528,0.00520289692660214,7332.41551566947,6.29926870766573e-05,1,1,136.483085251141,solid_phi0,0
inf,529,0.00539383022681994,7332.16341528019,0.000112846025353885,1,1,136.483085251141,solid_phi0,0
inf,530,0.00543107331479142,7332.55192556538,4.993093909611e-05,1,1,136.483085251141,solid_phi0,0
inf,531,0.00554566050688332,7332.29994095844,0.000125592747405312,1,1,136.483085251141,solid_phi0,0
inf,532,0.00553588599700894,7332.68361904974,3.78619924247259e-05,1,1,136.483085251141,solid_phi0,0
inf,533,0.00391532355491997,7332.43104602037,0.00012423759800817,1,1,136.483085251141,solid_phi0,0
inf,534,0.00259885565497579,7331.85794802797,3.8868407866266e-05,1,1,136.483085251141,solid_phi0,0
inf,535,0.00253645582128936,7332.24461831223,9.90775114565468e-05,1,1,136.483085251141,solid_phi0,0
inf,536,0.00268291873706317,7331.92023816804,7.37561783765717e-05,1,1,136.483085251141,solid_phi0,0
inf,537,0.00360960493777396,7332.34909793318,7.69214129959783e-05,1,1,136.483085251141,solid_phi0,0
inf,538,0.00432974975854106,7332.09160077699,9.92142759228543e-05,1,1,136.483085251141,solid_phi0,0
inf,539,0.00471872816983798,7332.51568774724,5.73096793264893e-05,1,1,136.483085251141,solid_phi0,0
inf,540,0.00506966259339736,7332.27780451466,0.000119909666557394,1,1,136.483085251141,solid_phi0,0
inf,541,0.00521784504972644,7332.69238157279,3.94335722777583e-05,1,1,136.483085251141,solid_phi0,0
inf,542,0.00370148556036143,7332.46031518902,0.000124170131011514,1,1,136.483085251141,solid_phi0,0
inf,543,0.00230945172362784,7331.91377299763,4.0977766113226e-05,1,1,136.483085251141,solid_phi0,0
inf,544,0.00248519214905274,7332.32119913816,9.55994665884363e-05,1,1,136.483085251141,solid_phi0,0
inf,545,0.00275159858887308,7332.01805397242,7.89364579851792e-05,1,1,136.483085251141,solid_phi0,0
inf,546,0.0036605811044077,7332.46412280298,7.01602403880841e-05,1,1,136.483085251141,solid_phi0,0
inf,547,0.00436121646947851,7332.22407382572,0.000107702719987612,1,1,136.483085251141,solid_phi0,0
inf,548,0.00474232284844023,7332.66233476142,4.72231344259555e-05,1,1,136.483085251141,solid_phi0,0
inf,549,0.00338254483170053,7332.43892937584,0.000130516108932333,1,1,136.483085251141,solid_phi0,0
inf,550,0.002243747704051,7331.9117669735,3.74806581353582e-05,1,1,136.483085251141,solid_phi0,0
inf,551,0.00244842463750505,7332.33202956046,9.74405071046958e-05,1,1,136.483085251141,solid_phi0,0
inf,552,0.00284871331455427,7332.04656344176,7.95079445574665e-05,1,1,136.483085251141,solid_phi0,0
inf,553,0.00372618116425449,7332.50663164346,6.78044379451848e-05,1,1,136.483085251141,solid_phi0,0
inf,554,0.00440337786358125,7332.28260180753,0.000111907913714182,1,1,136.483085251141,solid_phi0,0
inf,555,0.00477147437651126,7332.73361122572,4.15507350691735e-05,1,1,136.483085251141,solid_phi0,0
inf,556,0.00340002067050971,7332.52332186013,0.000123329309178355,1,1,136.483085251141,solid_phi0,0
inf,557,0.00218463607064134,7332.00786492486,4.57220916005863e-05,1,1,136.483085251141,solid_phi0,0
inf,558,0.00241238279664058,7332.43869986292,8.81447975199512e-05,1,1,136.483085251141,solid_phi0,0
inf,559,0.0028425104180223,7332.16259045971,8.94980149437341e-05,1,1,136.483085251141,solid_phi0,0
inf,560,0.00372344012343895,7332.63008805,5.70899768170818e-05,1,1,136.483085251141,solid_phi0,0
inf,561,0.00439907359741865,7332.41349556628,0.000123307174884735,1,1,136.483085251141,solid_phi0,0
inf,562,0.00477021548807333,7332.87148906578,2.9220354127224e-05,1,1,136.483085251141,solid_phi0,0
inf,563,0.00339673427436726,7332.66984609896,0.00010944253256584,1,1,136.483085251141,solid_phi0,0
inf,564,0.0048219063206394,7332.16894811414,6.24017545796107e-05,1,1,136.483085251141,solid_phi0,0
inf,565,0.00543114736929214,7332.62457258124,6.780682230767e-05,1,1,136.483085251141,solid_phi0,0
inf,566,0.00428085491711746,7332.38054890049,0.000114227065074024,1,1,136.483085251141,solid_phi0,0
inf,567,0.00523358161748109,7332.88718368662,2.79294303021649e-05,1,1,136.483085251141,solid_phi0,0
inf,568,0.00412987953874003,7332.70949359937,0.000105719435541718,1,1,136.483085251141,solid_phi0,0
inf,569,0.00262871351878598,7332.24657510002,7.0146998970122e-05,1,1,136.483085251141,solid_phi0,0
inf,570,0.00235645763854886,7332.70656693302,6.0269285954595e-05,1,1,136.483085251141,solid_phi0,0
inf,571,0.0030514400007694,7332.46584802211,0.000122730297112961,1,1,136.483085251141,solid_phi0,0
inf,572,0.00707643164932418,7332.95828171796,1.83157129584055e-05,1,1,136.483085251141,solid_phi0,0
inf,573,0.00804849197951787,7332.77235776862,9.33914724701168e-05,1,1,136.483085251141,solid_phi0,0
inf,574,0.0061514327546858,7332.30472343287,8.44017488057514e-05,1,1,136.483085251141,solid_phi0,0
inf,575,0.00380629490832752,7332.76696628714,4.43625689499072e-05,1,1,136.483085251141,solid_phi0,0
inf,576,0.00208668286937461,7332.52983216949,0.000123150260595839,1,1,136.483085251141,solid_phi0,0
inf,577,0.00204329564748185,7332.07466555464,5.95189522609729e-05,1,1,136.483085251141,solid_phi0,0
inf,578,0.00236223995483531,7332.52941221334,6.99031283772911e-05,1,1,136.483085251141,solid_phi0,0
inf,579,0.00346604560348163,7332.31150557902,0.00011628237330874,1,1,136.483085251141,solid_phi0,0
inf,580,0.00413808660103532,7332.81418375751,2.57315789420343e-05,1,1,136.483085251141,solid_phi0,0
inf,581,0.00297729277453607,7332.64692917687,0.000100964643339085,1,1,136.483085251141,solid_phi0,0
inf,582,0.00202460472944621,7332.19057916312,7.57922829075497e-05,1,1,136.483085251141,solid_phi0,0
inf,583,0.00235327471472457,7332.66692389494,5.21703951530395e-05,1,1,136.483085251141,solid_phi0,0
inf,584,0.00126711147050718,7332.4432128888,0.000130250638530338,1,1,136.483085251141,solid_phi0,0
inf,585,0.00200187719508049,7332.00353441014,5.34169498420667e-05,1,1,136.483085251141,solid_phi0,0
inf,586,0.00236526491523603,7332.46975044501,7.47445947607561e-05,1,1,136.483085251141,solid_phi0,0
inf,587,0.00348228294185748,7332.26548829235,0.000112541652548037,1,1,136.483085251141,solid_phi0,0
inf,588,0.0041488602298444,7332.77912862756,2.81101478367685e-05,1,1,136.483085251141,solid_phi0,0
inf,589,0.00298355233389247,7332.6243112338,0.000101564841823332,1,1,136.483085251141,solid_phi0,0
inf,590,0.00495593774964616,7332.18343667108,7.80250922471915e-05,1,1,136.483085251141,solid_phi0,0
inf,591,0.00624454864533211,7332.68286758909,4.61698824978374e-05,1,1,136.483085251141,solid_phi0,0
inf,592,0.00500304324418128,7332.48737124577,0.000120971865860131,1,1,136.483085251141,solid_phi0,0
inf,593,0.00320347712274382,7332.07262919439,6.50701185891389e-05,1,1,136.483085251141,solid_phi0,0
inf,594,0.00236744675160983,7332.55637660147,6.12804259164657e-05,1,1,136.483085251141,solid_phi0,0
inf,595,0.00348257627203841,7332.36700570938,0.000127704883794211,1,1,136.483085251141,solid_phi0,0
inf,596,0.0041493048750425,7332.89249746782,1.21301745944491e-05,1,1,136.483085251141,solid_phi0,0
inf,597,0.0029837126352612,7332.74642835071,8.49323402984936e-05,1,1,136.483085251141,solid_phi0,0
inf,598,0.00203691058596812,7332.31233001602,9.47763908367705e-05,1,1,136.483085251141,solid_phi0,0
inf,599,0.0113972424916528,7332.81094552309,2.72678450735642e-05,1,1,136.483085251141,solid_phi0,0
inf,600,0.0198226857188057,7332.63327244157,9.52578159876261e-05,1,1,136.483085251141,solid_phi0,0
inf,601,0.0189991648487076,7332.26491522177,9.86121712616139e-05,1,1,136.483085251141,solid_phi0,0
inf,602,0.0132247760463727,7332.79617277477,2.25777553185535e-05,1,1,136.483085251141,solid_phi0,0
inf,603,0.00813571055004859,7332.64224440338,9.0831014531445e-05,1,1,136.483085251141,solid_phi0,0
inf,604,0.0046408445096968,7332.24888414384,9.81725213082818e-05,1,1,136.483085251141,solid_phi0,0
inf,605,0.00241878953488686,7332.76095916473,2.49670951781855e-05,1,1,136.483085251141,solid_phi0,0
inf,606,0.0015939223811936,7332.58793387167,9.53227763035303e-05,1,1,136.483085251141,solid_phi0,0
inf,607,0.00200376191483431,7332.18950875538,9.33356557835108e-05,1,1,136.483085251141,solid_phi0,0
inf,608,0.00237408519565463,7332.69841284383,3.03106203350945e-05,1,1,136.483085251141,solid_phi0,0
inf,609,0.00166066309169988,7332.52776310577,0.000100507186297727,1,1,136.483085251141,solid_phi0,0
inf,610,0.00200993742343925,7332.13138591691,8.82239703912102e-05,1,1,136.483085251141,solid_phi0,0
inf,611,0.00237341898485732,7332.64406885857,3.51311230144535e-05,1,1,136.483085251141,solid_phi0,0
inf,612,0.00165581797729375,7332.47682435184,0.000105126942352207,1,1,136.483085251141,solid_phi0,0
inf,613,0.00201584046704184,7332.08419697122,8.39400527610223e-05,1,1,136.483085251141,solid_phi0,0
inf,614,0.00237304720902665,7332.60013396898,3.9166857508488e-05,1,1,136.483085251141,solid_phi0,0
inf,615,0.00166441599518541,7332.43639142652,0.000108887199463226,1,1,136.483085251141,solid_phi0,0
inf,616,0.00202151379975268,7332.04680844366,8.04606706763522e-05,1,1,136.483085251141,solid_phi0,0
inf,617,0.00237265473548853,7332.56563102469,4.23941162466246e-05,1,1,136.483085251141,solid_phi0,0
inf,618,0.001664870102558,7332.40473050163,0.000111888558480877,1,1,136.483085251141,solid_phi0,0
inf,619,0.00202708561939802,7332.01775064087,7.77176354334053e-05,1,1,136.483085251141,solid_phi0,0
inf,620,0.00237232419680622,7332.53888065173,4.4929659627102e-05,1,1,136.483085251141,solid_phi0,0
inf,621,0.00166588479015117,7332.38036901146,0.000114228040218767,1,1,136.483085251141,solid_phi0,0
inf,622,0.00203259675386347,7331.99551947936,7.55940868650828e-05,1,1,136.483085251141,solid_phi0,0
inf,623,0.00237202238955547,7332.51852388883,4.68780930030777e-05,1,1,136.483085251141,solid_phi0,0
inf,624,0.00166593842626672,7332.36197328736,0.000116014715516588,1,1,136.483085251141,solid_phi0,0
inf,625,0.00203808231896307,7331.97888674158,7.39703819014892e-05,1,1,136.483085251141,solid_phi0,0
inf,626,0.00237192520820406,7332.50334212648,4.83615145249194e-05,1,1,136.483085251141,solid_phi0,0
inf,627,0.00166603256225517,7332.34832771049,0.000117363670382509,1,1,136.483085251141,solid_phi0,0
inf,628,0.0020435649159809,7331.96666543323,7.27575376804346e-05,1,1,136.483085251141,solid_phi0,0
inf,629,0.00237180511057455,7332.49227436202,4.94571352160911e-05,1,1,136.483085251141,solid_phi0,0
inf,630,0.00166599369645881,7332.33853330182,0.000118346367094291,1,1,136.483085251141,solid_phi0,0
inf,631,0.00204905672790934,7331.95806546459,7.18903317691311e-05,1,1,136.483085251141,solid_phi0,0
inf,632,0.00237167595741938,7332.4846012143,5.0390215286078e-05,1,1,136.483085251141,solid_phi0,0
inf,633,0.00166573796744318,7332.33171049053,0.000118948933241159,1,1,136.483085251141,solid_phi0,0
inf,634,0.00204494294933555,7331.95277761252,7.12792757833203e-05,1,1,136.483085251141,solid_phi0,0
inf,635,0.00237146684979983,7332.47933512894,5.11338972594144e-05,1,1,136.483085251141,solid_phi0,0
inf,636,0.00166567664111794,7332.3269380136,0.000119550111273514,1,1,136.483085251141,solid_phi0,0
inf,637,0.00206359765122188,7331.94908066332,7.09295536867049e-05,1,1,136.483085251141,solid_phi0,0
inf,638,0.00237085903232481,7332.47599637806,5.18021355108145e-05,1,1,136.483085251141,solid_phi0,0
inf,639,0.00166509346972354,7332.32290939501,0.000120112653154814,1,1,136.483085251141,solid_phi0,0
inf,640,0.00208551493140996,7331.94582282291,7.06232917973004e-05,1,1,136.483085251141,solid_phi0,0
inf,641,0.00237008045645104,7332.47280698325,5.24887894076675e-05,1,1,136.483085251141,solid_phi0,0
inf,642,0.00166464333384797,7332.31864714745,0.000120709444673794,1,1,136.483085251141,solid_phi0,0
inf,643,0.00210780849010817,7331.94217362036,7.0125707826163e-05,1,1,136.483085251141,solid_phi0,0
inf,644,0.00240681366721174,7332.46888865338,5.32066007683518e-05,1,1,136.483085251141,solid_phi0,0
inf,645,0.00166452175374965,7332.31396561871,0.000121422415353289,1,1,136.483085251141,solid_phi0,0
inf,646,0.00213059270872606,7331.93747330645,6.93555831809967e-05,1,1,136.483085251141,solid_phi0,0
inf,647,0.00243251457651028,7332.46350705947,5.40492832309392e-05,1,1,136.483085251141,solid_phi0,0
inf,648,0.00166463334647315,7332.30802468866,0.000122346927246109,1,1,136.483085251141,solid_phi0,0
inf,649,0.00215395079400627,7331.93087041258,6.83528762619456e-05,1,1,136.483085251141,solid_phi0,0
inf,650,0.00245196074386311,7332.45601679198,5.51467803922012e-05,1,1,136.483085251141,solid_phi0,0
inf,651,0.00166473205988704,7332.29982989213,0.000123535198711,1,1,136.483085251141,solid_phi0,0
inf,652,0.00217801540148466,7331.922017635,6.70859929194911e-05,1,1,136.483085251141,solid_phi0,0
inf,653,0.00247100803402356,7332.44639206624,5.6496391701133e-05,1,1,136.483085251141,solid_phi0,0
inf,654,0.00166494889762603,7332.28979509987,0.00012494682172981,1,1,136.483085251141,solid_phi0,0
inf,655,0.00220296831195832,7331.91185536277,6.56476429383712e-05,1,1,136.483085251141,solid_phi0,0
inf,656,0.00249063303232822,7332.43631896377,5.79342012042572e-05,1,1,136.483085251141,solid_phi0,0
inf,657,0.00166528636828556,7332.2806363199,0.000126323575450282,1,1,136.483085251141,solid_phi0,0
inf,658,0.00222904601621032,7331.90439584852,6.42705233462326e-05,1,1,136.483085251141,solid_phi0,0
inf,659,0.00251111901711321,7332.42886260166,5.9428067785805e-05,1,1,136.483085251141,solid_phi0,0
inf,660,0.00166556287218389,7332.27166730019,0.000128043659094357,1,1,136.483085251141,solid_phi0,0
inf,661,0.00225565148691953,7331.89222596732,6.21688003150656e-05,1,1,136.483085251141,solid_phi0,0
inf,662,0.00253212736363873,7332.41316438427,6.15237100255461e-05,1,1,136.483085251141,solid_phi0,0
inf,663,0.00166609763068049,7332.2547352065,0.000130307555115672,1,1,136.483085251141,solid_phi0,0
inf,664,0.00228201519059779,7331.87384780011,5.94018394568518e-05,1,1,136.483085251141,solid_phi0,0
inf,665,0.00253957673491711,7332.39180888616,6.4033378574857e-05,1,1,136.483085251141,solid_phi0,0
inf,666,0.00336609847751179,7332.23400745574,0.000129415932922816,1,1,136.483085251141,solid_phi0,0
inf,667,0.00405018600891638,7332.79506743083,8.0999638113477e-06,1,1,136.483085251141,solid_phi0,0
inf,668,0.0029269597029622,7332.67848467967,7.75617857597943e-05,1,1,136.483085251141,solid_phi0,0
inf,669,0.00233020817488172,7332.27962292547,0.000103696730184177,1,1,136.483085251141,solid_phi0,0
inf,670,0.0025357644003321,7332.79043181284,2.09998664700839e-05,1,1,136.483085251141,solid_phi0,0
inf,671,0.0012867864257019,7332.60900546375,9.47701278800617e-05,1,1,136.483085251141,solid_phi0,0
inf,672,0.00234927914588334,7332.21270721066,9.18994917469274e-05,1,1,136.483085251141,solid_phi0,0
inf,673,0.00255403148363931,7332.70232924597,3.37878730388708e-05,1,1,136.483085251141,solid_phi0,0
inf,674,0.0017797481409102,7332.53116433363,0.000105019087995761,1,1,136.483085251141,solid_phi0,0
inf,675,0.00237856897513666,7332.12847154697,8.12022504059762e-05,1,1,136.483085251141,solid_phi0,0
inf,676,0.00255759669921929,7332.62367991709,4.28300242180102e-05,1,1,136.483085251141,solid_phi0,0
inf,677,0.00163057564834534,7332.45309500349,0.000114209672782417,1,1,136.483085251141,solid_phi0,0
inf,678,0.00239705510638666,7332.05412188171,7.27725720599537e-05,1,1,136.483085251141,solid_phi0,0
inf,679,0.00257233292946413,7332.54980558471,5.10863035256826e-05,1,1,136.483085251141,solid_phi0,0
inf,680,0.00167678723932063,7332.38258865526,0.000122025715439511,1,1,136.483085251141,solid_phi0,0
inf,681,0.0024165317104301,7331.98477528317,6.51455420961344e-05,1,1,136.483085251141,solid_phi0,0
inf,682,0.00259024949602449,7332.48255324951,5.83871761405952e-05,1,1,136.483085251141,solid_phi0,0
inf,683,0.00166378958959845,7332.31716640882,0.000129107084512192,1,1,136.483085251141,solid_phi0,0
inf,684,0.00243726433623703,7331.921970828,5.82745139221519e-05,1,1,136.483085251141,solid_phi0,0
inf,685,0.00260785259646035,7332.42368250082,6.46133533742654e-05,1,1,136.483085251141,solid_phi0,0
inf,686,0.00337275547559635,7332.26580239389,0.000127024439772416,1,1,136.483085251141,solid_phi0,0
inf,687,0.0040555808137358,7332.82214927214,9.52725103542384e-06,1,1,136.483085251141,solid_phi0,0
inf,688,0.00293926121987731,7332.70949227313,7.97786836301828e-05,1,1,136.483085251141,solid_phi0,0
inf,689,0.00247668065835027,7332.30622117892,0.000100447897825928,1,1,136.483085251141,solid_phi0,0
inf,690,0.00262527002360713,7332.81277651346,2.39891711507623e-05,1,1,136.483085251141,solid_phi0,0
inf,691,0.00152253575116679,7332.6278380924,9.84650532201981e-05,1,1,136.483085251141,solid_phi0,0
inf,692,0.00248533192448441,7332.22426069267,8.75203733137209e-05,1,1,136.483085251141,solid_phi0,0
inf,693,0.0026560148032676,7332.71139364717,3.83535248409395e-05,1,1,136.483085251141,solid_phi0,0
inf,694,0.00179067484379325,7332.53478756515,0.000110118666829639,1,1,136.483085251141,solid_phi0,0
inf,695,0.00250638009425186,7332.12558654198,7.54803092701817e-05,1,1,136.483085251141,solid_phi0,0
inf,696,0.00267155176105072,7332.61966132627,4.91471358072815e-05,1,1,136.483085251141,solid_phi0,0
inf,697,0.00164021928114988,7332.44209536016,0.00012098441365449,1,1,136.483085251141,solid_phi0,0
inf,698,0.00252612221352821,7332.03767781724,6.53335427032165e-05,1,1,136.483085251141,solid_phi0,0
inf,699,0.00268767193442898,7332.5343613189,5.90448208244165e-05,1,1,136.483085251141,solid_phi0,0
inf,700,0.0016892437605851,7332.36117740057,0.000129879202586558,1,1,136.483085251141,solid_phi0,0
inf,701,0.00339103205837233,7331.96292320951,5.7744808744209e-05,1,1,136.483085251141,solid_phi0,0
inf,702,0.00371878880831111,7332.47398245412,6.48254817570137e-05,1,1,136.483085251141,solid_phi0,0
inf,703,0.00337788761283098,7332.3147982021,0.00012627522905051,1,1,136.483085251141,solid_phi0,0
inf,704,0.00407151960064411,7332.86788229524,1.11363018310273e-05,1,1,136.483085251141,solid_phi0,0
inf,705,0.00294811459261501,7332.74481868494,8.16902665610186e-05,1,1,136.483085251141,solid_phi0,0
inf,706,0.00465070377938171,7332.33478534486,9.86072902771085e-05,1,1,136.483085251141,solid_phi0,0
inf,707,0.00695573763940367,7332.84914441426,2.30813819427356e-05,1,1,136.483085251141,solid_phi0,0
inf,708,0.00611599374230967,7332.68090246927,9.57945835514673e-05,1,1,136.483085251141,solid_phi0,0
inf,709,0.00411231020771995,7332.28967909684,8.99600002097767e-05,1,1,136.483085251141,solid_phi0,0
inf,710,0.0025950450031994,7332.78499067049,3.41547138292819e-05,1,1,136.483085251141,solid_phi0,0
inf,711,0.00179283691052867,7332.61935164359,0.000105481636530347,1,1,136.483085251141,solid_phi0,0
inf,712,0.00255198154041814,7332.21517003097,7.80815456518091e-05,1,1,136.483085251141,solid_phi0,0
inf,713,0.00249908644659913,7332.71151166357,4.43805097060102e-05,1,1,136.483085251141,solid_phi0,0
inf,714,0.00165647083102805,7332.54733267097,0.000116130886408272,1,1,136.483085251141,solid_phi0,0
inf,715,0.00246544101161106,7332.14879943917,6.84343267072229e-05,1,1,136.483085251141,solid_phi0,0
inf,716,0.00245302181804485,7332.64941814399,5.38318313334507e-05,1,1,136.483085251141,solid_phi0,0
inf,717,0.00168882816952254,7332.4901870482,0.000125058433673941,1,1,136.483085251141,solid_phi0,0
inf,718,0.00242277270325786,7332.09455715224,6.0387155881747e-05,1,1,136.483085251141,solid_phi0,0
inf,719,0.00242115850844937,7332.60259381306,6.16896118932342e-05,1,1,136.483085251141,solid_phi0,0
inf,720,0.00337280531126016,7332.44468037641,0.000127976500179816,1,1,136.483085251141,solid_phi0,0
inf,721,0.00406713664850356,7332.99766813349,8.51762553355506e-06,1,1,136.483085251141,solid_phi0,0
inf,722,0.00294112454864726,7332.88079180516,7.95824651439458e-05,1,1,136.483085251141,solid_phi0,0
inf,723,0.00238794670025499,7332.47258355556,9.87455566505702e-05,1,1,136.483085251141,solid_phi0,0
inf,724,0.0023588822466083,7332.98120348938,2.452681727938e-05,1,1,136.483085251141,solid_phi0,0
inf,725,0.00139917247314214,7332.80244305557,9.96008113921532e-05,1,1,136.483085251141,solid_phi0,0
inf,726,0.00234166313812922,7332.39949945381,8.48532688031423e-05,1,1,136.483085251141,solid_phi0,0
inf,727,0.00235486385286654,7332.89135753952,3.95376505486489e-05,1,1,136.483085251141,solid_phi0,0
inf,728,0.00178469745320631,7332.72350037091,0.000111480048785917,1,1,136.483085251141,solid_phi0,0
