iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
1,70834.54948,266.1476084,0.4997098425,1,1,0.4642314145,0.4999892004,1,30,1.56786,0,145.4884435,362.8049587,622.5262751,640.7158401,0.160402862,0.2356677455,0.3655644481,0.4311489886
2,54.19234462,7.361544988,0.3938349903,1,1,0.7815492081,0.9988400835,1,30,4.62693,0,0.160402862,0.2356677455,0.3655644481,0.4311489886,31.2643409,35.31442952,108.8748059,112.9957421
3,28501.92654,168.825136,0.4151093718,1,1,0.7327287757,0.9988617152,1,30,3.34744,0,31.2643409,35.31442952,108.8748059,112.9957421,0.2862996606,0.4942886288,0.9866000652,1.414623247
4,186.6973939,13.66372548,0.4578263019,1,1,0.7577393823,0.9989995525,1,30,6.4053,0,0.2862996606,0.4942886288,0.9866000652,1.414623247,41.72327812,44.35164211,243.9228576,245.6217784
5,19631.57669,140.1127285,0.3867590565,1,1,0.7562017283,0.9988263443,1,30,1.43506,0,41.72327812,44.35164211,243.9228576,245.6217784,0.6474114707,1.218318393,1.782678883,2.654971217
6,913.9364533,30.23138193,0.4893136157,1,1,0.7938828678,0.9989995389,1,30,3.94995,0,0.6474114707,1.218318393,1.782678883,2.654971217,32.66665174,124.28018,172.0767639,216.2290147
7,155760.3138,394.6648119,0.4266376106,1,1,0.8129262026,0.9989998205,1,30,2.05596,0,32.66665174,124.28018,172.0767639,216.2290147,0.1406572439,0.2853743695,0.7364221253,168.6212568
8,42.03799467,6.483671388,0.462254908,1,1,0.8795778064,0.9989994659,1,30,2.53501,0,0.1406572439,0.2853743695,0.7364221253,168.6212568,7.488907822,7.593711169,47.26637529,47.54681702
9,1736.768043,41.6745491,0.3423298265,1,1,0.8174711487,0.9988874046,1,30,2.53298,0,7.488907822,7.593711169,47.26637529,47.54681702,0.1881854925,0.548739106,0.90261766,310.3609889
10,57.03131335,7.551907927,0.4821012252,1,1,0.8430602432,0.9989997558,1,30,2.0971,0,0.1881854925,0.548739106,0.90261766,310.3609889,2.105858818,2.295615145,13.13223181,13.59185429
11,314.8130076,17.74297065,0.3526505554,1,1,0.8436271379,0.9988826503,1,30,4.62777,0,2.105858818,2.295615145,13.13223181,13.59185429,7.431498781,41.3986154,55.95141525,306.199187
12,2383.292862,48.81898055,0.496404161,1,1,0.7355720763,0.9989646411,1,30,4.53527,0,7.431498781,41.3986154,55.95141525,306.199187,0.594777446,1.993660491,3.002169463,99.11711918
13,174.0802689,13.19394819,0.4048540006,1,1,0.6726091947,0.9989991239,1,30,2.6257,0,0.594777446,1.993660491,3.002169463,99.11711918,15.93954119,63.87794887,108.917406,186.6115311
14,5832.815917,76.37287422,0.3501559022,1,1,0.6055175295,0.998882442,1,30,4.29757,0,15.93954119,63.87794887,108.917406,186.6115311,78.62032635,230.1872375,478.1152912,527.7847229
15,83712.33013,289.3308316,0.4153851428,1,1,0.4277081784,0.9978987751,1,30,5.82968,0,78.62032635,230.1872375,478.1152912,527.7847229,0.269211851,0.552747222,0.705889567,35.49274483
16,141.1216535,11.87946352,0.3796659657,1,1,0.564523804,0.9989998626,1,30,1.90569,0,0.269211851,0.552747222,0.705889567,35.49274483,5.395896984,14.65244476,14.65777551,14.84769717
17,1170.978952,34.21956972,0.4952304794,1,1,0.6756681749,0.9922708962,1,30,38.736,0,5.395896984,14.65244476,14.65777551,14.84769717,49.9133,65.36855921,169.7671736,265.5617724
18,22370.20493,149.566724,0.3793933451,1,1,0.6912177619,0.9987767112,1,30,4.14933,0,49.9133,65.36855921,169.7671736,265.5617724,79.75840187,213.5643104,285.172796,605.2781824
19,190176.9886,436.092867,0.4577680309,1,1,0.3497929934,0.9989749645,1,30,1.34883,0,79.75840187,213.5643104,285.172796,605.2781824,17.1282822,105.9399106,106.0127687,250.1155638
20,10885.96531,104.3358295,0.498386257,1,1,0.7205255663,0.9989681082,1,30,12.1186,0,17.1282822,105.9399106,106.0127687,250.1155638,37.26846654,66.63792942,174.3558326,248.2441611
21,20566.07871,143.4087818,0.3648224082,1,1,0.6302755373,0.9988994017,1,30,2.826,0,37.26846654,66.63792942,174.3558326,248.2441611,6.094673831,15.98629951,23.65118915,87.94126485
22,75330.06194,274.4632251,0.382902651,1,1,0.5151841758,0.9989998611,1,30,13.7407,0,6.094673831,15.98629951,23.65118915,87.94126485,12.44251883,51.10741149,59.0336996,104.7982211
23,6603.464177,81.26170178,0.4975690626,1,1,0.5857151822,0.9975338227,1,30,16.0487,0,12.44251883,51.10741149,59.0336996,104.7982211,23.16754432,115.2445096,123.5994039,203.1764936
24,12049.41759,109.7698391,0.474885184,1,1,0.5651499896,0.9986849088,1,30,4.649,0,23.16754432,115.2445096,123.5994039,203.1764936,1.320060224,1.798764147,6.975440641,54.40507229
25,4113.219458,64.13438593,0.3784539365,1,1,0.7161681065,0.998999794,1,30,1.7442,0,1.320060224,1.798764147,6.975440641,54.40507229,32.98641114,126.8899115,234.9671425,249.0279402
26,12553.56517,112.0426935,0.4331580173,1,1,0.7569622713,0.9938231436,1,30,25.0561,0,32.98641114,126.8899115,234.9671425,249.0279402,1.566290321,4.341347871,5.284430969,5.813311479
27,973.4936906,31.20086041,0.4971529614,1,1,0.9444566438,0.9989668707,1,30,3.20659,0,1.566290321,4.341347871,5.284430969,5.813311479,0.05014941899,0.1140678632,0.1188259673,294.064756
28,4.803658108,2.191724916,0.3885680609,1,1,0.9313947959,0.9987316097,1,30,1.4298,0,0.05014941899,0.1140678632,0.1188259673,294.064756,1.18533646,3.434500998,4.190425327,6.27888798
29,2639.343794,51.37454422,0.49989542,1,1,0.9344560207,0.998999175,1,30,6.45939,0,1.18533646,3.434500998,4.190425327,6.27888798,0.0251653187,0.05704505009,0.05842640521,321.8988624
30,1.856742875,1.362623527,0.3908152362,1,1,0.9307030655,0.9989990415,1,30,2.06707,0,0.0251653187,0.05704505009,0.05842640521,321.8988624,1.246961091,3.465391504,4.23208947,6.410058606
31,2918.471329,54.02287783,0.4998719851,1,1,0.9334171161,0.998999201,1,30,2.31452,0,1.246961091,3.465391504,4.23208947,6.410058606,0.02456419266,0.05536074314,0.05781364059,346.7399793
32,1.769713479,1.330305784,0.3974388997,1,1,0.9316335594,0.9989991515,1,30,3.50949,0,0.02456419266,0.05536074314,0.05781364059,346.7399793,1.373164682,3.646907629,4.483248402,6.242176037
33,3598.734436,59.98945271,0.4998576065,1,1,0.9355694205,0.998999172,1,30,3.74645,0,1.373164682,3.646907629,4.483248402,6.242176037,0.02399398648,0.05442816523,0.05714120329,372.1204566
34,1.688721458,1.29950816,0.4049860641,1,1,0.9343589519,0.9989991715,1,30,1.43124,0,0.02399398648,0.05442816523,0.05714120329,372.1204566,1.479671638,3.79578763,4.532555644,5.968647492
35,4265.643679,65.31189539,0.4998664035,1,1,0.9399315964,0.9989992143,1,30,2.22271,0,1.479671638,3.79578763,4.532555644,5.968647492,0.02344646433,0.05372096525,0.05648300682,396.4269056
36,1.611939383,1.269621748,0.413099476,1,1,0.9393550773,0.9989991572,1,30,1.10256,0,0.02344646433,0.05372096525,0.05648300682,396.4269056,1.773007657,4.437027572,5.091330144,6.612226445
37,6128.228583,78.28300315,0.4998775412,1,1,0.9453591286,0.9989990912,1,30,1.92036,0,1.773007657,4.437027572,5.091330144,6.612226445,0.02291232818,0.05310399068,0.05585338906,439.5983022
38,1.53947219,1.240754686,0.4222448072,1,1,0.9451033854,0.998999091,1,30,1.11567,0,0.02291232818,0.05310399068,0.05585338906,439.5983022,1.922125957,4.720515777,5.321174237,6.829580413
39,7207.874084,84.89919955,0.4998784286,1,1,0.9519497795,0.9989990018,1,30,1.88814,0,1.922125957,4.720515777,5.321174237,6.829580413,0.02237498284,0.05246140322,0.05524063635,466.5388695
40,1.467367953,1.211349641,0.4316840101,1,1,0.9509444139,0.9989989888,1,30,1.09612,0,0.02237498284,0.05246140322,0.05524063635,466.5388695,2.094701067,5.032467986,5.557098169,7.091584979
41,8569.436465,92.57125075,0.4999243514,1,1,0.9584832841,0.9989989938,1,30,1.88317,0,2.094701067,5.032467986,5.557098169,7.091584979,0.02189414415,0.05197358457,0.05464999541,502.9262645
42,1.404063477,1.184931845,0.4397507418,1,1,0.9571367451,0.9989986909,1,30,1.10653,0,0.02189414415,0.05197358457,0.05464999541,502.9262645,2.63756148,6.210764765,6.717774375,8.529925092
43,13577.61675,116.523031,0.4999464191,1,1,0.9635483486,0.9989991911,1,30,2.05831,0,2.63756148,6.210764765,6.717774375,8.529925092,0.02142798042,0.0515002163,0.05409698759,545.1707629
44,1.344342957,1.159458045,0.4483349134,1,1,0.9629095732,0.9989982395,1,30,1.12273,0,0.02142798042,0.0515002163,0.05409698759,545.1707629,2.93070641,6.755469638,7.005552765,8.929210535
45,16756.2833,129.4460633,0.4999482913,1,1,0.9687473604,0.9989990547,1,30,1.9338,0,2.93070641,6.755469638,7.005552765,8.929210535,0.02102220297,0.05113744467,0.05364906738,587.9735341
46,1.291320361,1.136362777,0.4568696801,1,1,0.9679846263,0.9989970565,1,30,1.16931,0,0.02102220297,0.05113744467,0.05364906738,587.9735341,3.286151116,7.409392311,7.418055918,9.522140076
47,21045.18736,145.0695949,0.499650912,1,1,0.9735141271,0.998999078,1,30,3.33822,0,3.286151116,7.409392311,7.418055918,9.522140076,0.020819554,0.05125938209,0.05362743278,632.2329981
48,1.258870499,1.121993983,0.4641396591,1,1,0.9723077315,0.998991251,1,30,1.1011,0,0.020819554,0.05125938209,0.05362743278,632.2329981,4.46154305,9.48103078,9.893933656,12.39087133
49,38705.66079,196.7375429,0.4982092607,1,1,0.977036648,0.9989990636,1,30,3.02762,0,4.46154305,9.48103078,9.893933656,12.39087133,0.02169375207,0.05404563272,0.0564010613,702.4956453
50,1.315391244,1.146905072,0.4710945567,1,1,0.9766383841,0.9989514692,1,30,1.11994,0,0.02169375207,0.05404563272,0.0564010613,702.4956453,6.363115069,12.77621691,13.9179723,17.13418392
51,78834.61325,280.7750225,0.4955118859,1,1,0.9780078634,0.9989992007,1,30,2.73892,0,6.363115069,12.77621691,13.9179723,17.13418392,0.09499712784,0.2412009414,0.2465424499,726.2839694
52,9.54491503,3.08948459,0.4739604676,1,1,0.9800301107,0.9987209727,1,30,1.46043,0,0.09499712784,0.2412009414,0.2465424499,726.2839694,7.665231223,14.63441153,16.8567344,20.73688481
53,115397.8996,339.7026636,0.4959062519,1,1,0.9810670541,0.9989992034,1,30,2.01859,0,7.665231223,14.63441153,16.8567344,20.73688481,0.054793234,0.1392678906,0.1420351342,733.274936
54,4.572573158,2.138357584,0.4744011275,1,1,0.9811625406,0.9987214632,1,30,1.51647,0,0.054793234,0.1392678906,0.1420351342,733.274936,8.886186688,16.76234232,19.6719896,24.14121775
55,154746.9179,393.3788478,0.4956676985,1,1,0.9810118399,0.9989989584,1,30,1.79606,0,8.886186688,16.76234232,19.6719896,24.14121775,0.05371440496,0.1366186419,0.1391872211,732.8906154
56,4.453322076,2.110289572,0.4747892801,1,1,0.9812854039,0.9987211749,1,30,1.49098,0,0.05371440496,0.1366186419,0.1391872211,732.8906154,9.248568201,17.2182186,20.47441386,25.00544833
57,167770.527,409.5980065,0.4955894189,1,1,0.981105893,0.9989984253,1,30,1.78577,0,9.248568201,17.2182186,20.47441386,25.00544833,0.06134068479,0.1561893329,0.1589256319,732.9314064
58,5.319904451,2.306491806,0.4749026001,1,1,0.9812356842,0.998721907,1,30,1.64201,0,0.06134068479,0.1561893329,0.1589256319,732.9314064,9.301720447,17.20021472,20.53489915,25.11131205
59,169844.5405,412.1219971,0.4958373078,1,1,0.9814777382,0.9989990243,1,30,1.80247,0,9.301720447,17.20021472,20.53489915,25.11131205,0.05703749999,0.1453140602,0.1477482125,742.0986371
60,4.827512424,2.197160082,0.4750553532,1,1,0.9815149496,0.9987222522,1,30,1.77981,0,0.05703749999,0.1453140602,0.1477482125,742.0986371,9.365395332,17.31967272,20.69167284,25.30624497
61,172109.7748,414.8611513,0.4957993152,1,1,0.9812767066,0.9987222508,1,30,1.70584,0,9.365395332,17.31967272,20.69167284,25.30624497,0.06952854247,0.1773499213,0.180025333,742.2343127
