iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
1,40758.61361,201.8876262,0.4999403718,1,1,0.09255278219,0.09999706253,0.5,30,0.545274,0,145.5692015,363.0493408,622.5580917,641.2279464,177.7003894,397.0691127,643.2466961,674.2419506
2,52526.08177,229.1856928,0.4998558096,1,1,0.07984876331,0.09999576523,0.5,30,0.405694,0,177.7003894,397.0691127,643.2466961,674.2419506,206.6888016,425.2034471,653.2775728,672.7309963
3,64718.68809,254.3986794,0.4998260835,1,1,0.07078484605,0.09999408848,0.5,30,0.45097,0,206.6888016,425.2034471,653.2775728,672.7309963,233.0185353,415.8005197,622.1877048,731.5656264
4,79516.11192,281.9860137,0.4997873764,1,1,0.06846335962,0.09999265058,0.5,30,0.595135,0,233.0185353,415.8005197,622.1877048,731.5656264,258.8811216,346.9837444,632.1354644,634.8450806
5,90250.33065,300.416928,0.4997717695,1,1,0.05881246957,0.09999273986,0.5,30,0.544359,0,258.8811216,346.9837444,632.1354644,634.8450806,281.92807,313.0556805,620.8589748,636.9989424
6,103747.5747,322.0987034,0.4997727084,1,1,0.05641945807,0.09998950369,0.5,30,0.388494,0,281.92807,313.0556805,620.8589748,636.9989424,297.9893737,309.3691491,601.3133786,622.0629154
7,111285.702,333.5951169,0.4998006982,1,1,0.05146543623,0.09999476263,0.5,30,0.372022,0,297.9893737,309.3691491,601.3133786,622.0629154,309.4241797,313.9276173,564.6291028,633.4962981
8,117880.3139,343.3370267,0.4998001052,1,1,0.04953208113,0.09999246267,0.5,30,0.353524,0,309.4241797,313.9276173,564.6291028,633.4962981,315.5538172,317.0624304,601.1877244,629.7342136
9,119564.2386,345.7806221,0.4998161723,1,1,0.04916044158,0.09999498517,0.5,30,0.379326,0,315.5538172,317.0624304,601.1877244,629.7342136,319.9698947,322.1627638,570.8198007,635.9168955
10,125391.4641,354.1065716,0.4998115858,1,1,0.04746049732,0.09999312806,0.5,30,0.539411,0,319.9698947,322.1627638,570.8198007,635.9168955,321.680148,324.2096406,612.7993302,630.8961868
