outer,omega1,omega2,gap12,volume,volErr,Mnd,gray,mid,move,stage,moveChanged,descent,beta,betaStallRel,betaStallFires,prodStageShadow,prodMoveShadow,prodTol,prodStopRaw,prodSettled,prodStopAdmit,exA,exB,exE,exNA,exNB,exDecl,exAmp,exCos,exNet,exMedcos,exMednet,exTol,exStageStart,cosT,net_ratio,cosT_unsat,net_ratio_unsat,boundFrac,revFrac,maxAbs,ratio,l2,rms,stepNorm,path_W,net_W,nInner,cumInner,innerConv,multN,multJ,degen,tOuter
85,149.44732375482337,149.85781512069391,0.0027467294532752908,0.49998711672476503,-1.2883275234965019e-05,58.82090088438283,0.65557500000000002,0.28289999999999998,0.040000000000000001,1,0,0,22360.378037660012,0.0092435685917416389,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.42661983552001159,0.97797874899909543,0.97067700195714435,0.93048074638166511,0.95400000203347779,0.25,1,0.97797874899909543,0.97067700195714435,0.97797874899909543,0.97067700195714446,0,0.14695,0.013095128517811916,0.3273782129452979,0.42661983552001159,0.0015083288934244485,0.0015083288934244485,0.015030556333751435,0.01458981535979381,26,1673,1,2,1,1,15.3239465
86,149.50330353698018,149.97427312936364,0.0031502286654619539,0.4999788644131184,-2.1135586881604329e-05,58.71350965340875,0.65439999999999998,0.28284999999999999,0.040000000000000001,1,0,0,22365.419318268425,0.0091225494764151285,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37050370761169166,0.98027196157290586,0.97078738168223644,0.93869259119130111,0.95593628585383805,0.25,1,0.98027196157290586,0.97078738168223644,0.98027196157290586,0.97078738168223666,0,0.29270000000000002,0.013818030297840818,0.34545075744602044,0.37050370761169166,0.0013099284205349252,0.0013099284205349254,0.014666299226399096,0.014237858224964189,22,1695,1,2,1,1,12.874500791666666
87,149.5509930916997,150.01058978053558,0.0030731771105931604,0.49999347668667532,-6.5233133246800357e-06,58.600379801605662,0.65327500000000005,0.28297499999999998,0.040000000000000001,1,0,0,22389.173756360851,0.0089080523080402943,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.39025423413253874,0.98792865759132831,0.97232801508819777,0.94734764039468566,0.95895383970777992,0.25,1,0.98792865759132831,0.97232801508819777,0.98792865759132831,0.97232801508819777,0,0.116275,0.011616815282098727,0.29042038205246817,0.39025423413253874,0.0013797570767094037,0.0013797570767094028,0.014467218170837718,0.014066881527898546,24,1719,1,2,1,1,14.179967041666666
88,149.60420953104031,150.13037677056209,0.0035170617268801664,0.49998974945710289,-1.0250542897105586e-05,58.497516129107986,0.65234999999999999,0.28297499999999998,0.040000000000000001,1,0,0,22392.3680356798,0.0087426540306064573,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.32015992331363219,0.8960104680493115,0.96720237640625206,0.94734764039468566,0.96067121278852385,0.25,1,0.8960104680493115,0.96720237640625206,0.8960104680493115,0.96720237640625206,0,0.264625,0.011473623659579553,0.28684059148948882,0.32015992331363219,0.0011319362641961717,0.0011319362641961706,0.013719966574833183,0.013269984275393,16,1735,1,2,1,1,10.098709291666667
89,149.63004250259462,149.85334925446256,0.0014923924910605134,0.49998394183952549,-1.6058160474508032e-05,58.349465239778851,0.65107499999999996,0.28287499999999999,0.040000000000000001,1,0,0,22424.719702984654,0.0084236545382720806,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.50999220907206955,0.78321861278609617,0.96577284397328267,0.94734764039468566,0.96211860433772967,0.25,1,0.78321861278609617,0.96577284397328267,0.78321861278609617,0.96577284397328267,0,0.41702499999999998,0.0093440253208396558,0.23360063302099138,0.50999220907206955,0.0018030947469358392,0.0018030947469358392,0.014257213007038957,0.013769229152940892,33,1768,1,2,1,1,18.427744166666667
90,149.71533439454313,150.14726753830001,0.0028850294160156676,0.49999274181885123,-7.2581811487726355e-06,58.245991572280396,0.64980000000000004,0.28317500000000001,0.040000000000000001,1,0,0,22435.593780600575,0.0082122723272072505,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37879987648204899,0.9252414465075175,0.96562489740473445,0.94734764039468566,0.96391278204245523,0.25,1,0.9252414465075175,0.96562489740473445,0.9252414465075175,0.96562489740473434,0,0.27402500000000002,0.010626446600057364,0.26566116500143411,0.37879987648204899,0.0013392598068654171,0.0013392598068654169,0.014019472350819915,0.013537551550428991,23,1791,1,2,1,1,13.819881791666667
91,149.75839135131272,150.20606407792877,0.0029892997819792881,0.49998521341885827,-1.47865811417347e-05,58.115075364831881,0.64862500000000001,0.28360000000000002,0.040000000000000001,1,0,0,22440.652049237302,0.0080341768131633132,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.43105195503696014,0.96429632076937655,0.96655559848470962,0.954522871064309,0.96504047771341983,0.25,1,0.96429632076937655,0.96655559848470962,0.96429632076937655,0.96655559848470951,0,0.30969999999999998,0.012988408145197038,0.32471020362992598,0.43105195503696014,0.0015239988022517665,0.0015239988022517663,0.014219527456391816,0.013743963870782552,27,1818,1,2,1,1,15.553001708333333
92,149.81697794006536,150.25515962154574,0.0029247798714487658,0.49999377742445622,-6.2225755437794739e-06,58.014098360087139,0.64762500000000001,0.28410000000000002,0.040000000000000001,1,0,0,22465.444331276973,0.0077501042703827412,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37793347569324487,0.96547493571673193,0.96943852675479814,0.95871805072075922,0.96532812565981774,0.25,1,0.96547493571673193,0.96943852675479814,0.96547493571673193,0.96943852675479791,0,0.20622499999999999,0.0094177546448237538,0.23544386612059384,0.37793347569324487,0.0013361966175004733,0.0013361966175004724,0.014195554661574329,0.013761717597583824,24,1842,1,2,1,1,14.037444375
93,149.85408197946066,150.45738386547842,0.0040259289440006743,0.49999451180979387,-5.4881902061265642e-06,57.893692413384024,0.64685000000000004,0.28437499999999999,0.040000000000000001,1,0,0,22478.995017451107,0.007607148412547453,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37723337635406085,0.93449055807163772,0.96893238469433907,0.95871805072075922,0.96553742714315782,0.25,1,0.93449055807163772,0.96893238469433907,0.93449055807163772,0.96893238469433907,0,0.32082500000000003,0.012603795278496421,0.31509488196241053,0.37723337635406085,0.0013337213925492671,0.001333721392549268,0.014040490849913356,0.013604286281485595,22,1864,1,2,1,1,13.803094833333333
94,149.9046136775809,150.25805768265835,0.0023577927083528369,0.49999587799738821,-4.1220026117949615e-06,57.783873627807701,0.64457500000000001,0.284275,0.040000000000000001,1,0,0,22490.399682639523,0.007434905268976005,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37482374651863903,0.92569969628676074,0.9673566887589079,0.95044438783231633,0.96562666983030554,0.25,1,0.92569969628676074,0.9673566887589079,0.92569969628676074,0.9673566887589079,0,0.175425,0.0079480430210694484,0.19870107552673621,0.37482374651863903,0.0013252020645653862,0.0013252020645653866,0.013991424085533097,0.013534697674402928,23,1887,1,2,1,1,13.953894125
95,149.95118623228322,150.28115004126624,0.0022004748163304993,0.49999244481118638,-7.5551888136238254e-06,57.671311626786427,0.64295000000000002,0.28432499999999999,0.040000000000000001,1,0,0,22501.69145777341,0.0072980702603836689,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.38072621916700333,0.88433621096290971,0.96470170514677789,0.95044438783231633,0.96562666983030554,0.25,1,0.88433621096290971,0.96470170514677789,0.88433621096290971,0.96470170514677789,0,0.21729999999999999,0.0080175131598906688,0.20043782899726673,0.38072621916700333,0.0013460704567425188,0.001346070456742519,0.013829165648851166,0.013341019682203968,23,1910,1,2,1,1,14.136649416666666
96,149.98701850130456,150.30428139923774,0.0021152690486371437,0.49999454086414152,-5.4591358584765715e-06,57.564709742315458,0.641625,0.28397499999999998,0.040000000000000001,1,0,0,22516.943701985427,0.007069753737093688,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37505750918931213,0.86860594732914609,0.96238170107779741,0.95044438783231633,0.96562666983030554,0.25,1,0.86860594732914609,0.96238170107779741,0.86860594732914609,0.96238170107779741,0,0.28060000000000002,0.0078296649748084268,0.19574162437021067,0.37505750918931213,0.0013260285404134923,0.001326028540413493,0.013845265768729737,0.013324430422384322,23,1933,1,2,1,1,13.649578291666666
97,150.04299390372455,150.38182817669855,0.0022582478805469007,0.49999570280123734,-4.2971987626594377e-06,57.452439122233876,0.64052500000000001,0.28402500000000003,0.040000000000000001,1,0,0,22530.655403754237,0.0069989797982092893,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.36956244035642477,0.88474721932455058,0.96022216565419027,0.9388798576171653,0.96562666983030554,0.25,1,0.88474721932455058,0.96022216565419027,0.88474721932455058,0.96022216565419027,0,0.39655000000000001,0.0071557162796412437,0.17889290699103108,0.36956244035642477,0.0013066005382393849,0.0013066005382393845,0.013772109230259717,0.01322428455070605,23,1956,1,2,1,1,13.794259875
98,150.08315651358404,150.40323631319137,0.0021326830208182436,0.49999222762824691,-7.7723717530897574e-06,57.340170775583701,0.63942500000000002,0.28437499999999999,0.040000000000000001,1,0,0,22542.078187264186,0.0068372253715351938,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37491994830294129,0.88332284334754885,0.965193369781153,0.93009512717919929,0.96562666983030554,0.25,1,0.88332284334754885,0.965193369781153,0.88332284334754885,0.96519336978115289,0,0.26205000000000001,0.0078327199922875318,0.19581799980718828,0.37491994830294129,0.001325542189235598,0.0013255421892355975,0.013965715155299142,0.013479615672146898,23,1979,1,2,1,1,13.812268375
99,150.12676713570806,150.43546458446792,0.0020562452296119128,0.49998012234100625,-1.9877658993749936e-05,57.182719634517063,0.63795000000000002,0.28432499999999999,0.040000000000000001,1,0,0,22567.223368111077,0.0068433637282142362,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.50157636531273631,0.89527452793010709,0.96636827312835283,0.92547057139713917,0.96570064311457959,0.25,1,0.89527452793010709,0.96636827312835283,0.89527452793010709,0.96636827312835272,0,0.23050000000000001,0.010488462442012738,0.26221156105031845,0.50157636531273631,0.0017733402459776842,0.0017733402459776837,0.013935960654340988,0.013467270231920171,35,2014,1,2,1,1,19.566972541666665
100,150.19924481078465,150.50688514316735,0.0020482149079395001,0.49997989820658667,-2.0101793413329627e-05,57.03380777363666,0.63660000000000005,0.28412500000000002,0.040000000000000001,1,0,0,22586.193249863092,0.0067175590422246575,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.49273037605910042,0.94035058408176253,0.96603995507339779,0.92547057139713917,0.96590639952334023,0.25,1,0.94035058408176253,0.96603995507339779,0.94035058408176253,0.96603995507339768,0,0.20269999999999999,0.010789666483947332,0.26974166209868328,0.49273037605910042,0.001742064951039938,0.001742064951039938,0.014338765798515509,0.013851820667805895,35,2049,1,2,1,1,19.654231750000001
101,150.25958198024875,150.53994236096361,0.0018658402813319821,0.4999796043045846,-2.0395695415398318e-05,56.891940787181447,0.63517500000000005,0.28442499999999998,0.040000000000000001,1,0,0,22603.434878103926,0.0066731845085540838,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.49215158754036065,0.94575357131713311,0.96652990754862333,0.92547057139713917,0.96620411410087526,0.25,1,0.94575357131713311,0.96652990754862333,0.94575357131713311,0.96652990754862367,0,0.36559999999999998,0.010186488408113519,0.25466221020283797,0.49215158754036065,0.0017400186246075689,0.0017400186246075684,0.014554785620871313,0.014067635600530783,35,2084,1,2,1,1,19.468397249999999
102,150.31307852675641,150.58571772434331,0.0018138088864859939,0.49999016699062249,-9.8330093775134131e-06,56.785787413957308,0.63407500000000006,0.28439999999999999,0.040000000000000001,1,0,0,22614.059011389883,0.0067337931195957162,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.39063717150814026,0.92397445833357961,0.9660289589983927,0.92547057139713917,0.96620411410087526,0.25,1,0.92397445833357961,0.9660289589983927,0.92397445833357961,0.9660289589983927,0,0.25390000000000001,0.0076531330507222297,0.19132832626805574,0.39063717150814026,0.0013811109647846919,0.0013811109647846919,0.014599699968155532,0.014103732961926156,27,2111,1,2,1,1,15.262114083333334
103,150.3559027385578,150.67771892822378,0.0021403628577559872,0.49998208061396854,-1.7919386031461926e-05,56.662061084112572,0.63327500000000003,0.28460000000000002,0.040000000000000001,1,0,0,22629.51293760625,0.006671593096734308,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.42012651139716661,0.91225962795608107,0.96760223616288021,0.92547057139713917,0.96644909033848814,0.25,1,0.91225962795608107,0.96760223616288021,0.91225962795608107,0.96760223616288021,0,0.33692499999999997,0.0085286670459810057,0.21321667614952514,0.42012651139716661,0.0014853715258259191,0.0014853715258259191,0.01475135010143218,0.014273439344567308,29,2140,1,2,1,1,16.640383750000002
104,150.40359181043669,150.71777614737712,0.0020889417144798984,0.49998163944576279,-1.8360554237206728e-05,56.534899467626985,0.63190000000000002,0.284775,0.040000000000000001,1,0,0,22646.485599340824,0.006642391720107165,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.44001694425671906,0.92370837650884741,0.96831690427063932,0.92460795242054861,0.96654275301666648,0.25,1,0.92370837650884741,0.96831690427063932,0.92370837650884741,0.9683169042706391,0,0.37645000000000001,0.0090569756883890715,0.22642439220972679,0.44001694425671906,0.0015556948256045455,0.0015556948256045455,0.01498184286247134,0.014507171700857422,31,2171,1,2,1,1,17.499757500000001
105,150.46065330981972,150.76915206101401,0.0020503616354705721,0.49998096248474222,-1.9037515257780413e-05,56.408017480768343,0.63109999999999999,0.285275,0.040000000000000001,1,0,0,22661.688202901343,0.0066674684375289082,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.43358718009226244,0.93046798397881314,0.96973848435441157,0.92460795242054861,0.96654275301666648,0.25,1,0.93046798397881314,0.96973848435441157,0.93046798397881314,0.96973848435441135,0,0.3639,0.0085452167844935912,0.21363041961233978,0.43358718009226244,0.0015329621763939579,0.0015329621763939575,0.015168734582122777,0.01470970568324209,31,2202,1,2,1,1,17.822058875
106,150.50798085096935,150.80093462393276,0.0019464334801853006,0.49998086649423867,-1.9133505761326219e-05,56.29870147604683,0.63014999999999999,0.28537499999999999,0.040000000000000001,1,0,0,22675.156581369822,0.0067465341735109506,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.40958845957460094,0.92210520124366602,0.9702289244125476,0.92384141742121351,0.96654275301666648,0.25,1,0.92210520124366602,0.9702289244125476,0.92210520124366602,0.97022892441254749,0,0.36067500000000002,0.0075485552530744288,0.18871388132686071,0.40958845957460094,0.001448113886304762,0.0014481138863047616,0.015290819928014046,0.014835595772143016,29,2231,1,2,1,1,16.822713166666666
107,150.55501397129399,150.88664823035009,0.0022027446998167336,0.49998182632987564,-1.8173670124355112e-05,56.174176158720691,0.62882499999999997,0.28575,0.040000000000000001,1,0,0,22691.184892691534,0.0067717694662969017,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.42781278034640996,0.9191193812460775,0.97062344552914903,0.92290678887625677,0.96654275301666648,0.25,1,0.9191193812460775,0.97062344552914903,0.9191193812460775,0.97062344552914881,0,0.39787499999999998,0.0086240318209247005,0.21560079552311751,0.42781278034640996,0.001512546590306087,0.0015125465903060866,0.015496765980080748,0.015041524390144875,31,2262,1,2,1,1,17.780848541666668
108,150.60476878042914,150.92464455570038,0.0021239418768843779,0.49997985745318363,-2.0142546816370732e-05,56.068874721409365,0.62785000000000002,0.28622500000000001,0.040000000000000001,1,0,0,22704.495024300199,0.0068522838186905457,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.40475134328836515,0.9173938869003585,0.97125495685747376,0.92290678887625677,0.96654275301666648,0.25,1,0.9173938869003585,0.97125495685747376,0.9173938869003585,0.97125495685747398,0,0.38085000000000002,0.007575625014374753,0.18939062535936882,0.40475134328836515,0.001431012097667836,0.0014310120976678362,0.01560223588851299,0.015153748944777813,29,2291,1,2,1,1,17.210056291666668
109,150.64987307123658,150.98223833705393,0.0022062100620568164,0.49998043559576727,-1.9564404232730315e-05,55.928525532405558,0.62687499999999996,0.28649999999999998,0.040000000000000001,1,0,0,22722.293390691149,0.0069042385216306172,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.46526945554657106,0.92379776046361783,0.9717139951572169,0.92375306848623262,0.96695614362180882,0.25,1,0.92379776046361783,0.9717139951572169,0.92379776046361783,0.97171399515721701,0,0.38080000000000003,0.009087185375595384,0.22717963438988459,0.46526945554657106,0.0016449759354797665,0.0016449759354797669,0.015473871578015072,0.015036177571622733,35,2326,1,2,1,1,19.466453666666666
110,150.70793511532065,151.02249258330676,0.0020871991096249078,0.49999174794004586,-8.2520599541391348e-06,55.834848743856149,0.62622500000000003,0.28697499999999998,0.040000000000000001,1,0,0,22730.803985422855,0.0069557231408687642,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.37054641362722102,0.91341055547688721,0.97095573746802888,0.92290678887625677,0.967479462460894,0.25,1,0.91341055547688721,0.97095573746802888,0.91341055547688721,0.97095573746802888,0,0.405725,0.0070442515164589039,0.17610628791147259,0.37054641362722102,0.0013100794091008164,0.0013100794091008162,0.01504188603607595,0.01460500554906817,27,2353,1,2,1,1,15.502975708333333
111,150.74589076686263,151.08767834694243,0.0022673094327220525,0.49999279463932089,-7.2053606791078195e-06,55.748890392929106,0.62512500000000004,0.28765000000000002,0.040000000000000001,1,0,0,22738.887796260751,0.0069244675737242722,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.33859259156961863,0.88382252720761689,0.96912891848513516,0.92061229124487176,0.96795957021675982,0.25,1,0.88382252720761689,0.96912891848513516,0.88382252720761689,0.96912891848513494,0,0.158025,0.0074403306175889394,0.18600826543972349,0.33859259156961863,0.0011971055877920218,0.0011971055877920216,0.014498972999260402,0.01405137402191841,23,2376,1,2,1,1,13.670892416666666
112,150.77816272810585,151.13966998754307,0.0023976101903371385,0.49998225629171122,-1.7743708288775473e-05,55.637530486871377,0.62457499999999999,0.28767500000000001,0.040000000000000001,1,0,0,22757.30261881492,0.0067981505074479198,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.39994478068332628,0.88739724482467475,0.96880899300227841,0.918256634073218,0.96795957021675982,0.25,1,0.88739724482467475,0.96880899300227841,0.88739724482467475,0.96880899300227852,0,0.35254999999999997,0.0076049070958062502,0.19012267739515626,0.39994478068332628,0.0014140183326067327,0.0014140183326067331,0.014531880367082445,0.014078616384862724,29,2405,1,2,1,1,16.922272499999998
113,150.82769374706015,151.19844192976439,0.0024580909081987428,0.49999178046563392,-8.2195343660829145e-06,55.554932637976904,0.62387499999999996,0.28797499999999998,0.040000000000000001,1,0,0,22761.580460094461,0.0067698431381288896,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.32992292331244022,0.89070335580310167,0.96757008842521208,0.9154022211886228,0.96758616229404615,0.25,1,0.89070335580310167,0.96757008842521208,0.89070335580310167,0.96757008842521208,0,0.38109999999999999,0.0083005501116163102,0.20751375279040776,0.32992292331244022,0.0011664536817155788,0.0011664536817155783,0.014212962522972102,0.013752037405136343,22,2427,1,2,1,1,13.314949374999999
114,150.86211917162069,151.20223249921349,0.0022544647354839978,0.49998500306808874,-1.4996931911259725e-05,55.442483186914536,0.62304999999999999,0.28849999999999998,0.040000000000000001,1,0,0,22781.758401317344,0.006683535880389572,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.39951373904438997,0.88374039294221263,0.96679708859528501,0.91283509171648414,0.96758616229404615,0.25,1,0.88374039294221263,0.96679708859528501,0.88374039294221263,0.96679708859528501,0,0.39550000000000002,0.0076360069027157623,0.19090017256789404,0.39951373904438997,0.0014124943702774045,0.0014124943702774049,0.014069762067644962,0.013602605004227527,30,2457,1,2,0,1,17.150443791666667
115,150.90558643977593,151.31074994849746,0.0026848807806278481,0.49999395101311067,-6.0489868893287557e-06,55.364841556231056,0.62219999999999998,0.28887499999999999,0.040000000000000001,1,0,0,22790.653063182806,0.0065867143720351228,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.34316828727922694,0.82768839650478887,0.96270196316847123,0.91283509171648414,0.96758616229404615,0.25,1,0.82768839650478887,0.96270196316847123,0.82768839650478887,0.96270196316847123,0,0.40837499999999999,0.0091543883928749091,0.22885970982187273,0.34316828727922694,0.0012132831151165729,0.0012132831151165733,0.013750083006367578,0.013237231903959503,22,2479,1,2,0,1,13.118449666666667
116,150.93329716071901,151.38246816954694,0.0029759570437902718,0.49999060726327371,-9.3927367262880423e-06,55.274486717375169,0.62152499999999999,0.28944999999999999,0.040000000000000001,1,0,0,22798.017448929146,0.0064446781489948205,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.35265724356417832,0.82000532616289146,0.96087020589975003,0.91283509171648414,0.96758616229404615,0.25,1,0.82000532616289146,0.96087020589975003,0.82000532616289146,0.96087020589975014,0,0.2321,0.0087422539830449841,0.2185563495761246,0.35265724356417832,0.0012468316417939321,0.0012468316417939321,0.013548800761856749,0.013018638977739985,23,2502,1,2,0,1,13.588969458333333
117,150.98777975297014,151.42312345477288,0.0028833042151821735,0.49999070291838926,-9.2970816107373899e-06,55.179635470070068,0.62060000000000004,0.29004999999999997,0.040000000000000001,1,0,0,22813.039628615992,0.0062837818910423471,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.3487921657664616,0.88846190458468222,0.96003469864062418,0.91283509171648414,0.96758616229404615,0.25,1,0.88846190458468222,0.96003469864062418,0.88846190458468222,0.96003469864062407,0,0.31182500000000002,0.012797947504022749,0.31994868760056872,0.3487921657664616,0.0012331665281910369,0.0012331665281910375,0.013269420699741699,0.012739104302612183,23,2525,1,2,0,1,13.546370749999999
118,151.02582578593712,151.45747633263534,0.0028581240622384705,0.49997881170264619,-2.1188297353813557e-05,55.092332159969502,0.61980000000000002,0.29060000000000002,0.040000000000000001,1,0,0,22815.826686314409,0.0061083596975632223,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.3339981633143223,0.88092954884211139,0.9580313972461022,0.91283509171648414,0.96758616229404615,0.25,1,0.88092954884211139,0.9580313972461022,0.88092954884211139,0.9580313972461022,0,0.2419,0.011020143243193944,0.27550358107984857,0.3339981633143223,0.0011808618309170464,0.0011808618309170466,0.013019270432990912,0.012472869844043149,21,2546,1,2,0,1,12.494008166666667
119,151.06188236043553,151.49457933492073,0.0028643690103951976,0.4999668514553563,-3.3148544643701872e-05,55.017075770511269,0.61912500000000004,0.29110000000000003,0.040000000000000001,1,0,0,22835.005717358541,0.0058783154986635231,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.32243776354601822,0.84020333906267719,0.95635599231047552,0.91283509171648414,0.96758616229404615,0.25,1,0.84020333906267719,0.95635599231047552,0.84020333906267719,0.95635599231047541,0,0.3901,0.017078853048430417,0.42697132621076045,0.32243776354601822,0.0011399896455700702,0.0011399896455700702,0.012514284143081214,0.011968110629711683,20,2566,1,2,0,1,11.772857
120,151.10167274588289,151.5570726882975,0.0030138643347812294,0.49998471914730491,-1.528085269508761e-05,54.930484525639244,0.6179,0.29104999999999998,0.040000000000000001,1,0,0,22846.967537104705,0.0056873103947606817,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.36173683759330616,0.84406927767665718,0.95404146547443347,0.90148149187959137,0.96758616229404615,0.25,1,0.84406927767665718,0.95404146547443347,0.84406927767665718,0.95404146547443347,0,0.25787500000000002,0.022338545868587245,0.55846364671468107,0.36173683759330616,0.0012789328543360179,0.0012789328543360184,0.012483137588316416,0.011909430878476379,23,2589,1,2,0,1,12.824745708333333
121,151.13559230861043,151.77640839185418,0.0042400077536682308,0.49996649384389441,-3.350615610558938e-05,54.837379648346094,0.616475,0.29135,0.040000000000000001,1,0,0,22858.968938804745,0.005558186765168934,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.3529253759377331,0.87551076662101934,0.95385851836181246,0.88958263019389194,0.96758616229404615,0.25,1,0.87551076662101934,0.95385851836181246,0.87551076662101934,0.95385851836181235,0,0.36607499999999998,0.024947240976536389,0.62368102441340967,0.3529253759377331,0.0012477796328919132,0.0012477796328919134,0.012533811633416308,0.011955482994076528,22,2611,1,2,0,1,12.456484333333334
122,151.18883001119727,151.8498506451792,0.0043721525851676876,0.49998670777329052,-1.3292226709482602e-05,54.741311171410835,0.61495,0.29162500000000002,0.040000000000000001,1,0,0,22888.717577320625,0.0054870949988280208,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.40827200044630996,0.93795669858979991,0.95260210946861967,0.88958263019389194,0.96758616229404615,0.25,1,0.93795669858979991,0.95260210946861967,0.93795669858979991,0.95260210946861956,0,0.23222499999999999,0.028202037018809065,0.70505092547022663,0.40827200044630996,0.0014434595004209146,0.001443459500420915,0.012563252801230489,0.011967781120239709,24,2635,1,2,0,1,13.393870833333333
123,151.24066241305292,152.04847546656811,0.0053412424980589816,0.49994973935094583,-5.0260649054167938e-05,54.661416957830546,0.61362499999999998,0.29215000000000002,0.040000000000000001,1,0,0,22882.497296620415,0.0054315135665609793,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.36122723145033431,0.95330392016762266,0.94980032069172593,0.88958263019389194,0.96718358851024855,0.25,1,0.95330392016762266,0.94980032069172593,0.95330392016762266,0.94980032069172593,0,0.30622500000000002,0.024146580861926233,0.60366452154815575,0.36122723145033431,0.0012771311245388694,0.0012771311245388696,0.012673930244053781,0.012037703010226846,18,2653,1,2,0,1,10.26498275
124,151.28182376142092,152.06880507172195,0.0052020876714319588,0.49997340237263277,-2.6597627367230814e-05,54.563630660004051,0.61232500000000001,0.29242499999999999,0.040000000000000001,1,0,0,22920.000616703557,0.0053792522655375609,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.4175206419148485,0.95114294838989122,0.95043677416262651,0.88958263019389194,0.96474952588187812,0.25,1,0.95114294838989122,0.95043677416262651,0.95114294838989122,0.95043677416262662,0,0.31507499999999999,0.027605926091430338,0.69014815228575843,0.4175206419148485,0.0014761583859167482,0.0014761583859167482,0.012737594259693126,0.012106277998775124,24,2677,1,2,0,1,13.804222625
125,151.33772667524104,152.30879854189541,0.0064165881699691073,0.49998457701167442,-1.5422988325575204e-05,54.456341476518809,0.61099999999999999,0.29262500000000002,0.040000000000000001,1,0,0,22935.582828979841,0.0053891180170611468,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.410967636948674,0.9490457149415743,0.9524653030101039,0.88958263019389194,0.96178608453411063,0.25,1,0.9490457149415743,0.9524653030101039,0.9490457149415743,0.95246530301010379,0,0.28455000000000003,0.026980035795100984,0.67450089487752463,0.410967636948674,0.0014529900146730925,0.0014529900146730921,0.012977301159249643,0.012360429080898084,23,2700,1,2,0,1,13.9675075
126,151.39823569840493,152.25144373163712,0.0056355216379921236,0.49997941904679655,-2.0580953203452879e-05,54.30930508255738,0.60945000000000005,0.29254999999999998,0.040000000000000001,1,0,0,22961.184955421504,0.0054562815191685019,0,1,0.040000000000000001,0.25,0,1,0,0,0,0,0,0,0,0.51025361685699344,0.94740992573189287,0.95053573630666444,0.88958263019389194,0.96045245227018716,0.25,1,0.94740992573189287,0.95053573630666444,0.94740992573189287,0.95053573630666433,0,0.27552500000000002,0.029931766038890213,0.74829415097225527,0.51025361685699344,0.0018040189630227125,0.0018040189630227129,0.013534488480478423,0.012865014973325626,32,2732,1,2,0,1,19.577788541666667
