2026-09-14T14:30:20	git mv	analysis/olhoff_fixed_budget_audit	development/audits/olhoff_fixed_budget_audit
2026-09-14T14:30:20	git mv	analysis/olhoff_native_convergence	development/audits/olhoff_native_convergence
2026-09-14T14:30:20	git mv	analysis/olhoff_nested_mma_route_audit	development/audits/olhoff_nested_mma_route_audit
2026-09-14T14:30:20	git mv	analysis/olhoff_practical_convergence_audit	development/audits/olhoff_practical_convergence_audit
2026-09-14T14:30:20	git mv	analysis/olhoff_stabilization_audit	development/audits/olhoff_stabilization_audit
2026-09-14T14:30:21	git mv	analysis/ourApproach	analysis/Proposed
2026-09-14T14:30:21	git mv	analysis/performance_campaign_forensic_audit	development/audits/performance_campaign_forensic_audit
2026-09-14T14:30:21	git mv	analysis/performance_campaign_targeted_replays	development/benchmark_history/performance_campaign_targeted_replays
2026-09-14T14:30:21	git mv	analysis/three_method_parametric_study	development/benchmark_history/three_method_parametric_study
2026-09-14T14:30:21	mv	references	paper/references
2026-09-14T14:30:21	mv	docs/(Kennedy2021)TopologyOptimizationBenchmarkProblemsforAssessingthePerformanceofOptimizationAlgorithms.pdf.pdf	paper/references/library/(Kennedy2021)TopologyOptimizationBenchmarkProblemsforAssessingthePerformanceofOptimizationAlgorithms.pdf.pdf
2026-09-14T14:30:21	mv	docs/(Labanda2014)Benchmarking_optimization_solvers for_structural_topology.pdf	paper/references/library/(Labanda2014)Benchmarking_optimization_solvers for_structural_topology.pdf
2026-09-14T14:30:21	mv	docs/(Nocedal)_Numerical_Optimisation.pdf	paper/references/library/(Nocedal)_Numerical_Optimisation.pdf
2026-09-14T14:30:21	mv	docs/ARPACK.pdf	paper/references/library/ARPACK.pdf
2026-09-14T14:30:21	mv	docs/Angelucci (2022) - Topology optimization of multi‑story buildings under fully non‑stationary stochastic seismic ground motion.pdf	paper/references/library/Angelucci (2022) - Topology optimization of multi‑story buildings under fully non‑stationary stochastic seismic ground motion.pdf
2026-09-14T14:30:21	mv	docs/Arora and Wang - 2005 - Review of formulations for structural and mechanic.pdf	paper/references/library/Arora and Wang - 2005 - Review of formulations for structural and mechanic.pdf
2026-09-14T14:30:21	mv	docs/Bau_Numerical_linear_Algebra_BOOK.pdf	paper/references/library/Bau_Numerical_linear_Algebra_BOOK.pdf
2026-09-14T14:30:21	mv	docs/Chung (2018) - Implementation of topology optimization using openMDAO.pdf	paper/references/library/Chung (2018) - Implementation of topology optimization using openMDAO.pdf
2026-09-14T14:30:21	mv	docs/Chung (2018) - Topology optimization in OpenMDAO.pdf	paper/references/library/Chung (2018) - Topology optimization in OpenMDAO.pdf
2026-09-14T14:30:21	mv	docs/DatasetDacl10kLink copy.txt	development/historical_documents/docs/DatasetDacl10kLink copy.txt
2026-09-14T14:30:21	mv	docs/DatasetDacl10kLink.txt	development/historical_documents/docs/DatasetDacl10kLink.txt
2026-09-14T14:30:21	mv	docs/Gao(2020)_Level-set_topology_optimization_review.pdf	paper/references/library/Gao(2020)_Level-set_topology_optimization_review.pdf
2026-09-14T14:30:21	mv	docs/Giga-voxel_computation_morphogenesis_for_structural_design.pdf	paper/references/library/Giga-voxel_computation_morphogenesis_for_structural_design.pdf
2026-09-14T14:30:21	mv	docs/Gomez (2019) - Topology optimization framework for structures subjected to stationary stochastic dynamic loads.pdf	paper/references/library/Gomez (2019) - Topology optimization framework for structures subjected to stationary stochastic dynamic loads.pdf
2026-09-14T14:30:21	mv	docs/Gray (2019) - OpenMDAO-an open-source framework for multidisciplinary design, analysis, and optimization.pdf	paper/references/library/Gray (2019) - OpenMDAO-an open-source framework for multidisciplinary design, analysis, and optimization.pdf
2026-09-14T14:30:21	mv	docs/Holmberg(2013)-Stress constrained topology optimization.pdf	paper/references/library/Holmberg(2013)-Stress constrained topology optimization.pdf
2026-09-14T14:30:21	mv	docs/Huang(2009)_Evolutionary_topological_optimisation_of_vibrationg_continuum_structures_for_natural_frequencies.pdf	paper/references/library/Huang(2009)_Evolutionary_topological_optimisation_of_vibrationg_continuum_structures_for_natural_frequencies.pdf
2026-09-14T14:30:21	mv	docs/Klarbring(2009) - An Introduction to Structural Optimisation.pdf	paper/references/library/Klarbring(2009) - An Introduction to Structural Optimisation.pdf
2026-09-14T14:30:21	mv	docs/Li(2021)-Topology optimization of vibrating structures with frequency band constraints.pdf	paper/references/library/Li(2021)-Topology optimization of vibrating structures with frequency band constraints.pdf
2026-09-14T14:30:21	mv	docs/Lin(2022)_A multi-step relay implementation of the successive iteration of analysis and design method for large-scale natural frequency-related topology optimization - s00466-023-02372-1.pdf	paper/references/library/Lin(2022)_A multi-step relay implementation of the successive iteration of analysis and design method for large-scale natural frequency-related topology optimization - s00466-023-02372-1.pdf
2026-09-14T14:30:21	mv	docs/Nguyen (2015) - Isogeometric analysis; An overview and computer implementation aspects.pdf	paper/references/library/Nguyen (2015) - Isogeometric analysis; An overview and computer implementation aspects.pdf
2026-09-14T14:30:21	git mv	docs/Nlpql.f	development/historical_documents/docs/Nlpql.f
2026-09-14T14:30:21	mv	docs/Pozo (2023) - TopSTO; a 115-line code for topology optimization of structures under stationary stochastic dynamic loading.pdf	paper/references/library/Pozo (2023) - TopSTO; a 115-line code for topology optimization of structures under stationary stochastic dynamic loading.pdf
2026-09-14T14:30:21	mv	docs/Rojas(2015)_DTU_Mathematical_programming_methods.pdf	paper/references/library/Rojas(2015)_DTU_Mathematical_programming_methods.pdf
2026-09-14T14:30:21	mv	docs/SQP_(Labanda2016)An_efficient_second-order_SQP_method.pdf	paper/references/library/SQP_(Labanda2016)An_efficient_second-order_SQP_method.pdf
2026-09-14T14:30:21	mv	docs/SQP_(Morales2012)A_sequential_quadratic_programming_algorithm_with_an_additional_equality_constrained_phase_a-sequential-quadratic-programming-algorithm-with-an-5ckaoebdch.pdf	paper/references/library/SQP_(Morales2012)A_sequential_quadratic_programming_algorithm_with_an_additional_equality_constrained_phase_a-sequential-quadratic-programming-algorithm-with-an-5ckaoebdch.pdf
2026-09-14T14:30:21	mv	docs/SQP_(Murray2005)_SNOPT_Large-scale.pdf	paper/references/library/SQP_(Murray2005)_SNOPT_Large-scale.pdf
2026-09-14T14:30:21	mv	docs/Shin(2023)_Topology optimization via machine learning.pdf	paper/references/library/Shin(2023)_Topology optimization via machine learning.pdf
2026-09-14T14:30:21	mv	docs/Teimouri (2109) - Multi-objective BESO topology optimization for stiffness and frequency of continuum structures.pdf	paper/references/library/Teimouri (2109) - Multi-objective BESO topology optimization for stiffness and frequency of continuum structures.pdf
2026-09-14T14:30:21	mv	docs/Wang (2021) - A comprehensive review of educational articles on structural and multidisciplinary optimization.pdf	paper/references/library/Wang (2021) - A comprehensive review of educational articles on structural and multidisciplinary optimization.pdf
2026-09-14T14:30:21	mv	docs/Xu(2019)_Level-set_topology_optimization.pdf	paper/references/library/Xu(2019)_Level-set_topology_optimization.pdf
2026-09-14T14:30:21	mv	docs/Xue(2019)-Topology optimization under finite deformation via Moving Morphable Void (MMV) approach.pdf	paper/references/library/Xue(2019)-Topology optimization under finite deformation via Moving Morphable Void (MMV) approach.pdf
2026-09-14T14:30:21	mv	docs/bimodality_gap	development/experiments/bimodality_gap
2026-09-14T14:30:21	mv	docs/ec-03-2025-0278en.pdf	paper/references/library/ec-03-2025-0278en.pdf
2026-09-14T14:30:21	git mv	docs/olhoff_audit.md	development/historical_documents/docs/olhoff_audit.md
2026-09-14T14:30:21	git mv	docs/olhoff_implementation_analysis.tex	development/historical_documents/docs/olhoff_implementation_analysis.tex
2026-09-14T14:30:21	git mv	docs/olhoff_penalty_continuation_experiment.md	development/historical_documents/docs/olhoff_penalty_continuation_experiment.md
2026-09-14T14:30:21	mv	docs/s00158-007-0101-y.pdf	paper/references/library/s00158-007-0101-y.pdf
2026-09-14T14:30:21	mv	docs/s00158-007-0167-6.pdf	paper/references/library/s00158-007-0167-6.pdf
2026-09-14T14:30:21	mv	docs/s00158-010-0594-7.pdf	paper/references/library/s00158-010-0594-7.pdf
2026-09-14T14:30:21	mv	docs/s00158-018-2159-0.pdf	paper/references/library/s00158-018-2159-0.pdf
2026-09-14T14:30:21	mv	docs/s00158-025-04186-6.pdf	paper/references/library/s00158-025-04186-6.pdf
2026-09-14T14:30:21	mv	docs/s001580050130.pdf	paper/references/library/s001580050130.pdf
2026-09-14T14:30:21	mv	docs/s11831-021-09544-3.pdf	paper/references/library/s11831-021-09544-3.pdf
2026-09-14T14:30:21	mv	docs/sequential_approximation_rationale.aux	development/historical_documents/docs/sequential_approximation_rationale.aux
