outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
37,156.720929866493,161.597205931048,389.176050621144,508.986022992022,705.765220011085,0.0311143895630851,2,24,751,1,1.48715632329625,0.0849612879755719,0.1,0.0525272267892547,0.499988738345486,-1.12616545141497e-05,0.417694837371168,24619.207736992,10.4428622083333,0.35783875,0.0177779166666667,10.066084375
38,156.952791694429,162.133839528609,387.548251684423,510.335474528064,705.341678181185,0.0330102305173873,2,23,774,1,1.59041594923058,0.0768534199934177,0.1,0.0523888194968773,0.499988016783459,-1.1983216540834e-05,0.412543454470463,24694.9786935915,10.60641575,0.36932725,0.0179356666666667,10.2179303333333
39,157.196779632584,163.056537279536,386.869184737077,513.691774837685,704.812651849607,0.0372765756439005,2,21,795,1,1.58326140185567,0.0785864447923398,0.1,0.0513739885807677,0.49998452511966,-1.5474880340427e-05,0.407126840697587,24771.1130022638,9.513396875,0.373430833333333,0.017804375,9.120957875
40,157.439149372765,163.846581516399,384.859366107535,515.636629558569,705.138039812223,0.0406978325858678,2,19,814,1,1.69618379332225,0.0790268122671103,0.1,0.0503858724896037,0.499982312166876,-1.76878331241692e-05,0.401152379227625,24864.0278886179,8.31530995833333,0.369388333333333,0.0176715,7.92706579166667
41,157.741483365351,164.515036018772,382.597775199666,517.355196462841,705.740511266461,0.0429408454194171,2,17,831,1,2.25857093298892,0.0808906080977165,0.1,0.0500757172431189,0.499976242865854,-2.37571341463183e-05,0.392912983716647,25004.3290138914,9.00195608333333,0.380364791666667,0.0176744166666667,8.6027375
42,158.220194616145,165.99718883619,382.036557153733,523.251805814984,706.860328207639,0.0491529810016476,2,17,848,1,2.51465965215655,0.0811171213528581,0.1,0.0506836071316593,0.499970206350982,-2.97936490175621e-05,0.38323078388321,25185.0424589936,9.362344875,0.361493958333333,0.0181661666666667,8.98150695833333
43,158.777854969344,167.643458245743,381.489206205644,529.325880858503,708.922236952713,0.0558365225308652,2,15,863,1,2.50561934777039,0.0926428524866027,0.1,0.0513036106313877,0.499963722747231,-3.62772527694455e-05,0.373135765093735,25381.8747441871,7.90402679166667,0.370614458333333,0.018261125,7.51397175
44,159.365544155135,169.24749870291,381.703121207247,535.107088185893,711.583739745758,0.0620080996815479,2,17,880,1,2.89033377881147,0.0852018956282194,0.1,0.0522227712332235,0.499961395171371,-3.86048286285523e-05,0.361259371840084,25604.6603831152,9.321982875,0.349840583333333,0.018059125,8.95290854166667
45,160.057872408437,171.03510878731,382.926368406653,541.621931035648,714.823857042506,0.0685829207504458,2,16,896,1,2.83370481814127,0.0921703376787182,0.1,0.0531555948349576,0.499958832718125,-4.11672818748099e-05,0.349503104893537,25833.1613493718,8.57687854166667,0.358294208333333,0.0178550416666667,8.19956379166667
46,160.743859295334,172.613838590347,384.405585002616,547.263986791807,718.236514591514,0.0738440606505811,2,16,912,1,2.40549884505552,0.0896795092920918,0.1,0.0537286366599209,0.499970189056399,-2.98109436013827e-05,0.339607254144151,26015.8759803062,8.17659454166667,0.366710708333333,0.0181624166666667,7.79056229166667
47,161.293809072744,173.513591922418,384.840161778914,550.009413550066,721.332920276643,0.0757610159988372,2,17,929,1,1.84810224518601,0.0902870612053163,0.1,0.0541125226104286,0.499981328344837,-1.86716551627275e-05,0.332667062026589,26128.2054733881,9.03112875,0.368232541666667,0.0184495416666667,8.64326416666667
48,161.643015325494,174.132207221444,384.946813434839,551.87799120329,722.999449862943,0.077264036870394,2,19,948,1,1.75525929037612,0.0887683769908383,0.1,0.0528969120231634,0.499981920532726,-1.80794672737794e-05,0.326705984146695,26215.0248945636,10.4574559166667,0.365887125,0.0178092916666667,10.0725999583333
49,161.923580335529,174.690843129997,384.91300580557,553.339220478915,724.231904081996,0.0788474585851686,2,24,972,1,2.15968238200258,0.091433391768885,0.1,0.0524298023856393,0.499981935641869,-1.80643581312312e-05,0.319248609679645,26325.1205121519,13.0236972083333,0.374859666666667,0.0181815416666667,12.6294738333333
50,162.257502628544,175.534847526149,385.148641167815,555.737884843908,725.597360960696,0.0818288503305817,2,17,989,1,1.5867716985055,0.0850093526509492,0.1,0.0531087959253078,0.499983540235281,-1.6459764718979e-05,0.313979058254526,26401.682107096,9.290802875,0.363945,0.0177245,8.90794695833333
51,162.483256398584,176.107505953899,385.193892474643,557.216449500441,726.66028904855,0.0838501754414213,2,17,1006,1,1.78539497211425,0.0825768017414434,0.1,0.0525578407984723,0.499982026412421,-1.7973587579323e-05,0.307791806359188,26487.1020900604,9.76496479166667,0.361445166666667,0.0183041666666667,9.38401379166667
52,162.748990903887,176.848124289082,385.490125178634,559.455818362777,727.80402398519,0.0866311570160294,2,16,1022,1,1.87338426288803,0.0799151693593427,0.1,0.0521361164336115,0.499979685837107,-2.03141628933867e-05,0.301504623607398,26584.1772542389,9.93887408333333,0.366501583333333,0.018433625,9.55273875
53,162.99511470022,178.006928706919,386.112767049103,563.249967314096,728.528597617149,0.0920997787836088,2,17,1039,1,1.94713419885077,0.0857782010424441,0.1,0.0517964364979519,0.499979824017848,-2.0175982151871e-05,0.294601339074565,26668.9998513786,10.3728901666667,0.36479325,0.017888,9.98900775
54,163.276591078843,178.97033889151,386.303432911948,565.844980348052,729.852598684843,0.0961175616723193,2,16,1055,1,1.88525011056618,0.0932927730585312,0.1,0.0512288041908448,0.499979297817,-2.07021829995435e-05,0.287975229903121,26760.3243696989,9.81939979166667,0.361627708333333,0.0176987916666667,9.43886854166667
55,163.540330132151,179.882191818986,386.39107455597,568.420479701715,731.151804831134,0.0999255759948005,2,17,1072,1,2.03782633246485,0.082896326054095,0.1,0.0514594316952183,0.49997887182974,-2.11281702602872e-05,0.281020828245319,26858.5847995889,10.5845883333333,0.360167833333333,0.0176788333333333,10.2055750416667
56,163.795110751639,181.091414302365,386.537440120879,572.270762901337,732.082694110963,0.105597190730267,2,15,1087,1,1.75665084364051,0.0941815666018379,0.1,0.0511565514365461,0.499980572841815,-1.94271581847594e-05,0.275049252166283,26924.22668011,9.488352125,0.358800666666667,0.0177429583333333,9.11058820833333
57,164.005893290253,182.095947707456,386.32517863605,575.190070156609,732.866578309118,0.11030124621917,2,16,1103,1,1.79366158639388,0.0887868494124247,0.1,0.0508160707762178,0.499981928624971,-1.80713750294603e-05,0.269068171527437,26991.3456458956,10.1203056666667,0.377493625,0.0183653333333333,9.723216375
58,164.207377321587,183.098176456312,385.986693529104,577.959184063958,733.545023261251,0.115042329052783,2,16,1119,1,1.74025699876714,0.0956956411133431,0.1,0.0508364816268243,0.499983012836633,-1.6987163367066e-05,0.263336207068292,27051.9761366229,10.023515,0.363638083333333,0.0182605,9.64042933333333
59,164.390630337504,184.062335075732,385.644793460177,580.490070465661,734.093338522453,0.119664391442757,2,17,1136,1,1.71626367202508,0.0877364892547706,0.1,0.0509599622047518,0.499984857923843,-1.51420761571597e-05,0.257796752481663,27107.225994978,10.4856460416667,0.362504291666667,0.0178057083333333,10.1041302083333
60,164.555163115244,185.025535772364,385.301653423851,582.784218241012,734.216772008035,0.124398239894692,2,16,1152,1,1.56272731094375,0.0880182484984188,0.1,0.0505647507801052,0.499986187260377,-1.38127396225318e-05,0.252932614614605,27150.3187116279,10.0376162083333,0.441068875,0.0177403333333333,9.57761054166667
61,164.689747376894,185.902100692073,385.031830374812,584.533737788954,690.998825248023,0.128801905722979,2,17,1169,1,1.55921489560562,0.0778298328216435,0.1,0.0501678854637155,0.499987362034435,-1.26379655654429e-05,0.248215811561829,27190.1226720116,10.7017695,0.43792225,0.0181715833333333,10.2444764166667
62,164.811650052888,186.772850532842,384.799589095366,586.52467182716,685.505145584091,0.133250291911444,2,17,1186,1,1.45781470734756,0.0901277643504078,0.1,0.0494423352586937,0.499988947828896,-1.10521711038092e-05,0.243909579657396,27220.9065857638,10.731917875,0.454458541666667,0.0182917916666667,10.257968625
63,164.909355030196,187.582746785544,384.585810527895,588.308679375909,705.241481227674,0.137490027483259,2,17,1203,1,1.36693617737874,0.0724083676882464,0.1,0.0489279757274428,0.499990236516832,-9.76348316783504e-06,0.240025955904537,27246.3395252403,10.7093737916667,0.445932875,0.0184769583333333,10.243782875
64,164.982969674041,188.335494248074,384.358395517547,589.674044052143,667.837900300966,0.141545061409498,2,17,1220,1,1.27801059190503,0.0687341347139125,0.1,0.0486020127879323,0.499991271043542,-8.72895645775973e-06,0.236455031327233,27264.0247535097,10.6941765833333,0.434054958333333,0.01810025,10.240803625
65,165.041063126648,189.012744936716,384.109252286529,590.602587243235,650.465970803571,0.145246772869326,2,17,1237,1,1.20261851416879,0.0634598543727293,0.1,0.048104799703984,0.499992299976983,-7.70002301747619e-06,0.233212655351433,27278.0949853098,10.882485125,0.444329791666667,0.0180846666666667,10.4188607083333
66,165.083191111362,189.676939763381,383.915078980349,591.879953013915,670.077063683521,0.148977909176884,2,17,1254,1,1.17350662857803,0.0606905710962801,0.1,0.0474288654133689,0.499992785405804,-7.21459419616988e-06,0.230094856775019,27289.1082639795,10.7814165833333,0.425421416666667,0.017831125,10.3369566666667
67,165.122494486478,190.321890472112,383.7754456186,593.207961339902,730.541124792347,0.152610315535766,2,17,1271,1,1.15252908098031,0.065091920857882,0.1,0.0468474890449379,0.499993013607481,-6.98639251861533e-06,0.227041682951334,27300.1272673553,10.6826505,0.44871725,0.0183042916666667,10.2144465833333
68,165.159725893143,190.94042618762,383.675775126357,594.415801253588,729.990176289996,0.156095562371892,2,17,1288,1,1.12954151537559,0.0652277804165226,0.1,0.0466063004185438,0.499993288223737,-6.71177626287989e-06,0.224014837114357,27310.5183276361,10.62781275,0.441821375,0.0181685,10.1666281666667
