outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
11,152.251051637024,153.112091032507,413.070864068394,487.864732845945,567.878404216945,0.00565539210550351,2,23,222,1,1.27486915475794,0.09995549512664,0.1,0.0699885835402504,0.499960491766515,-3.95082334854746e-05,0.471547373145213,23672.2682382709,0.868174625,0.0333124583333333,0.00348804166666667,0.830152416666667
12,152.54706724683,154.269503053435,415.875816418187,492.854715070478,753.97431338461,0.0112911761444587,2,11,233,1,0.787691908363492,0.0999893920993958,0.1,0.0658560456439251,0.499950247922187,-4.97520778127702e-05,0.466564354417019,23986.7813796542,0.331421125,0.0319302083333333,0.00310570833333333,0.295232666666667
13,154.351735390757,156.575091343512,429.766314905928,508.607097371783,752.484266075616,0.0144044765491401,2,18,251,1,1.01542019188271,0.0999985221506487,0.1,0.0606122804606976,0.499957658562733,-4.23414372667796e-05,0.458952759695867,25284.4359096238,0.719344,0.0313865,0.002987375,0.683818708333333
14,154.420825145018,157.963452863083,426.01945191421,509.26695832235,751.189907615848,0.02294138575376,2,21,272,1,1.03008905483086,0.0997237904451666,0.1,0.0565215737308063,0.499965646471614,-3.4353528385711e-05,0.446991287326181,24045.9320831227,1.010054,0.03033175,0.00226475,0.976187458333333
15,155.277747963485,157.370615067032,421.642714961732,507.358614656926,752.664222506125,0.0134782164926766,2,21,293,1,0.992482644525577,0.0999865806184191,0.1,0.0545537835422952,0.499964863024757,-3.51369752425446e-05,0.438688983177013,24343.4216557096,1.11662075,0.0299959583333333,0.00232358333333333,1.08315445833333
16,155.679242179536,157.762223938326,419.762633161104,509.531568792134,748.672864438621,0.0133799582373858,2,21,314,1,1.11448956965152,0.099800974914239,0.1,0.051928406994134,0.499958876627084,-4.11233729163962e-05,0.425350937606595,24369.787245326,1.12655854166667,0.030625125,0.00221,1.09243508333333
17,154.996344885067,157.07611711563,406.60486185635,499.942294247547,746.763107587531,0.0134182017782774,2,21,335,1,1.27496437571414,0.099978402476855,0.1,0.0495629411685998,0.499942299296611,-5.77007033891741e-05,0.411959340997341,24630.4470276385,1.256921,0.0316795,0.00228058333333333,1.22181241666667
18,156.862885596886,157.624375488333,408.805653768973,507.777133967936,745.612725489598,0.00485449370990232,2,20,355,1,1.30564184995268,0.0999825860001731,0.1,0.0472624868989139,0.499967625782659,-3.23742173412578e-05,0.396415140484671,24925.248202906,1.315881875,0.031793125,0.002485375,1.28031870833333
19,157.198645818815,158.059802300421,403.10644043644,506.25518259381,745.857283633693,0.00547814185752747,2,23,378,1,1.51252284788785,0.0998291086677584,0.1,0.0461499346228554,0.499960019541301,-3.99804586991848e-05,0.377335083151099,25039.0811384528,1.54806308333333,0.032066125,0.00266004166666667,1.51202325
20,158.294896202192,159.505749050907,404.015182098045,513.235303842937,749.449053438046,0.00764934863830407,2,19,397,1,1.40795486395373,0.0999414831741257,0.1,0.0457013359347009,0.4999716693229,-2.8330677100008e-05,0.360616690352166,25282.4710189112,1.614850125,0.0314225833333333,0.00271179166666667,1.57947291666667
21,158.803603374122,160.269673470935,399.065955960733,513.342478318678,756.92471793466,0.00923196996581972,2,22,419,1,1.52498841584805,0.0999640787905891,0.1,0.0457185411111283,0.499964447110689,-3.555288931123e-05,0.340263195448962,25537.0027675906,1.58673020833333,0.0305125416666667,0.00213716666666667,1.55277341666667
22,159.899826320582,161.887405854852,398.369847644344,519.59684663488,764.215112570084,0.0124301544285887,2,22,441,1,1.44973998579598,0.0999649295305081,0.1,0.0441751376795058,0.499973902977291,-2.6097022708671e-05,0.322691578367841,25870.3639962951,1.67849408333333,0.0307470833333333,0.001931125,1.64470804166667
23,160.621956368191,163.495365331226,398.325775854251,525.671708298716,770.273112381704,0.0178892663743185,2,27,468,1,1.43727310188291,0.0999788631982859,0.1,0.0427429346014862,0.499977904665318,-2.20953346818931e-05,0.307205160322682,26175.8808088927,2.37103033333333,0.0296180833333333,0.00188279166666667,2.33843241666667
24,160.718846399808,164.444987779799,392.960825980369,524.921061845911,776.857243937129,0.0231842217851809,2,38,506,1,1.80079720258848,0.0999828318287822,0.1,0.0430570832343991,0.499986065915854,-1.39340841455171e-05,0.291608389131407,26555.5142720114,3.70107275,0.0348514166666667,0.00206908333333333,3.66297454166667
25,159.574095333566,167.081387011363,392.261343749584,530.846875404097,780.220886762169,0.0470458044089413,2,29,535,1,1.61205028161211,0.0999931464149121,0.1,0.0424684970173023,0.499978400960128,-2.15990398717558e-05,0.274700226952328,26907.1777130894,2.94511541666667,0.0368429166666667,0.00213508333333333,2.90498229166667
26,159.827395793811,166.610520979455,381.68336016837,521.041096645841,781.576221283693,0.0424403160168805,2,35,570,1,1.71126543421127,0.0999863540485494,0.1,0.0409795705900058,0.499988424797181,-1.15752028190808e-05,0.259911849610452,27030.2161594788,3.56244433333333,0.0366779166666667,0.00203041666666667,3.52259083333333
27,161.493766749963,166.092664648806,382.020029478092,524.731569028368,782.486069956992,0.0284772470875779,2,29,599,1,1.57713240572466,0.0999651195430419,0.1,0.0394810881020464,0.499986201914356,-1.37980856443898e-05,0.245469313157383,27132.0890363745,2.76618883333333,0.0359191666666667,0.001964,2.72719845833333
28,163.940259206016,164.844939268146,383.443838346724,525.651489659661,785.978720947455,0.00551835202964341,2,23,622,1,1.27982734245411,0.0999721522995768,0.1,0.038497915630465,0.49997729424856,-2.27057514395335e-05,0.232612316091164,27242.0566083926,2.153816625,0.0357786666666667,0.00192433333333333,2.115019625
29,164.450054252672,166.516708548662,388.050626554991,531.360024607976,790.145683838759,0.0125670636314608,2,20,642,1,1.08807802857391,0.0998249478335696,0.1,0.0371055122551643,0.499957551484894,-4.24485151062082e-05,0.221064392396395,27263.6885849118,1.82222808333333,0.0353302083333333,0.001946875,1.78385079166667
30,164.893676945967,167.583198845282,390.366274350872,533.99683691136,793.556707277211,0.0163106430102632,2,24,666,1,1.13711986890972,0.0998899477666308,0.1,0.0367754496048058,0.499974828387504,-2.51716124957668e-05,0.209412258176658,27409.095285117,2.16355154166667,0.0365419583333333,0.001945125,2.123941
31,165.280277130759,168.24758659554,390.986096624801,534.232589981454,795.430145895161,0.0179531975399207,2,18,684,1,1.04984989249991,0.0999925355266465,0.1,0.0357000019996478,0.499965828694597,-3.41713054033965e-05,0.199813151320602,27741.3426202121,1.64058904166667,0.03663425,0.00204308333333333,1.600734125
32,165.611581121989,168.890599964662,392.187955569122,535.287990882831,796.604516542181,0.0197994537607732,2,21,705,1,1.1432464431357,0.0995698618620219,0.1,0.0350802571635565,0.499968735586964,-3.12644130361361e-05,0.186091808663485,27613.477628408,1.94706379166667,0.0383473333333333,0.00204204166666667,1.905094875
33,166.086691397928,168.964060371329,390.755990174314,533.332414907625,797.2013130628,0.017324500531512,2,27,732,1,1.08819466872756,0.0998877792591953,0.1,0.0345049476291025,0.49998444181212,-1.555818788046e-05,0.176200998638228,27737.2777430524,2.618488625,0.0375102083333333,0.00205133333333333,2.57754391666667
34,166.353962762634,169.202107131991,388.286983416178,531.765921099597,795.895690314546,0.0171209890167799,2,25,757,1,1.08514583961264,0.0997807245408853,0.1,0.0340223794180226,0.499978140487081,-2.18595129189425e-05,0.168414598338797,27823.6340690304,2.62527558333333,0.0378221666666667,0.00210095833333333,2.5840735
35,166.451507134273,169.893729813306,387.650404210049,532.946086701033,797.143400287069,0.0206800331117277,2,18,775,1,0.786750815638858,0.0993376676634267,0.1,0.0327349587460432,0.499971001103658,-2.89988963419474e-05,0.161824151054145,27838.552033697,1.88805791666667,0.0374297083333333,0.00216420833333333,1.8472785
36,166.685985918249,169.858804069245,384.196464949213,531.379489512733,790.85577248044,0.0190347024887374,2,20,795,1,0.717886199039682,0.0999500974083699,0.1,0.0303181240389096,0.499966909054979,-3.30909450212968e-05,0.156908563818732,27928.4674255679,2.17952641666667,0.0364921666666667,0.00197870833333333,2.13992795833333
37,166.998814505571,169.994784832788,382.531557736272,531.063860479868,786.242248983604,0.0179400694315536,2,22,817,1,0.681214005838916,0.0866635057396714,0.1,0.0295825372159117,0.499968845411071,-3.1154588929494e-05,0.15271074462667,27983.5823951294,2.195347,0.0358860833333333,0.00207591666666667,2.15592325
38,167.173568421164,169.804808919192,380.165374409361,528.608919552719,781.624996300701,0.0157395724867155,2,22,839,1,0.616360047112334,0.0997128443860732,0.1,0.0291850676124528,0.499958061435345,-4.19385646547865e-05,0.149367756966214,28030.6973983238,2.17495333333333,0.0373349166666667,0.002218125,2.13412529166667
39,167.34190612071,169.756608072192,380.003714740569,527.993098605193,780.381706271556,0.0144297504878412,2,19,858,1,0.505224464874256,0.0930171504995602,0.1,0.0287415996642888,0.499952195430999,-4.78045690009976e-05,0.146830243516851,28077.5171831103,1.833637375,0.036178875,0.002428,1.7937875
40,167.45217328039,170.228478430193,382.042191356655,529.118595322009,784.893403703015,0.016579690161168,2,18,876,1,0.452505863273029,0.0758782777738299,0.1,0.028161553267988,0.499982648492561,-1.73515074389785e-05,0.144960269430084,28122.7962516724,1.77398070833333,0.0347075,0.00189270833333333,1.73628429166667
41,167.568983536267,170.37498023276,382.774862107543,529.382107019249,787.365781910444,0.0167453226562407,2,21,897,1,0.451091564837779,0.0804318733224454,0.1,0.0269871988192416,0.499984320152373,-1.56798476271813e-05,0.142623684623811,28145.3620441406,2.04133625,0.034788625,0.00235270833333333,2.002976375
42,167.742088624067,170.917576409298,385.915546211109,531.169464141064,794.269546920566,0.0189307752829275,2,24,921,1,0.509463846507747,0.0994257611548079,0.1,0.0264321375291951,0.499986957317763,-1.30426822370078e-05,0.141629099635298,28210.7477276589,2.54283654166667,0.0347859166666667,0.002263875,2.504632375
43,167.795544711579,170.922079107246,388.166012807605,531.678143643949,798.618089748359,0.0186330000658942,2,16,937,1,0.363045166808688,0.0693920951441575,0.1,0.0250990080983567,0.499990328987475,-9.67101252485891e-06,0.139914161874441,28185.2300757458,1.53430720833333,0.0350849583333333,0.002307875,1.49571745833333
44,167.866320637508,170.843860554115,387.7745686945,530.899391765434,798.503494325777,0.0177375658517985,2,35,972,1,0.62414468136332,0.0987468315318491,0.1,0.0233899471878334,0.499972025670959,-2.79743290411694e-05,0.137760005126687,28258.702446932,3.77202770833333,0.051094125,0.00227245833333333,3.71727645833333
45,167.924889987483,170.569408496717,387.692867657091,529.828557871669,799.439581204661,0.0157482223715092,2,21,993,1,0.382909483439243,0.0690462069751318,0.1,0.0218991301726406,0.499989483311527,-1.05166884727947e-05,0.136621931483803,28271.0884282656,2.17349654166667,0.04392925,0.002644,2.12123358333333
46,168.109788669608,171.20670147425,391.513785026446,532.862391468145,804.056126533737,0.0184219659613536,2,9,1002,1,0.222891493941859,0.0632145662280018,0.1,0.0203625631366476,0.499984534624574,-1.5465375426349e-05,0.136261800318652,28262.8787172722,0.759628833333333,0.04008075,0.00253954166666667,0.713595583333333
47,168.12122021548,172.197150408155,395.975612713693,537.18988174825,809.769669982718,0.0242439960134223,2,9,1011,1,0.241756152379227,0.076103906284679,0.1,0.0200232924461879,0.499978638403153,-2.13615968469583e-05,0.135249770579442,28269.4905727028,0.69491575,0.0364020833333333,0.00193820833333333,0.65324625
48,168.185745913232,171.668257381033,393.132877678203,534.448745085221,806.577161829044,0.0207063413661535,2,26,1037,1,0.414499332029399,0.0706063258703466,0.1,0.0189535658196318,0.49997515914085,-2.48408591499438e-05,0.133666006107431,28322.8460744079,2.72931679166667,0.0360191666666667,0.001953,2.68893841666667
49,168.258646896631,171.836742274537,394.139941418991,535.034591158248,807.560142841512,0.021265447237929,2,25,1062,1,0.41986929288793,0.0828120332338877,0.1,0.017614829724657,0.499994203732451,-5.79626754931839e-06,0.132335732348964,28337.8942707979,2.686193875,0.03481075,0.00204275,2.64757375
50,168.318533961435,171.777632237275,393.61428613004,534.327618163517,805.927126684384,0.0205509054435578,2,11,1073,1,0.252180364238696,0.0495025324388658,0.1,0.0180543062095155,0.499993672772943,-6.32722705673494e-06,0.131047777901511,28343.7750602527,1.00061804166667,0.0341375833333333,0.00201795833333333,0.963157833333333
51,168.397577493071,171.644088303012,393.058390524746,533.741580139818,805.128812558401,0.0192788450895328,2,26,1099,1,0.464127185774025,0.0965691322983416,0.1,0.0171551422077022,0.499988934449514,-1.10655504861334e-05,0.12927453159248,28382.9294860074,2.837877125,0.0332294166666667,0.001895125,2.80190933333333
52,168.467983782776,171.718391699542,393.538661462353,533.978382405665,805.699962389555,0.0192939206832182,2,14,1113,1,0.331422811015999,0.0982958017474058,0.1,0.0171988654164656,0.499992136900843,-7.86309915734584e-06,0.128261623372278,28394.1680600111,1.39306545833333,0.032539125,0.00185366666666667,1.35805283333333
53,168.471918398255,171.968838983552,394.648593885419,535.250745857586,807.473775007658,0.0207566971311526,2,22,1135,1,0.442167577021891,0.0989677183882356,0.1,0.0172492013182722,0.499986982380986,-1.30176190144549e-05,0.12655848115225,28409.4467926036,2.30964716666667,0.0331987083333333,0.00188795833333333,2.27401125
54,168.546825628416,171.974064856787,394.218290782066,535.160745164433,807.163131560931,0.0203340479157205,2,7,1142,1,0.277151297169292,0.0995358173384448,0.1,0.0175575772336932,0.499987548959003,-1.245104099723e-05,0.126057374715374,28416.6137833282,0.556776,0.032078875,0.00183095833333333,0.522351041666667
55,168.551709603034,172.402067634734,396.327870059307,537.444235935865,810.737269767634,0.0228437791628959,2,7,1149,1,0.214660438916471,0.0793698928626196,0.1,0.0172135449979673,0.499988847561768,-1.11524382317985e-05,0.125561332942722,28416.5655864835,0.568684791666667,0.0327430416666667,0.00205475,0.53337575
56,168.561799188345,172.746125425046,397.78332305521,539.138667609398,813.209018353716,0.024823692300682,2,22,1171,1,0.359848337897622,0.0766150779618847,0.1,0.0185397505212497,0.499969109628172,-3.0890371828407e-05,0.124530863599065,28439.65532542,2.28662279166667,0.032703,0.00184875,2.25144191666667
57,168.653031595848,172.907593808817,397.556098991751,539.400488883276,814.12780220373,0.0252267164883446,2,27,1198,1,0.356532110173458,0.0787004984030186,0.1,0.0173404483975209,0.499992251996994,-7.74800300640255e-06,0.124457781383753,28470.2029097424,3.02005991666667,0.036218875,0.00183983333333333,2.98143045833333
58,168.633237288668,172.505851769209,395.185264820143,537.537949247401,810.363581783583,0.0229647164628148,2,13,1211,1,0.186062307831562,0.0696272857789042,0.1,0.0164812501051093,0.499996411658037,-3.5883419626237e-06,0.124401175733359,28445.7754820264,1.36440208333333,0.0317678333333333,0.00184816666666667,1.330277625
59,168.655488684311,172.566654857862,394.855105261112,537.753959441603,810.399320077049,0.0231902691342117,2,25,1236,1,0.250222677676604,0.0547863818626946,0.1,0.0151976313925218,0.499993603092797,-6.39690720322106e-06,0.124219920516384,28456.3781879161,2.735006125,0.0317669583333333,0.001795,2.70081925
60,168.658228042539,172.11041458308,392.177421542585,536.087297157223,806.118855988418,0.0204685332023669,2,26,1262,1,0.214425557241068,0.0612173836764866,0.1,0.0152190108015257,0.499991703916727,-8.29608327335141e-06,0.124007365314076,28458.7836401388,2.77372791666667,0.0334344583333333,0.00196175,2.73776479166667
61,168.672342578686,171.743296624423,390.12665623434,534.737858492931,802.35463371641,0.018206624742318,2,25,1287,1,0.214870350503419,0.0680515903584709,0.1,0.0154583259133059,0.499994773765059,-5.22623494136898e-06,0.124098351922055,28467.0687071244,2.65376491666667,0.0328624583333333,0.00182883333333333,2.618570375
62,168.682358995466,171.617530569496,389.570199434892,534.695876358984,801.227027552078,0.0174005841008443,2,26,1313,1,0.232051058451179,0.0788103948593791,0.1,0.0160653955606023,0.499996429337647,-3.57066235340264e-06,0.124021591369193,28472.2433799369,2.74529104166667,0.0325384166666667,0.00183483333333333,2.71036025
63,168.707280972475,171.624692386888,389.705830652322,535.222282057671,801.08078092222,0.0172927415912143,2,23,1336,1,0.22015349270885,0.0698915031145356,0.1,0.0159880127107572,0.499984312267306,-1.56877326938365e-05,0.124077259104708,28479.4805990984,2.37767854166667,0.0326024583333333,0.00187029166666667,2.34265816666667
64,168.719817065634,171.569079362501,389.21863972444,535.484085322307,800.289263038265,0.0168875378507445,2,24,1360,1,0.198766326115759,0.0482838657454698,0.1,0.0161471742873843,0.499997091876312,-2.90812368786142e-06,0.123953698843659,28475.5211697835,2.5301025,0.0325969166666667,0.00181325,2.49510770833333
65,168.727076095591,171.568307985583,388.887458986014,535.714094945228,799.675616473615,0.0168392172479917,2,24,1384,1,0.187331664920168,0.0465529229008387,0.1,0.01667887325381,0.499996418799765,-3.58120023480346e-06,0.123862087489563,28475.2300127274,2.486636625,0.032438,0.00181741666666667,2.45193016666667
66,168.743029141319,171.647941404671,389.150367453963,536.235703121633,800.154629115227,0.0172150060250462,2,25,1409,1,0.226330175486547,0.0564305934202183,0.1,0.0172966375198779,0.499996597356492,-3.40264350784381e-06,0.123704328814254,28482.313850299,2.58808729166667,0.032546125,0.00181075,2.553321
67,168.745829097934,171.764104161405,388.828991180708,536.54838910846,799.506606999591,0.0178865165415052,2,10,1419,1,0.135290770336253,0.0321985439187598,0.1,0.0174579400059206,0.499996917178294,-3.08282170613516e-06,0.123531845650084,28474.4330960699,0.865124916666667,0.0333280416666667,0.00186279166666667,0.829555583333333
68,168.771233449573,171.797988275357,388.653752807015,536.769784257843,799.358188025872,0.0179340682882886,2,9,1428,1,0.112168703180088,0.0280953581783936,0.1,0.0156218583511139,0.499996981575006,-3.01842499439431e-06,0.123260495757242,28486.7915801893,0.834490833333333,0.0322936666666667,0.00192379166666667,0.799869833333333
69,168.796015477524,171.763404984558,388.044957361165,536.537700076515,798.430821815756,0.0175797366936564,2,27,1455,1,0.245450492174165,0.0565283321315888,0.1,0.0151675990755168,0.499997358860973,-2.64113902709306e-06,0.123655148125206,28501.3125019139,2.92031120833333,0.0317665,0.00187775,2.88623891666667
70,168.773151269586,171.680234806867,387.53005034551,536.457005362404,797.519790566971,0.0172247985856292,2,10,1465,1,0.120023806332778,0.0290320482134474,0.1,0.0133375764907829,0.499997308625841,-2.69137415886966e-06,0.123334717854034,28483.3289424067,0.916336833333333,0.0331312916666667,0.001857375,0.880929166666667
71,168.800076947099,171.650473564774,386.992163031933,536.319621271655,796.792407547614,0.0168862281891473,2,26,1491,1,0.14905846371296,0.0464763310601221,0.1,0.0113921359332261,0.499996153579738,-3.84642026157733e-06,0.123166502852242,28501.4334746499,2.95446191666667,0.031944625,0.00177004166666667,2.92032408333333
72,168.81842756352,171.527442875815,386.156800053377,535.855529051431,795.629279207879,0.0160469171013702,2,10,1501,1,0.0974219694662327,0.0219480260306146,0.1,0.0108595625928407,0.499997208349261,-2.79165073924226e-06,0.122934888375545,28500.059876355,1.03191070833333,0.0335840416666667,0.00188120833333333,0.995990375
73,168.837740793739,171.364096492103,384.995659551206,535.235800321253,794.006895829515,0.0149632166747028,2,25,1526,1,0.135298802712105,0.0388265188112522,0.1,0.0102498866946321,0.499993684185288,-6.3158147122766e-06,0.123122326850525,28512.4282284373,3.13186691666667,0.0334245,0.00191654166666667,3.09609404166667
74,168.822988248155,171.354725765551,384.950274204143,535.213483605195,765.380647364343,0.0149964027036127,2,16,1542,1,0.0786137325700791,0.0288101607217973,0.1,0.00899503756912146,0.499998357562045,-1.64243795525154e-06,0.123061560029804,28504.2288662896,2.047335875,0.03359475,0.00188495833333333,2.01143475
75,168.828681237084,171.254808372822,384.289586582205,534.822224139366,753.811334403758,0.0143703493859071,2,10,1552,1,0.0641245717669728,0.0208416742844473,0.1,0.00893801638471665,0.499997896693135,-2.10330686450932e-06,0.123070233256675,28501.7746352492,1.16442545833333,0.0317379583333333,0.001859125,1.13043170833333
76,168.825869506148,171.301517839219,384.162473259403,534.965176398135,765.118072764115,0.0146639157867935,2,10,1562,1,0.0627143610969263,0.0200196186073959,0.1,0.00921819295658507,0.499997865400284,-2.13459971576402e-06,0.122989141816829,28502.6134848817,1.14171791666667,0.0334892083333333,0.00182266666666667,1.105968875
77,168.833193584641,171.242431511122,383.51912017927,534.712952185551,769.02946470709,0.0142699304285382,2,29,1591,1,0.104306851019339,0.0310545048288853,0.1,0.00930847633302612,0.499998327774449,-1.67222555086388e-06,0.122994963176639,28510.176421312,3.79507675,0.0322190833333333,0.00195275,3.760477125
78,168.834514530688,171.062787232601,382.404861280626,533.85035972573,752.405377344346,0.0131979690770417,2,26,1617,1,0.104429190037698,0.027143379580516,0.1,0.00912044364268567,0.499997272338353,-2.72766164699512e-06,0.122764323326613,28510.3620107196,3.20716204166667,0.0316738333333333,0.00182020833333333,3.17325608333333
79,168.844075380162,170.913102222018,381.223384432201,533.345344060144,733.592447925367,0.0122540683598,2,10,1627,1,0.0886325480292629,0.0269806325755769,0.1,0.00951083428172054,0.499997528336552,-2.47166344796712e-06,0.122950744907885,28505.5865302231,1.11952570833333,0.0315083333333333,0.00182791666666667,1.08577483333333
80,168.819603871198,171.071856596097,381.381814941481,533.789632367695,755.614808682625,0.0133411800125887,2,25,1652,1,0.105976867387444,0.0191519332213143,0.1,0.00967955436545597,0.499997895176505,-2.10482349488617e-06,0.122994744812933,28504.9275819441,2.88601195833333,0.0325247083333333,0.00181495833333333,2.85125570833333
81,168.803478268577,171.057126921721,380.455927276485,533.479178393082,754.228084727405,0.0133507240268997,2,9,1661,1,0.11286546176493,0.0252595010142713,0.1,0.0104297801969055,0.499995983045962,-4.01695403839941e-06,0.122937202731533,28490.03383852,0.997006791666667,0.0324672916666667,0.00181283333333333,0.962327833333333
82,168.802024908396,170.970562108947,379.375151213536,533.189912864844,759.234570219904,0.0128466302565268,2,22,1683,1,0.110158972639153,0.0240017644191213,0.1,0.00997780364733095,0.499995402921243,-4.59707875694049e-06,0.122859523916646,28502.6592813681,2.38765545833333,0.0314291666666667,0.0018845,2.35393229166667
83,168.811652117813,170.784221939315,377.857699978022,532.518363720725,780.127984058596,0.0116850335670307,2,23,1706,1,0.108191262671796,0.0225370462775941,0.1,0.00956771438703598,0.499998290709944,-1.70929005571807e-06,0.122741472119205,28504.5357057563,2.75544816666667,0.032323,0.001844,2.72087733333333
84,168.783105070519,170.308741314498,374.063805985389,530.382513882064,779.225868120393,0.00903903411032349,2,22,1728,1,0.110898083962498,0.0237378621957532,0.1,0.0103331275410645,0.499997632145972,-2.36785402846218e-06,0.122582953688358,28505.2449710396,2.4363245,0.0323618333333333,0.00180275,2.40176275
85,168.750496457978,170.070044079494,371.671516323079,529.243647455177,776.543894113039,0.00781951845602041,2,22,1750,1,0.160552250542708,0.041362290342969,0.1,0.0110556400765714,0.499996113213353,-3.88678664675624e-06,0.122556942672536,28513.7040233591,2.49868566666667,0.0339660416666667,0.00197283333333333,2.46231133333333
86,168.748217739933,169.871160792295,369.052252356492,528.328817956582,773.538692376973,0.0066545476296124,2,24,1774,1,0.170627066018953,0.0422116591885219,0.1,0.0108223627067228,0.499997228667229,-2.77133277115649e-06,0.122344571857152,28510.4698795161,2.679951,0.0326655416666667,0.00186216666666667,2.64501783333333
87,168.7562383908,169.66911674629,365.751401159569,527.338488845037,769.818609639842,0.00540944953617931,2,22,1796,1,0.223896077910289,0.051212915244541,0.1,0.0117661307411635,0.499989619255741,-1.03807442587978e-05,0.122099243450932,28513.4216432265,2.49450945833333,0.0322887083333333,0.00183075,2.45997691666667
88,168.752094318893,169.45812650388,361.015693917918,526.054238488382,764.867752457609,0.00418384250481069,2,22,1818,1,0.259177516337809,0.0580338791086019,0.1,0.012719823416139,0.499986017804908,-1.39821950922436e-05,0.121645873835454,28514.7264875573,2.33059325,0.0315404583333333,0.00196166666666667,2.29666558333333
89,168.765516272031,169.294792751486,355.760448645719,525.057270557754,760.025718786859,0.00313616484663007,2,22,1840,1,0.291408898413927,0.0682456862323376,0.1,0.0136889078185661,0.499981068390046,-1.89316099543646e-05,0.121190427166038,28518.0327128833,2.291097625,0.0319237083333333,0.00194870833333333,2.25681479166667
90,168.754281886597,169.191769794932,349.721945727271,524.158312492724,755.421840754123,0.00259245515695675,2,20,1860,1,0.333607814206933,0.0699484551219124,0.1,0.0148394060057653,0.499988190334682,-1.18096653183852e-05,0.120608383783806,28519.6487450736,2.03838725,0.0315534166666667,0.00187179166666667,2.004558375
91,168.76859963545,169.320968865463,342.798039418202,523.699120988907,751.420893112022,0.00327293839734595,2,25,1885,1,0.348133198836725,0.0986612980645958,0.1,0.0155050556809754,0.499988257385251,-1.17426147485111e-05,0.120051264214606,28526.0427626628,2.55087795833333,0.0320392916666667,0.002036,2.516400625
