outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
1,68.1600766103869,250.662747582224,374.343394759962,503.453647666085,787.746847323789,2.67755965145183,2,22,22,1,16.5928896231219,0.099927560595912,0.1,0.0999999999999767,0.499613156445989,-0.000386843554010974,0.983004692219437,6418.83584585775,7.51872958333333,1.02263583333333,0.0351505,6.45728245833333
2,81.5625398270228,281.204917084589,402.433360092785,544.736925232069,842.320864337924,2.44772143781895,2,21,43,1,16.0386966180186,0.0998962332357034,0.1,0.0999999999999767,0.499574479425591,-0.000425520574408755,0.93568079619793,8793.84960036906,5.976521,1.03126733333333,0.0346456666666667,4.908095875
3,95.002582993413,301.244801900247,426.060458342523,558.960734917811,837.067589215145,2.17091169953909,2,19,62,1,14.3527428870154,0.0998572706669896,0.1,0.0973296296296094,0.499505843979493,-0.00049415602050723,0.869753020519177,11320.2535918385,4.48153054166667,1.05927104166667,0.0329057916666667,3.38742516666667
4,107.069424361515,288.899718314942,450.739754823202,531.50360461618,764.565314099882,1.69824667534855,2,17,79,1,12.0174566962294,0.0998028766816018,0.1,0.0954798148147983,0.49950810988805,-0.000491890111950333,0.802868430869644,13608.6464302906,3.47019225,1.04998208333333,0.033367375,2.38525333333333
5,117.259852638775,234.324137651337,473.805827903625,496.730323339475,694.888096275335,0.998332185980011,2,16,95,1,10.8593443613652,0.099727833693855,0.1,0.0961935432098614,0.499524840591891,-0.000475159408109049,0.738295295394878,15888.5137752073,3.194925375,1.04835579166667,0.0333665833333333,2.11126370833333
6,126.953580162261,193.768139098097,484.900487216249,498.192054141428,598.08235574681,0.526291254255604,2,15,110,1,8.37761085278564,0.0950593555558769,0.1,0.094217758024674,0.499650896031924,-0.000349103968075581,0.697579158271529,17604.2069569223,3.205135875,1.036025125,0.0333839166666667,2.13403191666667
7,133.013438353028,170.284816407677,469.829678602814,478.108352617896,527.664188365415,0.280207612976131,2,15,125,1,7.19856918872934,0.0978780591652918,0.1,0.0916182182715937,0.499757681220587,-0.000242318779413275,0.671268490974768,18820.6722974646,7.355764,0.902796416666667,0.033135,6.41812058333333
8,137.34528020967,158.765293104313,427.412731579959,470.158675542717,555.298138696043,0.155957400661623,2,15,140,1,6.6771291341325,0.0965808024617666,0.1,0.0955943375308557,0.499787756714288,-0.000212243285711844,0.64945638083005,19797.4689378586,6.71393258333333,0.894839666666667,0.033342875,5.78420758333333
9,140.892416586053,151.30818659402,405.072791057088,461.474562253444,580.834005704816,0.073927115882819,2,15,155,1,6.14470307399949,0.0985595769593578,0.1,0.0969714781234377,0.499852572899608,-0.000147427100391895,0.62786515150983,20692.2287699307,6.57218829166667,0.932067083333333,0.0332695,5.60525670833333
10,143.985285813841,146.199808802717,391.477716907968,453.912827627104,604.913026173527,0.0153802034448134,2,16,171,1,4.1921153254805,0.0987171950515856,0.1,0.0954047893530673,0.499894477700598,-0.000105522299402472,0.614384772442676,21239.986839615,5.28563379166667,0.911198625,0.0332573333333333,4.339642375
