iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
24,60459.81804,245.8857825,0.4998246272,1,1,0.07292701791,0.0999991068,0.5,30,0.273033,0,203.8676748,267.6975983,494.125617,861.4571952,203.6183241,263.8099256,504.5020974,850.2963196
25,66513.92042,257.9029283,0.4998253307,1,1,0.07344318681,0.09999946742,0.5,30,0.18146,0,203.6183241,263.8099256,504.5020974,850.2963196,203.5555389,268.5923658,493.8675856,861.0586664
26,60408.81012,245.7820378,0.4998392456,1,1,0.07270763236,0.09999912816,0.5,30,0.275717,0,203.5555389,268.5923658,493.8675856,861.0586664,204.7689271,265.5579696,505.1535301,854.6153417
27,65125.66056,255.1972973,0.4998127391,1,1,0.0724776345,0.09999945539,0.5,30,0.183577,0,204.7689271,265.5579696,505.1535301,854.6153417,202.9150536,268.2517864,492.7871384,859.8149957
28,59814.86367,244.5707744,0.4998191293,1,1,0.07284760438,0.09999912585,0.5,30,0.27641,0,202.9150536,268.2517864,492.7871384,859.8149957,203.7840007,263.918677,504.6112242,852.5808028
29,64019.60946,253.0209664,0.499782676,1,1,0.06966094273,0.09999938597,0.5,30,0.17044,0,203.7840007,263.918677,504.6112242,852.5808028,204.4877401,273.5569484,495.3200164,863.0807079
30,58277.57001,241.4074771,0.499822842,1,1,0.06932795297,0.09999904812,0.5,30,0.270553,0,204.4877401,273.5569484,495.3200164,863.0807079,205.2605181,267.1114938,505.4500785,856.5896102
31,64949.05547,254.8510457,0.4998223915,1,1,0.07096202193,0.09999942991,0.5,30,0.179799,0,205.2605181,267.1114938,505.4500785,856.5896102,204.6967939,269.5541014,494.0187337,862.1910525
32,60204.77571,245.3666149,0.499813963,1,1,0.07075828884,0.09999902517,0.5,30,0.257348,0,204.6967939,269.5541014,494.0187337,862.1910525,204.360646,267.506564,505.8740802,853.6100228
33,68172.02733,261.0977352,0.4998111484,1,1,0.07315568109,0.09999972907,0.5,30,0.176325,0,204.360646,267.506564,505.8740802,853.6100228,203.0368507,270.1454283,493.7650004,859.5311045
34,59541.46724,244.0112031,0.4998261792,1,1,0.0718770867,0.09999907583,0.5,30,0.267624,0,203.0368507,270.1454283,493.7650004,859.5311045,204.6317427,267.3770139,506.1830789,855.2472241
35,65414.79259,255.7631572,0.4998240808,1,1,0.07196891498,0.09999945683,0.5,30,0.176331,0,204.6317427,267.3770139,506.1830789,855.2472241,204.4084888,267.9329009,493.8322128,862.6363452
36,59590.39033,244.1114302,0.4998353525,1,1,0.07163314296,0.09999906702,0.5,30,0.265415,0,204.4084888,267.9329009,493.8322128,862.6363452,204.7992341,266.7091101,505.7146404,855.2197706
37,65614.40872,256.1530963,0.499819649,1,1,0.07139467794,0.09999944321,0.5,30,0.179175,0,204.7992341,266.7091101,505.7146404,855.2197706,204.0138385,271.5242153,494.7290814,822.2899948
38,60838.98547,246.6556009,0.4998319991,1,1,0.07221120577,0.09999950332,0.5,30,0.285471,0,204.0138385,271.5242153,494.7290814,822.2899948,204.565448,264.207521,503.694908,853.1557382
39,65955.4213,256.8178757,0.4998171927,1,1,0.07333503694,0.09999946532,0.5,30,0.187269,0,204.565448,264.207521,503.694908,853.1557382,203.1275201,267.7706674,492.0331937,858.5793596
40,59286.93871,243.4890936,0.499835234,1,1,0.07274242188,0.09999911238,0.5,30,0.276276,0,203.1275201,267.7706674,492.0331937,858.5793596,204.281242,264.0535323,503.7184278,852.4528376
41,64325.85785,253.6254282,0.4997984263,1,1,0.069159766,0.0999993619,0.5,30,0.183456,0,204.281242,264.0535323,503.7184278,852.4528376,205.484609,274.9245822,496.3867979,864.2168774
42,58396.67413,241.6540381,0.4998057012,1,1,0.06803240245,0.09999902228,0.5,30,0.286112,0,205.484609,274.9245822,496.3867979,864.2168774,205.2917768,268.1825842,504.8583445,855.3756384
43,65759.1082,256.435388,0.4998168225,1,1,0.07168645647,0.09999945757,0.5,30,0.201644,0,205.2917768,268.1825842,504.8583445,855.3756384,205.3787015,268.6245674,493.5589093,861.6649219
44,61780.81922,248.5574767,0.4998023753,1,1,0.07215896904,0.09999956797,0.5,30,0.262588,0,205.3787015,268.6245674,493.5589093,861.6649219,203.908404,266.1728642,504.6883262,850.1901423
45,70337.71163,265.2125782,0.4998040586,1,1,0.07402393204,0.09999983728,0.5,30,0.173858,0,203.908404,266.1728642,504.6883262,850.1901423,202.6810806,269.4576886,492.1625362,854.4565063
46,59244.31632,243.4015537,0.4998223379,1,1,0.07157932108,0.09999906837,0.5,30,0.303196,0,202.6810806,269.4576886,492.1625362,854.4565063,204.6432651,267.7786193,505.4921886,853.3472284
47,64514.29188,253.9966375,0.4998210788,1,1,0.07115771874,0.09999945826,0.5,30,0.187142,0,204.6432651,267.7786193,505.4921886,853.3472284,204.9690868,268.9916308,493.6138076,862.2447841
48,60157.17362,245.2695937,0.4998000431,1,1,0.07108735778,0.09999902151,0.5,30,0.276918,0,204.9690868,268.9916308,493.6138076,862.2447841,204.3961474,268.1807683,505.4873573,853.4116386
49,65299.3047,255.5372863,0.4998065599,1,1,0.07068900394,0.09999943542,0.5,30,0.18727,0,204.3961474,268.1807683,505.4873573,853.4116386,204.4505295,272.9637564,495.5656692,863.0860831
50,59283.03372,243.4810747,0.4998128868,1,1,0.07034505129,0.09999905127,0.5,30,0.284747,0,204.4505295,272.9637564,495.5656692,863.0860831,204.8905106,267.4436912,504.5445925,853.6410788
51,64983.27226,254.9181678,0.4998162283,1,1,0.07160414732,0.09999945491,0.5,30,0.186514,0,204.8905106,267.4436912,504.5445925,853.6410788,205.1226378,267.8597494,492.7011952,861.1126048
52,60973.52149,246.9281707,0.4998087994,1,1,0.07221346052,0.09999905753,0.5,30,0.272823,0,205.1226378,267.8597494,492.7011952,861.1126048,203.855263,266.7266675,504.8365975,850.2439376
53,67307.95102,259.4377594,0.4998012308,1,1,0.0737612528,0.09999945486,0.5,30,0.177998,0,203.855263,266.7266675,504.8365975,850.2439376,202.3760663,270.3495852,492.5937948,854.0684982
54,58962.33437,242.8216102,0.4998229258,1,1,0.07162415402,0.09999906556,0.5,30,0.287122,0,202.3760663,270.3495852,492.5937948,854.0684982,204.4853029,267.1864133,504.8441533,852.3340485
55,65190.63758,255.324573,0.4998101567,1,1,0.07180705736,0.09999945557,0.5,30,0.188761,0,204.4853029,267.1864133,504.8441533,852.3340485,204.9489979,267.586721,493.1733846,861.0577379
56,59940.27449,244.8270297,0.499817652,1,1,0.07187158884,0.09999906909,0.5,30,0.281052,0,204.9489979,267.586721,493.1733846,861.0577379,204.5945228,266.891781,505.3340461,853.4578869
57,66339.78408,257.5651065,0.4998121031,1,1,0.07146430477,0.09999943493,0.5,30,0.183008,0,204.5945228,266.891781,505.3340461,853.4578869,204.0098923,271.8745523,494.7794029,859.5798585
58,59063.16872,243.029152,0.4998081517,1,1,0.0698729796,0.09999903833,0.5,30,0.295185,0,204.0098923,271.8745523,494.7794029,859.5798585,205.1063063,268.60919,505.5340727,853.7564683
59,64533.42492,254.0342987,0.4998059451,1,1,0.07148492896,0.09999945256,0.5,30,0.18423,0,205.1063063,268.60919,505.5340727,853.7564683,204.8777468,267.9054853,492.9890091,861.123894
60,60669.54803,246.3118918,0.4997925432,1,1,0.07177567575,0.09999903277,0.5,30,0.267324,0,204.8777468,267.9054853,492.9890091,861.123894,203.869331,267.1339954,504.9951344,851.0691495
61,65770.76462,256.4581148,0.4997888816,1,1,0.07109985675,0.09999942539,0.5,30,0.187783,0,203.869331,267.1339954,504.9951344,851.0691495,203.6951588,273.1073312,495.2006285,858.6019533
62,59696.77338,244.3292315,0.4998243812,1,1,0.07093392579,0.09999950325,0.5,30,0.284527,0,203.6951588,273.1073312,495.2006285,858.6019533,204.8675554,265.7762928,503.8223468,853.4533052
63,66039.06489,256.9806703,0.4998227752,1,1,0.07240976668,0.09999946026,0.5,30,0.189624,0,204.8675554,265.7762928,503.8223468,853.4533052,204.1941146,268.0032578,492.7102375,859.6333903
64,59690.10669,244.3155883,0.4998252304,1,1,0.07210567997,0.09999909343,0.5,30,0.280246,0,204.1941146,268.0032578,492.7102375,859.6333903,204.5182421,265.6396095,504.5014338,852.3425017
65,65823.88263,256.5616546,0.4998074962,1,1,0.07084222008,0.09999942125,0.5,30,0.19485,0,204.5182421,265.6396095,504.5014338,852.3425017,204.1913231,273.129337,494.6747816,860.1945443
66,58342.12014,241.5411355,0.4998160391,1,1,0.06896815088,0.0999990081,0.5,30,0.287346,0,204.1913231,273.129337,494.6747816,860.1945443,205.047924,268.5413049,505.2103183,854.4425261
67,64712.08927,254.3857096,0.4998190539,1,1,0.07142083329,0.09999945502,0.5,30,0.206588,0,205.047924,268.5413049,505.2103183,854.4425261,205.1425768,268.2235692,493.8429218,862.2682946
68,60568.78522,246.1072637,0.4998045853,1,1,0.07207436672,0.09999905593,0.5,30,0.272957,0,205.1425768,268.2235692,493.8429218,862.2682946,203.9656479,266.1535558,504.8016384,851.1955782
69,66838.10651,258.5306684,0.4997772904,1,1,0.07274390002,0.09999959395,0.5,30,0.176886,0,203.9656479,266.1535558,504.8016384,851.1955782,203.0744934,271.2384897,494.1008703,852.3023222
70,60171.68506,245.2991746,0.4998156989,1,1,0.07229113203,0.09999946718,0.5,30,0.28963,0,203.0744934,271.2384897,494.1008703,852.3023222,204.5487586,264.5483064,503.1712813,851.9604592
71,66892.39507,258.6356415,0.4998248096,1,1,0.07316761207,0.09999946361,0.5,30,0.175865,0,204.5487586,264.5483064,503.1712813,851.9604592,203.7312734,267.5776024,491.7515964,857.8143585
72,59664.41963,244.2630132,0.4998268056,1,1,0.0727534256,0.09999911405,0.5,30,0.275001,0,203.7312734,267.5776024,491.7515964,857.8143585,204.2345912,264.9466001,503.9504711,851.2322611
73,65342.07953,255.6209685,0.4998082957,1,1,0.07104786793,0.09999942696,0.5,30,0.174883,0,204.2345912,264.9466001,503.9504711,851.2322611,204.0302656,272.5692832,494.0780842,859.6502527
74,58527.40366,241.9243759,0.4998156872,1,1,0.06972122182,0.09999904076,0.5,30,0.269994,0,204.0302656,272.5692832,494.0780842,859.6502527,205.1367461,267.6582636,504.7322447,853.6571402
75,64982.72531,254.917095,0.4997993406,1,1,0.0717879648,0.09999945961,0.5,30,0.183117,0,205.1367461,267.6582636,504.7322447,853.6571402,205.2932486,268.1515422,493.3053901,861.8311523
76,60501.88587,245.9713111,0.4997947549,1,1,0.07204320605,0.09999906674,0.5,30,0.252269,0,205.2932486,268.1515422,493.3053901,861.8311523,203.9946534,265.8995899,504.6066257,850.4974124
77,68759.0507,262.2194705,0.4998004646,1,1,0.07398045804,0.09999967277,0.5,30,0.171974,0,203.9946534,265.8995899,504.6066257,850.4974124,202.9571206,269.9103544,493.868756,855.3864373
78,60287.68047,245.5354974,0.4998241111,1,1,0.07312942412,0.09999927572,0.5,30,0.279246,0,202.9571206,269.9103544,493.868756,855.3864373,204.1794584,264.3680963,503.1305274,849.9618083
79,66414.06453,257.7092636,0.4998281606,1,1,0.07313682437,0.09999946242,0.5,30,0.177286,0,204.1794584,264.3680963,503.1305274,849.9618083,203.5265962,267.6774052,491.6414492,857.1281867
80,59144.36422,243.1961435,0.4998375353,1,1,0.07196040283,0.09999905902,0.5,30,0.258314,0,203.5265962,267.6774052,491.6414492,857.1281867,204.3702721,266.306065,504.5161442,852.4277388
