outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,beta,l2,rms,maxAbs,tolOuter,epsRMS,stopRaw,settledMove,stopAdmitted,moveDescent,nActive_epsRMS,nActive_1e4,nActive_1e3,nActive_1e2,nInner,innerConv,multN,degen
11,124.0947757997,182.525321542077,0.470854194834826,0.499965473107412,67.3504475701324,0.67875,0.25375,0.04,1,16778.7426306874,1.56359147292742,0.0276406533378109,0.039984066468271,0.05,0.000883883476483184,0,1,0,0,3144,3196,3136,2172,17,1,2,1
12,131.365153420769,161.141589904918,0.226669217130764,0.499971841937938,62.1661766913867,0.6625,0.26375,0.04,1,18969.1961784903,1.59865620988583,0.0282605161699063,0.0399841055906635,0.05,0.000883883476483184,0,1,0,0,3132,3196,3124,2096,19,1,2,1
13,137.215356447628,153.556853767656,0.119093793457911,0.499971826797437,58.6791378189825,0.65,0.25875,0.04,1,19889.8994566366,1.23771980251937,0.021880001639258,0.0399597387698568,0.05,0.000883883476483184,0,1,0,0,3100,3188,3084,2256,18,1,2,1
14,141.223013668817,151.903447111456,0.0756281371227902,0.499976765249367,57.385341749802,0.64,0.26875,0.04,1,20515.792277581,1.02683864003518,0.0181521141388311,0.0399576750455731,0.05,0.000883883476483184,0,1,0,0,2212,2284,2200,1400,18,1,2,1
15,143.391724503742,149.447436893817,0.0422319517464001,0.49998021008312,55.9625642168956,0.60125,0.275,0.04,1,21105.2919625988,0.949333650056788,0.0167820065390933,0.0399574021160123,0.05,0.000883883476483184,0,1,0,0,2136,2220,2132,1056,17,1,2,1
16,145.542647396039,147.427076269338,0.012947606127927,0.499973784398569,54.3752270506947,0.58625,0.2775,0.04,1,21834.6854673201,0.998307831218636,0.0176477559291583,0.0399794399138221,0.05,0.000883883476483184,0,1,0,0,1984,2184,1958,984,39,1,2,1
17,147.581309761566,148.541178066841,0.00650399638562496,0.49997179515695,52.9795677450123,0.5775,0.275,0.04,1,22180.6284434857,0.811907794279735,0.0143526376758353,0.0399541026954677,0.05,0.000883883476483184,0,1,0,0,1966,2168,1950,716,25,1,2,1
18,148.709602689629,149.60045772561,0.00599056832825866,0.499969280879842,52.0087790389033,0.5725,0.2575,0.04,1,22425.9804925207,0.677101405970058,0.0119695748928093,0.0399491142588434,0.05,0.000883883476483184,0,1,0,0,1936,2184,1912,622,22,1,2,1
19,149.627947341593,150.41503378977,0.00526029035458321,0.499970408134788,51.0524076626408,0.558125,0.25625,0.04,1,22660.2698960408,0.675502698787547,0.0119413134755622,0.0399614066518279,0.05,0.000883883476483184,0,1,0,0,1774,2012,1762,574,21,1,2,1
20,150.566349474766,151.191276252011,0.00415050759631841,0.499970781411058,50.0114310487303,0.544375,0.26,0.04,1,22934.2766574704,0.672977886655676,0.0118966806810705,0.0399582857033338,0.05,0.000883883476483184,0,1,0,0,1740,1974,1700,556,21,1,2,1
21,151.528549692968,152.192831933767,0.00438387513207749,0.499970580268657,48.9989094985116,0.514375,0.25875,0.04,1,23221.7353067391,0.654928033090494,0.0115776013346864,0.0399551572063811,0.05,0.000883883476483184,0,1,0,0,1668,1946,1650,546,21,1,2,1
22,152.714679430978,153.349418960772,0.00415637535408534,0.499969626482961,48.0082408156123,0.509375,0.258125,0.04,1,23640.7487632973,0.628643090672199,0.0111129448090095,0.039972820493777,0.05,0.000883883476483184,0,1,0,0,1640,1910,1614,522,20,1,2,1
23,153.543372809369,154.642449220939,0.00715808433448206,0.499966349037535,47.1952876278428,0.5025,0.26125,0.04,1,23747.5044447579,0.502370337898545,0.00888073681487595,0.0399352304570033,0.05,0.000883883476483184,0,1,0,0,1698,1986,1666,440,18,1,2,1
24,154.065715518349,155.086595172828,0.00662626107985555,0.49996446880603,46.6234324252228,0.49875,0.259375,0.04,1,23848.8662471316,0.449800617893175,0.00795142667735407,0.039934322941753,0.05,0.000883883476483184,0,1,0,0,1600,1888,1568,438,19,1,2,1
25,154.507560793355,155.639566250749,0.00732653762432132,0.499985127324745,46.1627659265159,0.485625,0.2625,0.04,1,23966.0817911579,0.38877976060338,0.00687272012776831,0.039968414253549,0.05,0.000883883476483184,0,1,0,0,1482,1806,1456,278,15,1,2,1
26,154.991643883122,156.291815012502,0.0083886530706186,0.499980449164173,45.7400486644996,0.48125,0.261875,0.04,1,24138.0921522606,0.40635390915387,0.0071833901181091,0.0399695795202899,0.05,0.000883883476483184,0,1,0,0,1534,1756,1506,320,18,1,2,1
27,155.480391099215,156.633777002864,0.00741820814505634,0.499986029393118,45.470467226059,0.48125,0.25875,0.04,1,24255.4413968635,0.409544579864045,0.00723979374050155,0.0399058183770325,0.05,0.000883883476483184,0,1,0,0,1528,1724,1488,326,19,1,2,1
28,155.515547623263,156.793012959997,0.00821438985527618,0.499980578222771,45.0520111585218,0.47875,0.263125,0.04,1,24310.8532342711,0.423690655999273,0.00748986339956156,0.0399696752032211,0.05,0.000883883476483184,0,1,0,0,1468,1702,1428,348,20,1,2,1
29,155.975671138105,157.256545472196,0.00821201360920268,0.499981191522642,44.7977761628136,0.474375,0.26,0.04,1,24428.0364906716,0.435420141279224,0.00769721336409359,0.0399724636301037,0.05,0.000883883476483184,0,1,0,0,1478,1704,1452,302,19,1,2,1
30,155.971249538435,157.387245527727,0.0090785705281069,0.499979394166398,44.3042039743871,0.469375,0.255625,0.04,1,24466.0404530256,0.466816335443215,0.00825222490901378,0.0399695525105511,0.05,0.000883883476483184,0,1,0,0,1520,1708,1490,404,22,1,2,1
31,156.528446682683,157.997913174723,0.00938785583823282,0.499985186886079,43.9581346517135,0.465625,0.240625,0.04,1,24620.465260079,0.49219564870444,0.00870087202173554,0.0399567077219243,0.05,0.000883883476483184,0,1,0,0,1486,1682,1450,406,25,1,2,1
32,156.551517918549,157.899651720475,0.00861143871263996,0.499957057642552,43.4914113483297,0.464375,0.231875,0.04,1,24647.5888130499,0.436390848048966,0.00771437319757929,0.0399704348171983,0.05,0.000883883476483184,0,1,0,0,1502,1682,1472,298,18,1,2,1
33,157.067162678577,158.135096151902,0.00679921541277786,0.499974652953161,43.1875017896413,0.45875,0.215,0.04,1,24795.997786777,0.469780462674999,0.00830462377066114,0.0399560114001487,0.05,0.000883883476483184,0,1,0,0,1444,1662,1426,366,21,1,2,1
34,157.049958676465,158.423266123503,0.00874439865257859,0.499981682907425,42.838517535263,0.458125,0.215,0.04,1,24787.6130850234,0.34819836757864,0.00615533567282357,0.0399665340299024,0.05,0.000883883476483184,0,1,0,0,1350,1668,1306,148,8,1,2,1
35,157.519999034433,158.730422146087,0.00768425037502663,0.499987281644682,42.5264640693489,0.45375,0.20625,0.04,1,24925.2226739156,0.467485396198552,0.00826405234394189,0.0399650730220381,0.05,0.000883883476483184,0,1,0,0,1506,1698,1490,402,21,1,2,1
36,157.444353303578,159.343959574818,0.0120652550020418,0.499989564053158,41.8382552320491,0.44375,0.20375,0.04,1,24948.7550393345,0.588860488461979,0.0104096811141072,0.0399673237060584,0.05,0.000883883476483184,0,1,0,0,1518,1662,1500,620,29,1,2,1
37,158.089145300853,159.328449208154,0.00783927261382881,0.499970293372697,41.4446740854503,0.441875,0.195625,0.04,1,25128.3726179343,0.517961091453555,0.00915634500393985,0.0399745786860575,0.05,0.000883883476483184,0,1,0,0,1478,1656,1444,514,23,1,2,1
38,158.039124770994,160.048978100516,0.0127174415350235,0.499984318648752,40.9099334911155,0.44,0.1875,0.04,1,25109.13298453,0.471265852669329,0.00833088200410358,0.0399668868635514,0.05,0.000883883476483184,0,1,0,0,1468,1654,1438,474,19,1,2,1
39,158.482953085807,160.26183613789,0.0112244441275649,0.499983282442015,40.5841942048769,0.435,0.18125,0.04,1,25225.4938139397,0.455777007705015,0.00805707532142824,0.039976340576101,0.05,0.000883883476483184,0,1,0,0,1448,1640,1426,466,19,1,2,1
40,158.410346119971,160.261856668795,0.0116880657998328,0.499967977834451,39.9919491708222,0.43125,0.173125,0.04,1,25231.5492305241,0.494265210140242,0.00873745704486897,0.039967994175379,0.05,0.000883883476483184,0,1,0,0,1452,1628,1432,562,20,1,2,1
41,158.899272277834,160.552004725317,0.0104011328924955,0.499986978280067,39.4752665063515,0.4275,0.165,0.04,1,25389.8080389562,0.569651021021369,0.0100701024968513,0.0399757733113938,0.05,0.000883883476483184,0,1,0,0,1468,1632,1444,632,23,1,2,1
42,158.931294226094,160.882752869606,0.0122786305429284,0.499962565584532,38.6789344504871,0.423125,0.155625,0.04,1,25417.2461541074,0.597975398345972,0.0105708114788291,0.0399682021813936,0.05,0.000883883476483184,0,1,0,0,1436,1622,1418,660,22,1,2,1
43,159.546523700173,160.854094293236,0.00819554423837315,0.499991537262349,37.6267671746307,0.42,0.1425,0.04,1,25670.4337847644,0.928068280560974,0.0164060843647201,0.0399771939429577,0.05,0.000883883476483184,0,1,0,0,1514,1652,1510,924,38,1,2,1
44,159.820661570166,161.165908976686,0.00841723087180313,0.499972145539405,36.4988342639781,0.415,0.133125,0.04,1,25767.403571524,0.819866039512022,0.0144933209050877,0.0399653597628213,0.05,0.000883883476483184,0,1,0,0,1494,1658,1486,876,24,1,2,1
45,160.569035106643,161.985616725954,0.00882225902628119,0.499972164793521,35.3031184109894,0.40625,0.126875,0.04,1,26044.5700878101,0.882529462187472,0.0156010641827419,0.0399802038991842,0.05,0.000883883476483184,0,1,0,0,1460,1622,1454,900,25,1,2,1
46,160.968612735372,162.550350160231,0.00982637172539055,0.499986416693494,33.8380274535208,0.39125,0.12875,0.04,1,26201.556258378,0.895514326228602,0.0158306063181487,0.0399648157886354,0.05,0.000883883476483184,0,1,0,0,1488,1626,1478,894,25,1,2,1
47,161.955925743056,163.097961795571,0.00705152372335193,0.499985377258065,32.1679192839519,0.370625,0.11625,0.04,1,26587.4754894883,1.09122048750937,0.0192902351621892,0.0399759330958362,0.05,0.000883883476483184,0,1,0,0,1502,1608,1500,1114,39,1,2,1
48,162.609681511404,164.330905133081,0.0105850008786632,0.499996110590955,30.0942880185939,0.340625,0.108125,0.04,1,26864.5331224962,1.1817767423107,0.020891058708411,0.039971690362188,0.05,0.000883883476483184,0,1,0,0,1478,1548,1474,1212,51,1,2,1
49,163.958999089374,165.211943424387,0.00764181497796343,0.499992975167841,28.4128052944494,0.3225,0.099375,0.04,1,27307.483048466,1.07669684541086,0.0190334910168045,0.0399793471217644,0.05,0.000883883476483184,0,1,0,0,1420,1506,1414,1118,35,1,2,1
50,164.494594792062,165.908616474915,0.00859615894759131,0.499985113308904,26.6290625982511,0.308125,0.08625,0.04,1,27458.6637108111,1.04341818363815,0.0184452018315971,0.0399780441252981,0.05,0.000883883476483184,0,1,0,0,1366,1512,1364,1042,35,1,2,1
51,165.533945859873,166.645416572581,0.00671445791335688,0.499984630084554,25.3696098339492,0.291875,0.08,0.04,1,27781.4839816851,1.00797215168605,0.01781859859261,0.0399916353598352,0.05,0.000883883476483184,0,1,0,0,1308,1430,1306,980,44,1,2,1
52,165.829677116317,167.141321717332,0.00790958906647003,0.499987650055347,23.9142675956177,0.27375,0.069375,0.04,1,27816.1397475509,0.94403137158619,0.0166882746125358,0.0399601625230501,0.05,0.000883883476483184,0,1,0,0,1250,1392,1246,942,33,1,2,1
53,166.749883881918,168.17520070443,0.00854763307374385,0.499984162209673,22.9395798478083,0.26,0.068125,0.04,1,28144.3851177062,0.846410256356067,0.0149625607983805,0.0399797608897762,0.05,0.000883883476483184,0,1,0,0,1206,1350,1198,802,28,1,2,1
54,166.886524685342,168.817417284123,0.0115700929264428,0.499985781367446,21.9246388746857,0.248125,0.06625,0.04,1,28098.3778037362,0.745435594407735,0.0131775640935884,0.0399663213178747,0.05,0.000883883476483184,0,1,0,0,1154,1296,1150,706,23,1,2,1
55,167.532114776011,169.392478142806,0.0111045178966594,0.499987927078093,21.03333393374,0.231875,0.0625,0.04,1,28378.1736926333,0.876689359218873,0.0154978247724438,0.0399809128021323,0.05,0.000883883476483184,0,1,0,0,1138,1298,1134,776,42,1,2,1
56,167.642519542416,169.518106508732,0.011188014660215,0.499990372509057,20.1664453482641,0.220625,0.06,0.04,1,28381.2322608513,0.773813860653931,0.0136792257061134,0.0399901977840259,0.05,0.000883883476483184,0,1,0,0,1096,1240,1092,694,28,1,2,1
57,168.259340150897,169.996879006393,0.0103265521779539,0.499987699863609,19.7044694370626,0.214375,0.050625,0.04,1,28618.139749664,0.719473395090758,0.0127186129137996,0.0399909152383181,0.05,0.000883883476483184,0,1,0,0,1068,1226,1060,612,28,1,2,1
58,168.128387710278,170.23859479138,0.0125511646774242,0.49999242783947,18.8766753241259,0.21125,0.041875,0.04,1,28502.3810404523,0.780578769132934,0.0137988135226036,0.0399667363917706,0.05,0.000883883476483184,0,1,0,0,1054,1192,1050,672,36,1,2,1
59,168.601817976096,170.590857565529,0.0117972606304599,0.499981561161219,18.4549073620301,0.205,0.03625,0.04,1,28741.6020241958,0.777126935900389,0.0137377931554472,0.0399798649091583,0.05,0.000883883476483184,0,1,0,0,1030,1178,1024,668,35,1,2,1
60,168.427131981232,170.463502154231,0.0120905114814041,0.499990026775428,17.7274736882441,0.205,0.03375,0.04,1,28619.9458001379,0.773476946209596,0.0136732698439067,0.0399639730441562,0.05,0.000883883476483184,0,1,0,0,992,1162,986,626,35,1,2,1
61,168.847862915531,170.682410789853,0.0108650938344382,0.499984054611606,17.4859720661728,0.20125,0.034375,0.04,1,28800.5081219805,0.639231486289357,0.011300122967579,0.0399787070253013,0.05,0.000883883476483184,0,1,0,0,932,1180,922,486,22,1,2,1
62,168.669260295204,170.868212189059,0.0130370637186998,0.499985374254867,17.0457971548127,0.1975,0.031875,0.04,1,28635.289837764,0.595212084693415,0.0105219625332724,0.0399567740515855,0.05,0.000883883476483184,0,1,0,0,928,1090,920,460,22,1,2,1
63,168.974689698079,171.142372634005,0.0128284475018084,0.499981080138703,16.5500571096313,0.193125,0.03,0.04,1,28810.2940514881,0.693086180112194,0.0122521484476003,0.0399830329087028,0.05,0.000883883476483184,0,1,0,0,964,1142,958,508,31,1,2,1
64,168.864808668752,171.198383605444,0.013819190363513,0.499978150506605,16.1765638505725,0.186875,0.029375,0.04,1,28729.4235069827,0.607826614928936,0.0107449580300479,0.0399808587463569,0.05,0.000883883476483184,0,1,0,0,914,1140,910,418,21,1,2,1
65,169.125730780375,171.431683374256,0.0136345462233411,0.499988848523207,15.8073852092928,0.18,0.02875,0.04,1,28809.3253597218,0.582370072049077,0.01029494567765,0.0399764839386071,0.05,0.000883883476483184,0,1,0,0,896,1038,892,404,23,1,2,1
66,169.030013436117,171.687417144208,0.0157214902493955,0.499990927227002,15.3598034927951,0.175,0.029375,0.04,1,28766.1713247736,0.618840435974265,0.0109396567187461,0.0399626917190165,0.05,0.000883883476483184,0,1,0,0,898,1106,884,450,28,1,2,1
67,169.234198772465,171.860554125067,0.0155190580370371,0.499989314135556,15.1297740057465,0.171875,0.029375,0.04,1,28851.1959216076,0.556431465232793,0.00983641155829187,0.0399795805693585,0.05,0.000883883476483184,0,1,0,0,872,1856,862,334,22,1,2,1
68,169.101161853803,171.922369529618,0.0166835499229365,0.499988581921217,14.8292884825285,0.165625,0.026875,0.04,1,28764.4087321094,0.582010466492311,0.0102885886894565,0.0399503611360483,0.05,0.000883883476483184,0,1,0,0,876,1080,856,366,30,1,2,1
69,169.263508496792,171.937490982286,0.0157977493745779,0.499987050452194,14.6010829651994,0.163125,0.025625,0.04,1,28888.9298010094,0.601160607751151,0.0106271185580766,0.0399814082573248,0.05,0.000883883476483184,0,1,0,0,854,1062,842,382,36,1,2,1
70,169.121100659858,171.842930420506,0.016093969055481,0.499981285761332,14.2992269841511,0.16125,0.024375,0.04,1,28819.3092117048,0.594982340354227,0.0105179011887679,0.0399548769667929,0.05,0.000883883476483184,0,1,0,0,872,1030,866,386,29,1,2,1
71,169.303096463374,171.836119791669,0.0149614707657952,0.49999391048209,14.1112823359486,0.1575,0.025,0.04,1,28925.7144798586,0.598241026174177,0.010575507159794,0.0399760219137517,0.05,0.000883883476483184,0,1,0,0,834,1048,818,360,34,1,2,1
72,169.154148745336,171.744430625439,0.0153131442492855,0.499988622609571,13.9754020507968,0.156875,0.024375,0.04,1,28829.8069202562,0.522115697679962,0.00922978875983615,0.0399607810273413,0.05,0.000883883476483184,0,1,0,0,790,1036,772,276,22,1,2,1
73,169.307522079476,171.931316773721,0.015497212776014,0.499992893075793,13.836830051763,0.156875,0.02375,0.04,1,28914.2077783356,0.546981115966674,0.00966935140702551,0.0399764391086326,0.05,0.000883883476483184,0,1,0,0,806,1000,796,306,37,1,2,1
74,169.124200130663,171.908523789748,0.0164631889282141,0.499993434045101,13.7669772299692,0.15625,0.024375,0.04,1,28855.0690373981,0.540929444861186,0.00956237196512047,0.0399717724209283,0.05,0.000883883476483184,0,1,0,0,738,1024,716,254,28,1,2,1
75,169.22621636556,172.09253947086,0.0169378194871856,0.499995116326582,13.6684574037584,0.15625,0.025625,0.04,1,28952.8582136922,0.569893182828363,0.010074383353248,0.0399784047800607,0.05,0.000883883476483184,0,1,0,0,764,970,756,286,40,1,2,1
76,169.054716530684,172.111784952441,0.0180833074905796,0.499993404757296,13.6071591573448,0.155,0.02625,0.04,1,28859.2105063927,0.51626862796003,0.0091264261936103,0.0399900251623863,0.05,0.000883883476483184,0,1,0,0,722,946,714,222,22,1,2,1
77,169.184276898625,172.361115516667,0.0187773868605166,0.499992768473958,13.5711797911663,0.153125,0.025,0.04,1,28942.0421211288,0.526467794602966,0.00930672369100209,0.0399780649514791,0.05,0.000883883476483184,0,1,0,0,724,968,712,234,29,1,2,1
78,169.08549011233,172.406036242659,0.0196382677669302,0.499990076799637,13.4935541734659,0.1525,0.025,0.04,1,28848.965622659,0.523464692738507,0.00925363584867828,0.0399895509653799,0.05,0.000883883476483184,0,1,0,0,720,984,708,230,25,1,2,1
79,169.276195884951,172.524855153844,0.0191914713814865,0.499997116147415,13.4434655034291,0.151875,0.025,0.02,2,28853.6675397934,0.28477092440928,0.00503408629336409,0.0199767554682724,0.05,0.000883883476483184,0,0,0,1,692,1072,678,214,40,1,2,1
80,169.340448226782,172.449460493886,0.0183595372497188,0.499997367918515,13.5312774161964,0.151875,0.025,0.02,2,28749.0328710846,0.152231912699129,0.00269110544456382,0.0199374288370704,0.05,0.000883883476483184,0,1,0,0,680,1128,652,52,23,1,2,1
81,169.212530956205,172.3209615547,0.0183699787535171,0.49999555863973,13.4782030016186,0.151875,0.025625,0.02,2,28680.2398663279,0.1165717386212,0.0020607166718439,0.0199413713301944,0.05,0.000883883476483184,0,1,0,0,528,1824,478,26,15,1,2,1
82,169.395138327563,172.348378369337,0.0174340306984676,0.499997924306478,13.515113169922,0.151875,0.02625,0.02,2,28732.2430774527,0.112725153433934,0.00199271801008572,0.0198488749537744,0.05,0.000883883476483184,0,1,0,0,522,1126,480,26,21,1,2,1
83,169.282470337804,172.31638249964,0.0179221874289888,0.499996343021562,13.4440139512632,0.15125,0.02625,0.02,2,28693.8335092627,0.126433671778541,0.00223505266712302,0.0199261992191949,0.05,0.000883883476483184,0,1,0,0,680,976,642,28,28,1,2,1
84,169.469862439285,172.27989923899,0.0165813364055317,0.499998121165839,13.453654984178,0.15125,0.025625,0.02,2,28741.3577946447,0.125505193568259,0.00221863933615616,0.0198979446569988,0.05,0.000883883476483184,0,1,0,0,512,906,472,30,28,1,2,1
85,169.343814885728,172.206663753726,0.0169055413681926,0.499998113515938,13.4075151459966,0.149375,0.025,0.02,2,28697.6351178001,0.123053428127652,0.00217529783693285,0.0199263783154364,0.05,0.000883883476483184,0,1,0,0,584,1748,552,32,24,1,2,1
86,169.508618233297,172.191967859648,0.0158301663615587,0.499998237802436,13.4238369726952,0.149375,0.024375,0.02,2,28754.4962968626,0.138259895592133,0.00244411274348353,0.0199089236686098,0.05,0.000883883476483184,0,1,0,0,520,1812,488,34,30,1,2,1
87,169.367793352172,171.990095103062,0.0154828831325521,0.499997638358632,13.3710853526166,0.149375,0.024375,0.02,2,28710.190077542,0.129225528201151,0.00228440618233618,0.0199410259004963,0.05,0.000883883476483184,0,1,0,0,558,1764,502,40,23,1,2,1
88,169.531795654618,172.010370503523,0.0146201179509387,0.49999679902879,13.4151500110538,0.149375,0.024375,0.02,2,28754.2051727169,0.119315000154306,0.00210921114265959,0.0199090246303239,0.05,0.000883883476483184,0,1,0,0,484,956,434,38,23,1,2,1
89,169.374558454346,171.953767154517,0.0152278401414469,0.499994868267582,13.3608639520687,0.149375,0.025,0.02,2,28713.0873055544,0.112440459487603,0.00198768528458539,0.0199417824850528,0.05,0.000883883476483184,0,1,0,0,414,960,368,30,16,1,2,1
90,169.523462743596,172.009132828926,0.0146626906099097,0.499998209640887,13.385685607444,0.149375,0.025,0.01,3,28746.1164545753,0.0409357711245758,0.0007236490338822,0.00925828273512303,0.05,0.000883883476483184,1,0,0,1,122,1080,106,0,18,1,2,1
91,169.480593087144,171.983065377237,0.0147655389004127,0.49999900877798,13.4024992795267,0.149375,0.025,0.01,3,28726.3364816294,0.0235825632176137,0.000416884759223378,0.00581044423737064,0.05,0.000883883476483184,1,1,1,0,120,1806,98,0,22,1,2,1
