iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
14,1,0.9999910685,8.931495016e-06,146.3389093,191.9913657,515.6478706,826.5719918,0.01610848427,0.08870935902,0.04131716349,0.05513146155,0.9999910685,0.999987188,0.9996857161,0.01475448494
15,1,0.9999994873,5.127305405e-07,145.5761462,192.1520475,514.6890604,820.2171593,0.01600492544,0.07823114155,0.04670814098,0.04694302478,0.9999994873,0.9999699574,0.9998703622,0.9998208614
16,1,0.999996071,3.928954222e-06,146.4824904,193.4530859,517.4353358,828.8014724,0.01336025263,0.072109238,0.03997143551,0.04812027739,0.999996071,0.9999928883,0.9999773051,0.9996987531
17,1,0.9999996739,3.261078806e-07,145.9524351,193.3451533,515.8288838,823.6470381,0.01029180149,0.06461438963,0.03959314041,0.03240439205,0.9999996739,0.9999837523,0.9999417215,0.9999152459
18,1,0.9999984005,1.59947743e-06,146.375142,193.74439,516.6297962,828.1523518,0.007415107136,0.06020680961,0.02810409376,0.03870775605,0.9999984005,0.9999933998,0.9999692275,0.9996857235
19,1,0.9999994418,5.582238299e-07,145.8320432,193.5996038,514.9535808,821.8130273,0.007999816471,0.05718672043,0.03510244546,0.03330357222,0.9999994418,0.999973378,0.9999382617,0.9997518721
20,1,0.9999992336,7.663780677e-07,146.205271,193.8582177,515.1046449,825.5031764,0.006187619332,0.05774470524,0.02558239994,0.04111944841,0.9999992336,0.9999908395,0.9999487551,0.9995341652
21,1,0.9999992211,7.7889857e-07,146.3785922,194.0262625,514.5939358,824.0620912,0.006416994079,0.057056651,0.02588851321,0.03527765904,0.9999992211,0.9999918003,0.9999069015,0.9997708271
22,1,0.9999992288,7.712140669e-07,146.1879592,193.9088383,514.6716163,824.2382105,0.00587365028,0.05958778602,0.02372001529,0.04549108196,0.9999992288,0.9999865617,0.999884275,0.9993827806
23,1,0.9999992921,7.078844677e-07,146.3909689,194.5530197,515.103282,823.8400175,0.006176353645,0.06028218836,0.02666968294,0.04511551449,0.9999992921,0.9999858551,0.9999304254,0.9998035062
24,1,0.9999995881,4.11920472e-07,146.2503548,194.0678483,513.6429752,823.8651133,0.006197039469,0.05800524448,0.02487710067,0.04135129717,0.9999995881,0.9999939314,0.9999311147,0.999688107
25,1,0.9999992913,7.087196429e-07,146.613342,194.6295595,514.4743343,824.7040134,0.006454643606,0.05969728185,0.02768266079,0.03917156606,0.9999992913,0.9999944538,0.9999134283,0.9998573163
26,1,0.9999989931,1.006851772e-06,146.2430302,194.0555417,513.6301281,823.0818761,0.005670012497,0.05863769851,0.02429149655,0.03982810104,0.9999989931,0.9999859147,0.9998822994,0.999488094
27,1,0.9999994459,5.540589051e-07,146.2768146,194.2297548,513.3110834,820.701002,0.006244580405,0.05939156447,0.02929974829,0.03872580837,0.9999994459,0.9999826363,0.9999159026,0.9996144315
28,1,0.9999995507,4.493282724e-07,146.4705987,194.464747,513.8160313,824.6851365,0.006258246405,0.06083723102,0.0253866122,0.04915462409,0.9999995507,0.9999919743,0.9999347888,0.9996877965
29,1,0.9999991108,8.892217532e-07,146.1925142,194.1878826,512.8484023,820.0131363,0.006115033573,0.0581571086,0.02879382659,0.03371601077,0.9999991108,0.9999846659,0.9999118135,0.9996524021
30,1,0.9999996357,3.642857438e-07,146.6417746,194.3513755,513.9289746,824.3042568,0.005581664584,0.05959536335,0.02484511689,0.04097730634,0.9999996357,0.9999930929,0.9999757178,0.9997984225
31,1,0.9999996064,3.935693935e-07,146.5911841,194.6584011,513.8605679,822.3768944,0.006037857836,0.05604812533,0.02697352515,0.03515958989,0.9999996064,0.9999841867,0.9999578987,0.9996698028
32,1,0.9999995202,4.798213383e-07,146.4499346,194.6248872,513.6192772,824.2853026,0.006109153543,0.06177237929,0.02433277573,0.04981746776,0.9999995202,0.9999929684,0.9999201928,0.9996665449
33,1,0.9999991165,8.835310286e-07,146.5592777,194.3981494,512.6253202,820.4620582,0.005800734912,0.04958911338,0.02511481696,0.04470508101,0.9999991165,0.9999903543,0.9998557065,0.9997477186
34,1,0.9999996602,3.397944414e-07,147.0277952,194.974022,514.9262105,827.7270382,0.00585096665,0.05865208498,0.02479539343,0.0421334493,0.9999996602,0.9999946053,0.9999640439,0.9998599015
35,1,0.9999984342,1.565787148e-06,146.0232749,193.4288505,510.8556411,815.3028291,0.00609803558,0.0528443361,0.02655416758,0.03757261187,0.9999984342,0.9999729867,0.9998486535,0.9988208107
36,1,0.9999990105,9.895303731e-07,146.5844003,194.5291565,513.2336437,824.6448208,0.007081282213,0.06131971391,0.02921871298,0.04699224689,0.9999990105,0.9999905532,0.9998798182,0.9993827238
37,1,0.9999991362,8.638480785e-07,146.4261465,194.3899907,512.2769862,819.7598887,0.006141205059,0.05567651733,0.02905350222,0.03194336988,0.9999991362,0.9999903371,0.9999022463,0.9997379898
38,1,0.999999068,9.319781192e-07,147.2009952,195.2965937,515.0917623,826.9735157,0.006360281468,0.05714604945,0.02774690633,0.03606748886,0.999999068,0.9999925011,0.9999728564,0.9999243644
39,1,0.9999971738,2.826159774e-06,145.9678659,194.0274351,511.5361101,817.4482716,0.006447991901,0.06127628803,0.03080967195,0.03598566461,0.9999971738,0.9999825772,0.99983682,0.9997732428
40,1,0.9999983734,1.626550793e-06,146.6848289,194.5582675,513.1964664,823.5149846,0.006073289121,0.05701283371,0.02601731688,0.042540626,0.9999983734,0.999989472,0.9999281322,0.9997165809
41,1,0.9999993996,6.004358299e-07,146.4205533,194.4637692,512.8859843,820.3395488,0.006594287738,0.05671035725,0.03170422726,0.03280360339,0.9999993996,0.9999875305,0.9999576574,0.9997865427
42,1,0.9999995058,4.941793144e-07,146.9333577,195.1538661,514.5792196,825.8105547,0.006558155404,0.05694091468,0.02803433186,0.04476113023,0.9999995058,0.9999924455,0.9999789688,0.9997536053
43,1,0.9999991412,8.588277588e-07,146.3881812,194.2432832,512.2254605,819.0758852,0.007241094021,0.05632102123,0.03113006289,0.03937477932,0.9999991412,0.9999859761,0.9999167971,0.9990485788
44,1,0.9999968246,3.175401431e-06,146.1560656,194.0011038,511.4787495,819.6529062,0.006404025996,0.05386584191,0.02385080725,0.05036922868,0.9999968246,0.9999800391,0.999814737,0.9991485832
45,1,0.9999848695,1.513054861e-05,146.1038705,193.8588943,511.2494029,817.4511331,0.006413341484,0.05335451545,0.02917034014,0.03488987683,0.9999848695,0.9999544392,0.9999261605,0.9996838671
46,1,0.9999515241,4.847590683e-05,147.1192615,195.0620404,514.522214,825.5861534,0.005823826878,0.05672231935,0.02521312095,0.03649575966,0.9999515241,0.9999097747,0.9999430093,0.9998931138
47,1,0.9998747459,0.0001252540747,146.5706943,194.656936,513.4218085,820.9513981,0.006344963603,0.05649123818,0.02838994911,0.0352295994,0.9998747459,0.9997700654,0.9999493104,0.9998119812
48,1,0.999662073,0.0003379270076,146.5171323,194.6764643,513.1710228,823.7897188,0.006820813902,0.05795636679,0.02773289438,0.04912371981,0.999662073,0.9993891065,0.99988469,0.9995617907
49,1,0.9988621504,0.00113784956,145.9348764,193.9920839,511.2489006,816.1116129,0.00718023229,0.05355095476,0.03327036243,0.0557180318,0.9988621504,0.9978626674,0.9996932566,0.9992166668
50,1,0.9949322165,0.005067783517,146.3084971,193.7026092,510.9806262,818.4308531,0.006199000017,0.05344960899,0.02310490675,0.04139661392,0.9949322165,0.9904278612,0.9990112354,0.9976179681
51,1,0.9818693231,0.01813067687,146.1024169,194.3435403,511.0896533,818.6640524,0.006700613706,0.05201537324,0.02161620622,0.03133938214,0.9818693231,0.9674144775,0.997127845,0.9978756203
52,1,0.9617682202,0.03823177981,144.1847743,193.1558172,507.047695,808.0115527,0.008172314239,0.05540109884,0.02748616057,0.0522791905,0.9617682202,0.9338706082,0.993571483,0.9942091695
53,1,0.9466520957,0.05334790434,144.6014983,193.6302045,508.7384158,808.8767231,0.008724076167,0.04995987408,0.02724994674,0.04547231775,0.9466520957,0.9111593051,0.9907370139,0.9899803453
54,1,0.9446010678,0.0553989322,144.1806116,192.8518528,507.23667,807.0824798,0.008188170783,0.05756597011,0.02421084111,0.04633764249,0.9446010678,0.9088890791,0.9894542662,0.9871962146
55,1,0.9479295785,0.05207042155,145.2367461,193.9148876,510.467687,814.0539709,0.007881732955,0.06153375939,0.02565634402,0.04357800944,0.9479295785,0.9166904383,0.9890152588,0.9856080802
56,1,0.9502316063,0.04976839372,143.9169163,193.0246978,507.6376973,807.5459094,0.008572468018,0.06557832977,0.02981276758,0.05200500052,0.9502316063,0.9182780451,0.9896481698,0.9855075819
57,1,0.948390429,0.051609571,144.7780538,194.004791,509.8575691,811.0482657,0.00854435468,0.05960672054,0.02911475565,0.04063774097,0.948390429,0.9155487922,0.989973768,0.9868139284
58,1,0.945722013,0.05427798695,144.0584152,192.8301603,507.2368261,804.773282,0.009232147045,0.05834149331,0.02648718937,0.0548933598,0.945722013,0.9099922965,0.9895458909,0.9876621225
59,1,0.9435057292,0.05649427082,144.8468115,193.6798861,509.7404794,810.6748291,0.008485668411,0.05783976428,0.02373551077,0.04777177666,0.9435057292,0.9081071633,0.9888840204,0.9872291939
60,1,0.9469035942,0.0530964058,143.3280772,192.47285,505.8447843,803.082714,0.007884986049,0.06062500909,0.02615827022,0.04583520355,0.9469035942,0.9122255144,0.988805888,0.9847290039
61,1,0.9471035715,0.0528964285,144.4846998,193.6163734,509.0025166,807.7747246,0.008075120173,0.05199566351,0.02612757499,0.04033518421,0.9471035715,0.9134142551,0.9896102632,0.9868874835
62,1,0.9458853994,0.05411460056,144.4997406,193.3439815,508.4774572,808.4357822,0.008171984125,0.05376307553,0.02393447128,0.04599039405,0.9458853994,0.9111744341,0.989540388,0.9871135659
63,1,0.9461171246,0.05388287544,144.9116015,193.8390811,510.2236981,811.3471212,0.007588288458,0.05689956994,0.02338757467,0.04072097083,0.9461171246,0.9129732933,0.9888959507,0.9859797989
64,1,0.9476641671,0.05233583291,143.5888961,192.8705001,506.8493261,805.109326,0.007627407,0.05864831554,0.02477954133,0.04299047478,0.9476641671,0.9135262241,0.989026259,0.9851201781
65,1,0.9472975028,0.05270249718,144.5843351,193.8929266,509.7754451,809.5795647,0.008424015043,0.05650554413,0.02706592423,0.04161503867,0.9472975028,0.9138484516,0.9893621174,0.9862376331
66,1,0.9461395937,0.05386040627,144.2616231,193.0139895,508.1533771,805.7213752,0.008217714128,0.05604641535,0.02333232423,0.04802712849,0.9461395937,0.9113690525,0.9894209492,0.9872152016
67,1,0.9450459794,0.05495402056,144.9182244,193.8503843,510.5588356,811.5003781,0.007391581737,0.05303424611,0.02096438484,0.04110589312,0.9450459794,0.9109478668,0.9888773528,0.9869235601
68,1,0.9477308548,0.05226914522,143.2499699,192.5691611,506.0245037,803.1680279,0.007372944313,0.05910063154,0.02358463624,0.04146538641,0.9477308548,0.9135067475,0.9887591624,0.9851494997
69,1,0.9480640652,0.05193593483,144.6296513,193.8103859,509.7306111,808.91947,0.008014619312,0.05474379523,0.02479107535,0.04461652333,0.9480640652,0.915243128,0.9892406814,0.9869331561
70,1,0.9472628616,0.05273713842,144.7283377,193.5452254,509.7557755,809.7446838,0.007897164728,0.05437044157,0.02365058402,0.04180208604,0.9472628616,0.913999529,0.9895205456,0.9871870087
71,1,0.9470086378,0.05299136223,144.9064891,194.0048787,511.1287978,812.0505792,0.007485963948,0.0546850338,0.02178889067,0.03828493983,0.9470086378,0.9144308315,0.9889480086,0.9858416145
72,1,0.9476708974,0.0523291026,143.4056225,192.839816,506.9665079,804.5121055,0.007552487718,0.05850227574,0.02426557057,0.04208423809,0.9476708974,0.9128340551,0.9890936706,0.985322094
73,1,0.9468575273,0.05314247267,144.4999315,193.8625806,510.0993268,809.3070458,0.008343124317,0.05542849745,0.02654291244,0.04095038614,0.9468575273,0.9126348752,0.9894258279,0.9864559473
74,1,0.9476009197,0.0523990803,144.5354812,193.3258945,509.4806329,808.6672613,0.008092751352,0.0569488846,0.02450137615,0.04643934106,0.9476009197,0.9147302309,0.9889847998,0.9862601741
75,1,0.9482446159,0.05175538407,144.8203695,193.7689859,510.8165305,811.1139307,0.008253934235,0.05851814062,0.02279980102,0.04416701115,0.9482446159,0.9167058443,0.9888649724,0.9862040047
76,1,0.9493420356,0.05065796443,143.9829672,193.235683,508.8309692,807.0677715,0.007955338751,0.05888147858,0.02558746577,0.04622862883,0.9493420356,0.9175019649,0.988905088,0.9851557576
77,1,0.9494033625,0.05059663752,143.9732364,193.1674239,508.6005886,805.8407404,0.008250013461,0.05453653112,0.02654380331,0.045581062,0.9494033625,0.917668902,0.9890560588,0.9860776806
78,1,0.9481755328,0.05182446716,144.5820954,193.3649389,509.9906063,809.4142221,0.008123782123,0.05422204045,0.02450571245,0.04244971049,0.9481755328,0.916156574,0.988981959,0.9867169227
79,1,0.9478485362,0.05215146375,144.7289973,193.6799283,510.8542248,810.5066226,0.0082500858,0.05721283753,0.02316787807,0.04515739152,0.9478485362,0.9160239847,0.9888352848,0.9860380585
80,1,0.9494653195,0.0505346805,143.5974247,192.7423233,507.5955504,804.4635756,0.008008775856,0.05642660747,0.02537449456,0.0498275316,0.9494653195,0.9177276797,0.9887276736,0.9852436255
