iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
57,1,0.8434561738,0.1565438262,151.8462132,184.3038101,386.813124,546.6971222,0.03936639158,0.2110865555,0.6255010293,0.08342246082,0.8434561738,0.7902866983,0.9783536094,0.9628949664
58,1,0.8516839165,0.1483160835,153.792608,182.935812,379.3058063,545.8554409,0.008740867579,0.2242726704,0.6333158616,0.08309368593,0.8516839165,0.8092180884,0.9781031828,0.9620737203
59,1,0.8602757555,0.1397242445,152.5725588,184.017199,388.5907748,548.1884071,0.0371212248,0.2117013241,0.6268317767,0.08501920514,0.8602757555,0.8141831009,0.9783238233,0.9623278392
60,1,0.8459103087,0.1540896913,153.8650977,182.5140443,379.1629226,544.8533115,0.01024359478,0.2249834955,0.6320417368,0.08305581696,0.8459103087,0.8028556144,0.9781796471,0.9624000523
61,1,0.8429160525,0.1570839475,151.8192707,184.3484796,387.6942552,547.0465296,0.0395048849,0.2108655634,0.6236127337,0.08335743935,0.8429160525,0.7893310028,0.9778351449,0.9629950112
62,1,0.8503695677,0.1496304323,153.8437799,182.8682503,379.516477,545.7607595,0.008918304475,0.2241545351,0.6328569984,0.08291188738,0.8503695677,0.8075478955,0.9776100146,0.9620771565
63,1,0.8586682315,0.1413317685,152.563865,184.025964,388.6915497,548.3081029,0.03701209461,0.2111767953,0.6267840425,0.08415206768,0.8586682315,0.8122486424,0.9784384899,0.9625222214
64,1,0.8455268856,0.1544731144,153.8832561,182.5061825,379.1741311,544.9774666,0.01027380405,0.2254254895,0.633195272,0.08286900044,0.8455268856,0.8023893269,0.9782548922,0.9626399502
65,1,0.843223509,0.156776491,151.8878709,184.3734913,387.3264592,547.3030464,0.03908367878,0.2107974494,0.624216692,0.08325099881,0.843223509,0.789951385,0.9783947628,0.9632310049
66,1,0.8509263707,0.1490736293,153.8324391,182.9129836,379.4545526,546.1334563,0.008812766562,0.2243559857,0.6328559293,0.08324116745,0.8509263707,0.8082203377,0.9781333079,0.9623954944
67,1,0.858960596,0.141039404,152.5814636,184.0924743,389.0457649,548.7018916,0.03709024888,0.211543901,0.6261453712,0.08512804361,0.858960596,0.8124051082,0.9783060572,0.9626727186
68,1,0.8462505276,0.1537494724,153.9081939,182.5641806,379.3771641,545.3242558,0.01015106778,0.2250854148,0.6318423957,0.08324030773,0.8462505276,0.8031943935,0.9782619167,0.9628007259
69,1,0.8442129654,0.1557870346,151.8890302,184.4105148,388.0663743,547.6177638,0.03916861159,0.2107704112,0.6229382099,0.08336526403,0.8442129654,0.7910464548,0.9779114614,0.963315851
70,1,0.8497758915,0.1502241085,153.8859121,182.8291046,379.6636297,546.0358805,0.009171585681,0.2240512565,0.6323669907,0.0832562263,0.8497758915,0.8068526513,0.9776609231,0.9623697313
71,1,0.8570172371,0.1429827629,152.5543092,184.0890541,388.9937077,548.7194353,0.03702988988,0.2105861013,0.6261676818,0.08392328792,0.8570172371,0.8100102027,0.978457253,0.9629678884
72,1,0.8452405682,0.1547594318,153.9097836,182.523734,379.2709938,545.3122963,0.01033774955,0.2253798683,0.6334459695,0.08307405935,0.8452405682,0.8019053838,0.978295941,0.9630499512
73,1,0.8436515387,0.1563484613,151.9305529,184.4345543,387.5629247,547.7968074,0.03897983117,0.2106945275,0.6239370654,0.08304956574,0.8436515387,0.7904859066,0.9784502192,0.9635635781
74,1,0.8513999863,0.1486000137,153.8921236,182.9243198,379.5741411,546.436196,0.008912326115,0.2240337189,0.6331155051,0.08310285708,0.8513999863,0.8088976766,0.978188328,0.9627053957
75,1,0.8594996108,0.1405003892,152.6383487,184.0987987,389.3047009,549.1349894,0.036774726,0.2111609529,0.6256541249,0.08437861349,0.8594996108,0.8132438026,0.978372405,0.9630856058
76,1,0.8457800936,0.1542199064,153.9356916,182.5571814,379.4495376,545.5701436,0.01027674664,0.2245407259,0.6317711472,0.0829568947,0.8457800936,0.802591066,0.978323981,0.9631666098
77,1,0.843377551,0.156622449,151.9113276,184.4866166,388.2601022,548.0215905,0.03892817994,0.2102014349,0.6224946362,0.0826433356,0.843377551,0.7899130595,0.9779418509,0.9636563138
78,1,0.8510775097,0.1489224903,153.9030732,182.9260386,379.7886854,546.4715016,0.008974480784,0.2238223919,0.6327581153,0.08301821155,0.8510775097,0.8083361528,0.9777610495,0.9627145508
79,1,0.8590934122,0.1409065878,152.6215781,184.1324445,389.2130247,549.1841929,0.0367478523,0.2107283617,0.6266466865,0.0841247689,0.8590934122,0.8125855828,0.9785846598,0.9633396529
80,1,0.8458191997,0.1541808003,153.9347677,182.5830235,379.3494746,545.6197676,0.01038307979,0.2251170811,0.633240036,0.08289949137,0.8458191997,0.8024847206,0.9784107194,0.9633371447
