outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,beta,l2,rms,maxAbs,tolOuter,epsRMS,stopRaw,settledMove,stopAdmitted,moveDescent,nActive_epsRMS,nActive_1e4,nActive_1e3,nActive_1e2,nInner,innerConv,multN,degen
189,166.71187573865,197.857608223752,0.186823718149077,0.499998176866484,14.0758103879946,0.16109375,0.03328125,0.04,1,27801.1829761638,0.231224148990194,0.00204375204656319,0.0307505379420086,0.1,0.000883883476483184,0,1,0,0,1970,3138,1872,98,17,1,2,1
190,166.742873876142,198.055156674173,0.187787832068253,0.499998203923906,14.0352317538106,0.1609375,0.0328125,0.04,1,27810.9950113333,0.207927163703296,0.00183783384309358,0.0378187178541425,0.1,0.000883883476483184,0,1,0,0,1796,3050,1716,62,15,1,2,1
191,166.724793495682,198.210908939857,0.188850828866017,0.49999853609196,13.9787545840544,0.16015625,0.0328125,0.04,1,27804.067456387,0.216115442856735,0.00191020868953914,0.0250632783016917,0.1,0.000883883476483184,0,1,0,0,1986,3066,1874,84,18,1,2,1
192,166.734771613871,198.39858527644,0.189905281040577,0.499998512938893,13.9346802249545,0.16015625,0.03296875,0.04,1,27807.2768536285,0.211713321525608,0.00187129906647856,0.0264694803373792,0.1,0.000883883476483184,0,1,0,0,1938,3092,1852,88,18,1,2,1
193,166.70677461258,198.571217077767,0.191140657236267,0.49999853261451,13.8802027854124,0.1590625,0.0321875,0.04,1,27797.6334951549,0.216143325439152,0.00191045513907794,0.0274959377955163,0.1,0.000883883476483184,0,1,0,0,1942,3070,1856,90,18,1,2,1
194,166.72700097836,198.755204902085,0.192099682329691,0.499998356465333,13.8511889666261,0.15921875,0.0325,0.04,1,27805.8408041049,0.219661600798978,0.00194155259364062,0.0367744924725997,0.1,0.000883883476483184,0,1,0,0,1874,3054,1790,78,17,1,2,1
195,166.678328636792,198.90410937174,0.19334115597698,0.499998865768579,13.8025240056221,0.159375,0.03296875,0.04,1,27786.9473202267,0.186329613089723,0.00164693666189511,0.0186893386881224,0.1,0.000883883476483184,0,1,0,0,1818,3038,1742,70,18,1,2,1
196,166.690561043806,199.076051245441,0.194285087282918,0.499998793435931,13.7583095544011,0.15890625,0.033125,0.04,1,27791.1330809969,0.19402231511891,0.00171493118402618,0.0202920147080637,0.1,0.000883883476483184,0,1,0,0,1868,3020,1770,76,18,1,2,1
197,166.691803327602,199.238786551427,0.195252451374946,0.499998944360947,13.724011419543,0.1578125,0.03265625,0.04,1,27790.6487945059,0.169710934370695,0.00150004690668779,0.0196644208067193,0.1,0.000883883476483184,0,1,0,0,1814,3012,1730,44,17,1,2,1
198,166.674280688182,199.385545554034,0.196258623290825,0.499998997631702,13.6772490392086,0.15796875,0.03296875,0.04,1,27784.7352219632,0.158128993644047,0.00139767604634888,0.0194435212307945,0.1,0.000883883476483184,0,1,0,0,1666,3118,1588,44,18,1,2,1
199,166.693194811229,199.480734267095,0.196693929185269,0.499998898695413,13.6531428076831,0.158125,0.0328125,0.04,1,27791.2036159895,0.173079234774608,0.0015298187573963,0.0264717147898183,0.1,0.000883883476483184,0,1,0,0,1828,3090,1732,38,17,1,2,1
200,166.660141523395,199.61319611398,0.197726068689072,0.499999084618983,13.6146007032429,0.1575,0.03265625,0.04,1,27779.7668183015,0.166433789996423,0.0014710807690631,0.0181491487508996,0.1,0.000883883476483184,0,1,0,0,1778,2912,1698,48,18,1,2,1
201,166.669997270466,199.76730211877,0.198579860744787,0.499999094062565,13.5838476689419,0.1575,0.03234375,0.04,1,27782.8561970473,0.157753220382067,0.00139435464857719,0.0203050057221535,0.1,0.000883883476483184,0,1,0,0,1740,2948,1684,32,18,1,2,1
202,166.648274096762,199.906622249177,0.199572112778703,0.499999210295617,13.5522293555948,0.1571875,0.0321875,0.04,1,27774.8596777931,0.151726284461288,0.0013410835578352,0.0169501219196765,0.1,0.000883883476483184,0,1,0,0,1722,2898,1634,30,18,1,2,1
203,166.653728748014,200.046781559462,0.200373871393775,0.49999917144791,13.5315578797398,0.15703125,0.03203125,0.04,1,27776.8452121819,0.148107573980274,0.00130909837383175,0.0216880610926453,0.1,0.000883883476483184,0,1,0,0,1682,2936,1592,30,17,1,2,1
204,166.627693034151,200.166985153757,0.20128282105383,0.499999263889582,13.5018109262008,0.15640625,0.0321875,0.04,1,27767.9767355547,0.145049861783001,0.00128207176096164,0.0153116260269375,0.1,0.000883883476483184,0,1,0,0,1718,2908,1630,24,18,1,2,1
205,166.631629432839,200.298822912994,0.202045635601995,0.499999316384928,13.4782712963258,0.1559375,0.031875,0.04,1,27768.7752985439,0.132659045115931,0.00117255137984009,0.0144391997176353,0.1,0.000883883476483184,0,1,0,0,1640,2876,1538,14,17,1,2,1
206,166.616774959995,200.416769356325,0.202860692775054,0.499999331773157,13.4529983610994,0.15640625,0.03203125,0.04,1,27763.9203072745,0.132645126393181,0.00117242835454957,0.0122427606628031,0.1,0.000883883476483184,0,1,0,0,1636,2870,1544,20,17,1,2,1
207,166.614343719995,200.53369186117,0.203580000280037,0.499999369494603,13.4285826899943,0.15515625,0.03171875,0.04,1,27763.1648335728,0.133283117068753,0.00117806744871245,0.0141853381037609,0.1,0.000883883476483184,0,1,0,0,1640,2838,1534,16,18,1,2,1
208,166.602268718146,200.650080727527,0.204365836499996,0.49999941803294,13.4075490659331,0.15484375,0.03109375,0.04,1,27758.5139913747,0.119829264163868,0.00105915106593582,0.01117290573787,0.1,0.000883883476483184,0,1,0,0,1586,2836,1490,4,17,1,2,1
209,166.59873566644,200.757003155047,0.20503317358301,0.499999356139026,13.3865340834361,0.1553125,0.03109375,0.04,1,27757.8084094091,0.126871158861218,0.00112139320959703,0.014735845112227,0.1,0.000883883476483184,0,1,0,0,1610,2836,1520,12,18,1,2,1
210,166.586962372242,200.863584695524,0.205758132780467,0.499999467258952,13.3706816651663,0.1553125,0.03109375,0.04,1,27752.983150874,0.113702386357646,0.0010049966053823,0.00981927083971829,0.1,0.000883883476483184,0,1,0,0,1578,2806,1472,0,17,1,2,1
211,166.579946241341,200.961129956665,0.206394494001776,0.499999497473406,13.3522650654148,0.155625,0.0315625,0.04,1,27750.7735288028,0.109652724333388,0.000969202311896475,0.00928431301547381,0.1,0.000883883476483184,0,1,0,0,1528,2798,1418,0,17,1,2,1
212,166.573401224865,201.057323805728,0.207019382009929,0.499999447605022,13.3352100174729,0.1553125,0.031875,0.04,1,27748.9180222654,0.114428761209116,0.00101141691267178,0.0136349719785214,0.1,0.000883883476483184,0,1,0,0,1560,2808,1456,6,18,1,2,1
213,166.562680741644,201.151557624727,0.207662825364428,0.499999485309091,13.3182452098055,0.155,0.0321875,0.04,1,27744.9160510979,0.108723378716732,0.000960987979551427,0.0095145928111779,0.1,0.000883883476483184,0,1,0,0,1522,2794,1428,0,18,1,2,1
214,166.55655856017,201.244653207189,0.208266158636362,0.49999943083133,13.3069415476314,0.155,0.031875,0.04,1,27743.1354860682,0.116407056751569,0.00102890274008753,0.0226739125691507,0.1,0.000883883476483184,0,1,0,0,1510,2808,1404,8,18,1,2,1
215,166.544985998157,201.329688385094,0.208860700179362,0.499999504127781,13.2919651477533,0.15421875,0.03171875,0.04,1,27738.909031791,0.105414575246424,0.000931742012408079,0.0127460882645614,0.1,0.000883883476483184,0,1,0,0,1492,2762,1376,4,18,1,2,1
216,166.54023950172,201.416095845775,0.209413991768004,0.499999581075306,13.2824393172795,0.15421875,0.03140625,0.04,1,27736.8729463141,0.0971320027962514,0.000858533723093251,0.00804779923379272,0.1,0.000883883476483184,1,1,1,0,1428,2734,1322,0,17,1,2,1
