iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
66,1.308774083,1.144016644,0.4971682519,1,1,0.9886219565,0.9989893686,1,30,0.229734,0,0.02189720483,0.06734038819,0.07912561285,1349.127128,0.02834519437,0.1276108525,0.1624225693,1828.463403
67,2.03155374,1.425325837,0.4986191367,1,1,0.9851774474,0.9989891043,1,30,0.23714,0,0.02834519437,0.1276108525,0.1624225693,1828.463403,0.02161897336,0.06955803517,0.08423002312,1350.993932
68,1.262037399,1.123404379,0.4972930381,1,1,0.9849785071,0.9989999276,1,30,0.232021,0,0.02161897336,0.06955803517,0.08423002312,1350.993932,0.02703084831,0.1198877292,0.1511583106,1787.527756
69,1.86322254,1.364999099,0.4983032659,1,1,0.9864182448,0.9989899047,1,30,0.234423,0,0.02703084831,0.1198877292,0.1511583106,1787.527756,0.02166361196,0.06885901498,0.08224657913,1355.957298
70,1.279872145,1.131314344,0.4977609612,1,1,0.9878033139,0.9989997605,1,30,0.226334,0,0.02166361196,0.06885901498,0.08224657913,1355.957298,0.02477171497,0.1035169174,0.1303472298,1750.910282
71,1.626699729,1.275421393,0.4989771717,1,1,0.9905439111,0.9989907058,1,30,0.228402,0,0.02477171497,0.1035169174,0.1303472298,1750.910282,0.02154930686,0.06764047806,0.08004714037,1349.122836
72,1.275300882,1.129292204,0.495883325,1,1,0.9904313714,0.9989907058,1,30,0.217534,0,0.02154930686,0.06764047806,0.08004714037,1349.122836,0.02586674488,0.1135787539,0.1436688594,1753.381495
73,1.722010131,1.312253836,0.4993757663,1,1,0.9929055264,0.9989917796,1,30,0.250721,0,0.02586674488,0.1135787539,0.1436688594,1753.381495,0.02081623925,0.06605816546,0.07758500323,1341.299325
74,1.196495959,1.093844577,0.4983572383,1,1,0.9936407011,0.9989917796,1,30,0.228604,0,0.02081623925,0.06605816546,0.07758500323,1341.299325,0.02505403794,0.1093872898,0.1456077656,1734.703605
75,1.663107434,1.289615227,0.4992066709,1,1,0.9913947426,0.9989897195,1,30,0.244757,0,0.02505403794,0.1093872898,0.1456077656,1734.703605,0.0212741004,0.0704771641,0.08631541619,1327.014655
76,1.23675013,1.11209268,0.4974413352,1,1,0.9881091749,0.9989897195,1,30,0.230099,0,0.0212741004,0.0704771641,0.08631541619,1327.014655,0.02652155886,0.1247533752,0.1610629442,1690.59617
77,1.78119161,1.334612906,0.4990291487,1,1,0.9903448908,0.9989899694,1,30,0.367452,0,0.02652155886,0.1247533752,0.1610629442,1690.59617,0.02109123592,0.0697990219,0.08464891627,1312.361496
78,1.217904245,1.10358699,0.4978938818,1,1,0.9912251044,0.9989899695,1,30,0.226934,0,0.02109123592,0.0697990219,0.08464891627,1312.361496,0.02588554179,0.118855995,0.1521372084,1680.117168
79,1.727523632,1.314352933,0.4987183661,1,1,0.9934809929,0.9989889545,1,30,0.295264,0,0.02588554179,0.118855995,0.1521372084,1680.117168,0.02134807865,0.07177629004,0.08692293441,1305.68248
80,1.239307695,1.113241975,0.4979788758,1,1,0.9950783551,0.9989889545,1,30,0.239311,0,0.02134807865,0.07177629004,0.08692293441,1305.68248,0.02911428138,0.1487374019,0.1903408252,1682.406632
81,2.015469385,1.419672281,0.4989487024,1,1,0.992299678,0.9989900047,1,30,0.36387,0,0.02911428138,0.1487374019,0.1903408252,1682.406632,0.02056385266,0.07001741217,0.08377526948,1306.912937
82,1.14936817,1.072085897,0.4992365088,1,1,0.9893125133,0.9989999091,1,30,0.237548,0,0.02056385266,0.07001741217,0.08377526948,1306.912937,0.02486589652,0.108848056,0.1401000787,1652.805182
83,1.654454332,1.286255936,0.4992796712,1,1,0.9867350109,0.9989897039,1,30,0.23628,0,0.02486589652,0.108848056,0.1401000787,1652.805182,0.02124145409,0.07591789901,0.09487634438,1312.145382
84,1.212760629,1.101254117,0.4987221436,1,1,0.9832551344,0.9989883522,1,30,0.235014,0,0.02124145409,0.07591789901,0.09487634438,1312.145382,0.02516460702,0.1151978676,0.1459009309,1615.228614
85,1.662709445,1.289460912,0.4991212203,1,1,0.9834088166,0.9989890933,1,30,0.239741,0,0.02516460702,0.1151978676,0.1459009309,1615.228614,0.02123018259,0.07521585446,0.09237826339,1307.920417
86,1.222121374,1.105495986,0.4985901412,1,1,0.9859585576,0.9989996915,1,30,0.264562,0,0.02123018259,0.07521585446,0.09237826339,1307.920417,0.02424090873,0.1101512416,0.140043514,1590.943555
87,1.550302781,1.245111554,0.4990507117,1,1,0.989243906,0.9989906093,1,30,0.248797,0,0.02424090873,0.1101512416,0.140043514,1590.943555,0.02086934363,0.0725826996,0.08824841716,1303.17129
88,1.195798908,1.093525906,0.4982353063,1,1,0.9895411723,0.9989906094,1,30,0.227656,0,0.02086934363,0.0725826996,0.08824841716,1303.17129,0.02520367132,0.1182587495,0.150350394,1587.87111
89,1.629639317,1.276573271,0.4990899021,1,1,0.990714979,0.9989898972,1,30,0.325909,0,0.02520367132,0.1182587495,0.150350394,1587.87111,0.02100204803,0.07338296006,0.08909233625,1300.417158
90,1.206958267,1.098616524,0.497921015,1,1,0.9913579399,0.9989898972,1,30,0.225243,0,0.02100204803,0.07338296006,0.08909233625,1300.417158,0.02491107156,0.1158688952,0.1474447757,1590.99349
91,1.60467978,1.266759559,0.4991691314,1,1,0.9916769726,0.9989907357,1,30,0.270972,0,0.02491107156,0.1158688952,0.1474447757,1590.99349,0.02086169549,0.07228323445,0.0877337298,1299.242688
