outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
18,113.80035271644049,323.29198951578331,472.66392990302467,595.88402408887214,866.77247543288775,0.46203415250395163,4.0427410833333335,1.28938825,0.037126125000000003,2.712644375,0.0035823333333335761,2,0,1,17,0.030160550002794984,2.6952543093274786,0.040000000000000001,1,0.49984134077314119
19,116.12518637193963,323.61200193163342,478.43512346840913,592.87808109638775,854.79205421135657,0.47842206287974387,4.2765117500000001,1.2839791250000001,0.036104625000000001,2.9522688333333331,0.0041591666666667138,2,0,1,17,0.028757259104937715,2.5934686225763959,0.040000000000000001,1,0.49985338698396464
20,118.23320058632255,322.55524536104269,484.70128037367846,589.09127953553673,841.37012605099494,0.50269229021881934,4.8251741666666668,1.2989155416666667,0.037061333333333335,3.4837798333333332,0.0054174583333335136,2,0,1,18,0.028660474920295245,2.6159114009059357,0.040000000000000001,1,0.49986497955726739
21,120.24137068614652,319.79593997751016,491.69974157925714,584.38747925122266,826.36838161591902,0.53754216396191967,5.2322180833333336,1.3063873333333333,0.037820958333333335,3.8839601666666668,0.0040496249999999456,2,0,1,18,0.027040118157432656,2.5186149550454426,0.040000000000000001,1,0.49987460678966711
22,122.071107704189,315.21224531583454,498.94345916608785,578.99819356000637,810.91738914801772,0.58288095269319051,5.5775571666666668,1.2963749166666667,0.036694958333333333,4.2405520000000001,0.0039352916666670623,2,0,1,18,0.025527991526577108,2.4218111367913111,0.040000000000000001,1,0.49988418268109092
23,123.74844807288646,308.74949119609897,506.33172654071552,572.96828482805518,795.40800032907259,0.63994351724817677,5.8766631666666669,1.3083307500000001,0.038218416666666664,4.5262102500000001,0.0039037500000000946,2,0,1,18,0.024558516159078097,2.3449804159805341,0.040000000000000001,1,0.49989143756736232
24,125.29968607503169,300.40871840947233,513.79173646757806,566.32940546235818,780.13185392351579,0.71030900563695976,6.0570655416666668,1.283301625,0.03675629166666667,4.7331272916666665,0.0038803333333339296,2,0,1,18,0.023525712597818202,2.2654379407551515,0.040000000000000001,1,0.49989833638965575
25,126.74350483669707,290.26796218812518,521.29468278484626,559.17330726114847,765.38667856981181,0.79590843872390804,6.3446316666666664,1.3105200833333333,0.037783083333333335,4.991096625,0.0052318749999997749,2,0,1,18,0.022431292568220677,2.2014457949058226,0.040000000000000001,1,0.49990432005320351
26,128.09563916537954,278.47462958423756,528.77562512146142,551.58445272765766,751.45952939231154,0.8988287224258924,6.5211951250000002,1.2959887083333332,0.036746916666666664,5.1841280416666669,0.0043314583333335932,2,1,1,18,0.021637734383941599,2.150754369316592,0.040000000000000001,1,0.49990876810540841
27,129.37884884041398,265.25786565151492,536.1625128061678,543.63440894758651,738.60317932960959,1.0212878946653234,6.3380907916666667,1.2956483750000001,0.037001041666666665,5.001486083333333,0.0039552916666671933,2,1,1,17,0.020561156978241152,1.9978363019107923,0.040000000000000001,1,0.49991280085643902
28,130.54347201454581,251.64945131797691,535.90164688138111,543.11384603917838,727.60638173701193,1.1295561904652494,6.7215743333333338,1.2844272083333332,0.03663491666666667,5.3965805833333329,0.0039316250000016595,2,1,1,18,0.020968452012426961,2.0586595728114863,0.040000000000000001,1,0.49991634979470989
29,131.72025663411793,236.6893318274486,527.69755250270475,550.32693485475272,717.59827837027535,1.2294944534610759,6.612714875,1.29204875,0.037890208333333335,5.2790271249999998,0.0037487916666663068,2,1,1,17,0.019169394767378108,1.93481529936925,0.040000000000000001,1,0.4999187067688784
30,132.80950048462248,222.25025684025138,520.00625723062853,557.14401231007207,709.69613302560413,1.3397329866952534,6.6913429166666667,1.3073989166666666,0.038697333333333334,5.3412385000000002,0.0040081666666660354,2,0,1,17,0.032140235885755021,1.9928664719292819,0.040000000000000001,1,0.49991397983499519
31,134.01719437892714,206.83246215328236,513.5054391816584,564.36422804058259,702.37523411894995,1.4827120164585308,6.6158327083333335,1.3135584166666667,0.03830895833333333,5.2601311666666666,0.003834166666666583,2,0,1,17,0.03384855872702934,2.1617619513779429,0.040000000000000001,1,0.49989912680839316
32,135.34989023440929,191.05660006087621,507.96900589661539,572.12208274411353,664.75243187039086,1.6587357135778698,6.7107794583333336,1.3060352083333333,0.039455999999999998,5.3610790833333333,0.0042091666666665972,2,0,1,17,0.031777880847434797,2.1139241291768869,0.040000000000000001,1,0.49990307001760687
33,136.61906711975206,179.15678210767916,502.04090555126373,579.71071228458368,606.16929085183051,1.8022433739043189,6.7655143750000004,1.2902242500000001,0.040108958333333333,5.4310287083333337,0.0041524583333334419,2,0,1,17,0.030115115380004095,2.0436329513617775,0.040000000000000001,1,0.499909554234648
34,137.80810076026302,170.0134651842157,495.94325609902882,564.7846807022496,586.99136412365283,1.9170822179387759,6.8961815833333331,1.3042788750000001,0.040183458333333331,5.5478281249999997,0.0038911249999999953,2,0,1,17,0.028785180043641473,1.9727184748348037,0.040000000000000001,1,0.49991574132002353
35,138.91548105707395,162.75820624721217,489.8528285192989,533.39788492429398,593.93129259680552,2.0096966525624227,6.8134993750000001,1.1150610416666666,0.042080958333333335,5.6526542083333338,0.0037031666666669238,2,0,1,17,0.027748169029392998,1.9076481190046579,0.040000000000000001,1,0.49992113085603385
36,139.95513870606385,156.88233689637073,483.89746877611969,508.45164681014165,600.51808577156066,2.0844611213036695,6.8441022916666663,1.1100802083333334,0.041514333333333334,5.6888566666666662,0.0036510833333327497,2,0,1,17,0.026639785671823662,1.8411726256084142,0.040000000000000001,1,0.49992619841995328
37,140.93325350834783,152.05132167769366,478.18747282113924,488.00931997328274,606.76123009753405,2.1449083608412369,6.8371829166666664,1.1055081250000001,0.043485875,5.6845053333333331,0.0036835833333332957,2,1,1,17,0.025868918853290141,1.7811417705098334,0.040000000000000001,1,0.49993041505984503
38,141.85248524112814,148.02714190580971,470.91692962455693,472.8190328858891,612.70371212887926,2.1812877257618291,6.6254439999999999,1.0981948333333333,0.042350541666666665,5.4811585833333334,0.003740041666666194,2,1,1,17,0.025175946753446272,1.7235915271941142,0.040000000000000001,1,0.49993466242090023
