outer,omega1,omega2,gap12,volume,volErr,Mnd,gray,mid,move,stage,moveChanged,descent,beta,betaStallRel,betaStallFires,prodStageShadow,prodMoveShadow,prodTol,prodStopRaw,prodSettled,prodStopAdmit,exA,exB,exE,exNA,exNB,exDecl,exAmp,exCos,exNet,exMedcos,exMednet,exTol,exStageStart,cosT,net_ratio,cosT_unsat,net_ratio_unsat,boundFrac,revFrac,maxAbs,ratio,l2,rms,stepNorm,path_W,net_W,nInner,cumInner,innerConv,multN,multJ,degen,tOuter
117,157.4168076025783,162.14495590135962,0.030035854307998804,0.49998940303077033,-1.059696922967035e-05,42.142810878307827,0.45791666666666669,0.26854166666666668,0.040000000000000001,1,0,0,24824.600089718777,0.0089921031024380888,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.49919379989687379,0.91809336244939732,0.94351626389650201,0.92502724966854977,0.95037494249136367,0.15000000000000002,1,0.91809336244939732,0.94351626389650201,0.92644842779093572,0.94482596342312175,6.9444444444444444e-05,0.24972222222222223,0.037308113214332722,0.93270283035831802,0.49919379989687379,0.0029415276752779991,0.0029415276752779987,0.026298790600009263,0.024813336651917185,16,2648,1,2,0,1,4.2578585000000002
118,157.54039679868339,162.49238413032779,0.031433127199574175,0.49999080125117157,-9.1987488284317465e-06,41.950802690940549,0.45506944444444447,0.26847222222222222,0.040000000000000001,1,0,0,24859.303388529534,0.0094057117109850735,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.49344586210608965,0.94051349816842111,0.94268264807658819,0.92502724966854977,0.95037494249136367,0.15000000000000002,1,0.94051349816842111,0.94268264807658819,0.94347437128735401,0.94441839047225606,6.9444444444444444e-05,0.41180555555555554,0.036537528119872126,0.91343820299680312,0.49344586210608965,0.0029076576270304836,0.0029076576270304828,0.027027926094386583,0.025478756942674662,16,2664,1,2,0,1,4.4657162499999998
119,157.6636748709895,162.75475314987591,0.032290749806842066,0.49998769003638177,-1.2309963618228892e-05,41.760638146767484,0.45291666666666669,0.26798611111111109,0.040000000000000001,1,0,0,24894.015733107313,0.009957305403727473,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.49750935116927847,0.95882540502477209,0.93981662370541497,0.92502724966854977,0.95037494249136367,0.15000000000000002,1,0.95882540502477209,0.93981662370541497,0.96335967370568765,0.94224497272381591,0,0.35222222222222221,0.034653927029285526,0.86634817573213818,0.49750935116927847,0.0029316019659626352,0.0029316019659626352,0.027506890476590336,0.025851432936343764,16,2680,1,2,0,1,4.7543472083333329
120,157.78721506393944,163.02719781893529,0.033209171940023624,0.49999151534615405,-8.4846538459526499e-06,41.548999864488032,0.45090277777777776,0.26833333333333331,0.040000000000000001,1,0,0,24945.216905159832,0.010509092950162221,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.51704069205394387,0.93677805986519946,0.93552666162082676,0.9274043102865992,0.95022997853067226,0.15000000000000002,1,0.93677805986519946,0.93552666162082676,0.93677805986519946,0.93861759709520742,0,0.34319444444444447,0.034100155175443361,0.85250387938608396,0.51704069205394387,0.0030466914958394097,0.0030466914958394093,0.027580218867038167,0.025802030083451957,16,2696,1,2,0,1,4.5924329999999998
121,157.92252615402822,163.33656680452822,0.034282890366251276,0.49998885446523256,-1.1145534767442733e-05,41.364205019514507,0.44826388888888891,0.26833333333333331,0.040000000000000001,1,0,0,24974.642543246806,0.011020936048999804,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.48222757625976603,0.952074750797678,0.93077278470157243,0.93127157380878389,0.9499503731783201,0.15000000000000002,1,0.952074750797678,0.93077278470157243,0.952074750797678,0.93421226894571396,0,0.40513888888888888,0.033286259047916794,0.83215647619791988,0.48222757625976603,0.0028415532437369461,0.0028415532437369461,0.028883570153902662,0.026884041024271207,16,2712,1,2,0,1,4.7662545416666671
122,158.04001236473189,163.59005845121052,0.035117980588801667,0.49998983983024292,-1.0160169757078563e-05,41.162014548664608,0.44611111111111112,0.26729166666666665,0.040000000000000001,1,0,0,25019.734298401854,0.01208161832514142,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.51667438037130919,0.95671928660058425,0.92046306911086262,0.9353375511559805,0.9499503731783201,0.15000000000000002,1,0.95671928660058425,0.92046306911086262,0.95671928660058425,0.92433321903757093,0,0.3576388888888889,0.032310391589234003,0.80775978973085005,0.51667438037130919,0.0030445329835492529,0.0030445329835492529,0.028835863811194441,0.026542347704114892,17,2729,1,2,0,1,5.0087986666666664
123,158.16962868069936,163.86784039844844,0.036025953688316389,0.49999099055401947,-9.0094459805345473e-06,40.954376967716222,0.44354166666666667,0.26666666666666666,0.040000000000000001,1,0,0,25061.890195271219,0.012594276054709037,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.52510242129451756,0.95105706659503508,0.90797509883327043,0.93864577901681034,0.94951407164168433,0.15000000000000002,1,0.95105706659503508,0.90797509883327043,0.95105706659503508,0.91208932767831818,0,0.3165972222222222,0.032718958732130064,0.81797396830325164,0.52510242129451756,0.0030941956909569059,0.0030941956909569064,0.028875735518416976,0.026218448811218032,17,2746,1,2,0,1,5.0614010416666666
124,158.30222647195873,164.16525415382688,0.037036924953842698,0.49999079294028137,-9.2070597186300063e-06,40.71987987216383,0.44090277777777775,0.265625,0.040000000000000001,1,0,0,25108.543550134982,0.013231555516363248,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.58854830905007915,0.95829269409337203,0.90012185260073618,0.94363812769687883,0.94951407164168433,0.15000000000000002,1,0.95829269409337203,0.90012185260073618,0.95829269409337203,0.90381727902739883,0,0.22354166666666667,0.033085147663746539,0.82712869159366342,0.58854830905007915,0.0034680541698765572,0.0034680541698765576,0.029835298709342581,0.026855404347149798,19,2765,1,2,0,1,5.8073614999999998
125,158.45191416586977,164.48667972049307,0.038085785119048962,0.49999082963725439,-9.1703627456141135e-06,40.497578291305544,0.43840277777777775,0.26465277777777779,0.040000000000000001,1,0,0,25152.641220591726,0.013853223282744532,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.54183209937508436,0.95212488245021376,0.89975932515524304,0.94777036507992662,0.94769614457132267,0.15000000000000002,1,0.95212488245021376,0.89975932515524304,0.95212488245021376,0.90222363110245163,0,0.22298611111111111,0.028574566352356008,0.71436415880890014,0.54183209937508436,0.0031927762644388788,0.0031927762644388792,0.030373970808815706,0.027329263477225071,17,2782,1,2,0,1,5.26642075
126,158.59447663752539,164.80959838527309,0.039188765457151664,0.49999039450371724,-9.6054962827607504e-06,40.262586392127659,0.43604166666666666,0.2638888888888889,0.040000000000000001,1,0,0,25201.329437265751,0.014627069552790584,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.58242582493464412,0.96859320460130882,0.90255637684396617,0.94991751976477601,0.94498293755982865,0.15000000000000002,1,0.96859320460130882,0.90255637684396617,0.96859320460130882,0.90354060512615519,0,0.16743055555555555,0.032495442775167027,0.81238606937917568,0.58242582493464412,0.0034319770862454653,0.0034319770862454653,0.030900568202914536,0.02788950487964241,17,2799,1,2,0,1,5.3193658333333333
127,158.75015228722737,165.18192602280919,0.040515071279709963,0.49998991841442503,-1.0081585574972518e-05,40.039345163823512,0.43395833333333333,0.26256944444444447,0.040000000000000001,1,0,0,25248.477147196631,0.015199237289389525,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.56686602361807259,0.9617736357963691,0.90799803243575616,0.9515659086963566,0.9430994559865451,0.15000000000000002,1,0.9617736357963691,0.90799803243575616,0.9617736357963691,0.90840442573064228,0,0.19416666666666665,0.031628712240967777,0.79071780602419439,0.56686602361807259,0.0033402900777049394,0.0033402900777049385,0.031299330605341472,0.028419730606206301,17,2816,1,2,0,1,5.6661460000000003
128,158.89807743314867,165.48672377058776,0.04146460702276937,0.49998953731251672,-1.0462687483281385e-05,39.778927108464195,0.43145833333333333,0.2615972222222222,0.040000000000000001,1,0,0,25303.001175134665,0.015674093111121098,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.62496541190494281,0.9685869199493079,0.91122440762054135,0.9515659086963566,0.94124963589100163,0.15000000000000002,1,0.9685869199493079,0.91122440762054135,0.9685869199493079,0.91122440762054147,0,0.45409722222222221,0.032656320513608839,0.81640801284022091,0.62496541190494281,0.0036826440063752412,0.0036826440063752412,0.032074316984686234,0.029226900494204181,18,2834,1,2,0,1,6.3081473749999999
129,159.06879083185635,165.85477697507156,0.04266070112011059,0.4999890944051622,-1.0905594837795629e-05,39.512043868589572,0.4284027777777778,0.2598611111111111,0.040000000000000001,1,0,0,25362.890849636846,0.016124718006351936,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.64823056174284754,0.97080249596860013,0.91739254018572014,0.95209981662394583,0.93767164266312086,0.15000000000000002,1,0.97080249596860013,0.91739254018572014,0.97080249596860013,0.91739254018572036,0,0.16993055555555556,0.031257596248664685,0.78143990621661708,0.64823056174284754,0.0038197352165061037,0.0038197352165061033,0.032962450235229701,0.030239505952042764,17,2851,1,2,0,1,5.1570914583333334
130,159.24711702448195,166.27437781021797,0.044128025153859947,0.49998837814588076,-1.1621854119236996e-05,39.26618688867827,0.42562499999999998,0.25895833333333335,0.040000000000000001,1,0,0,25414.442117310598,0.016666914133390356,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.62554145542845607,0.95581233437174129,0.92059835009885416,0.95209981662394583,0.9331497231611996,0.15000000000000002,1,0.95581233437174129,0.92059835009885416,0.95581233437174129,0.92059835009885393,0,0.3946527777777778,0.030067926415850099,0.75169816039625248,0.62554145542845607,0.003686038375389698,0.0036860383753896972,0.033601797114779987,0.030933758984222893,17,2868,1,2,0,1,5.5646161666666663
131,159.41696269537553,166.61600951935279,0.045158599826880842,0.49998770214361316,-1.2297856386844774e-05,38.992774876119583,0.42236111111111113,0.25784722222222223,0.040000000000000001,1,0,0,25476.843454700655,0.017114203453992564,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.66171047001440431,0.97308655405356448,0.92322596923296529,0.95396860841097753,0.92699937696726886,0.15000000000000002,1,0.97308655405356448,0.92322596923296529,0.97308655405356448,0.92322596923296518,0,0.23916666666666667,0.0314081912721456,0.78520478180363995,0.66171047001440431,0.0038991663377443576,0.0038991663377443576,0.034659410208787399,0.03199846758305068,17,2885,1,2,0,1,5.5330402916666666
132,159.60493719527267,167.0000595737433,0.046333919917670739,0.49998652860862497,-1.3471391375030617e-05,38.741676367236181,0.41840277777777779,0.2565972222222222,0.040000000000000001,1,0,0,25532.505492943619,0.017453223820675944,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.63088450751791691,0.95783665418333941,0.9264544306390109,0.95626581048616277,0.92484019993598809,0.15000000000000002,1,0.95783665418333941,0.9264544306390109,0.95783665418333941,0.92645443063901078,0,0.25368055555555558,0.032300778714606855,0.80751946786517137,0.63088450751791691,0.0037175226117621206,0.0037175226117621197,0.035332399837000268,0.032733858374097966,16,2901,1,2,0,1,5.2451062083333335
133,159.78581068821774,167.32809969326968,0.047202495469193084,0.49998653102802693,-1.3468971973074062e-05,38.456679957127321,0.4120138888888889,0.255,0.040000000000000001,1,0,0,25602.493792374062,0.01801816662242775,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.6997511084078879,0.97179385770744975,0.92848649773535741,0.95626581048616277,0.92484019993598809,0.15000000000000002,1,0.97179385770744975,0.92848649773535741,0.97179385770744975,0.92848649773535741,0,0.21375,0.0355238012124185,0.88809503031046244,0.6997511084078879,0.0041233229491501704,0.0041233229491501695,0.036361527095193531,0.033761186944925546,17,2918,1,2,0,1,5.3454847499999998
134,160.0030871487576,167.71527718132779,0.04820025769502833,0.49998282546069944,-1.7174539300557345e-05,38.168993715616637,0.40763888888888888,0.2532638888888889,0.040000000000000001,1,0,0,25679.311066224793,0.018615023240508722,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.72503004857071562,0.95066148833119679,0.9296759813137454,0.95626581048616277,0.92484019993598809,0.15000000000000002,1,0.95066148833119679,0.9296759813137454,0.95066296993698918,0.92962109595732456,6.9444444444444444e-05,0.18270833333333333,0.036666405555396402,0.91666013888491005,0.72503004857071562,0.0042722805325697078,0.0042722805325697069,0.037165753457886676,0.034552108317225522,16,2934,1,2,0,1,5.2729597083333335
135,160.21401551268261,168.07695368663406,0.049077717381904175,0.49998685937464266,-1.314062535734406e-05,37.889959805638526,0.4022222222222222,0.25215277777777778,0.040000000000000001,1,0,0,25737.688622860114,0.019232013425263945,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.68306729509479824,0.9298899064145757,0.92792928327994961,0.95626581048616277,0.92484019993598809,0.15000000000000002,1,0.9298899064145757,0.92792928327994961,0.93014497448300815,0.92785901257358161,0,0.42423611111111109,0.033975501026919271,0.8493875256729817,0.68306729509479824,0.0040250126364023697,0.0040250126364023697,0.037997989829850171,0.035259447468891682,17,2951,1,2,0,1,5.3233832083333334
136,160.40396426578383,168.42426192108536,0.050000619947348543,0.49998745919160065,-1.2540808399352787e-05,37.642790360016782,0.39951388888888889,0.25013888888888891,0.040000000000000001,1,0,0,25795.414173236881,0.019810871178222327,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.64191055806196406,0.92296597381210721,0.92248606680531631,0.95626581048616277,0.92285601801914074,0.15000000000000002,1,0.92296597381210721,0.92248606680531631,0.92252897844989235,0.92224750532150246,0.00027777777777777778,0.18187500000000001,0.03707024258934024,0.92675606473350602,0.64191055806196406,0.0037824942376737986,0.0037824942376737986,0.038348506981278514,0.03537596337301583,16,2967,1,2,0,1,5.1221387500000004
137,160.56220002019742,168.72264584999203,0.050824202886906714,0.49999057447448297,-9.4255255170261343e-06,37.436462885806677,0.39791666666666664,0.24708333333333332,0.040000000000000001,1,0,0,25821.887654295846,0.020441174760322572,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.53049359660329987,0.91429841288884284,0.91770404041149778,0.95626581048616277,0.92154220845208523,0.15000000000000002,1,0.91429841288884284,0.91770404041149778,0.92253066491634073,0.91761149701178812,0,0.22347222222222221,0.033232758455269698,0.83081896138174238,0.53049359660329987,0.0031259634961186178,0.0031259634961186174,0.038134180399692186,0.034995891430578463,17,2984,1,2,0,1,5.6228254583333337
138,160.67341181603757,168.95758881974848,0.05155910309040955,0.4999934541028267,-6.5458971733045601e-06,37.251548179529287,0.39631944444444445,0.24506944444444445,0.040000000000000001,1,0,0,25851.664840790894,0.021003602476008729,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.46752563728413693,0.93012890787031965,0.91066916230303807,0.95626581048616277,0.92053070960485839,0.15000000000000002,1,0.93012890787031965,0.91066916230303807,0.93012890787031965,0.91083981447724882,0,0.26666666666666666,0.028106640142239649,0.70266600355599118,0.46752563728413693,0.002754921237518128,0.002754921237518128,0.03720645763083507,0.033882773602936053,18,3002,1,2,0,1,5.7732351250000002
139,160.76404282272742,169.16910304741512,0.05228196602368268,0.49999463018541251,-5.369814587485866e-06,37.084561629869292,0.39486111111111111,0.24138888888888888,0.040000000000000001,1,0,0,25876.887796397703,0.021384802191814649,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.43825326975540363,0.94286775648229482,0.9011230883685839,0.95396860841097753,0.9190835547611802,0.15000000000000002,1,0.94286775648229482,0.9011230883685839,0.94286775648229482,0.90156046226670372,0,0.19750000000000001,0.029731337829593734,0.74328344573984328,0.43825326975540363,0.0025824321576768598,0.0025824321576768598,0.035969154572005828,0.032412635653932861,18,3020,1,2,0,1,5.738166708333333
140,160.84638648707613,169.39219985190917,0.053130278842289602,0.49999505136413852,-4.9486358614792003e-06,36.941113008899492,0.39374999999999999,0.23972222222222223,0.040000000000000001,1,0,0,25898.208830080745,0.021524412568736051,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.40545426157199826,0.96163112069218726,0.8894377385714235,0.95626581048616277,0.91754829029860896,0.15000000000000002,1,0.96163112069218726,0.8894377385714235,0.96163112069218726,0.89012805399170647,0,0.18368055555555557,0.027578583781776456,0.68946459454441145,0.40545426157199826,0.0023891621484878681,0.0023891621484878681,0.034672278345103995,0.030838832842388236,17,3037,1,2,0,1,5.5791482916666668
141,160.91724868265587,169.60218261351869,0.053971429426999104,0.49999511018219744,-4.8898178025558181e-06,36.796175744893155,0.39222222222222225,0.23756944444444444,0.040000000000000001,1,0,0,25921.596259087037,0.021542049042925605,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.4347553673493938,0.94332491613146718,0.8762562482014169,0.95626581048616277,0.91430847390313075,0.15000000000000002,1,0.94332491613146718,0.8762562482014169,0.94332491613146718,0.87721533060289913,0,0.15152777777777779,0.026864257199068077,0.67160642997670195,0.4347553673493938,0.002561820570083374,0.0025618205700833744,0.033334932577443008,0.029209942954357398,17,3054,1,2,0,1,5.7244035833333333
142,160.98656816920706,169.94088551902661,0.05562151831454655,0.49999540392990177,-4.5960700982283775e-06,36.66132466948509,0.39131944444444444,0.23645833333333333,0.040000000000000001,1,0,0,25941.990066742968,0.021271525565179434,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.4234346017282527,0.97368659569697258,0.86428937156747732,0.95682449427754035,0.91094678496178971,0.15000000000000002,1,0.97368659569697258,0.86428937156747732,0.97368659569697258,0.865500060824135,0,0.098333333333333328,0.025284370003087211,0.63210925007718033,0.4234346017282527,0.0024951123189256041,0.0024951123189256041,0.032112522284606496,0.027754511704809158,17,3071,1,2,0,1,5.3277397500000001
143,161.05010692661588,170.26607536728991,0.05722423049910412,0.49999584997141672,-4.1500285832829498e-06,36.510862715644983,0.38979166666666665,0.234375,0.040000000000000001,1,0,0,25963.398820739862,0.020819920376096777,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.43723867695186786,0.94323355309872225,0.8590771398412913,0.95682449427754035,0.91094678496178971,0.15000000000000002,1,0.94323355309872225,0.8590771398412913,0.94323355309872225,0.86054009035251289,0,0.45500000000000002,0.030439024720375914,0.76097561800939784,0.43723867695186786,0.0025764536122474995,0.0025764536122474999,0.030565652947703827,0.026258253711694938,22,3093,1,2,0,1,7.4833041666666666
144,161.12606089165772,170.49834473912011,0.058167398840367528,0.49999608967305614,-3.9103269438567345e-06,36.408970924656245,0.38874999999999998,0.23347222222222222,0.040000000000000001,1,0,0,25978.051197246834,0.020066362739418066,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.34117027048170401,0.96590523308096043,0.86841925648255314,0.95682449427754035,0.91094678496178971,0.15000000000000002,1,0.96590523308096043,0.86841925648255314,0.96590523308096043,0.86988995679630032,0,0.28916666666666668,0.02365394732711883,0.59134868317797074,0.34117027048170401,0.0020103650983071793,0.0020103650983071789,0.028303737513441299,0.024579510687100039,18,3111,1,2,0,1,6.3014812083333336
145,161.17632929536791,170.63227501888943,0.058668327817497208,0.49999630525393873,-3.6947460612668515e-06,36.305171979227438,0.38777777777777778,0.23305555555555554,0.040000000000000001,1,0,0,25995.483008721196,0.018950182796603984,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.32709981180299519,0.97561068340948609,0.88114756515282233,0.95973388743776333,0.91094678496178971,0.15000000000000002,1,0.97561068340948609,0.88114756515282233,0.97561068340948609,0.88250194638768154,0,0.35777777777777775,0.025415446711455823,0.63538616778639556,0.32709981180299519,0.001927454125422845,0.0019274541254228458,0.026206179002461773,0.023091510819978209,17,3128,1,2,0,1,5.8378617500000001
146,161.22631987486361,170.77907995737789,0.05925062415323188,0.49999648469829955,-3.5153017004518894e-06,36.196962629620195,0.38715277777777779,0.23201388888888888,0.040000000000000001,1,0,0,26011.798374452799,0.017621061476936671,0,1,0.040000000000000001,0.15000000000000002,0,1,0,0,0,0,0,0,0,0.3455823210573768,0.98113680635899336,0.90510981754114583,0.95973388743776333,0.91094678496178971,0.15000000000000002,1,0.98113680635899336,0.90510981754114583,0.98113680635899336,0.90510981754114561,0,0.19979166666666667,0.026188777208246531,0.6547194302061633,0.3455823210573768,0.0020363633556488145,0.0020363633556488145,0.024460048120436787,0.022139029691336187,19,3147,1,2,0,1,6.5772260833333336
