iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
11,61640.9846,248.276025,0.4996853609,1,1,0.07650299313,0.09999871629,0.5,30,0.282571,0,194.7325987,250.762921,522.0507374,524.0250811,195.3760119,261.0454985,495.0380244,545.9820595
12,59942.77799,244.8321425,0.4997015251,1,1,0.07659415885,0.09999905664,0.5,30,0.352905,0,195.3760119,261.0454985,495.0380244,545.9820595,195.1229704,251.4283762,524.3092409,531.0172343
13,61992.56022,248.9830521,0.4996897982,1,1,0.07722952534,0.09999866055,0.5,30,0.301207,0,195.1229704,251.4283762,524.3092409,531.0172343,195.7199976,259.870755,495.3589842,558.1112603
14,59969.342,244.8863859,0.4997096617,1,1,0.07806571176,0.09999829659,0.5,30,0.378555,0,195.7199976,259.870755,495.3589842,558.1112603,195.1002959,251.3618787,525.2191358,536.2927018
15,62150.71357,249.3004484,0.4997028614,1,1,0.07834055196,0.09999865091,0.5,30,0.293372,0,195.1002959,251.3618787,525.2191358,536.2927018,195.357322,261.3107067,494.2536242,558.5377643
16,59449.3434,243.8223603,0.4997106723,1,1,0.07801062246,0.09999831365,0.5,30,0.368568,0,195.357322,261.3107067,494.2536242,558.5377643,195.0925264,251.7512387,524.9881124,545.8390079
17,62489.77708,249.9795533,0.4997214084,1,1,0.07868609826,0.09999862923,0.5,30,0.305737,0,195.0925264,251.7512387,524.9881124,545.8390079,195.6431455,258.9731928,495.0208268,568.883901
18,61067.54825,247.1184903,0.4997469554,1,1,0.07954963578,0.09999833129,0.5,30,0.372895,0,195.6431455,258.9731928,495.0208268,568.883901,194.5997611,251.9788735,526.6637341,561.5992742
19,62530.00173,250.0599963,0.4997451879,1,1,0.07977405731,0.09999863613,0.5,30,0.287511,0,194.5997611,251.9788735,526.6637341,561.5992742,195.3037835,260.710635,494.050744,569.6819857
20,59844.23777,244.6308193,0.4997430295,1,1,0.07947198159,0.09999830342,0.5,30,0.384607,0,195.3037835,260.710635,494.050744,569.6819857,194.9043858,252.1351305,526.749956,563.1436162
21,62326.87566,249.6535112,0.4997296637,1,1,0.07898903429,0.09999864923,0.5,30,0.303845,0,194.9043858,252.1351305,526.749956,563.1436162,195.234817,261.7941776,494.4564769,580.8571158
22,59512.21861,243.9512628,0.4997342006,1,1,0.07858043857,0.09999829874,0.5,30,0.369847,0,195.234817,261.7941776,494.4564769,580.8571158,194.8775284,252.9701641,526.4779129,561.2975197
23,62394.09565,249.7881015,0.4997311036,1,1,0.07916468505,0.099998587,0.5,30,0.300731,0,194.8775284,252.9701641,526.4779129,561.2975197,195.0499146,261.0196488,493.6878397,580.7329089
24,59921.99831,244.7897022,0.4997443944,1,1,0.0791364452,0.09999832145,0.5,30,0.369956,0,195.0499146,261.0196488,493.6878397,580.7329089,194.5294027,253.2175138,526.7333128,572.6404226
25,61756.21683,248.5079814,0.4996971845,1,1,0.0786547276,0.0999986163,0.5,30,0.323352,0,194.5294027,253.2175138,526.7333128,572.6404226,195.0334652,263.0682157,494.0331576,588.8957984
26,59286.05259,243.487274,0.4997166517,1,1,0.07826522652,0.0999982794,0.5,30,0.370461,0,195.0334652,263.0682157,494.0331576,588.8957984,194.8438255,253.368254,526.6284736,568.3797414
27,61507.07277,248.006195,0.4996697216,1,1,0.0776902278,0.09999859668,0.5,30,0.308867,0,194.8438255,253.368254,526.6284736,568.3797414,195.2240254,263.0896026,494.2751999,582.8407912
28,59396.63315,243.7142449,0.4997052177,1,1,0.07782363937,0.0999982979,0.5,30,0.395692,0,195.2240254,263.0896026,494.2751999,582.8407912,194.8502927,252.9756539,526.5550445,572.3140618
29,62118.11141,249.2350525,0.4997161297,1,1,0.07859561778,0.09999860508,0.5,30,0.310758,0,194.8502927,252.9756539,526.5550445,572.3140618,194.9852378,262.4544344,493.596548,590.4140049
30,59760.24663,244.4590899,0.4997285267,1,1,0.07894077166,0.09999828947,0.5,30,0.383896,0,194.9852378,262.4544344,493.596548,590.4140049,194.7322726,253.5385393,526.6377852,570.4035586
31,61972.55526,248.9428755,0.4997260936,1,1,0.07891860251,0.09999857731,0.5,30,0.298181,0,194.7322726,253.5385393,526.6377852,570.4035586,194.896227,262.246425,359.0472982,482.1040734
32,59606.54982,244.1445265,0.4997376536,1,1,0.07907742454,0.09999830161,0.5,30,0.396513,0,194.896227,262.246425,359.0472982,482.1040734,194.7019355,253.0672811,526.5940688,577.457437
33,62038.33011,249.0749488,0.4997085628,1,1,0.07886306671,0.09999861018,0.5,30,0.32412,0,194.7019355,253.0672811,526.5940688,577.457437,194.9180916,262.9991873,493.5163469,592.2700107
34,59452.36892,243.8285646,0.4997229014,1,1,0.07846950732,0.09999826822,0.5,30,0.400289,0,194.9180916,262.9991873,493.5163469,592.2700107,194.7957338,253.4443017,526.3040492,570.658432
35,61669.22529,248.3328921,0.499674982,1,1,0.07795541128,0.09999860433,0.5,30,0.318899,0,194.7957338,253.4443017,526.3040492,570.658432,195.104026,263.5854911,493.7840201,587.9264833
36,59361.21754,243.641576,0.499706328,1,1,0.07812509278,0.0999982874,0.5,30,0.379348,0,195.104026,263.5854911,493.7840201,587.9264833,194.8597073,252.7140466,526.1049976,574.0689521
37,62183.54614,249.3662891,0.4997039321,1,1,0.07856625208,0.09999860101,0.5,30,0.311677,0,194.8597073,252.7140466,526.1049976,574.0689521,194.8103427,263.1196792,493.1505097,591.9194314
38,59497.92462,243.9219642,0.4997213018,1,1,0.078733191,0.09999828642,0.5,30,0.394928,0,194.8103427,263.1196792,493.1505097,591.9194314,194.8290011,253.3022805,526.2001641,570.2409218
39,61791.01969,248.5779952,0.4996922604,1,1,0.078230155,0.09999858896,0.5,30,0.311185,0,194.8290011,253.3022805,526.2001641,570.2409218,195.1263488,263.2192549,493.6757587,586.4143461
40,59415.07556,243.7520781,0.4997146736,1,1,0.07831660017,0.09999829161,0.5,30,0.396674,0,195.1263488,263.2192549,493.6757587,586.4143461,194.9199069,252.9574697,526.3487087,574.9497078
41,62099.5985,249.1979103,0.4997096595,1,1,0.07855498588,0.09999859521,0.5,30,0.312798,0,194.9199069,252.9574697,526.3487087,574.9497078,194.9979921,262.8083722,493.4802206,591.7514169
42,59653.98779,244.2416586,0.4997241481,1,1,0.0787515565,0.0999982843,0.5,30,0.390898,0,194.9979921,262.8083722,493.4802206,591.7514169,194.8077649,253.483023,526.3795784,570.0807883
43,61837.00998,248.6704847,0.4997149387,1,1,0.07849197637,0.09999858686,0.5,30,0.3109,0,194.8077649,253.483023,526.3795784,570.0807883,195.1569294,262.9715284,493.6384286,586.1026927
44,59531.54889,243.9908787,0.4997270731,1,1,0.07866427758,0.09999829134,0.5,30,0.384046,0,195.1569294,262.9715284,493.6384286,586.1026927,194.9252044,252.9275615,526.3673478,575.6049892
45,62220.1022,249.4395762,0.4997238247,1,1,0.07888164166,0.09999859282,0.5,30,0.302236,0,194.9252044,252.9275615,526.3673478,575.6049892,194.9697431,262.2584063,493.3910379,591.2967536
46,59727.12039,244.3913263,0.4997347484,1,1,0.07905669651,0.0999982867,0.5,30,0.402837,0,194.9697431,262.2584063,493.3910379,591.2967536,194.740073,253.5255306,526.4736335,570.9514947
47,61913.20474,248.8236418,0.4997433977,1,1,0.07890549763,0.09999857956,0.5,30,0.303698,0,194.740073,253.5255306,526.4736335,570.9514947,195.243051,262.0343063,493.674518,584.3346724
48,59880.43957,244.7048009,0.4997444761,1,1,0.07911547874,0.09999829217,0.5,30,0.38862,0,195.243051,262.0343063,493.674518,584.3346724,194.7548889,253.106326,526.6097454,577.4905774
49,62383.39602,249.7666832,0.4997347805,1,1,0.07950501656,0.0999986023,0.5,30,0.312652,0,194.7548889,253.106326,526.6097454,577.4905774,194.7815231,261.4770073,492.9346138,591.898762
50,59972.21223,244.8922462,0.4997479826,1,1,0.07961372274,0.09999828577,0.5,30,0.389763,0,194.7815231,261.4770073,492.9346138,591.898762,194.6615607,253.4035696,526.5557343,573.4190859
51,61960.38263,248.9184257,0.4997195803,1,1,0.07904070773,0.0999986016,0.5,30,0.315665,0,194.6615607,253.4035696,526.5557343,573.4190859,194.9647562,263.4709732,493.1792222,586.3476916
52,59580.90788,244.092007,0.4997264688,1,1,0.07880633146,0.09999826682,0.5,30,0.38859,0,194.9647562,263.4709732,493.1792222,586.3476916,194.7432605,252.5861366,526.0600976,575.9314979
53,62519.58091,250.0391588,0.4997342706,1,1,0.07937749783,0.09999859817,0.5,30,0.292577,0,194.7432605,252.5861366,526.0600976,575.9314979,194.8362344,261.1182474,492.8620596,589.4296898
54,59994.10529,244.9369415,0.4997505006,1,1,0.07987687922,0.09999828973,0.5,30,0.383443,0,194.8362344,261.1182474,492.8620596,589.4296898,194.8804611,252.8054308,526.5732915,572.2850667
55,62268.54077,249.5366522,0.4997422287,1,1,0.07927548299,0.0999985995,0.5,30,0.312035,0,194.8804611,252.8054308,526.5732915,572.2850667,195.1565754,263.1046637,493.5370103,585.249618
56,59726.72366,244.3905147,0.4997399414,1,1,0.0789318639,0.09999827698,0.5,30,0.392073,0,195.1565754,263.1046637,493.5370103,585.249618,194.898114,252.8114079,526.3128898,576.4458965
57,62383.31975,249.7665305,0.4997322498,1,1,0.07928095876,0.09999860013,0.5,30,0.319914,0,194.898114,252.8114079,526.3128898,576.4458965,194.8044586,261.6779746,492.9949414,591.5023779
58,59830.80294,244.6033584,0.4997477351,1,1,0.079233855,0.09999828966,0.5,30,0.38717,0,194.8044586,261.6779746,492.9949414,591.5023779,194.7668744,253.3151325,526.4187042,572.5887002
59,61954.04036,248.9056857,0.4997297416,1,1,0.07893943763,0.09999858718,0.5,30,0.295478,0,194.7668744,253.3151325,526.4187042,572.5887002,195.1522126,262.8995639,493.4316364,584.5636149
60,59713.64226,244.3637499,0.4997353893,1,1,0.0789097134,0.09999827523,0.5,30,0.387515,0,195.1522126,262.8995639,493.4316364,584.5636149,194.8187609,252.6836053,526.2116761,575.7375944
61,62334.87052,249.6695226,0.4997126774,1,1,0.0789799897,0.09999860996,0.5,30,0.309716,0,194.8187609,252.6836053,526.2116761,575.7375944,194.8134027,262.8813751,493.0578673,593.4813515
62,59485.99654,243.8975124,0.4997286834,1,1,0.07881184694,0.0999982779,0.5,30,0.394913,0,194.8134027,262.8813751,493.0578673,593.4813515,194.9444158,253.0915293,526.0506591,570.960432
63,61910.05355,248.8173096,0.4997224723,1,1,0.07841960804,0.09999858811,0.5,30,0.298571,0,194.9444158,253.0915293,526.0506591,570.960432,195.2567307,262.747354,493.754214,584.3680614
64,59686.02078,244.3072262,0.4997330075,1,1,0.07863309472,0.09999829154,0.5,30,0.386573,0,195.2567307,262.747354,493.754214,584.3680614,194.9322148,252.9431521,526.4058927,574.3969451
65,62197.15714,249.3935788,0.4997009291,1,1,0.07885259846,0.09999860845,0.5,30,0.313291,0,194.9322148,252.9431521,526.4058927,574.3969451,194.8700226,263.1008614,493.160336,593.2853259
66,59491.14832,243.9080735,0.4997220386,1,1,0.07853211793,0.09999828198,0.5,30,0.392304,0,194.8700226,263.1008614,493.160336,593.2853259,194.8719786,253.361353,526.127945,571.4915534
67,61787.29391,248.5705009,0.4997072718,1,1,0.07816976097,0.09999859437,0.5,30,0.288632,0,194.8719786,253.361353,526.127945,571.4915534,195.2416654,262.9913561,493.7639368,585.2485247
68,59654.19693,244.2420867,0.4997229754,1,1,0.07852144303,0.09999828481,0.5,30,0.3894,0,195.2416654,262.9913561,493.7639368,585.2485247,194.7681442,252.7618742,526.2558107,574.4576979
69,62339.50209,249.6787978,0.4997141235,1,1,0.07899368178,0.09999860842,0.5,30,0.307645,0,194.7681442,252.7618742,526.2558107,574.4576979,194.8062341,262.8968783,492.9237851,592.8899021
70,59543.22537,244.0148056,0.4997297236,1,1,0.07892991417,0.09999828258,0.5,30,0.381701,0,194.8062341,262.8968783,492.9237851,592.8899021,194.8200117,253.3629469,526.1652301,571.6423708
71,61781.58741,248.559022,0.4996832697,1,1,0.07827837169,0.09999858721,0.5,30,0.307349,0,194.8200117,253.3629469,526.1652301,571.6423708,195.1131686,263.4972102,493.5345688,587.0130094
72,59332.21814,243.5820563,0.4997116017,1,1,0.07819285826,0.09999828459,0.5,30,0.384903,0,195.1131686,263.4972102,493.5345688,587.0130094,194.964312,253.0386814,526.1726328,574.5542779
73,62056.66594,249.1117539,0.4997036386,1,1,0.07844467331,0.09999859252,0.5,30,0.308843,0,194.964312,253.0386814,526.1726328,574.5542779,194.9815997,262.554903,493.3838982,591.5129384
74,59685.90757,244.3069945,0.4997231103,1,1,0.0786773306,0.09999829016,0.5,30,0.388096,0,194.9815997,262.554903,493.3838982,591.5129384,194.8042073,253.5580518,526.4011557,570.8002566
75,61851.07132,248.6987562,0.4997253013,1,1,0.07856731751,0.09999858553,0.5,30,0.309546,0,194.8042073,253.5580518,526.4011557,570.8002566,195.2081443,262.7508667,493.5751004,584.8871159
76,59741.56922,244.4208854,0.4997344419,1,1,0.07878158259,0.0999982906,0.5,30,0.396935,0,195.2081443,262.7508667,493.5751004,584.8871159,194.8261437,253.0436955,526.3858035,575.9509723
77,62473.85298,249.9477005,0.4997366585,1,1,0.07934612407,0.09999859833,0.5,30,0.309094,0,194.8261437,253.0436955,526.3858035,575.9509723,194.7466473,261.4192402,492.7649278,591.1950671
78,59937.43584,244.8212324,0.4997512766,1,1,0.07959780091,0.09999829311,0.5,30,0.374386,0,194.7466473,261.4192402,492.7649278,591.1950671,194.6797711,253.4398994,526.5195435,573.1190567
79,62016.68981,249.0315036,0.4997532669,1,1,0.07917179863,0.09999857829,0.5,30,0.309628,0,194.6797711,253.4398994,526.5195435,573.1190567,195.3765248,261.5973007,493.7875433,583.0863773
80,59981.53501,244.9112799,0.4997538814,1,1,0.07944159356,0.09999827456,0.5,30,0.389488,0,195.3765248,261.5973007,493.7875433,583.0863773,194.7755007,252.7536477,526.6529315,577.534009
