iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
15,1,0.7521766877,0.2478233123,344.5399863,408.0991743,540.7375278,640.3848221,0.03408679686,0.2414658067,0.546140234,0.0936720672,0.7521766877,0.6871142787,0.9185172714,0.9916146818
16,1,0.7311901058,0.2688098942,345.7319022,415.0010649,582.8398015,643.3372671,0.05644519723,0.232375492,0.5306822315,0.1023211354,0.7311901058,0.6282799717,0.9205583141,0.9844911737
17,1,0.7880801676,0.2119198324,350.5995458,422.5363027,527.8422751,649.3939151,0.02364919377,0.2381064736,0.5714358918,0.09665817032,0.7880801676,0.7159212989,0.9125078033,0.9904047983
18,1,0.804881436,0.195118564,351.9771355,423.4011369,560.5287981,650.0757228,0.05536711763,0.2341884127,0.5555989274,0.09944428036,0.804881436,0.7160933179,0.9035556837,0.9905929948
19,1,0.7842478155,0.2157521845,355.0457444,429.3874445,525.6344153,655.5724427,0.02606371241,0.2330369708,0.578243888,0.09498208129,0.7842478155,0.7067492233,0.9008725267,0.9903707107
20,1,0.7919060525,0.2080939475,354.7935805,431.205944,547.9170701,656.2094993,0.05511892425,0.2306291505,0.5656398372,0.09843512271,0.7919060525,0.6937212741,0.9033531876,0.9881164839
21,1,0.7825614821,0.2174385179,358.2853116,433.8473678,521.2895773,661.5168442,0.02649798142,0.2292848292,0.5854889425,0.09231894369,0.7825614821,0.7012107177,0.9055188884,0.9888068488
22,1,0.7839523405,0.2160476595,357.4200792,434.6047492,543.6977691,661.4704962,0.05610793513,0.2268552935,0.5717087851,0.09474080267,0.7839523405,0.6838775962,0.9096918598,0.9873068778
23,1,0.7824252006,0.2175747994,360.7278277,437.7574402,517.6000984,666.2996666,0.02497669097,0.2263406485,0.5891750589,0.09172139861,0.7824252006,0.7015284565,0.9096760016,0.9891934505
24,1,0.78700382,0.21299618,359.2584788,436.7119772,541.111606,664.9677327,0.05674663736,0.2256424402,0.5735098488,0.09422852281,0.78700382,0.6875439842,0.9114685074,0.9882696954
25,1,0.7779616283,0.2220383717,362.420776,439.5308038,514.4797993,669.3164542,0.0246251755,0.2249790948,0.5894648536,0.09196621793,0.7779616283,0.6972102078,0.9119712126,0.9890774341
26,1,0.7853334676,0.2146665324,360.4157923,440.1006094,537.5121624,667.9163538,0.05610008453,0.2219036753,0.5774189308,0.09428076225,0.7853334676,0.6839103696,0.915472433,0.9876024679
27,1,0.7822163609,0.2177836391,363.6856545,442.0262849,511.25631,671.8953906,0.0237762491,0.2239558047,0.5898725736,0.09317878278,0.7822163609,0.7014246346,0.9154978783,0.9886953549
28,1,0.7882272861,0.2117727139,361.5682853,440.9360777,533.9421638,669.695448,0.05720249121,0.2227197539,0.5831356437,0.09573435667,0.7882272861,0.6882334327,0.9190117112,0.988125458
29,1,0.7781811924,0.2218188076,364.8692167,443.2572954,507.379347,673.5871082,0.02349209648,0.2230570263,0.5955355713,0.09289319021,0.7781811924,0.6972861147,0.9185693436,0.9887320806
30,1,0.7865967717,0.2134032283,362.3365869,443.3075513,530.5907734,671.168937,0.05699656109,0.2187495322,0.5794870086,0.09433790755,0.7865967717,0.685022742,0.9230583383,0.9876254718
31,1,0.7799639943,0.2200360057,365.8385827,444.8735882,504.2737755,674.9613479,0.02321305234,0.2233603736,0.5935528643,0.09494579149,0.7799639943,0.6984711353,0.9215493214,0.9883699032
32,1,0.7871794678,0.2128205322,363.1642601,444.0548659,526.9270594,672.2854276,0.05712295257,0.2180339844,0.5835333518,0.09490384691,0.7871794678,0.6859436561,0.9240792877,0.9879115839
33,1,0.7767851847,0.2232148153,366.8079428,445.5423912,501.6055139,676.0219069,0.02350015469,0.2220493829,0.598930113,0.09527306852,0.7767851847,0.6948758863,0.9228270901,0.9883362373
34,1,0.7837258718,0.2162741282,363.8721384,445.0629009,522.7027124,673.0840888,0.05757729062,0.2166156708,0.5865638776,0.09509481586,0.7837258718,0.6814764808,0.9274235994,0.9876200915
35,1,0.7747805113,0.2252194887,367.4594958,446.6035306,497.8275312,676.8028822,0.02322003312,0.222676281,0.6005152241,0.09690615012,0.7747805113,0.6919965081,0.9259972627,0.9882902055
36,1,0.7805960942,0.2194039058,364.3936797,445.3505841,520.254087,673.5715515,0.05911173029,0.2185291463,0.5895223164,0.09712088142,0.7805960942,0.6775041635,0.9289691644,0.9879404899
37,1,0.7719648769,0.2280351231,368.2793162,447.4107762,495.4029863,677.5136111,0.02347139518,0.2249993121,0.6072491789,0.09973979082,0.7719648769,0.6891466726,0.9282259745,0.9884498795
38,1,0.7824499537,0.2175500463,364.9565162,446.6729036,516.086135,674.2555529,0.05884321656,0.2179584737,0.5934853705,0.09820741558,0.7824499537,0.679521785,0.9319572287,0.9877458283
39,1,0.7730125349,0.2269874651,368.7398002,448.0678319,492.3171577,677.8389314,0.02343421809,0.2263344051,0.611146625,0.1022201094,0.7730125349,0.689683186,0.9313620518,0.9881127098
40,1,0.7786498819,0.2213501181,365.4323586,446.8239301,513.4081675,674.4295096,0.05940494197,0.2177846089,0.5953339138,0.0982099691,0.7786498819,0.6748909819,0.9341206913,0.9877568534
41,1,0.7698443753,0.2301556247,369.4503562,448.6928349,490.2084399,678.3747217,0.02395686785,0.2254223667,0.6147577818,0.1031487221,0.7698443753,0.6863119138,0.9332858089,0.9881992416
42,1,0.7785622318,0.2214377682,365.943816,447.2290034,509.4252392,674.4112679,0.05916293925,0.2172860254,0.599131716,0.09883508509,0.7785622318,0.6753185742,0.938557597,0.9875396306
43,1,0.7687029221,0.2312970779,369.8214135,449.4289961,487.6496266,678.689095,0.02372758808,0.2247682105,0.6175135224,0.1040051517,0.7687029221,0.68471514,0.9368282888,0.988051375
44,1,0.7772400222,0.2227599778,366.0980333,448.132112,508.5060265,674.8640429,0.05882784232,0.2160556861,0.5996229726,0.09933876169,0.7772400222,0.6724190965,0.9370003341,0.9874893688
45,1,0.7674168444,0.2325831556,370.3766662,449.4950822,486.8039231,678.8200754,0.02309580614,0.2241511631,0.6184781376,0.1050193114,0.7674168444,0.6823373633,0.9360316983,0.9876720602
46,1,0.7740089213,0.2259910787,366.5929456,447.7686456,506.0818745,674.5784057,0.05958959904,0.2165607452,0.6022323768,0.101239495,0.7740089213,0.6691850631,0.9399136214,0.9873591941
47,1,0.7619483011,0.2380516989,370.5215168,449.5322866,484.543225,678.538965,0.02328796251,0.2228497636,0.6199112632,0.1041940647,0.7619483011,0.675993864,0.9382991646,0.9876342339
48,1,0.7725502209,0.2274497791,366.3614148,449.7606539,504.6391894,675.0592339,0.05843851414,0.2140901674,0.6080895939,0.10139362,0.7725502209,0.6647087051,0.9384917402,0.9866700101
49,1,0.7690591629,0.2309408371,370.9975274,450.1075827,483.979768,678.8159612,0.02249842719,0.2225269303,0.6229910462,0.105221766,0.7690591629,0.6830317265,0.9385337821,0.9871083764
50,1,0.7783777227,0.2216222773,367.3621057,448.8559043,502.6737516,674.8842464,0.0585500978,0.2161303964,0.6121003086,0.1033213193,0.7783777227,0.6745258477,0.9429772861,0.9872689383
51,1,0.7643032709,0.2356967291,371.2897617,450.5691924,481.7096223,678.8943257,0.02324051648,0.2217218975,0.6233623653,0.1067871443,0.7643032709,0.6776817145,0.940608323,0.9873631826
52,1,0.7695640865,0.2304359135,366.9040452,449.3956628,501.5585815,674.5604964,0.05871573421,0.2139636309,0.6079338803,0.1023097454,0.7695640865,0.6612863299,0.9407470528,0.9865518133
53,1,0.7628624041,0.2371375959,371.4946527,450.2955987,481.0270256,678.5966735,0.02340747865,0.2226608376,0.6270647468,0.1070683496,0.7628624041,0.6754083472,0.9400032971,0.9869685664
54,1,0.7728655656,0.2271344344,367.6375358,449.6662842,500.1885484,674.7586424,0.05885447938,0.2157873436,0.6149356505,0.1059636872,0.7728655656,0.666539531,0.9427481736,0.9867906069
55,1,0.7628018304,0.2371981696,371.9424972,450.8015644,479.211825,678.706425,0.02323860029,0.2233682576,0.6292444127,0.1098088533,0.7628018304,0.6751573105,0.9417258633,0.9869085582
56,1,0.7675151269,0.2324848731,367.4083091,449.539387,498.7362787,674.3943705,0.05915034887,0.2134915697,0.6123969793,0.1037746783,0.7675151269,0.6586862089,0.942313098,0.9864220346
57,1,0.7612247587,0.2387752413,372.1080231,450.6924239,478.407566,678.4869181,0.02278668339,0.2220168752,0.6271137295,0.1080878264,0.7612247587,0.6734575608,0.9419261172,0.986849185
58,1,0.7703711158,0.2296288842,368.0488183,449.2955815,497.6290732,674.3717106,0.05969400769,0.216320615,0.6162491217,0.1070647451,0.7703711158,0.6636373355,0.9444220393,0.9867781881
59,1,0.7584443275,0.2415556725,372.3818237,450.6512055,476.7508038,678.302435,0.02303445248,0.2246917492,0.6316786376,0.1114700018,0.7584443275,0.6702650501,0.9425758861,0.9869772058
60,1,0.7672613409,0.2327386591,367.7844349,450.5965523,495.81562,674.5749222,0.05921739416,0.2139649516,0.6185561937,0.1063884952,0.7672613409,0.6576265634,0.9434071209,0.9861127297
61,1,0.7634861281,0.2365138719,372.7541082,451.4315771,476.6272094,678.7470712,0.02230390681,0.2230468375,0.6312683215,0.1103914145,0.7634861281,0.6751400191,0.9439520063,0.9864444526
62,1,0.7734062181,0.2265937819,368.7976391,450.1156346,494.7465694,674.7400297,0.05872209858,0.2156140149,0.6183645121,0.1078593907,0.7734062181,0.6673024135,0.9464377546,0.9865904329
63,1,0.7605171093,0.2394828907,373.0454182,451.5802685,475.621311,678.7351753,0.02273419813,0.223072769,0.6316936718,0.1113036564,0.7605171093,0.6719495366,0.9447998897,0.9866782444
64,1,0.7661610445,0.2338389555,368.421399,450.7025898,493.373128,674.7534449,0.0590354472,0.2135284968,0.6181217805,0.1064775104,0.7661610445,0.6563160914,0.945013935,0.9858958898
65,1,0.7606697536,0.2393302464,373.222077,451.708118,475.1272611,678.7095875,0.02244479459,0.2223747322,0.6333810806,0.1098130489,0.7606697536,0.671377205,0.944751466,0.9863456368
66,1,0.771645198,0.228354802,369.1004116,451.0928349,492.429799,674.851237,0.05818812056,0.2135283058,0.6200419258,0.1077799467,0.771645198,0.6640092388,0.9471283851,0.9860521212
67,1,0.7629425737,0.2370574263,373.5239085,452.1599775,474.464863,678.8660162,0.02220322489,0.2215901671,0.6320335709,0.1117230462,0.7629425737,0.6742089951,0.9463046377,0.9863411841
68,1,0.7690254622,0.2309745378,368.999255,451.2669563,491.1362949,674.6186032,0.0587223673,0.2131746616,0.6182157724,0.1078297505,0.7690254622,0.6598576207,0.9481454699,0.9857792322
69,1,0.7620666482,0.2379333518,373.705633,452.428722,473.8782092,678.8563049,0.02212352634,0.2218397049,0.6334740935,0.1135317516,0.7620666482,0.6728052937,0.9474298029,0.9861291248
70,1,0.771498322,0.228501678,369.5362821,451.2921632,491.2393739,674.5936029,0.05790008934,0.2133264315,0.6185572927,0.1081590133,0.771498322,0.6636377078,0.9483704594,0.98599421
71,1,0.7612568394,0.2387431606,373.9831076,452.5846591,473.3625102,678.7642416,0.02232579758,0.2215466063,0.6334097538,0.1137899065,0.7612568394,0.671665927,0.9472206823,0.9861697196
72,1,0.7682523188,0.2317476812,369.2229529,451.8680697,489.7304203,674.4665312,0.05849116666,0.2132012159,0.6206226879,0.108938004,0.7682523188,0.6581046172,0.9483683798,0.9853696962
73,1,0.7635103868,0.2364896132,374.0362442,452.7240304,472.7360662,678.603871,0.02212515943,0.2229351507,0.6377539322,0.1157944759,0.7635103868,0.6739192017,0.9482777877,0.9858190604
74,1,0.771216822,0.228783178,369.8149945,451.0595975,489.6704457,674.0671672,0.05827171327,0.2141679187,0.6214941207,0.1095341047,0.771216822,0.6633856626,0.9497738863,0.9858906077
75,1,0.759637324,0.240362676,374.2499866,452.6427484,471.7183057,678.2976717,0.02242650095,0.2231550816,0.6369724934,0.1160430117,0.759637324,0.6697221215,0.948070462,0.9861554423
76,1,0.7659003131,0.2340996869,369.3711499,451.7227813,488.5143524,673.9163122,0.05879125614,0.2130827573,0.6223921491,0.1092631069,0.7659003131,0.6549193182,0.9482013443,0.9853364982
77,1,0.7610189803,0.2389810197,374.3152446,452.7002908,471.376492,678.0584863,0.02208331019,0.2231902417,0.6383632222,0.1164262164,0.7610189803,0.6707037748,0.9482357363,0.9857502196
78,1,0.7700658297,0.2299341703,370.0182249,451.074637,488.2930351,673.5687612,0.05834804369,0.2141484974,0.6231714283,0.1102827422,0.7700658297,0.6618188089,0.9501646381,0.9858041746
79,1,0.7573218474,0.2426781526,374.4702863,452.5340888,470.8289752,677.7068381,0.02253038097,0.2229897275,0.6373488458,0.1168413232,0.7573218474,0.6667235482,0.9486837297,0.9858962178
80,1,0.7659968151,0.2340031849,369.4245112,452.7309481,487.1554676,673.8425448,0.05817533232,0.212291088,0.6242126224,0.1102777346,0.7659968151,0.653781363,0.9481910339,0.9847061748
