iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
27,180285.0082,424.5998212,0.4998730994,1,1,0.04294807019,0.09999467646,0.5,30,1.48063,0,360.4157923,440.1006094,537.5121624,667.9163538,363.6856545,442.0262849,511.25631,671.8953906
28,172373.169,415.1784785,0.4998764341,1,1,0.04218630151,0.09999308081,0.5,30,1.70762,0,363.6856545,442.0262849,511.25631,671.8953906,361.5682853,440.9360777,533.9421638,669.695448
29,181200.8382,425.6769176,0.4998727249,1,1,0.04257329824,0.09999467748,0.5,30,1.56826,0,361.5682853,440.9360777,533.9421638,669.695448,364.8692167,443.2572954,507.379347,673.5871082
30,173436.1404,416.4566489,0.4998734022,1,1,0.04213750195,0.09999302013,0.5,30,1.54058,0,364.8692167,443.2572954,507.379347,673.5871082,362.3365869,443.3075513,530.5907734,671.168937
31,182025.0623,426.6439526,0.4998734799,1,1,0.04235022324,0.09999470235,0.5,30,1.5558,0,362.3365869,443.3075513,530.5907734,671.168937,365.8385827,444.8735882,504.2737755,674.9613479
32,174025.79,417.1639845,0.4998780829,1,1,0.04190402314,0.09999293149,0.5,30,1.54679,0,365.8385827,444.8735882,504.2737755,674.9613479,363.1642601,444.0548659,526.9270594,672.2854276
33,182673.3948,427.4030824,0.4998766877,1,1,0.04205470602,0.0999946882,0.5,30,1.56755,0,363.1642601,444.0548659,526.9270594,672.2854276,366.8079428,445.5423912,501.6055139,676.0219069
34,174685.3175,417.9537265,0.4998795671,1,1,0.04173819428,0.09999286845,0.5,30,1.6353,0,366.8079428,445.5423912,501.6055139,676.0219069,363.8721384,445.0629009,522.7027124,673.0840888
35,183554.6649,428.4328009,0.4998772771,1,1,0.0420020227,0.09999469982,0.5,30,1.56878,0,363.8721384,445.0629009,522.7027124,673.0840888,367.4594958,446.6035306,497.8275312,676.8028822
36,175566.5872,419.0066672,0.499878821,1,1,0.04175661542,0.09999282985,0.5,30,1.47034,0,367.4594958,446.6035306,497.8275312,676.8028822,364.3936797,445.3505841,520.254087,673.5715515
37,184084.2674,429.0504253,0.4998779609,1,1,0.04175632451,0.09999470428,0.5,30,1.5336,0,364.3936797,445.3505841,520.254087,673.5715515,368.2793162,447.4107762,495.4029863,677.5136111
38,175682.4474,419.1449002,0.499880166,1,1,0.04135726393,0.09999264246,0.5,30,1.52087,0,368.2793162,447.4107762,495.4029863,677.5136111,364.9565162,446.6729036,516.086135,674.2555529
39,184348.4982,429.3582399,0.4998790631,1,1,0.04159157803,0.09999468079,0.5,30,1.5547,0,364.9565162,446.6729036,516.086135,674.2555529,368.7398002,448.0678319,492.3171577,677.8389314
40,176004.9686,419.529461,0.4998800309,1,1,0.04138477067,0.0999926121,0.5,30,1.60594,0,368.7398002,448.0678319,492.3171577,677.8389314,365.4323586,446.8239301,513.4081675,674.4295096
41,184911.9106,430.0138493,0.4998804177,1,1,0.0414289732,0.09999468104,0.5,30,1.50789,0,365.4323586,446.8239301,513.4081675,674.4295096,369.4503562,448.6928349,490.2084399,678.3747217
42,176318.2329,419.9026469,0.4998807526,1,1,0.04117810506,0.09999246129,0.5,30,1.60121,0,369.4503562,448.6928349,490.2084399,678.3747217,365.943816,447.2290034,509.4252392,674.4112679
43,185323.3891,430.4920314,0.4998800789,1,1,0.04140304592,0.09999465962,0.5,30,1.56414,0,365.943816,447.2290034,509.4252392,674.4112679,369.8214135,449.4289961,487.6496266,678.689095
44,176828.6906,420.5100363,0.4998785466,1,1,0.04133214971,0.09999236895,0.5,30,1.69507,0,369.8214135,449.4289961,487.6496266,678.689095,366.0980333,448.132112,508.5060265,674.8640429
45,185496.2363,430.69274,0.4998805682,1,1,0.04153254293,0.09999461787,0.5,30,1.53026,0,366.0980333,448.132112,508.5060265,674.8640429,370.3766662,449.4950822,486.8039231,678.8200754
46,177042.0633,420.7636668,0.4998781519,1,1,0.04131694477,0.09999221293,0.5,30,1.60299,0,370.3766662,449.4950822,486.8039231,678.8200754,366.5929456,447.7686456,506.0818745,674.5784057
47,186057.9128,431.3443089,0.499879931,1,1,0.04169084697,0.09999460272,0.5,30,1.57675,0,366.5929456,447.7686456,506.0818745,674.5784057,370.5215168,449.5322866,484.543225,678.538965
48,177897.1364,421.7785396,0.4998754307,1,1,0.04173530508,0.09999209983,0.5,30,1.6473,0,370.5215168,449.5322866,484.543225,678.538965,366.3614148,449.7606539,504.6391894,675.0592339
49,185538.5915,430.7419082,0.4998790235,1,1,0.04157997544,0.09999457388,0.5,30,1.49744,0,366.3614148,449.7606539,504.6391894,675.0592339,370.9975274,450.1075827,483.979768,678.8159612
50,176866.6308,420.5551459,0.4998795125,1,1,0.04080388899,0.09999179001,0.5,30,1.57891,0,370.9975274,450.1075827,483.979768,678.8159612,367.3621057,448.8559043,502.6737516,674.8842464
51,186231.0914,431.545005,0.4998825182,1,1,0.04140769123,0.0999945304,0.5,30,1.51524,0,367.3621057,448.8559043,502.6737516,674.8842464,371.2897617,450.5691924,481.7096223,678.8943257
52,178640.5266,422.6588774,0.499875343,1,1,0.04188507533,0.09999186199,0.5,30,1.59515,0,371.2897617,450.5691924,481.7096223,678.8943257,366.9040452,449.3956628,501.5585815,674.5604964
53,186271.6829,431.592033,0.4998780834,1,1,0.04183771109,0.09999450541,0.5,30,1.47371,0,366.9040452,449.3956628,501.5585815,674.5604964,371.4946527,450.2955987,481.0270256,678.5966735
54,177574.6522,421.3960752,0.4998783058,1,1,0.04134362826,0.09999156597,0.5,30,1.56385,0,371.4946527,450.2955987,481.0270256,678.5966735,367.6375358,449.6662842,500.1885484,674.7586424
55,186529.7185,431.8908641,0.4998822338,1,1,0.04155359447,0.099994476,0.5,30,1.5774,0,367.6375358,449.6662842,500.1885484,674.7586424,371.9424972,450.8015644,479.211825,678.706425
56,178869.2021,422.929311,0.4998715507,1,1,0.04190278328,0.09999159197,0.5,30,1.58416,0,371.9424972,450.8015644,479.211825,678.706425,367.4083091,449.539387,498.7362787,674.3943705
57,186807.7698,432.2126442,0.4998759909,1,1,0.04178123901,0.09999446009,0.5,30,1.41564,0,367.4083091,449.539387,498.7362787,674.3943705,372.1080231,450.6924239,478.407566,678.4869181
58,177829.6491,421.6985286,0.4998756252,1,1,0.04142018666,0.09999132658,0.5,30,1.5671,0,372.1080231,450.6924239,478.407566,678.4869181,368.0488183,449.2955815,497.6290732,674.3717106
59,187131.6546,432.5871641,0.4998802223,1,1,0.0417526476,0.09999442359,0.5,30,1.45776,0,368.0488183,449.2955815,497.6290732,674.3717106,372.3818237,450.6512055,476.7508038,678.302435
60,178921.3134,422.9909141,0.4998743061,1,1,0.04193990914,0.09999123674,0.5,30,1.59549,0,372.3818237,450.6512055,476.7508038,678.302435,367.7844349,450.5965523,495.81562,674.5749222
61,186920.662,432.3432225,0.499880013,1,1,0.04162896708,0.09999441401,0.5,30,1.44648,0,367.7844349,450.5965523,495.81562,674.5749222,372.7541082,451.4315771,476.6272094,678.7470712
62,177945.5786,421.8359617,0.4998779643,1,1,0.0411312332,0.09999099713,0.5,30,1.55078,0,372.7541082,451.4315771,476.6272094,678.7470712,368.7976391,450.1156346,494.7465694,674.7400297
63,187403.4066,432.901151,0.4998842096,1,1,0.04151516533,0.09999436611,0.5,30,1.49216,0,368.7976391,450.1156346,494.7465694,674.7400297,373.0454182,451.5802685,475.621311,678.7351753
64,179533.3967,423.7138147,0.4998755953,1,1,0.0418647848,0.09999106287,0.5,30,1.60446,0,373.0454182,451.5802685,475.621311,678.7351753,368.421399,450.7025898,493.373128,674.7534449
65,187632.7712,433.1659857,0.4998807454,1,1,0.041782387,0.09999436769,0.5,30,1.43809,0,368.421399,450.7025898,493.373128,674.7534449,373.222077,451.708118,475.1272611,678.7095875
66,178603.1822,422.6146971,0.4998775542,1,1,0.04136518071,0.09999086527,0.5,30,1.57467,0,373.222077,451.708118,475.1272611,678.7095875,369.1004116,451.0928349,492.429799,674.851237
67,187496.2276,433.0083458,0.4998847358,1,1,0.04147395776,0.09999432379,0.5,30,1.44371,0,369.1004116,451.0928349,492.429799,674.851237,373.5239085,452.1599775,474.464863,678.8660162
68,179196.982,423.3166451,0.4998779296,1,1,0.04153120957,0.09999080354,0.5,30,1.57756,0,373.5239085,452.1599775,474.464863,678.8660162,368.999255,451.2669563,491.1362949,674.6186032
69,187599.3638,433.1274221,0.4998832044,1,1,0.04152884312,0.09999433599,0.5,30,1.45347,0,368.999255,451.2669563,491.1362949,674.6186032,373.705633,452.428722,473.8782092,678.8563049
70,178887.2897,422.9506942,0.4998787706,1,1,0.0413549799,0.09999064523,0.5,30,1.60149,0,373.705633,452.428722,473.8782092,678.8563049,369.5362821,451.2921632,491.2393739,674.5936029
71,187697.0188,433.2401398,0.499884976,1,1,0.04152435255,0.09999428176,0.5,30,1.43065,0,369.5362821,451.2921632,491.2393739,674.5936029,373.9831076,452.5846591,473.3625102,678.7642416
72,179787.7466,424.0138519,0.4998766026,1,1,0.04174096509,0.09999059015,0.5,30,1.54766,0,373.9831076,452.5846591,473.3625102,678.7642416,369.2229529,451.8680697,489.7304203,674.4665312
73,187649.6307,433.1854461,0.499882004,1,1,0.041557238,0.0999942863,0.5,30,1.43717,0,369.2229529,451.8680697,489.7304203,674.4665312,374.0362442,452.7240304,472.7360662,678.603871
74,178969.3933,423.0477435,0.4998756426,1,1,0.0413234399,0.09999041762,0.5,30,1.62496,0,374.0362442,452.7240304,472.7360662,678.603871,369.8149945,451.0595975,489.6704457,674.0671672
75,187969.2652,433.5542241,0.4998833524,1,1,0.0415966908,0.09999424235,0.5,30,1.42973,0,369.8149945,451.0595975,489.6704457,674.0671672,374.2499866,452.6427484,471.7183057,678.2976717
76,180056.2139,424.3303123,0.4998762501,1,1,0.04195761441,0.09999036656,0.5,30,1.57022,0,374.2499866,452.6427484,471.7183057,678.2976717,369.3711499,451.7227813,488.5143524,673.9163122
77,187955.3275,433.53815,0.4998809317,1,1,0.04174814296,0.09999423793,0.5,30,1.43038,0,369.3711499,451.7227813,488.5143524,673.9163122,374.3152446,452.7002908,471.376492,678.0584863
78,179146.1916,423.2566497,0.49987644,1,1,0.04137721309,0.09999015545,0.5,30,1.59221,0,374.3152446,452.7002908,471.376492,678.0584863,370.0182249,451.074637,488.2930351,673.5687612
79,188139.203,433.750162,0.4998810557,1,1,0.04172480327,0.09999416562,0.5,30,1.43903,0,370.0182249,451.074637,488.2930351,673.5687612,374.4702863,452.5340888,470.8289752,677.7068381
80,180589.4571,424.9581828,0.4998738598,1,1,0.04212172745,0.09999015884,0.5,30,1.67911,0,374.4702863,452.5340888,470.8289752,677.7068381,369.4245112,452.7309481,487.1554676,673.8425448
