iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
14,1,0.7443490485,0.2556509515,214.5690835,268.778026,532.6145946,616.1566038,0.02393616231,0.2293209875,0.04378704476,0.4692164154,0.7443490485,0.658279703,0.9549314398,0.8769870494
15,1,0.7556402202,0.2443597798,214.0359272,274.7072059,525.1834392,614.879427,0.0660879767,0.2395411509,0.05849427746,0.4894849703,0.7556402202,0.6387111495,0.953811709,0.8710672149
16,1,0.7328781475,0.2671218525,216.1756924,269.8903394,535.8312441,619.8902573,0.02683760678,0.2073889709,0.03620403683,0.4268552009,0.7328781475,0.6451273882,0.9546157007,0.8730252788
17,1,0.7503226164,0.2496773836,214.8350019,278.2165775,526.2487765,618.5098472,0.05609621941,0.2093528721,0.04896263086,0.4456745371,0.7503226164,0.6280960934,0.9530613169,0.8657790285
18,1,0.7492558074,0.2507441926,217.4773042,272.3006411,538.0617446,631.8824045,0.02172791103,0.1974106019,0.03602139571,0.4059783773,0.7492558074,0.6602528866,0.9539948063,0.8576460487
19,1,0.7608951314,0.2391048686,216.4414918,278.7145688,529.6554686,624.7721758,0.05531261082,0.2084309978,0.04778842101,0.4286583142,0.7608951314,0.6415622368,0.9540651719,0.8503976102
20,1,0.7370390617,0.2629609383,218.480277,272.8283346,541.2436136,633.0433907,0.02249360835,0.1877118331,0.03250764899,0.3885528566,0.7370390617,0.6465846609,0.9537669746,0.8579907443
21,1,0.7535301895,0.2464698105,216.6554772,281.3340719,530.6410217,625.2348095,0.04772313638,0.1930056249,0.03948432106,0.4352584492,0.7535301895,0.6288396842,0.9528456774,0.8502385057
22,1,0.7468024745,0.2531975255,219.3524846,273.9122751,542.244733,640.9843293,0.02091483109,0.1854881577,0.0321415369,0.3794786087,0.7468024745,0.6558512071,0.953072865,0.8403760402
23,1,0.7584351797,0.2415648203,217.7674728,281.5928936,533.0127082,629.7975388,0.04772824137,0.1914767845,0.03918535464,0.3962485681,0.7584351797,0.6369987143,0.9535272525,0.8370679634
24,1,0.7382555937,0.2617444063,219.6754556,274.5712387,544.1044263,641.5478343,0.02251629305,0.186409317,0.03250177348,0.3985526198,0.7382555937,0.6454390418,0.9523935936,0.8445563431
25,1,0.7535619521,0.2464380479,217.6974189,283.0867903,532.9408155,629.3336688,0.04917552929,0.1977350565,0.04099981824,0.4397131005,0.7535619521,0.6275179328,0.952422681,0.8365355665
26,1,0.7534827068,0.2465172932,220.5213773,276.028921,544.4864161,650.7993753,0.02124955429,0.1886814786,0.03236022955,0.3680171451,0.7534827068,0.6627385843,0.9525125683,0.8312843702
27,1,0.7641474718,0.2358525282,218.7348045,283.0841222,535.1632142,633.7017931,0.04661935754,0.193476094,0.0375575264,0.4058012771,0.7641474718,0.6429274793,0.9532882202,0.8264003083
28,1,0.7413422168,0.2586577832,220.9398948,276.1872136,546.1285293,648.6221877,0.02642395342,0.202256218,0.03349089499,0.4008892634,0.7413422168,0.6491473895,0.9519538733,0.8381327475
29,1,0.757743624,0.242256376,218.4952806,284.8988157,534.6901046,631.7317969,0.04812009446,0.1974936589,0.03895549011,0.454568732,0.757743624,0.6316110789,0.9519152914,0.8301193395
30,1,0.7524534435,0.2475465565,221.374083,277.1556822,546.0672006,655.983738,0.02131104419,0.19232525,0.03471216125,0.3663876853,0.7524534435,0.6603377502,0.9515139513,0.8206146251
31,1,0.7640031393,0.2359968607,219.1365504,285.1262179,536.0300714,636.0613399,0.04998367399,0.1958258636,0.04099254117,0.390249813,0.7640031393,0.640184628,0.9523689873,0.8166137588
32,1,0.7470665639,0.2529334361,221.6476557,277.6287796,546.8622219,654.4185351,0.02145833697,0.1875398672,0.03398274679,0.3914621972,0.7470665639,0.6537022999,0.9508240493,0.827433924
33,1,0.7614871335,0.2385128665,219.0483962,286.0716174,535.714419,633.8716193,0.04694754449,0.1940289384,0.03825937178,0.4401241289,0.7614871335,0.6352968569,0.9510900793,0.8185287398
34,1,0.7560211733,0.2439788267,222.1199644,278.6969399,546.8194316,662.5086999,0.01974877759,0.190443361,0.03662586602,0.355902964,0.7560211733,0.6637890974,0.9504702392,0.8122908594
35,1,0.7679451819,0.2320548181,219.7012751,286.3430255,536.9116066,637.6446761,0.05165411095,0.1998458974,0.04248869077,0.3932003037,0.7679451819,0.6442436308,0.9512992356,0.8085467342
36,1,0.74759721,0.25240279,222.2335874,278.797704,547.6543904,659.6014569,0.02114776412,0.1844044514,0.03372755668,0.3823928761,0.74759721,0.6533657836,0.9496569152,0.8203395174
37,1,0.7630642657,0.2369357343,219.3930501,287.6777949,535.9437396,634.9718811,0.04585198167,0.1909968483,0.03687054268,0.4306903989,0.7630642657,0.6351770413,0.9499419738,0.8129335717
38,1,0.7614517289,0.2385482711,222.7071125,280.1808056,547.2151592,667.8515525,0.01861375659,0.180174659,0.03353165702,0.3523283014,0.7614517289,0.6686365311,0.9493257829,0.8062078743
39,2,0.7717952816,0.2282047184,203.6499229,220.1485105,220.6793132,287.303771,0.9999999999,0.9765387302,1,0.3611527509,0.7717952816,0.6481629959,0.01511535421,2.032185915e-07
40,1,0.8968033772,0.1031966228,80.10017624,80.80846187,85.97283693,93.80931965,1,1,1,1,0.8968033772,1.101899783e-05,0.8566110096,4.761440433e-07
41,1,0.006154363409,0.9938456366,210.6602588,284.5835232,523.8688256,627.8228101,0.0507770604,0.1732231331,0.2871045299,1,0.006154363409,1.621438325e-13,0.003977655853,1.401826208e-15
42,1,0.7286154804,0.2713845196,216.8539631,277.1085416,523.1043535,636.4399298,0.09049095826,0.3043480986,0.04723486686,0.4725372003,0.7286154804,0.5896345335,0.9322555848,1.951846387e-05
43,1,0.6933630007,0.3066369993,216.1241602,280.6827035,531.7333385,721.2732568,0.1071871938,0.4898980142,0.08844100385,0.3966267903,0.6933630007,0.5813674965,0.9205340368,0.7196477755
44,1,0.7320181566,0.2679818434,216.5410672,288.7964266,524.7454323,612.7570517,0.1452584453,0.5699471452,0.4386506808,0.999993956,0.7320181566,0.5740259625,0.9292292967,3.999791767e-14
45,1,0.7344200974,0.2655799026,219.937798,281.6350589,532.5274679,702.2725741,0.04957085665,0.3802849731,0.06568537282,0.4382185901,0.7344200974,0.6328064561,0.9310175236,0.05022122678
46,1,0.7421914978,0.2578085022,217.919846,287.658043,527.0790292,649.3057989,0.1352169041,0.3862319993,0.06897706064,0.5526283917,0.7421914978,0.6016676276,0.9328367803,0.7450441495
47,1,0.7179687552,0.2820312448,220.7455953,281.0783823,533.3772841,707.4138915,0.04137225517,0.3447282958,0.06442688836,0.4208546588,0.7179687552,0.6186798391,0.9302349978,0.7420806575
48,1,0.7342642477,0.2657357523,218.1628424,288.5242006,527.5853768,654.0548927,0.1218902146,0.3496342321,0.06392585687,0.5390227757,0.7342642477,0.5930099533,0.9324600273,0.7358376613
49,1,0.7190134876,0.2809865124,221.2449016,282.1358376,534.2885809,710.6952667,0.03562866198,0.276182521,0.0427981255,0.3776330822,0.7190134876,0.6189673457,0.9296008626,0.741046446
50,1,0.7353688836,0.2646311164,218.6616932,288.7042257,527.9746974,653.8280963,0.07032293046,0.2345921221,0.04027091771,0.4392060734,0.7353688836,0.5954181897,0.9315220927,0.7400912141
51,1,0.7148141096,0.2851858904,221.1663489,282.9812933,534.9471877,715.6689443,0.02725518323,0.2210524845,0.038582611,0.3285393824,0.7148141096,0.6123785747,0.926975646,0.7365926527
52,1,0.7339078482,0.2660921518,218.4507532,289.7531657,527.5616508,657.9204177,0.06884754633,0.2331570933,0.03928722445,0.416421814,0.7339078482,0.5893567984,0.9289556088,0.7276989473
53,1,0.718082487,0.281917513,221.0736481,284.5679306,535.8735537,727.6995894,0.02787423999,0.2122401468,0.03574131235,0.2998838959,0.718082487,0.611173991,0.9240683941,0.7150353397
54,1,0.7382628955,0.2617371045,218.8935418,290.4517671,527.6663258,660.4876864,0.06160032054,0.2141772072,0.03843584071,0.3655694063,0.7382628955,0.5931713765,0.9269305756,0.7167088391
55,1,0.7185809745,0.2814190255,220.9338817,285.0269235,536.2556078,732.397142,0.02782138129,0.2046211841,0.03541244292,0.298809883,0.7185809745,0.6094948471,0.9219332881,0.7101061207
56,1,0.736561607,0.263438393,218.8858939,291.2675934,527.4081585,664.8365045,0.05811080688,0.2236181135,0.03232791851,0.3712771786,0.736561607,0.5884353178,0.9245517612,0.7012650912
57,1,0.7247897295,0.2752102705,221.2611605,286.2806868,536.5866716,739.3978971,0.02650753378,0.1956056234,0.0327866641,0.3035709814,0.7247897295,0.6147842519,0.920738448,0.6962821777
58,1,0.7401347593,0.2598652407,219.1887342,291.3243267,527.5608708,665.4784,0.05066677184,0.1921696882,0.03176837185,0.381386204,0.7401347593,0.5929676975,0.9230062935,0.6973821875
59,1,0.7224313999,0.2775686001,221.1959655,286.5885613,536.7350077,738.2201361,0.02546678697,0.2011773565,0.03809887163,0.3297898207,0.7224313999,0.61088248,0.9187510015,0.7062288138
60,1,0.7376508343,0.2623491657,219.1291855,291.7812074,527.243937,667.5018365,0.05731739743,0.2219406535,0.03181432772,0.4251149904,0.7376508343,0.5878666936,0.9211137579,0.6929344536
61,1,0.722167431,0.277832569,221.3896834,287.4431068,537.3574301,747.8739309,0.0255854512,0.1988416034,0.03760379815,0.2789256469,0.722167431,0.6086405742,0.916929464,0.6829663967
62,1,0.7384816533,0.2615183467,219.3674058,292.1532394,527.1067978,668.0102098,0.06021621018,0.2220559297,0.03748119081,0.3784857638,0.7384816533,0.5881398849,0.9195110009,0.6879338382
63,1,0.7234723464,0.2765276536,221.3156575,287.9736078,537.3517542,748.9507507,0.0258831222,0.1959654692,0.03800829597,0.3179840948,0.7234723464,0.6081792327,0.9149049885,0.6882943502
64,1,0.738268274,0.261731726,219.6384989,292.3775118,527.3207836,670.9514915,0.05190754365,0.2180584733,0.02883479788,0.416872157,0.738268274,0.587263226,0.9178239061,0.6772013717
65,1,0.7247211676,0.2752788324,221.5380999,288.9384862,537.8172325,756.290678,0.03325858202,0.2257684864,0.03923606922,0.2781517204,0.7247211676,0.6090954723,0.9136959774,0.6712855445
66,1,0.7392489819,0.2607510181,219.7834369,292.517634,527.1232612,671.00658,0.05547512788,0.2128328128,0.03499947629,0.3317964618,0.7392489819,0.5876007053,0.9161799842,0.67316956
67,1,0.7243329306,0.2756670694,221.6444811,289.0221648,537.6423986,754.6246319,0.02705339343,0.193835704,0.03666710392,0.3043233398,0.7243329306,0.6081541107,0.9124033229,0.6813254548
68,1,0.7370259376,0.2629740624,219.956892,292.5226347,527.2180807,672.8407783,0.04926007531,0.205768888,0.02767858011,0.4033379945,0.7370259376,0.5850212949,0.9150738928,0.6693207067
69,1,0.722515934,0.277484066,221.8892055,289.7622337,538.1947684,761.9414627,0.02992452959,0.1997834006,0.03541645541,0.2803492316,0.722515934,0.6055442889,0.9110233015,0.6656336434
70,1,0.7382462278,0.2617537722,220.0690642,293.0843817,526.8840255,671.9512614,0.04688495562,0.1918570193,0.02896351734,0.3533455293,0.7382462278,0.5852986368,0.9135357875,0.6711477185
71,1,0.7248955709,0.2751044291,221.9725092,289.9529473,537.8863339,759.3989053,0.02604606474,0.1960662738,0.04007335641,0.2922902872,0.7248955709,0.6070809838,0.9097554517,0.677698856
72,1,0.73723587,0.26276413,220.5025564,292.8173649,527.2733038,673.5821672,0.05119846664,0.216289508,0.02803931119,0.3857193769,0.73723587,0.585545198,0.9129516195,0.665877441
73,1,0.7217342717,0.2782657283,222.2050387,290.3679653,538.2660992,765.542587,0.03115035451,0.2015276458,0.03525300193,0.270983344,0.7217342717,0.6043738785,0.9090072968,0.6617017146
74,1,0.7360330963,0.2639669037,220.4378231,293.1993114,526.8286823,673.8219386,0.04576490393,0.189171075,0.02835790393,0.3293902131,0.7360330963,0.5824974001,0.911457982,0.6643201183
75,1,0.7238703102,0.2761296898,222.0682494,290.9655105,538.0280646,763.6625671,0.02737916652,0.1981507979,0.04047572283,0.2929513053,0.7238703102,0.6042610162,0.9072311869,0.6721148213
76,1,0.7365764461,0.2634235539,220.6174383,293.0349704,526.8172177,675.1756078,0.05196467927,0.2180828302,0.02894883882,0.381538751,0.7365764461,0.5826781532,0.9104740978,0.6595251444
77,1,0.7237758606,0.2762241394,222.431273,291.5218847,538.3776379,770.3687186,0.02822907405,0.1931288837,0.03775687628,0.25311148,0.7237758606,0.6048407818,0.9066604864,0.6555587514
78,1,0.7379637412,0.2620362588,220.8312605,293.291984,526.7565172,674.4610905,0.04767636405,0.1954603263,0.02885087334,0.3023379298,0.7379637412,0.5842990728,0.9095069453,0.6607131304
79,1,0.7224340117,0.2775659883,222.2628273,291.7390101,538.3687728,767.7915203,0.02655888415,0.1891340462,0.04067810713,0.3167263805,0.7224340117,0.601451946,0.904984518,0.6670480476
80,1,0.7359108572,0.2640891428,221.1586114,293.2947941,526.9226667,676.32438,0.04933135839,0.2141318231,0.02789871554,0.413189832,0.7359108572,0.5817070935,0.9087781324,0.6562136407
