iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
1,20232.11259,142.2396309,0.4999145311,1,1,0.09187089687,0.09999718713,0.5,30,0.562701,0,103.7284085,307.3409241,505.4653933,577.0697564,125.9784582,341.5889563,518.5699801,615.3444262
2,26003.70674,161.2566487,0.4998479623,1,1,0.08077206239,0.09999602104,0.5,30,0.465825,0,125.9784582,341.5889563,518.5699801,615.3444262,145.4684859,362.7757233,557.0998843,602.4823065
3,31522.63916,177.5461607,0.4998051313,1,1,0.07284155871,0.09999438707,0.5,30,0.539328,0,145.4684859,362.7757233,557.0998843,602.4823065,162.9737377,339.8577382,537.5909407,599.9519093
4,37803.45318,194.4311014,0.4997952947,1,1,0.06808476146,0.09999305622,0.5,30,0.844434,0,162.9737377,339.8577382,537.5909407,599.9519093,180.2462495,261.6307537,487.2106126,638.6778546
5,42494.86773,206.1428333,0.4997813521,1,1,0.05677273127,0.0999893405,0.5,30,0.58726,0,180.2462495,261.6307537,487.2106126,638.6778546,195.2117647,233.5589576,492.4161483,541.6485786
6,48310.65472,219.7968487,0.4997924568,1,1,0.05452528739,0.09998673464,0.5,30,0.425789,0,195.2117647,233.5589576,492.4161483,541.6485786,201.2429703,234.1355166,517.2219358,529.9314358
7,60523.50479,246.0152532,0.4997619181,1,1,0.05779338262,0.0999968203,0.5,30,0.420803,0,201.2429703,234.1355166,517.2219358,529.9314358,201.3297785,257.5634849,510.706417,556.2229154
8,59687.74335,244.3107516,0.4997664007,1,1,0.06369625932,0.09999490287,0.5,30,0.531512,0,201.3297785,257.5634849,510.706417,556.2229154,205.8452358,257.3101606,523.8272256,554.3689084
9,63771.32699,252.5298537,0.4997714999,1,1,0.06395061662,0.09999539809,0.5,30,0.494706,0,205.8452358,257.3101606,523.8272256,554.3689084,207.2024835,267.4405009,519.1324344,579.537817
10,62674.27325,250.3483039,0.4997589134,1,1,0.06464333533,0.09999538917,0.5,30,0.617556,0,207.2024835,267.4405009,519.1324344,579.537817,210.4964626,265.5251585,527.1187089,592.6965534
11,63418.56052,251.8304202,0.4997721462,1,1,0.06218392864,0.09999422892,0.5,30,0.54718,0,210.4964626,265.5251585,527.1187089,592.6965534,211.2975654,264.2837831,523.305382,592.8934982
12,65336.90237,255.6108417,0.4997486491,1,1,0.06537305853,0.09999546821,0.5,30,0.642165,0,211.2975654,264.2837831,523.305382,592.8934982,212.4555126,265.6527127,530.2940081,603.7314759
13,66856.91955,258.5670504,0.4997602314,1,1,0.06433447408,0.09999505335,0.5,30,0.59603,0,212.4555126,265.6527127,530.2940081,603.7314759,212.0334357,273.4305978,522.3748924,607.8980612
14,65515.37831,255.9597201,0.4997524178,1,1,0.06432096395,0.09999550853,0.5,30,0.771103,0,212.0334357,273.4305978,522.3748924,607.8980612,214.5690835,268.778026,532.6145946,616.1566038
15,66947.62035,258.7423822,0.4997799269,1,1,0.06139132827,0.09999519645,0.5,30,0.649931,0,214.5690835,268.778026,532.6145946,616.1566038,214.0359272,274.7072059,525.1834392,614.879427
16,66271.5196,257.4325535,0.499774809,1,1,0.06291193592,0.09999552536,0.5,30,0.777863,0,214.0359272,274.7072059,525.1834392,614.879427,216.1756924,269.8903394,535.8312441,619.8902573
17,68633.79154,261.9805175,0.4997930891,1,1,0.06114799495,0.09999551779,0.5,30,0.684919,0,216.1756924,269.8903394,535.8312441,619.8902573,214.8350019,278.2165775,526.2487765,618.5098472
18,66488.70534,257.8540388,0.4997933981,1,1,0.06123017045,0.09999557916,0.5,30,0.813333,0,214.8350019,278.2165775,526.2487765,618.5098472,217.4773042,272.3006411,538.0617446,631.8824045
19,68581.30291,261.8803217,0.4998210427,1,1,0.05907520915,0.09999557809,0.5,30,0.69641,0,217.4773042,272.3006411,538.0617446,631.8824045,216.4414918,278.7145688,529.6554686,624.7721758
20,67350.58719,259.5199168,0.4998222582,1,1,0.06026838379,0.0999955443,0.5,30,0.82613,0,216.4414918,278.7145688,529.6554686,624.7721758,218.480277,272.8283346,541.2436136,633.0433907
21,70034.21138,264.6397766,0.4998287047,1,1,0.05966310148,0.09999582303,0.5,30,0.743228,0,218.480277,272.8283346,541.2436136,633.0433907,216.6554772,281.3340719,530.6410217,625.2348095
22,67441.28099,259.6945918,0.4998383379,1,1,0.05947380221,0.0999955884,0.5,30,0.80156,0,216.6554772,281.3340719,530.6410217,625.2348095,219.3524846,273.9122751,542.244733,640.9843293
23,69884.19471,264.3561891,0.4998483712,1,1,0.0583861671,0.09999581793,0.5,30,0.69289,0,219.3524846,273.9122751,542.244733,640.9843293,217.7674728,281.5928936,533.0127082,629.7975388
24,68286.47714,261.3168137,0.49984414,1,1,0.05934670727,0.09999554184,0.5,30,0.857165,0,217.7674728,281.5928936,533.0127082,629.7975388,219.6754556,274.5712387,544.1044263,641.5478343
25,70917.3513,266.3031192,0.4998437926,1,1,0.05917773053,0.09999599074,0.5,30,0.720897,0,219.6754556,274.5712387,544.1044263,641.5478343,217.6974189,283.0867903,532.9408155,629.3336688
26,68204.49601,261.1599051,0.4998475964,1,1,0.05885196423,0.09999556277,0.5,30,0.873877,0,217.6974189,283.0867903,532.9408155,629.3336688,220.5213773,276.028921,544.4864161,650.7993753
27,70193.61758,264.9407813,0.4998546298,1,1,0.05780884071,0.09999591418,0.5,30,0.708293,0,220.5213773,276.028921,544.4864161,650.7993753,218.7348045,283.0841222,535.1632142,633.7017931
28,68876.5198,262.4433649,0.4998521383,1,1,0.05891579057,0.09999551353,0.5,30,0.830396,0,218.7348045,283.0841222,535.1632142,633.7017931,220.9398948,276.1872136,546.1285293,648.6221877
29,71261.00437,266.9475686,0.4998471711,1,1,0.05889953493,0.09999608132,0.5,30,0.706967,0,220.9398948,276.1872136,546.1285293,648.6221877,218.4952806,284.8988157,534.6901046,631.7317969
30,68740.75891,262.1845894,0.4998499715,1,1,0.05878000041,0.09999554992,0.5,30,0.797383,0,218.4952806,284.8988157,534.6901046,631.7317969,221.374083,277.1556822,546.0672006,655.983738
31,70845.39936,266.1679909,0.4998532316,1,1,0.05809353096,0.0999960371,0.5,30,0.775219,0,221.374083,277.1556822,546.0672006,655.983738,219.1365504,285.1262179,536.0300714,636.0613399
32,69304.67145,263.2578042,0.4998538933,1,1,0.05881772677,0.09999550384,0.5,30,0.819958,0,219.1365504,285.1262179,536.0300714,636.0613399,221.6476557,277.6287796,546.8622219,654.4185351
33,71440.88247,267.2842728,0.4998485105,1,1,0.0586745909,0.09999611769,0.5,30,0.710056,0,221.6476557,277.6287796,546.8622219,654.4185351,219.0483962,286.0716174,535.714419,633.8716193
34,69220.90788,263.0986657,0.4998521391,1,1,0.05865657764,0.09999552999,0.5,30,0.891196,0,219.0483962,286.0716174,535.714419,633.8716193,222.1199644,278.6969399,546.8194316,662.5086999
35,70895.01739,266.2611827,0.4998553824,1,1,0.05787897662,0.09999606512,0.5,30,0.827301,0,222.1199644,278.6969399,546.8194316,662.5086999,219.7012751,286.3430255,536.9116066,637.6446761
36,69785.11696,264.1687282,0.499851437,1,1,0.05890268718,0.09999547607,0.5,30,0.793446,0,219.7012751,286.3430255,536.9116066,637.6446761,222.2335874,278.797704,547.6543904,659.6014569
37,71687.9949,267.7461389,0.4998431175,1,1,0.05884344443,0.09999617393,0.5,30,0.704948,0,222.2335874,278.797704,547.6543904,659.6014569,219.3930501,287.6777949,535.9437396,634.9718811
38,69448.92289,263.5316355,0.4998468481,1,1,0.05858967231,0.09999551297,0.5,30,0.843425,0,219.3930501,287.6777949,535.9437396,634.9718811,222.7071125,280.1808056,547.2151592,667.8515525
39,70881.90856,266.236565,0.4998541229,1,1,0.05772607336,0.09999606087,0.5,30,0.731603,0,222.7071125,280.1808056,547.2151592,667.8515525,203.6499229,220.1485105,220.6793132,287.303771
40,71362.03554,267.1367357,0.4998488186,1,1,0.06154619978,0.09999599364,0.5,30,3.18745,0,203.6499229,220.1485105,220.6793132,287.303771,80.10017624,80.80846187,85.97283693,93.80931965
41,662291.8844,813.8131753,0.4915070441,1,1,0.03618961371,0.09999999869,0.5,30,1.47544,0,80.10017624,80.80846187,85.97283693,93.80931965,210.6602588,284.5835232,523.8688256,627.8228101
42,76952.24854,277.402683,0.4956626909,1,1,0.05872420355,0.09999935988,0.5,30,0.841311,0,210.6602588,284.5835232,523.8688256,627.8228101,216.8539631,277.1085416,523.1043535,636.4399298
