metric,subset,mesh,observed,predicted,residual,relative_residual_pct,log_residual
inner_s,all9,720x90,2185.029019833333,1823.2878284961528,361.74119133718045,19.840048602504215,0.180987739342353
inner_s,all9,800x100,1790.0863289166668,2232.422540362437,-442.33621144577,-19.814179594063592,-0.22082348966559975
inner_s,fine5,480x60,851.4712937499999,943.3538134020805,-91.88251965208065,-9.739984971356455,-0.10247562508533312
inner_s,fine5,560x70,1261.1604373749997,1216.1271794028328,45.03325797216689,3.703005634187045,0.036360912763594
inner_s,fine5,640x80,1666.9524622083336,1515.405989442857,151.54647276547666,10.000387607098817,0.09531370349901507
inner_s,fine5,720x90,2185.029019833333,1839.9671807372222,345.06183909611104,18.75369532177496,0.1718813749416463
inner_s,fine5,800x100,1790.0863289166668,2188.7797861042304,-398.6934571875636,-18.215329825262636,-0.20108036611892668
inner_s,fine4,560x70,1261.1604373749997,1366.7910216843613,-105.63058430936167,-7.728363929343645,-0.08043339321575121
inner_s,fine4,640x80,1666.9524622083336,1594.8872509667028,72.06521124163078,4.518514471662506,0.04419404170130479
inner_s,fine4,720x90,2185.029019833333,1827.480523371099,357.5484964622342,19.565105722860185,0.17869085478867952
inner_s,fine4,800x100,1790.0863289166668,2064.143458743253,-274.05712982658633,-13.277038893093462,-0.14245150327423114
outer,all9,160x20,91,89.4854186060131,1.5145813939869015,1.6925454644798712,0.016783815112249145
outer,all9,240x30,104,110.95015117335198,-6.950151173351983,-6.264210638607287,-0.06469011277214688
outer,all9,320x40,131,129.23464615765326,1.765353842346741,1.3660066358623266,0.013567608685915814
outer,all9,400x50,139,145.46793450912645,-6.467934509126451,-4.446295694616233,-0.04548174781273634
outer,all9,480x60,164,160.23396606274332,3.7660339372566796,2.3503343453297547,0.023231392800044135
outer,all9,560x70,190,173.8818880123467,16.118111987653293,9.269574980982956,0.08864780796480487
outer,all9,640x80,199,186.64039379452106,12.35960620547894,6.622149661281824,0.06412108709862167
outer,all9,720x90,223,198.66904613856843,24.330953861431567,12.246977742300691,0.11553141592704573
outer,all9,800x100,170,210.084473386018,-40.084473386018004,-19.080169390893115,-0.2117112670038014
outer,fine5,480x60,164,177.21986593788085,-13.219865937880854,-7.459584662204114,-0.07752471432181798
outer,fine5,560x70,190,183.27939848739925,6.7206015126007514,3.666861397443316,0.036012315953197975
outer,fine5,640x80,199,188.6956230472951,10.3043769527049,5.460845771776162,0.05316956791685621
outer,fine5,720x90,223,193.60577518831155,29.394224811688446,15.182514459136364,0.141347766544425
outer,fine5,800x100,170,198.10622428853196,-28.106224288531962,-14.187451398597467,-0.15300493609266164
outer,fine4,560x70,190,200.21040101614594,-10.210401016145937,-5.099835455263146,-0.05234474649871916
outer,fine4,640x80,199,196.13598716780186,2.864012832198142,1.4602179200025487,0.014496593989684975
outer,fine4,720x90,223,192.61097996338648,30.389020036613516,15.777407935098081,0.1464992645653606
outer,fine4,800x100,170,189.51146975578666,-19.511469755786663,-10.295666948776269,-0.10865111205633046
inner_MMA,all9,160x20,2241.0,2046.6983879008828,194.30161209911716,9.493416970851044,0.09069424247358367
inner_MMA,all9,240x30,2334.0,2480.115178350181,-146.11517835018094,-5.891467445773204,-0.060721468117226715
inner_MMA,all9,320x40,2614.0,2842.2211384649127,-228.22113846491266,-8.02967564262699,-0.0837042223060496
inner_MMA,all9,400x50,2918.0,3159.119867685576,-241.11986768557608,-7.632501385970661,-0.07939501581921327
inner_MMA,all9,480x60,3463.0,3444.100912672401,18.899087327598863,0.5487379088708055,0.005472378275820088
inner_MMA,all9,560x70,3922.0,3705.014573804372,216.98542619562795,5.856533675462,0.05691453548340286
inner_MMA,all9,640x80,4324.0,3946.9523441711904,377.04765582880964,9.552880879994127,0.09123717710600826
inner_MMA,all9,720x90,4831.0,4173.437082758964,657.5629172410363,15.755908240656561,0.14631354879141997
inner_MMA,all9,800x100,3713.0,4387.025132750167,-674.0251327501674,-15.364059068602373,-0.16681117588773797
inner_MMA,fine5,480x60,3463.0,3700.0024800574915,-237.00248005749154,-6.405468140491867,-0.06619822451547773
inner_MMA,fine5,560x70,3922.0,3879.840226104283,42.15977389571708,1.0866368571586613,0.010807753825946488
inner_MMA,fine5,640x80,4324.0,4042.6730337872173,281.32696621278274,6.958934444154955,0.06727478456594876
inner_MMA,fine5,720x90,4831.0,4191.964983543396,639.0350164566044,15.244283264895955,0.14188389175077432
inner_MMA,fine5,800x100,3713.0,4330.176835648382,-617.1768356483817,-14.252924512630633,-0.15376820562719865
inner_MMA,fine4,560x70,3922.0,4183.892036362202,-261.8920363622019,-6.259531414436569,-0.06464019472681212
inner_MMA,fine4,640x80,4324.0,4178.402110653661,145.5978893463389,3.4845351282756707,0.034251996502717326
inner_MMA,fine4,720x90,4831.0,4173.565632675321,657.4343673246794,15.75234284510949,0.14628274733591567
inner_MMA,fine4,800x100,3713.0,4169.243999566418,-456.2439995664181,-10.94308703481651,-0.11589454911182442
wall_per_outer_s,all9,160x20,1.3160562504578754,1.1494767530310257,0.16657949742684974,14.491767405265096,0.13533273403054816
wall_per_outer_s,all9,240x30,2.061613434695513,2.056582821812077,0.005030612883435648,0.24461027438725375,0.0024431159043084125
wall_per_outer_s,all9,320x40,2.56269362913486,3.1074303397250533,-0.5447367105901932,-17.53013426001343,-0.19273722313024963
wall_per_outer_s,all9,400x50,3.910726854016787,4.2799878401895315,-0.3692609861727445,-8.627617646605099,-0.09022691562375826
wall_per_outer_s,all9,480x60,5.477194438262195,5.559649501222857,-0.08245506296066196,-1.4830982230539136,-0.014942060886087752
wall_per_outer_s,all9,560x70,7.025944267105263,6.935838446659291,0.09010582044597193,1.2991337837370218,0.012907674230351846
wall_per_outer_s,all9,640x80,8.913500140494138,8.400451153780866,0.5130489867132724,6.107398011383708,0.059281583981289486
wall_per_outer_s,all9,720x90,10.751439215433482,9.94702992414706,0.8044092912864222,8.08692943944671,0.07776561959315643
wall_per_outer_s,all9,800x100,11.688610735294118,11.570276678662223,0.11833405663189467,1.0227418057350783,0.01017547190043694
wall_per_outer_s,fine5,480x60,5.477194438262195,5.569717432395539,-0.09252299413334342,-1.6611793193528173,-0.016751316341335105
wall_per_outer_s,fine5,560x70,7.025944267105263,7.056602393545181,-0.030658126439917943,-0.43446016553180833,-0.004354066862073807
wall_per_outer_s,fine5,640x80,8.913500140494138,8.661887943891092,0.25161219660304646,2.9048193446152717,0.028634290979815773
wall_per_outer_s,fine5,720x90,10.751439215433482,10.378415254159611,0.37302396127387105,3.594228522744502,0.03531143304555594
wall_per_outer_s,fine5,800x100,11.688610735294118,12.200235649628954,-0.5116249143348366,-4.193565837807376,-0.04284034082197312
wall_per_outer_s,fine4,560x70,7.025944267105263,7.192620911888712,-0.16667664478344868,-2.31732836785473,-0.023446005698232075
wall_per_outer_s,fine4,640x80,8.913500140494138,8.734572931007763,0.17892720948637475,2.0484940809319085,0.02027794648011535
wall_per_outer_s,fine4,720x90,10.751439215433482,10.366869251381482,0.38456996405199995,3.709605616958586,0.036424553857874284
wall_per_outer_s,fine4,800x100,11.688610735294118,12.08386897860361,-0.3952582433094918,-3.270957704104196,-0.0332564946397563
eigen_per_outer_s,all9,160x20,0.028235734432234427,0.023996452516274594,0.004239281915959833,17.666285935742863,0.1626823465982875
eigen_per_outer_s,all9,240x30,0.05968011939102564,0.06059805104174513,-0.000917931650719489,-1.514787414676322,-0.015263775117412741
eigen_per_outer_s,all9,320x40,0.1069091459923664,0.11692389896531119,-0.010014752972944796,-8.565189034549693,-0.08954391608365399
eigen_per_outer_s,all9,400x50,0.17693252937649884,0.1946755215926752,-0.017742992216176368,-9.11413621549221,-0.09556571082000845
