iteration,Mnd_percent,gray_fraction,mid_fraction,broad_core_fraction,omega1_preupdate,omega2_preupdate,omega3_preupdate,move,stage,exA,exB,exE,gap12_preupdate,gap23_preupdate,warning
1.180000000000000000e+02,5.509233215996945887e+01,6.198000000000000176e-01,2.906000000000000250e-01,4.887500000000000178e-01,1.510258257859371156e+02,1.514574763326353377e+02,4.510134742244774202e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.858124062238470535e-03,1.977822456475825774e+00,0.000000000000000000e+00
1.190000000000000000e+02,5.501707577051138998e+01,6.191250000000000364e-01,2.911000000000000254e-01,4.874999999999999889e-01,1.510618823604355327e+02,1.514945793349207293e+02,4.502492465335502061e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864369010395197580e-03,1.972048561144551071e+00,0.000000000000000000e+00
1.200000000000000000e+02,5.493048452563913031e+01,6.179000000000000048e-01,2.910499999999999754e-01,4.854999999999999871e-01,1.511016727458828939e+02,1.515570726882974952e+02,4.495028518198541860e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.013864334781229427e-03,1.965898218055003754e+00,0.000000000000000000e+00
1.210000000000000000e+02,5.483737964834599410e+01,6.164749999999999952e-01,2.913499999999999979e-01,4.836250000000000271e-01,1.511355923086104269e+02,1.517764083918541758e+02,4.492490537176766452e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240007753668230753e-03,1.959939943748120417e+00,0.000000000000000000e+00
1.220000000000000000e+02,5.474131117141094194e+01,6.149499999999999966e-01,2.916250000000000231e-01,4.816250000000000253e-01,1.511888300111972683e+02,1.518498506451792025e+02,4.485455715466072206e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.372152585167687552e-03,1.953875618848672335e+00,0.000000000000000000e+00
1.230000000000000000e+02,5.466141695783078092e+01,6.136249999999999760e-01,2.921500000000000208e-01,4.800249999999999795e-01,1.512406624130529167e+02,1.520484754665681066e+02,4.481396211058696508e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.341242498058981596e-03,1.947347020288967334e+00,0.000000000000000000e+00
1.240000000000000000e+02,5.456363066000405837e+01,6.123250000000000082e-01,2.924249999999999905e-01,4.780499999999999750e-01,1.512818237614209238e+02,1.520688050717219539e+02,4.470794074562031142e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.202087671431958847e-03,1.939981064790651466e+00,0.000000000000000000e+00
1.250000000000000000e+02,5.445634147651878010e+01,6.109999999999999876e-01,2.926250000000000240e-01,4.758999999999999897e-01,1.513377266752410435e+02,1.523087985418954133e+02,4.469204092781305917e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.416588169969107344e-03,1.934304607197047332e+00,0.000000000000000000e+00
1.260000000000000000e+02,5.430930508255751477e+01,6.094500000000000473e-01,2.925499999999999767e-01,4.738749999999999907e-01,1.513982356984049318e+02,1.522514437316371243e+02,4.457743535884964672e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.635521637992123647e-03,1.927882604346474515e+00,0.000000000000000000e+00
1.270000000000000000e+02,5.420833566716821394e+01,6.081499999999999684e-01,2.927750000000000075e-01,4.721750000000000114e-01,1.514809255651548767e+02,1.522039776232568329e+02,4.446016700337168572e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.773221812610047195e-03,1.921091005480933811e+00,0.000000000000000000e+00
1.280000000000000000e+02,5.412112725040056915e+01,6.069999999999999840e-01,2.927250000000000130e-01,4.701250000000000151e-01,1.515285700698298115e+02,1.520876711576040634e+02,4.433847059679133622e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.689740406819638253e-03,1.915323132987200472e+00,0.000000000000000000e+00
1.290000000000000000e+02,5.401092249120033273e+01,6.053250000000000020e-01,2.930499999999999772e-01,4.677499999999999991e-01,1.515767399119836227e+02,1.520616119901681884e+02,4.424798540733399363e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.198855434324008630e-03,1.909872178008669819e+00,0.000000000000000000e+00
1.300000000000000000e+02,5.391228036190877049e+01,6.043500000000000538e-01,2.934499999999999886e-01,4.663249999999999895e-01,1.516365476376442700e+02,1.521134205040452230e+02,4.417187221533388879e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.144841226143608830e-03,1.903877387607571858e+00,0.000000000000000000e+00
1.310000000000000000e+02,5.380047122645846969e+01,6.028750000000000497e-01,2.936000000000000276e-01,4.644499999999999740e-01,1.516956672674978108e+02,1.521038511672712445e+02,4.409047694478546759e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.690807899303072903e-03,1.898708783928054977e+00,0.000000000000000000e+00
1.320000000000000000e+02,5.370912014429784875e+01,6.016249999999999654e-01,2.941250000000000253e-01,4.627249999999999974e-01,1.517562715509751001e+02,1.522094853759051603e+02,4.403551756908917127e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.986458617480102634e-03,1.893086292246279223e+00,0.000000000000000000e+00
1.330000000000000000e+02,5.361285232718462623e+01,6.004000000000000448e-01,2.943500000000000005e-01,4.614249999999999741e-01,1.518052677595472062e+02,1.522628742097407439e+02,4.397461592581562968e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014430638325186346e-03,1.888072102542934338e+00,0.000000000000000000e+00
1.340000000000000000e+02,5.351456400378932443e+01,5.991999999999999549e-01,2.949249999999999927e-01,4.597999999999999865e-01,1.518516965739449063e+02,1.523199516396747129e+02,4.391337095508402513e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.083634073866191837e-03,1.882969071508418857e+00,0.000000000000000000e+00
1.350000000000000000e+02,5.342526988184911119e+01,5.980999999999999650e-01,2.954249999999999932e-01,4.581500000000000017e-01,1.518998709375217118e+02,1.523507632622179528e+02,4.384785273589266694e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.968352256742197437e-03,1.878085530849891160e+00,0.000000000000000000e+00
1.360000000000000000e+02,5.336855899398887715e+01,5.969999999999999751e-01,2.958500000000000019e-01,4.568999999999999728e-01,1.519483723765371224e+02,1.525012650768770470e+02,4.383319610934584034e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.638687875970290919e-03,1.874284097725300136e+00,0.000000000000000000e+00
1.370000000000000000e+02,5.326769956984722398e+01,5.961250000000000160e-01,2.964249999999999940e-01,4.557749999999999857e-01,1.519686786522658792e+02,1.527088001130805708e+02,4.383155566367739766e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.870223702531720211e-03,1.870270451422591185e+00,0.000000000000000000e+00
1.380000000000000000e+02,5.318787466067708181e+01,5.953749999999999876e-01,2.968500000000000028e-01,4.545500000000000096e-01,1.520251493269286129e+02,1.528298832496843431e+02,4.379819438045341826e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.293426293732214280e-03,1.865813507748255384e+00,0.000000000000000000e+00
1.390000000000000000e+02,5.309597837396240294e+01,5.941499999999999559e-01,2.977750000000000119e-01,4.526749999999999940e-01,1.520639115834720485e+02,1.528736626506391758e+02,4.373948827157818187e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.325070614947536793e-03,1.861152635005262290e+00,0.000000000000000000e+00
1.400000000000000000e+02,5.301655701433895729e+01,5.934000000000000385e-01,2.982500000000000151e-01,4.515750000000000042e-01,1.521106602956127745e+02,1.529055222497783575e+02,4.366926407835459258e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.225550613092096869e-03,1.855963828894210632e+00,0.000000000000000000e+00
1.410000000000000000e+02,5.294244251483005570e+01,5.924500000000000322e-01,2.988000000000000100e-01,4.504250000000000198e-01,1.521472536583842725e+02,1.529288852809037564e+02,4.359955660813094482e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.137336387776534133e-03,1.850969359257811142e+00,0.000000000000000000e+00
1.420000000000000000e+02,5.286799614675660308e+01,5.916749999999999510e-01,2.991500000000000270e-01,4.491499999999999937e-01,1.521826453300964488e+02,1.530613231390388194e+02,4.356729632804103858e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.773837135216354152e-03,1.846394858906655667e+00,0.000000000000000000e+00
1.430000000000000000e+02,5.278701382866704250e+01,5.906249999999999556e-01,2.995499999999999829e-01,4.475000000000000089e-01,1.522192650187912193e+02,1.532190040329101066e+02,4.354380061504336936e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.567756150941020214e-03,1.841932101692198787e+00,0.000000000000000000e+00
1.440000000000000000e+02,5.270780989475988321e+01,5.898750000000000382e-01,3.000499999999999834e-01,4.467249999999999832e-01,1.522540149733692374e+02,1.534048563218731260e+02,4.352788720163064227e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.558692942876957602e-03,1.837451710805080296e+00,0.000000000000000000e+00
1.450000000000000000e+02,5.263069852595820919e+01,5.887499999999999956e-01,3.003500000000000059e-01,4.452249999999999819e-01,1.522987902324004779e+02,1.535918074798536850e+02,4.351301367259492281e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.490003403704824217e-03,1.833029598815186345e+00,0.000000000000000000e+00
1.460000000000000000e+02,5.253795044255009827e+01,5.880750000000000144e-01,3.006499999999999728e-01,4.440999999999999948e-01,1.523385833467191617e+02,1.534863296063398366e+02,4.341156710778327010e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.534179683215449716e-03,1.828367009565269541e+00,0.000000000000000000e+00
1.470000000000000000e+02,5.242937072987383829e+01,5.871250000000000080e-01,3.009000000000000008e-01,4.427499999999999769e-01,1.523865755682126917e+02,1.535425012318147253e+02,4.335787087569066216e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.585482246660286976e-03,1.823835128895679780e+00,0.000000000000000000e+00
1.480000000000000000e+02,5.235445046760843724e+01,5.863500000000000378e-01,3.016249999999999765e-01,4.414500000000000091e-01,1.524448370346420063e+02,1.533398781421197441e+02,4.320693504798593381e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.871245788890483083e-03,1.817723319692514883e+00,0.000000000000000000e+00
1.490000000000000000e+02,5.228034820217508383e+01,5.852500000000000480e-01,3.023000000000000131e-01,4.400249999999999995e-01,1.524800551081088145e+02,1.533031504151080355e+02,4.312462602848686970e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.398052266020260913e-03,1.813029341648606518e+00,0.000000000000000000e+00
1.500000000000000000e+02,5.217929359973523162e+01,5.839250000000000274e-01,3.031499999999999750e-01,4.379000000000000115e-01,1.525140668621285442e+02,1.533659694955960617e+02,4.307488566344604806e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.585731539357811914e-03,1.808633871328473086e+00,0.000000000000000000e+00
1.510000000000000000e+02,5.208101186390911863e+01,5.828499999999999792e-01,3.040499999999999869e-01,4.361749999999999794e-01,1.525727306091285698e+02,1.534186465400833015e+02,4.302504871014971854e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.544345490688358871e-03,1.804421084428526001e+00,0.000000000000000000e+00
1.520000000000000000e+02,5.199046058395432368e+01,5.817499999999999893e-01,3.047500000000000209e-01,4.346999999999999753e-01,1.526143056022539497e+02,1.536455238509814194e+02,4.302991886007903872e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.757022185161649583e-03,1.800596970323270707e+00,0.000000000000000000e+00
1.530000000000000000e+02,5.188232317720438402e+01,5.802249999999999908e-01,3.054250000000000020e-01,4.323500000000000121e-01,1.526596866908693073e+02,1.536647241259911425e+02,4.297429819907370643e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.583515641277333172e-03,1.796627426593931709e+00,0.000000000000000000e+00
1.540000000000000000e+02,5.181703524388131399e+01,5.790250000000000119e-01,3.059999999999999942e-01,4.306749999999999745e-01,1.527162639063924416e+02,1.534721752333379357e+02,4.284366032277437739e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.949776190234921047e-03,1.791623970770936047e+00,0.000000000000000000e+00
1.550000000000000000e+02,5.174640248037584200e+01,5.779999999999999583e-01,3.063250000000000139e-01,4.292500000000000204e-01,1.527505759020251048e+02,1.535245294194852761e+02,4.279945637683035216e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.066779702071882822e-03,1.787792709000041835e+00,0.000000000000000000e+00
1.560000000000000000e+02,5.166702585722203622e+01,5.769750000000000156e-01,3.065999999999999837e-01,4.273500000000000076e-01,1.527818781649513653e+02,1.535601008294590031e+02,4.274327867658096238e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.093684367902766644e-03,1.783488578458987561e+00,0.000000000000000000e+00
1.570000000000000000e+02,5.159170383293443507e+01,5.759750000000000147e-01,3.070999999999999841e-01,4.260499999999999843e-01,1.528211196823104956e+02,1.537266133355242061e+02,4.273535679979730162e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.925186617504701707e-03,1.779958256578707987e+00,0.000000000000000000e+00
1.580000000000000000e+02,5.150387330485801840e+01,5.748499999999999721e-01,3.074500000000000011e-01,4.237750000000000128e-01,1.528539535742277451e+02,1.537274333907733421e+02,4.267200411101318878e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714473169458614103e-03,1.775822322001659348e+00,0.000000000000000000e+00
1.590000000000000000e+02,5.140702022009669037e+01,5.737750000000000350e-01,3.080749999999999877e-01,4.215499999999999803e-01,1.528915134605153696e+02,1.538660504239172155e+02,4.265192819418221575e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.374042229973233067e-03,1.772016833906612243e+00,0.000000000000000000e+00
1.600000000000000000e+02,5.134091271508233234e+01,5.728250000000000286e-01,3.087500000000000244e-01,4.203999999999999959e-01,1.529438133627064929e+02,1.538278654332483768e+02,4.257084322221031130e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.780240802845375975e-03,1.767433787260304756e+00,0.000000000000000000e+00
1.610000000000000000e+02,5.126898515935709355e+01,5.719750000000000112e-01,3.093750000000000111e-01,4.182250000000000134e-01,1.529696145504111939e+02,1.539176112645832575e+02,4.254134604145774006e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.197287722521199228e-03,1.763903733428494602e+00,0.000000000000000000e+00
1.620000000000000000e+02,5.120048183135716613e+01,5.708250000000000268e-01,3.099000000000000088e-01,4.166500000000000203e-01,1.530056967698568826e+02,1.540458466128974919e+02,4.252441915454810442e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.798111867724428679e-03,1.760504102483717803e+00,0.000000000000000000e+00
1.630000000000000000e+02,5.110878081132154449e+01,5.699499999999999567e-01,3.106999999999999762e-01,4.147000000000000131e-01,1.530353939132808421e+02,1.541980492222502619e+02,4.251983347849072743e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.597296803301927491e-03,1.757481932680329928e+00,0.000000000000000000e+00
1.640000000000000000e+02,5.102476344289540577e+01,5.686750000000000416e-01,3.109500000000000042e-01,4.124999999999999778e-01,1.530827782107657811e+02,1.541768587032177322e+02,4.246086083401651763e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.146986128940062757e-03,1.754035929331743571e+00,0.000000000000000000e+00
1.650000000000000000e+02,5.096018462389500314e+01,5.674000000000000155e-01,3.115749999999999909e-01,4.098999999999999866e-01,1.531231169003664832e+02,1.540008194221214808e+02,4.235503790527869228e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.732005326969000572e-03,1.750312502505723344e+00,0.000000000000000000e+00
1.660000000000000000e+02,5.086842802565927002e+01,5.660250000000000004e-01,3.121249999999999858e-01,4.072749999999999981e-01,1.531577487405434965e+02,1.540913465309713217e+02,4.232773630453535247e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.095661486963902843e-03,1.746924941435810341e+00,0.000000000000000000e+00
1.670000000000000000e+02,5.079858669145374961e+01,5.649750000000000050e-01,3.122750000000000248e-01,4.046000000000000152e-01,1.532031950417922985e+02,1.542234050983434486e+02,4.230857752495834916e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.659195692836869171e-03,1.743330527424127974e+00,0.000000000000000000e+00
1.680000000000000000e+02,5.072454460583291080e+01,5.638499999999999623e-01,3.132499999999999729e-01,4.019499999999999740e-01,1.532324269941973967e+02,1.542316957099012313e+02,4.225216485274161755e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.521261428181092563e-03,1.739525404182478585e+00,0.000000000000000000e+00
1.690000000000000000e+02,5.065659264574631493e+01,5.628250000000000197e-01,3.136999999999999789e-01,3.994249999999999745e-01,1.532692290515011848e+02,1.543334489393556908e+02,4.222714623955312732e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.943467351146584074e-03,1.736098138786881018e+00,0.000000000000000000e+00
1.700000000000000000e+02,5.058368869464710826e+01,5.615750000000000464e-01,3.141749999999999821e-01,3.960500000000000131e-01,1.533005869034918476e+02,1.544715703440243715e+02,4.221499468241977979e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.638479827019185008e-03,1.732864991817106848e+00,0.000000000000000000e+00
1.710000000000000000e+02,5.048872386248316246e+01,5.601249999999999840e-01,3.145499999999999963e-01,3.926999999999999935e-01,1.533350301434732614e+02,1.545661047161507611e+02,4.218956224256466498e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.028658366751562428e-03,1.729548132175724007e+00,0.000000000000000000e+00
1.720000000000000000e+02,5.042035741856047082e+01,5.589250000000000052e-01,3.149250000000000105e-01,3.904000000000000248e-01,1.533852892654466586e+02,1.543988905603782769e+02,4.208419771033879897e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.608204083883771791e-03,1.725680058813739537e+00,0.000000000000000000e+00
1.730000000000000000e+02,5.032035140857903599e+01,5.574750000000000538e-01,3.154250000000000109e-01,3.890250000000000097e-01,1.534156422141704468e+02,1.543837353794682201e+02,4.202576950031660772e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.310263747071509673e-03,1.722163017821739306e+00,0.000000000000000000e+00
1.740000000000000000e+02,5.024250675840121971e+01,5.558999999999999497e-01,3.159000000000000141e-01,3.879000000000000226e-01,1.534619021221228081e+02,1.542704924881064414e+02,4.193664803744220535e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.268997417614233215e-03,1.718384271747581904e+00,0.000000000000000000e+00
1.750000000000000000e+02,5.017514174596342258e+01,5.547750000000000181e-01,3.165250000000000008e-01,3.869250000000000189e-01,1.534994758830206365e+02,1.543315498933885408e+02,4.189865168267262447e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.420696100630427623e-03,1.714846815937247193e+00,0.000000000000000000e+00
1.760000000000000000e+02,5.010896676293694441e+01,5.537750000000000172e-01,3.172249999999999792e-01,3.860000000000000098e-01,1.535278295593752489e+02,1.543451213929425307e+02,4.184716959158555483e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.323411631056785068e-03,1.711272582762633832e+00,0.000000000000000000e+00
1.770000000000000000e+02,5.003749697688108000e+01,5.527999999999999581e-01,3.176499999999999879e-01,3.852749999999999786e-01,1.535586335449620208e+02,1.544183250977735042e+02,4.181614627179708350e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.598457950329217489e-03,1.707978230259927566e+00,0.000000000000000000e+00
1.780000000000000000e+02,4.997042062932245443e+01,5.517999999999999572e-01,3.180749999999999966e-01,3.845000000000000084e-01,1.535933400290288375e+02,1.546327857949873987e+02,4.183405396741494542e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.767518472885009073e-03,1.705380605564376095e+00,0.000000000000000000e+00
1.790000000000000000e+02,4.990265269351066024e+01,5.508750000000000036e-01,3.186999999999999833e-01,3.839500000000000135e-01,1.536188250762522500e+02,1.547971442335327197e+02,4.183137523287228987e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.670408601911801738e-03,1.702335074719719898e+00,0.000000000000000000e+00
1.800000000000000000e+02,4.981174433475104024e+01,5.499000000000000554e-01,3.190250000000000030e-01,3.831499999999999906e-01,1.536501809303818504e+02,1.549553253569401647e+02,4.183029361712659693e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.494258963155200751e-03,1.699506681733613078e+00,0.000000000000000000e+00
1.810000000000000000e+02,4.973196053955480522e+01,5.491500000000000270e-01,3.192499999999999782e-01,3.825000000000000067e-01,1.536947532095143458e+02,1.549003728005527876e+02,4.176484580636986834e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.844246897582505748e-03,1.696239205321061760e+00,0.000000000000000000e+00
1.820000000000000000e+02,4.964770066173188923e+01,5.476999999999999647e-01,3.195749999999999980e-01,3.810749999999999971e-01,1.537358553145613485e+02,1.548261340714062158e+02,4.168974690432041257e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.091896386916577213e-03,1.692681513645040825e+00,0.000000000000000000e+00
1.830000000000000000e+02,4.957873472863308706e+01,5.465250000000000385e-01,3.174500000000000099e-01,3.800749999999999962e-01,1.537769384914361694e+02,1.547569081617233167e+02,4.161464140759914017e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.372669919824952393e-03,1.689032877557311130e+00,0.000000000000000000e+00
1.840000000000000000e+02,4.951283507017374319e+01,5.456750000000000211e-01,3.160999999999999921e-01,3.795000000000000040e-01,1.538106204408908013e+02,1.547990900507635672e+02,4.156946295084061944e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.426536782956631874e-03,1.685381608975134338e+00,0.000000000000000000e+00
1.850000000000000000e+02,4.944125079994882555e+01,5.448749999999999982e-01,3.148500000000000187e-01,3.789750000000000063e-01,1.538422440963000213e+02,1.549738465327856431e+02,4.157164896471891211e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.355602767841043499e-03,1.682494491476933085e+00,0.000000000000000000e+00
1.860000000000000000e+02,4.934989068120435007e+01,5.440749999999999753e-01,3.137499999999999734e-01,3.783250000000000224e-01,1.538770748863574340e+02,1.551064415211982066e+02,4.155663382795556799e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.989277387477599843e-03,1.679233268482667851e+00,0.000000000000000000e+00
1.870000000000000000e+02,4.927635693482864809e+01,5.431500000000000217e-01,3.131749999999999812e-01,3.775999999999999912e-01,1.539226193301729211e+02,1.550855263785313412e+02,4.149163749821900637e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.555140715633984483e-03,1.675403596138726581e+00,0.000000000000000000e+00
1.880000000000000000e+02,4.919403494278311229e+01,5.422749999999999515e-01,3.123250000000000193e-01,3.769500000000000073e-01,1.539588535496508541e+02,1.552110223459829967e+02,4.147368394043978697e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.133139260668274459e-03,1.672083677664994328e+00,0.000000000000000000e+00
1.890000000000000000e+02,4.910944708240973711e+01,5.415250000000000341e-01,3.114250000000000074e-01,3.761999999999999789e-01,1.539959822599439860e+02,1.552368166570694825e+02,4.142550917695169801e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.057576430994011635e-03,1.668536373588744404e+00,0.000000000000000000e+00
