iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
28,1,0.6079797394,0.3920202606,308.5998625,366.3476096,393.4821584,516.6259897,0.2127095571,0.3814347924,0.8695894358,0.5301409196,0.6079797394,0.508800593,0.8341796608,0.09106409568
29,1,0.7269778797,0.2730221203,319.9688611,346.3587862,429.7073532,529.0341227,0.2801227504,0.5286880195,0.8402503432,0.4769680091,0.7269778797,0.6253758913,0.855059215,0.004670759227
30,1,0.6776355664,0.3223644336,310.6994959,362.8106694,412.2024124,524.9962826,0.1935431806,0.3391229315,0.8504074204,0.4916199224,0.6776355664,0.5668550069,0.8437320106,0.08926959734
31,1,0.6284737596,0.3715262404,311.6779122,357.2284973,400.8357384,508.2167483,0.3382130314,0.4522935015,0.8507508132,0.7520465093,0.6284737596,0.5180102258,0.8751227413,0.0009655236617
32,1,0.7113834433,0.2886165567,311.9690346,356.1566588,441.1269731,553.9122254,0.1393314117,0.3383908718,0.8308829418,0.5000669125,0.7113834433,0.6240783165,0.9356245152,0.03379454111
33,1,0.6531178355,0.3468821645,316.476632,358.4484519,407.5609555,500.6567399,0.3240988345,0.4867975494,0.8647160434,0.7862389844,0.6531178355,0.5478779065,0.9425811453,0.0007911061665
34,1,0.6285980883,0.3714019117,308.4619383,356.8694729,432.2818985,548.4288478,0.1740458917,0.3779581722,0.8290258962,0.52958171,0.6285980883,0.5247050917,0.93363789,0.06845872328
35,1,0.6080137607,0.3919862393,312.0051849,359.6533753,403.5484649,499.0091672,0.3784278809,0.5254283257,0.8672892193,0.7912122213,0.6080137607,0.5003609515,0.9184030942,0.0003983162589
36,1,0.7682644325,0.2317355675,315.5360771,355.3196446,435.0398297,548.1046791,0.09467556925,0.4073597189,0.8433217292,0.5113372936,0.7682644325,0.7222679772,0.948407841,0.02769341844
37,1,0.6959884692,0.3040115308,308.5057426,359.5182911,410.7365594,506.7397207,0.4524375207,0.575744114,0.8753697531,0.8209112689,0.6959884692,0.594512172,0.9726048204,0.01188451392
38,1,0.6627234724,0.3372765276,313.5401483,355.9057576,423.3991433,534.9824765,0.1160989117,0.3941597698,0.854773316,0.501369579,0.6627234724,0.5913654408,0.9642161173,0.01324030316
39,1,0.6390563029,0.3609436971,314.3485113,351.0498152,446.3936135,518.783112,0.3968838116,0.5161179323,0.8630689121,0.4868665276,0.6390563029,0.5315623603,0.8655372051,0.01424079102
40,1,0.732658101,0.267341899,309.5213896,360.5589948,397.3528019,516.0179421,0.1644684007,0.4592598424,0.8824486875,0.5573341896,0.732658101,0.6249986313,0.9003537352,0.08141889814
41,1,0.9257339039,0.0742660961,320.6500483,340.3103077,405.4145753,499.5386757,0.2357706674,0.6722014348,0.8957348962,0.4857959476,0.9257339039,0.8138103129,0.8274540165,0.086556402
42,2,0.6726595789,0.3273404211,161.7277947,309.8720326,359.4299003,449.3593791,0.9999999646,0.7069772787,0.4882677659,0.8719647023,0.6726595789,0.5053201723,0.77496228,0.1731234658
43,1,0.1408376692,0.8591623308,48.04848988,48.50445872,74.87863336,285.393767,1,1,1,0.8751839262,0.1408376692,0.386476153,0.6522570144,1.63625366e-05
44,1,0.08523231596,0.914767684,261.2489726,273.4379435,391.2686513,540.7026414,0.9999999998,0.9809042139,0.2434584881,0.3893631549,0.08523231596,0.001420345694,0.0514662253,0.8631012864
45,1,0.001863657245,0.9981363428,283.9243198,367.9541857,516.3102702,627.1821069,0.3085160182,0.4706381881,0.4937447121,0.4969786313,0.001863657245,0.636691837,0.4907544243,0.5508619491
46,1,0.5752531506,0.4247468494,269.6849691,387.9410851,539.3595007,596.6198742,0.183712288,0.2581718877,0.362484219,0.4132475791,0.5752531506,0.532680923,0.7478274759,0.528168469
47,1,0.6894676737,0.3105323263,280.8346345,379.7759832,530.67672,656.3272504,0.2149516115,0.3734616625,0.5052385002,0.3464530811,0.6894676737,0.5168789038,0.7208053933,0.7533295816
48,1,0.757307984,0.242692016,273.139046,396.6372396,550.693702,618.624324,0.1113137488,0.1958863594,0.2832716554,0.4640273199,0.757307984,0.5865663759,0.7816431349,0.6921119874
49,1,0.8111357123,0.1888642877,284.4473667,377.305536,526.4988711,634.2864477,0.2018006694,0.4312703385,0.5541847269,0.298268503,0.8111357123,0.644665397,0.7371168664,0.7004613354
50,1,0.8033346602,0.1966653398,274.520142,390.8064497,555.433243,610.526432,0.115628158,0.2123948604,0.2797642002,0.4604402386,0.8033346602,0.6199640985,0.7432763702,0.7311536299
51,1,0.8547594624,0.1452405376,285.8366314,388.1787402,542.065724,641.332883,0.1084909307,0.2572176783,0.4517077307,0.3055371543,0.8547594624,0.7134540055,0.6895270378,0.7089648474
52,1,0.8182591452,0.1817408548,278.7794364,383.9070733,551.1364217,596.2200278,0.1421358895,0.2889702464,0.416369877,0.4091030752,0.8182591452,0.6738418326,0.6976509624,0.6256993423
53,1,0.8311178312,0.1688821688,283.7200672,391.0858968,540.2399778,648.6238094,0.1236161602,0.2594597828,0.4623425949,0.3441186745,0.8311178312,0.6818195602,0.109726481,0.7016683882
54,1,0.8254411572,0.1745588428,281.9326155,380.7054033,560.0866211,619.5283732,0.1073742269,0.2436933693,0.3571145876,0.3898744124,0.8254411572,0.6884361389,0.722050783,0.1254628942
55,1,0.7836308142,0.2163691858,285.6986244,387.2704434,528.8856893,655.6670637,0.1447814974,0.297397665,0.469366201,0.2931862101,0.7836308142,0.6420976202,0.5023387468,0.6624689859
56,1,0.7906781148,0.2093218852,279.6122592,386.6727744,559.1406234,636.2312982,0.09963920802,0.2077247885,0.3112298735,0.3886107339,0.7906781148,0.6289429502,0.7050371345,0.5432504167
57,1,0.8072423267,0.1927576733,284.6164514,389.6182576,536.7462752,659.727855,0.1154251497,0.2496989198,0.4427492848,0.2569092984,0.8072423267,0.6683779127,0.7379036878,0.6957503167
58,1,0.8119994274,0.1880005726,278.8973801,387.3722334,559.3572189,629.6659953,0.08848757711,0.2113368881,0.2976088208,0.4140965594,0.8119994274,0.6617801912,0.7347570083,0.7319545222
59,1,0.8076312325,0.1923687675,285.587965,388.9378118,538.2066107,658.3338972,0.1087514488,0.2487575884,0.4294026401,0.2087763341,0.8076312325,0.6687736117,0.7255399975,0.7061226819
60,1,0.8095501379,0.1904498621,279.0831487,389.8783803,558.7326238,629.5262263,0.07490219887,0.165981159,0.2610451054,0.3582650139,0.8095501379,0.6596749573,0.7420581156,0.7261674949
61,1,0.8078292268,0.1921707732,285.0409206,388.0100283,534.2397945,656.553325,0.1298013162,0.2935046841,0.4579307487,0.2521143831,0.8078292268,0.6668329775,0.7313835374,0.6968240287
62,1,0.8080257351,0.1919742649,278.4712783,388.2853191,557.6695062,629.8761718,0.1250059118,0.2872340265,0.4003082765,0.4879587058,0.8080257351,0.6504680226,0.7185498786,0.7179649311
63,1,0.8196311687,0.1803688313,285.9087556,389.5228122,542.9963332,657.9123864,0.09593602782,0.2421029246,0.4177325588,0.2266024221,0.8196311687,0.6855335018,0.7353594484,0.7097037197
64,1,0.8265885805,0.1734114195,279.2508266,388.9922246,560.2023463,632.9845179,0.06471436535,0.1613867357,0.2266472096,0.3534742479,0.8265885805,0.6806977822,0.742372273,0.7368633104
65,1,0.8139210852,0.1860789148,284.2672557,388.9285984,537.0028657,657.3025115,0.09744520709,0.2316738828,0.3891102993,0.2249505135,0.8139210852,0.6727777972,0.7366220614,0.699563453
66,1,0.8123926808,0.1876073192,277.1278686,390.9166479,557.7488583,639.903102,0.07348255099,0.1711238061,0.253841848,0.3891683465,0.8123926808,0.6535208949,0.7301565209,0.7340594363
67,1,0.8232951234,0.1767048766,285.9698904,390.4434775,543.8197837,656.3502465,0.07582643811,0.2028418046,0.3643943427,0.1987716813,0.8232951234,0.6902767528,0.7645731282,0.714595395
68,1,0.8282778473,0.1717221527,280.1328581,389.5662542,561.1698625,631.9733653,0.05725120468,0.1367271943,0.2174623135,0.3017789695,0.8282778473,0.6841424982,0.7433795932,0.7430019397
69,1,0.8090900746,0.1909099254,283.1890756,387.6349432,534.9116846,656.6375558,0.1396209513,0.2971887624,0.4762238855,0.2764244882,0.8090900746,0.6657381398,0.7453864108,0.6942984642
70,1,0.8109938598,0.1890061402,276.8159353,391.259307,558.5906962,644.6554901,0.07869809739,0.1887840667,0.2699027633,0.4409495051,0.8109938598,0.6503698213,0.727508034,0.7536796539
71,1,0.8237144368,0.1762855632,286.0135952,389.1803271,542.2484677,653.0503852,0.09166129438,0.2503948218,0.417949043,0.2248085875,0.8237144368,0.6891112335,0.77757344,0.7104879572
72,1,0.8166286936,0.1833713064,278.9502897,389.6239673,557.8402385,632.6344349,0.07240912722,0.1697514957,0.2659984231,0.3389448403,0.8166286936,0.6650423794,0.7259548206,0.7441389583
73,1,0.8217736943,0.1782263057,284.1666485,390.4404675,544.7190119,661.9176597,0.08751231422,0.2128067236,0.3837394557,0.2341063942,0.8217736943,0.6852939317,0.7408172679,0.712325019
74,1,0.8305272537,0.1694727463,277.3205532,389.910082,559.2819501,648.2576563,0.04731227972,0.1182692541,0.1635420558,0.335939934,0.8305272537,0.6848765832,0.7367204449,0.7476881706
75,1,0.8171739968,0.1828260032,285.900399,387.5963387,537.9827719,651.184775,0.08578173795,0.2371378502,0.4003181465,0.1926770066,0.8171739968,0.6788607994,0.7866821639,0.7037944581
76,1,0.8128759434,0.1871240566,279.3924276,390.8146574,559.299208,637.3469871,0.06845412463,0.1585660616,0.2493011426,0.3353134363,0.8128759434,0.6519255309,0.71083778,0.7436722025
77,1,0.8222482021,0.1777517979,284.4075969,390.627247,544.3527124,659.2891518,0.07479934013,0.190366952,0.3520943314,0.2068616199,0.8222482021,0.685661154,0.748138093,0.706761671
78,1,0.8326708675,0.1673291325,278.8096639,388.9593811,561.3390623,638.3131732,0.05036850017,0.1350544174,0.1814260752,0.3575853268,0.8326708675,0.6932287703,0.7504459206,0.7545245083
79,1,0.8180895191,0.1819104809,286.7820094,387.0204879,536.4510274,651.798566,0.09347231898,0.2468097034,0.4094229726,0.1748037547,0.8180895191,0.6799836543,0.7801622762,0.7044023175
80,1,0.804691252,0.195308748,279.638176,389.7468523,558.8043433,634.6084877,0.07078599141,0.170913576,0.253937339,0.3545716956,0.804691252,0.6420521145,0.7002824857,0.7387495927
