iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
13,111008.3837,333.1792065,0.4998522114,1,1,0.06772074253,0.09999888028,0.5,30,0.265115,0,275.154941,331.7450263,607.3035364,696.7462213,262.6120236,341.4811492,381.8480248,432.5069623
14,145395.2452,381.3072845,0.4998800221,1,1,0.06622541392,0.0999998043,0.5,30,0.102828,0,262.6120236,341.4811492,381.8480248,432.5069623,255.2565211,369.5054162,507.7002514,760.990019
15,84364.59231,290.4558354,0.4998334614,1,1,0.05861195924,0.09999850097,0.5,30,0.255583,0,255.2565211,369.5054162,507.7002514,760.990019,298.9666235,335.6791581,566.3380988,657.8063975
16,151416.0821,389.1221943,0.4997668049,1,1,0.06570793834,0.0999992557,0.5,30,0.172074,0,298.9666235,335.6791581,566.3380988,657.8063975,376.4957472,386.4416676,674.7831531,734.4108355
17,244869.6519,494.8430578,0.4998023994,1,1,0.05601072545,0.09999858492,0.5,30,0.190939,0,376.4957472,386.4416676,674.7831531,734.4108355,453.8861725,457.6838925,682.7214853,705.5558039
18,375012.9893,612.3830413,0.4998834614,1,1,0.06305006077,0.09999786545,0.5,30,0.187857,0,453.8861725,457.6838925,682.7214853,705.5558039,333.579014,555.5798365,556.2755703,569.2969298
19,468019.8965,684.1197969,0.4824427989,1,1,0.06014002789,0.09999954764,0.5,30,0.381879,0,333.579014,555.5798365,556.2755703,569.2969298,194.3999108,227.8280085,320.1189825,346.9375937
20,455442.7163,674.8649616,0.4911118178,1,1,0.06569013018,0.09999998406,0.5,30,0.244531,0,194.3999108,227.8280085,320.1189825,346.9375937,12.85083994,20.46232791,57.6629953,383.902273
21,9919.714972,99.5977659,0.4841577968,1,1,0.07077708042,0.09999999796,0.5,30,0.252803,0,12.85083994,20.46232791,57.6629953,383.902273,230.4590202,288.5836248,517.2055234,555.9956587
22,116476.9074,341.2871333,0.4919239322,1,1,0.07212770887,0.09999969647,0.5,30,0.248237,0,230.4590202,288.5836248,517.2055234,555.9956587,357.677976,365.3094291,583.0752908,715.9196696
23,223878.1287,473.157615,0.4959416845,1,1,0.05884561195,0.09999937913,0.5,30,0.215968,0,357.677976,365.3094291,583.0752908,715.9196696,431.5142724,432.348066,851.7644432,857.5534822
24,284061.5583,532.9742567,0.4978822562,1,1,0.05365137445,0.09999921368,0.5,30,0.18954,0,431.5142724,432.348066,851.7644432,857.5534822,462.4207955,463.1638823,709.1824421,710.182124
25,287798.7266,536.4687564,0.498861267,1,2,0.04106633474,0.0999994981,0.5,30,0.168799,0,462.4207955,463.1638823,709.1824421,710.182124,503.5452013,503.7968462,1264.923976,1282.497789
26,369537.0516,607.8955927,0.499404948,2,2,0.05274340466,0.09999941155,0.5,30,0.527276,0,503.5452013,503.7968462,1264.923976,1282.497789,552.041317,552.5253325,1160.620565,1178.293622
27,390072.6746,624.5579834,0.4996495423,2,1,0.05357476852,0.09999918503,0.5,30,0.547953,0,552.041317,552.5253325,1160.620565,1178.293622,11.70256234,20.71561091,43.00181426,583.85334
28,15539.75844,124.6585674,0.4874029796,1,1,0.0794892454,0.09999999896,0.5,30,0.30336,0,11.70256234,20.71561091,43.00181426,583.85334,212.3853986,230.1112142,418.642962,488.4052114
29,158663.9997,398.3264988,0.4936492407,1,1,0.07859265498,0.09999990998,0.5,30,0.194299,0,212.3853986,230.1112142,418.642962,488.4052114,323.9922361,375.2888546,776.5419421,799.0815391
30,223094.8202,472.3291439,0.4965018447,1,1,0.06743328142,0.09999962174,0.5,30,0.183239,0,323.9922361,375.2888546,776.5419421,799.0815391,407.911053,419.7862203,685.9497562,700.2395497
31,234718.9951,484.4780646,0.4980863388,1,1,0.04646623476,0.0999993367,0.5,30,0.191273,0,407.911053,419.7862203,685.9497562,700.2395497,438.8072747,451.9054289,1101.662543,1149.343202
32,298219.5679,546.0948342,0.4989950873,1,1,0.05367683021,0.09999932591,0.5,30,0.336559,0,438.8072747,451.9054289,1101.662543,1149.343202,503.3445634,505.4769973,993.3090777,1017.819772
33,342131.551,584.9201236,0.4993514343,1,1,0.04757730257,0.09999822048,0.5,30,0.302721,0,503.3445634,505.4769973,993.3090777,1017.819772,574.1635497,585.3196975,964.4847751,1155.350246
34,489258.9978,699.4705125,0.4904510083,1,1,0.04297437582,0.09999956833,0.5,30,0.251741,0,574.1635497,585.3196975,964.4847751,1155.350246,11.192744,29.71695522,54.92146437,627.7069516
35,8412.398012,91.71912566,0.4832636452,1,1,0.07303871117,0.09999999795,0.5,30,0.288611,0,11.192744,29.71695522,54.92146437,627.7069516,231.5692153,290.7378508,339.3993574,530.5102738
36,198725.6749,445.78658,0.4886734703,1,1,0.07324051703,0.09999993663,0.5,30,0.288729,0,231.5692153,290.7378508,339.3993574,530.5102738,362.968569,380.4461403,799.3046613,864.3602528
37,242195.6427,492.1337651,0.4942274302,1,1,0.05254688789,0.09999955361,0.5,30,0.385438,0,362.968569,380.4461403,799.3046613,864.3602528,435.2120956,443.898045,775.9553347,837.1243979
38,263292.537,513.1203923,0.4970694762,1,1,0.05051620829,0.09999826123,0.5,30,0.330016,0,435.2120956,443.898045,775.9553347,837.1243979,328.6798306,499.6873456,518.7081286,547.1121627
39,1701326.099,1304.348918,0.498387945,1,1,0.07179275496,0.09999999107,0.5,30,0.26998,0,328.6798306,499.6873456,518.7081286,547.1121627,84.90088882,249.6830426,298.4215136,398.9076064
40,50522.47892,224.7720599,0.4991349113,1,1,0.08096784749,0.09999998353,0.5,30,0.239561,0,84.90088882,249.6830426,298.4215136,398.9076064,179.7384941,322.4455429,468.4088359,473.3046307
41,142659.0659,377.702351,0.4994850212,1,1,0.0796036412,0.09999987899,0.5,30,0.581954,0,179.7384941,322.4455429,468.4088359,473.3046307,217.6350266,356.1774651,378.312627,433.0585234
42,238205.6977,488.0632108,0.4946353143,1,1,0.07694245806,0.0999998728,0.5,30,0.225347,0,217.6350266,356.1774651,378.312627,433.0585234,36.91902602,75.97594312,77.15937663,249.0490773
43,21621.52283,147.0425885,0.4971563836,1,1,0.07227561799,0.09999999608,0.5,30,0.171968,0,36.91902602,75.97594312,77.15937663,249.0490773,97.23436554,270.7872758,283.6936709,320.0802138
44,63365.68129,251.7254085,0.4984826045,1,1,0.08454115437,0.09999998504,0.5,30,0.20758,0,97.23436554,270.7872758,283.6936709,320.0802138,174.813556,295.2755602,399.370245,420.6698577
45,163552.4625,404.4161996,0.4990803008,1,1,0.07525891543,0.09999996508,0.5,30,0.386243,0,174.813556,295.2755602,399.370245,420.6698577,330.7051281,331.3864212,721.185198,821.7542628
46,170475.0686,412.8862659,0.4949113858,1,1,0.05862905418,0.09999785855,0.5,30,0.241473,0,330.7051281,331.3864212,721.185198,821.7542628,360.0565689,403.2880045,517.8676144,855.6078177
47,288966.2763,537.5558355,0.497201095,1,1,0.05329045647,0.09999975819,0.5,30,0.274532,0,360.0565689,403.2880045,517.8676144,855.6078177,403.1028186,497.0980871,893.8308166,1250.748162
48,219307.6403,468.3029365,0.4822929773,1,1,0.04372418707,0.09999918267,0.5,30,0.249176,0,403.1028186,497.0980871,893.8308166,1250.748162,439.509892,495.8349031,546.6458382,726.1689576
49,254291.4192,504.2731593,0.4729855156,1,1,0.04027955121,0.09999835406,0.5,30,0.458092,0,439.509892,495.8349031,546.6458382,726.1689576,102.6221792,192.3876403,323.0304433,484.7358964
50,153603.7051,391.9230858,0.4803436205,1,1,0.06455048027,0.09999999523,0.5,30,0.581373,0,102.6221792,192.3876403,323.0304433,484.7358964,238.4137918,276.8137856,362.4485606,479.5813572
51,163049.3876,403.7937438,0.4894249106,1,1,0.07466911026,0.09999988013,0.5,30,0.242044,0,238.4137918,276.8137856,362.4485606,479.5813572,321.5489431,331.3925167,782.0217886,847.9870185
52,185776.04,431.0174475,0.4945813372,1,1,0.05980987681,0.09999950168,0.5,30,0.371011,0,321.5489431,331.3925167,782.0217886,847.9870185,373.6908569,390.6514425,647.7232973,831.0939059
53,206419.8448,454.3345076,0.4971655552,1,1,0.04852484631,0.09999893283,0.5,30,0.191182,0,373.6908569,390.6514425,647.7232973,831.0939059,425.2846606,459.8089511,812.4083777,1028.755988
54,322829.2114,568.1806151,0.4918632795,1,1,0.06336201213,0.09999819501,0.5,30,0.25064,0,425.2846606,459.8089511,812.4083777,1028.755988,458.6079457,510.0801004,524.93491,713.5612181
55,419246.495,647.4924671,0.4898728144,1,1,0.05659723173,0.09999942962,0.5,30,0.321296,0,458.6079457,510.0801004,524.93491,713.5612181,48.09699448,48.36599349,56.65351048,118.4373628
56,37498.54538,193.6454115,0.4948044004,1,1,0.07911046777,0.09999999322,0.5,30,0.244333,0,48.09699448,48.36599349,56.65351048,118.4373628,172.3907351,268.4459806,439.3304663,490.1753095
57,108347.0106,329.1610709,0.4973687597,1,1,0.07959418924,0.09999993522,0.5,30,0.375825,0,172.3907351,268.4459806,439.3304663,490.1753095,332.8827786,336.4679651,531.0486008,660.0419482
58,250740.7866,500.7402387,0.4978395235,1,1,0.06087214356,0.0999998023,0.5,30,0.18862,0,332.8827786,336.4679651,531.0486008,660.0419482,405.9112421,428.901173,745.3083271,940.5458898
59,249760.5668,499.7605094,0.4988248259,1,1,0.04993919194,0.09999884642,0.5,30,0.219064,0,405.9112421,428.901173,745.3083271,940.5458898,456.2680528,479.4524764,899.74538,1133.984121
60,320791.2375,566.384355,0.4993778723,1,1,0.066150607,0.09999891178,0.5,30,0.177991,0,456.2680528,479.4524764,899.74538,1133.984121,522.7657817,535.7564768,899.3710931,1177.912613
61,374139.2417,611.6692257,0.4953046322,1,1,0.04631489608,0.09999923809,0.5,30,0.216814,0,522.7657817,535.7564768,899.3710931,1177.912613,16.73699799,42.17097238,62.05612205,466.4755726
62,17735.58979,133.1750344,0.4880961683,1,1,0.08167660599,0.09999999867,0.5,30,0.619441,0,16.73699799,42.17097238,62.05612205,466.4755726,196.101428,229.8679528,253.7487504,371.3665563
63,135162.7696,367.6448961,0.4940196803,1,1,0.08126091918,0.09999991494,0.5,30,0.206777,0,196.101428,229.8679528,253.7487504,371.3665563,220.668772,328.1366976,498.76446,633.2679866
64,134582.0583,366.854274,0.4968853923,1,1,0.08788304955,0.09999985815,0.5,30,0.287154,0,220.668772,328.1366976,498.76446,633.2679866,309.0961727,344.6811519,582.4649039,652.1482354
65,164124.2608,405.1225257,0.4977939236,1,1,0.07692964841,0.09999918524,0.5,30,0.199728,0,309.0961727,344.6811519,582.4649039,652.1482354,351.0148381,396.5432909,812.0115027,878.3505917
66,244602.9408,494.5734938,0.4988666011,1,1,0.06482859988,0.09999930438,0.5,30,0.191676,0,351.0148381,396.5432909,812.0115027,878.3505917,448.8561399,463.813251,819.8626263,950.4172988
67,327949.7468,572.6689679,0.497335155,1,1,0.0603087486,0.09999870482,0.5,30,0.187155,0,448.8561399,463.813251,819.8626263,950.4172988,60.48427134,158.8301477,393.7340219,528.4175677
68,98570.02603,313.9586374,0.4969614411,1,1,0.06981057698,0.09999999569,0.5,30,0.351099,0,60.48427134,158.8301477,393.7340219,528.4175677,247.3708754,265.59415,446.633561,488.6853562
69,205016.5646,452.7875491,0.4982484073,1,1,0.06964815626,0.09999989192,0.5,30,0.219545,0,247.3708754,265.59415,446.633561,488.6853562,343.8111738,368.990484,800.5682363,831.1399681
70,189268.5496,435.0500542,0.4953162093,1,1,0.05830354077,0.09999951474,0.5,30,0.251107,0,343.8111738,368.990484,800.5682363,831.1399681,384.7835391,408.3110831,641.0503962,824.2409014
71,231637.3875,481.2872193,0.4973671695,1,1,0.05230748034,0.09999960355,0.5,30,0.21409,0,384.7835391,408.3110831,641.0503962,824.2409014,417.1409401,500.5732389,804.3248752,1078.778559
72,244524.8205,494.4945101,0.4914551777,1,1,0.04775052253,0.09999940877,0.5,30,0.241141,0,417.1409401,500.5732389,804.3248752,1078.778559,47.78927726,122.4616007,174.1500796,460.4602133
73,48567.88914,220.3812359,0.4955006125,1,1,0.06930549508,0.09999999654,0.5,30,0.200743,0,47.78927726,122.4616007,174.1500796,460.4602133,151.1849067,332.8920502,387.9599789,428.7443716
74,127686.3073,357.3322086,0.4975572112,1,1,0.0690226093,0.09999997541,0.5,30,0.515499,0,151.1849067,332.8920502,387.9599789,428.7443716,363.4626201,373.2147474,685.9224859,766.4354876
75,228841.2256,478.373521,0.4987262154,1,1,0.05375151442,0.09999957903,0.5,30,0.187759,0,363.4626201,373.2147474,685.9224859,766.4354876,394.0887902,431.6786474,602.7738599,808.2390606
76,187544.2933,433.0638443,0.4894477631,1,1,0.04147364907,0.09999736892,0.5,30,0.242903,0,394.0887902,431.6786474,602.7738599,808.2390606,437.2015277,463.4073654,601.8875908,816.5777296
77,329460.3993,573.9864104,0.480083277,1,1,0.0489173814,0.09999907705,0.5,30,0.327775,0,437.2015277,463.4073654,601.8875908,816.5777296,511.075654,513.0540032,958.3888838,1027.355967
78,339942.1177,583.0455537,0.4665007719,1,1,0.04117555163,0.09999747726,0.5,30,0.233489,0,511.075654,513.0540032,958.3888838,1027.355967,53.46239072,147.4508965,241.7086219,556.5067938
79,97641.81212,312.4768985,0.4791196015,1,1,0.06496093879,0.09999999619,0.5,30,0.303166,0,53.46239072,147.4508965,241.7086219,556.5067938,250.1262634,265.8482162,491.946747,542.1792017
80,199196.9839,446.3148932,0.4875318558,1,1,0.06255283389,0.09999991965,0.5,30,0.276155,0,250.1262634,265.8482162,491.946747,542.1792017,355.6133345,358.305217,818.6392961,857.8263111
