iter,track_id,track_mac,mode1_tracking_loss,omega_1,omega_2,omega_3,omega_4,ld_strain_frac_1,ld_strain_frac_2,ld_strain_frac_3,ld_strain_frac_4,mac_best_1,mac_best_2,mac_best_3,mac_best_4
52,1,0.8131604616,0.1868395384,133.7700343,179.7784042,435.5403106,495.0751802,0.03785346172,0.2508449874,0.6077128153,0.07552283955,0.8131604616,0.7380946677,0.9084899061,0.9443238618
53,1,0.8074555588,0.1925444412,132.93978,178.2865783,421.6781143,487.1304047,0.04060264765,0.2456342077,0.6174879325,0.07070858424,0.8074555588,0.7276718583,0.899751021,0.9427406697
54,1,0.814151118,0.185848882,133.999991,180.6388672,443.706008,497.8683448,0.03155176418,0.2360627197,0.5889870892,0.06781077951,0.814151118,0.7379146045,0.8937970779,0.9422433131
55,1,0.8174803058,0.1825196942,132.779214,178.1410135,417.1155628,485.3645133,0.03902514106,0.2521300004,0.6074005952,0.06991763934,0.8174803058,0.7388089706,0.9030912728,0.9436026515
56,1,0.8112668931,0.1887331069,133.8382089,180.1474505,438.314734,496.0983322,0.03646248855,0.2485091637,0.6061283372,0.07566027337,0.8112668931,0.7357880833,0.9040768533,0.943577702
57,1,0.8160337863,0.1839662137,133.0317199,178.2467882,417.4056178,486.6627707,0.03868273012,0.2484140834,0.6200875109,0.07230501271,0.8160337863,0.7384802063,0.9035931969,0.9434632099
58,1,0.8172082951,0.1827917049,134.4087965,180.4254715,442.3478964,498.7556967,0.03451555633,0.2471413958,0.6068217081,0.07815134801,0.8172082951,0.7438250163,0.8995331914,0.9431118891
59,1,0.8116096182,0.1883903818,132.6906423,177.2402491,411.5970516,483.1519599,0.0405958434,0.2557624988,0.6144491809,0.07016403454,0.8116096182,0.7334521201,0.9083941143,0.9448136653
60,1,0.806683456,0.193316544,133.9218178,180.4932684,441.7404576,497.2411167,0.03632711033,0.2490798441,0.602621005,0.07349601905,0.806683456,0.7316109476,0.901868965,0.9435060523
61,1,0.8139973931,0.1860026069,133.1263151,178.1091668,418.5032017,487.0057085,0.03757177066,0.2430782536,0.6125389128,0.06862422777,0.8139973931,0.7353386149,0.8999101349,0.9427479752
62,1,0.8139821929,0.1860178071,133.9831964,180.6394674,443.329377,497.775305,0.03448857766,0.2398239254,0.5969715343,0.07313287061,0.8139821929,0.7381621757,0.8986379051,0.9427723417
63,1,0.8180480631,0.1819519369,132.7593264,178.0021774,416.0663385,485.0353774,0.03787276127,0.2542874917,0.6069262176,0.06886309975,0.8180480631,0.7396153391,0.9016871364,0.9434477639
64,1,0.8107627761,0.1892372239,133.9726424,180.0154393,438.6232788,496.5397024,0.03804033985,0.2514802216,0.6063588569,0.07616150673,0.8107627761,0.7360842505,0.9054856825,0.9437916408
65,1,0.8077141422,0.1922858578,132.9620368,177.8739709,417.5060187,486.0670406,0.0403598599,0.24753839,0.6205052776,0.0718777482,0.8077141422,0.7287566998,0.9030392057,0.9430988706
66,1,0.8138085641,0.1861914359,134.0605204,180.8342343,444.3230475,498.4580099,0.03280610556,0.2370024671,0.5951680987,0.07095449167,0.8138085641,0.7383849903,0.8958446023,0.9423682293
67,1,0.8187837659,0.1812162341,132.683813,177.8632482,415.0366409,484.2670894,0.03834767136,0.2511068046,0.6096161865,0.06729952532,0.8187837659,0.7405656406,0.902671403,0.9436575491
68,1,0.8089495443,0.1910504557,133.9152806,180.0776544,440.5965664,496.5802296,0.0371997062,0.2474294259,0.602477849,0.07338617978,0.8089495443,0.734121004,0.9031393965,0.9435282635
69,1,0.8115462772,0.1884537228,133.0884346,178.2281022,419.5059994,487.3890358,0.03758304947,0.2445373488,0.6117706117,0.06927849504,0.8115462772,0.7329317927,0.8999748317,0.9425391459
70,1,0.8148425706,0.1851574294,134.0683623,180.52695,442.4478822,497.8786063,0.03444064206,0.2386292363,0.5978203452,0.0728943062,0.8148425706,0.7394102117,0.8988124047,0.9426262361
71,1,0.8168108237,0.1831891763,132.7244163,178.0022468,415.8604696,484.9161437,0.03761830028,0.2463822779,0.6057130601,0.06569967848,0.8168108237,0.7385826338,0.9025871633,0.9433479978
72,1,0.8117567427,0.1882432573,133.9184802,180.0447623,438.0641508,496.3367676,0.03549804599,0.2429535986,0.604957806,0.07326216265,0.8117567427,0.7373110309,0.9043021054,0.9434372029
73,1,0.8089855601,0.1910144399,133.0599986,178.0763301,419.285531,487.126927,0.04019133165,0.2470335512,0.6194500479,0.07176745097,0.8089855601,0.7300803366,0.9022819315,0.9428055134
74,1,0.8149149873,0.1850850127,133.9242692,180.8283106,442.7685144,497.7283989,0.03264802604,0.2377404034,0.595603867,0.07101732733,0.8149149873,0.7388968613,0.8964967398,0.9422678263
75,1,0.8218853461,0.1781146539,132.8324239,178.2755534,417.2052434,485.6767286,0.03718701968,0.2421437814,0.6087678821,0.06560222017,0.8218853461,0.7442502806,0.9013252338,0.9432336198
76,1,0.8120962253,0.1879037747,133.8787017,180.0332443,439.3296415,496.1857812,0.03483814635,0.243899496,0.6033940596,0.07373046184,0.8120962253,0.7372849845,0.9034556722,0.9435136964
77,1,0.8071086827,0.1928913173,132.8144194,177.6991158,415.8770555,485.5464327,0.03970755538,0.2489888278,0.6124161663,0.07133637917,0.8071086827,0.7275596094,0.9049870095,0.9430740786
78,1,0.8135343521,0.1864656479,133.9661269,180.9844662,444.3167507,498.4121738,0.03433695102,0.2435616215,0.5971957985,0.07392971795,0.8135343521,0.7376119466,0.8970721654,0.942261712
79,1,0.8222265701,0.1777734299,132.7883028,178.0708526,415.9212769,484.9568061,0.03730804761,0.2481873379,0.6071629017,0.0675503641,0.8222265701,0.7447742393,0.9011309225,0.9432112574
80,1,0.8120633179,0.1879366821,133.9170129,180.1077314,439.2436521,496.4427424,0.03590016025,0.2481826906,0.6077158892,0.07653834232,0.8120633179,0.7376495061,0.9043676195,0.9435698901
